,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X600188.SH,X600019.SH,X600011.SH,X002460.SZ,X000792.SZ,X002466.SZ,X601898.SH,X600547.SH,X601600.SH,X600111.SH,X000708.SZ,X600660.SH,X000301.SZ,X600010.SH,X000877.SZ,X600886.SH,X002271.SZ,X600426.SH,X600795.SH,X600362.SH,X600176.SH,X600027.SH,X601699.SH,X600803.SH,X601991.SH,X000983.SZ,X600489.SH,X000786.SZ,X600160.SH,X600995.SH,X000807.SZ,X000629.SZ,X600378.SH,X000408.SZ,X600219.SH,X002080.SZ,X000933.SZ,X600096.SH,X000932.SZ,X000723.SZ,X600688.SH,X600157.SH,X600801.SH,X300037.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183493210507046,0,0,0,0,0,0,0,0.0749773850347161,0,0,0.023603620558715,0,0,0.0600024834983607,0,0,0,0,0.00394955647361895,0,0,0,0,0,0,0,0,0,0,0.0782012228687181,0,0.0611091432626428,0,0,0,0,0,0.0204081464857728,-0.0235515891619014,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0.0477027681315716,0,0.119430831199157,0,0,0,0,0,0,0,0.0788173830526073,0,0,0,0,0,0.0159480222947163,0,0.124872248358236,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043884678424268,0,0,0,0,-0.0129091236162218,0,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.0841504805289758,0,0,0,0,0,0.182765458714184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113967771224181,0,0,0,0,0.0324655918007428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00504925929803261,0,0,0,0,0,0,0
X600309.SH,0,0.0933859899494188,0,0,0,0,0,-0.0465697205455304,-0.00308548673880042,0,0,0,0,0,0,0,0,0.139555310154173,0.0734326175824067,0,0,0,0.315635613268835,0,0,0,0,0,0,0,0,0,0,0,0,-0.0585469081383174,0,0,0,0,0,0,0,0.243710581362337,0,0.135718678142506,0,0,0,0,0,0,0.00565909502497327,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324512201774052,0,0.0535542841578275,0,0,0,0,0,0.012160000670675,0.047902188131271,0,0.00932509786170852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219154250618879,0,0,0,0,0.00808777450099202,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0.192612053498015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0368152693478268,0,0,0.0413054994519439,0,0,0,0,0.238936203345852,0,0,0,0,0,0.0802536319556106,0.104532101979085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0.0697208499777964,0,0,0.188379052758368,0,0,0,0,0,0,0,0,0.109476175306222,0,0,0,0,0,0.119325942332298,0,0.0593294434716665,0,0,0,0,0,0.0492628009327421,0,0,0,0,0.079200893079621,0,0,0,0,0,0,0,-0.0128821838222616,0,0,-6.93889390390723e-18,0,0,0,0,0,0.0339764795122955,0,0.0332736635658981,-0.031824214226348,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0.0335942688527505,0,0.047166492844912,0,0,0,0,0,0,0.028892976955359,0,0,0,0,0,0,0,0,0.61339382365629,0,0.0821297740490498,0,0,0,0.0684784201579345,0,0,0,-0.172534455439331,0.120885744848193,0,0,0,-0.0665046472186335,0,0,0,0,0,0,0,0,0,0,0.0104691630170535,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0.0234119191319443,0,0,0,0,0.567688053544658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00667574567095652,0,0,0,0,0,0.159764749055361,0,0,0,0,0,0,0,0,0,0,0,0,0.0123614291309836,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0.051055646967838,0,0,0.100431158656407,0,0,0,0,0,0,0,0,0,0,0.0469312528585445,0.1035898415506,0,0,0,0,0,0,0,0,-0.0563621400636174,0,0.0616114239616031,0,0,0,0,0,0,0.0478593209843911,-0.0220571215541271,0,0,0,0,0,0,0.0821242673162676,0,0,0.0120690823889879,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0.529117340005653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0926055149539448,0,0.0428250427907656,0,0,0,0,0,0,0,0,0,-0.0288239640646893,0.0159551207306519,0,0,-0.0354878174288149,0.0691573590279616,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0.447896096719222,0,0,0,0,0,0,0,0.0339821145597915,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.0913979330359173,0,0.0571238168879969,0,0,0,0,0,0,0.138200048442797,0,0,0,0,0.0429996206894192,0,0,0,0,0,0,0,0,0,0,-0.0101628830694709,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0.132086864132572,0,0,0,0,0,0,0,0,0,0.154504632591986,0,0,0,0,0,-0.00706569739894579,0,0,0,0.368973093617858,0,0,0,0,0,0.0182726387850573,0,0,0,0.0269494032942406,0,0,0,0,0,0,0,0,0,-0.0117123445887326,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0.0831787276308909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307215386911682,0,0,0.574373392966266,0,0,0,0,0,0,0,0,0,0.0317912122265272,0,0.0972899486862696,0,0,0,0.112705742357091,0.0876408305280903,0.0761677511580871,0,0,0,0,0,0,0,0,0.0252874237201104,-0.00974625831961086,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0086583669505224,0,0.197987728123562,0.282308207982328,0,0,0.0813137091899486,0,0,0,0,0,0,0,0,0.136683098946578,0,0,0,0.00564063555961413,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0.121115847025944,0,0,0,0,0,0,0,0.0536758683225235,0,0,0,0,0.071392495908108,0,0.0191229469107964,0,0,0,0,0.0953045070153165,0.0741954549308373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0635871180841485,0,0,0,0,0,0,0,0,0.0301595826970943,-0.0219126918653417,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00748528217821643,0,0,0,0,0,0,0,0,0,0,0,0.0702000704434832,0,0.0833455954233199,0,0,0,0,0.158939965862853,0,0,0,0,0,0,0,0,0,0,0,-0.0213818725635499,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0.023013971586768,0,8.67361737988404e-19,0.0426335856059955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230137240249024,0,0,0,0,0,0.471206308016624,0,0,0.100886663576127,0,0,0,0,0,0,0.0737373905406326,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0.0236243139532678,0,0,0,0,0.0259348693273524,0,0.21913137026282,0,0,0.0288569871560111,0,0.0645312225587352,0,0.0500437990614815,0,0,0,0,0,0,-0.0124699255005967,0,0,0,0,0,0,0,0,0,0,0,0,0.0654422992862224,0,0.0821704735587813,0,0,0,0.0575442905683442,0,0.0605325610020106,0,-0.0222891109796782,0.0172710375608803,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0.325837571750269,0,0.175094759508015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00026818431985408,0,0,0,0,0.0976137039048602,0,0,0,0.190565515909963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.0149008737732286,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0.041128374432926,0,0,-0.0443639978575134,0,0,0,0,0,0,0,0,0,0,0,0,0.123476714916433,0,0,0,0,0.0743514445982245,0,0,0,0,0,0,0,0,0,0,0,-0.0104131091416441,0,0,0,0,0,0,0,0,0,0,-0.0315243237492465,0.0400823137897948,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0.0164073643276054,0,0,0.092807086510335,0,0,0,0,0,0,0,0,0.000404381843525522,0,0,0.0162872210746287,0,0,0,0,0.0262374732276187,0,0.472850977053133,0,0,0,0,0,0,0,0.0953095736276357,0,0,0.293633838375589,0,0,0,0,0.15602609772791,0,0,0,0,0,0,0,0,0,0
