,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X600019.SH,X000708.SZ,X002460.SZ,X600660.SH,X002271.SZ,X600547.SH,X600362.SH,X600176.SH,X600010.SH,X600011.SH,X000786.SZ,X601898.SH,X600111.SH,X601600.SH,X600886.SH,X000301.SZ,X600188.SH,X002466.SZ,X600426.SH,X601991.SH,X600352.SH,X600803.SH,X600801.SH,X600795.SH,X000932.SZ,X600219.SH,X002080.SZ,X000027.SZ,X600489.SH,X600688.SH,X600516.SH,X600486.SH,X600299.SH,X000807.SZ,X000898.SZ,X600027.SH,X002353.SZ,X000723.SZ,X601168.SH,X600315.SH,X600157.SH,X601992.SH,X000883.SZ,X000630.SZ,X000825.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.306732528119419,0,0,0,0.0204749537369138,0,0,0,-0.0065676287837384,0,0.0243649505369942,0,0.0208767963936857,0,0,0,-2.71050543121376e-20,0,0,0.0259111200649921,0,0,0.00468118132252479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0367225775460502,0,0.0392859596150629,0,0,0,0,0,0,0,-0.00157110117298636,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0289850946183669,0.092664673771335,0,0,0,0,0,0,0,0,-0.0256069095185911,0,0,0,0,0,0.106602629838487,0,0,0,0,0,0,0,0,0,0,0,0,-0.0259409595700211,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0.114481673714653,0,-0.032052563444937,0.102663181254224,0,0,0.00830710573937539,0,0,0,0.170710668453562,0.0616016590537797,0,0,0,0,0,0,0.0336906688023801,0,0,0,0,0,0,0,0,0.116166452150871,0,0,0,0,0,0,0,0,0,0,0,0,0.0116330871054868,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0.0412100611385026,0,0.320051443711883,0,0,0,0.014317794126644,0.01573024727087,0,0,0,0,0,0,0,0.164000885066361,0,0.043190348490492,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0577217362299166,0,0,0,0,0,0,0.0170110402740902,0.213266996100511,0,0,0,0,0,0,0,-0.00857089883091326,0,0,0,0.160542700305081,0,0
X600585.SH,0,0,0,0,0,0,0.0020363353775477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0738937179204648,0,0,0,0,0,0.164556772352082,0,0.0438148307528802,0,0,0,-0.0153581815562627,0,0,0,0,0,0,0,0,0,0.0670134929523682,0.0478008473629947,0,0,0,0,0,-0.0373821374193594,-0.0152684181448505,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0941338329044068,0.00304882377504204,0,0.0470345385549671,0,0.102874257501722,0,0,0,0,0,0,0.412025239087968,0,0,0,0,0,0,0,0,0,0.0506869778493469,0,0,0,0,0,0,0,0,0,0.341355461393928,0,-0.00648921419331616,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.114461418644742,0,0,-0.0710208152096777,0,0,0,0,0,0,0,0.219799422400474,0,-0.134424498421174,0.0941893015460184,0,0,0,-0.233371449006428,0,0.14382287953444,0,0,0,0,0,-0.0893704841562937,0.403804619702448,0,0.412482150806918,0,0.164529263925658,0,0,0,0,0,0,0,0.102408962460992,-0.180990888582108,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0.132300925446866,0,0,0,0.396831067525364,0,0,0,0,0.0660698602770621,0,0,0.163178913977826,0,0.0191495912246847,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185467948616862,0,0,0,0,0,0.0340828771293973,0.415755264738123,0,0,0,0,0,0,0,0,0.00816312050123172,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0.238020810271906,0,0.158974126789795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0745096345970401,0,0,0.128388830576827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0412476835704801,8.67361737988404e-19,0,0,0,-0.0553549160253493,0,0
X002271.SZ,0,0,0,0.00676089133365329,0,-0.273778236403951,0,0,0.148959863617671,0,0,0,0.0588853132007236,0,0,0,0,0,0,0,0.0924412686644112,0,0,0.12891653012622,0,0,0,0,0,0,0,0,0,-0.0744557530867973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0423907020920419,0,0,0,0,-0.0655482372313957,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0.0471766209948467,0,0.0147950540022003,0,0,0,0.119294856234082,0,0,0,0,0.0373283688439555,0,0,0,0,0,0,0,0,0,0,0.257844363959617,0,0,0,0,0,0,0,0.0110241674533242,0,0,0.00384328079971122,0,0,0,0.0419809266351195,0,0,-0.00267875581517061,0,0,0,0,-0.0817088589738484,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.0206524525798822,0,0,0,0.198255669793488,0,0,0,0.167990814102304,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284876078399689,0.0734341138000083,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.177448191492401,0,0,0,0,0.629668857873552,0,0,0,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0.239156246445584,0,0,0,0,0,0,0,0.285419594943047,0,0.0203616164737443,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0339899019076472,0,0,0.0159959959405939,0,0,0,0,0,0,0,0,0.327709506788927,0,0,0,0,0,0,0,0,0,0.00948910882988226,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0.0779408156001996,0,0,-0.182471916696899,0,0,0,0,0,0,0,0.0329602207184003,0,0,0.136361216260243,0,0.00403151680001059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00932914289023429,0.176972338513907,0,0,0,0,0,-0.0355163483326897,0,-0.00955793514212452,0,0,0,0,0.0417021453538132,0,0
X600011.SH,0,0,0.0434087039765003,0,0,0,0.0141615950665175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0277264491885793,0,0,0,0,0,0,0,0.0258290820911139,0,0,0.136456254422668,0,0,0.0310612199090566,-0.0488859490583725,0,0.0338011354417655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,-0.00758173101076292,0.011689747348334,0.0112052108851495,0,0,0,0,0,-0.159011802472014,0,0,0,0,0,0.0917598677705704,0,0.0213021287276928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125360278175174,0,0,0,0,0,0,0,0,0,0,-0.0510347170432821,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0.066998332528798,0,0,0,0,0,0,0,0,0,0.103256568880272,0,0,0,0,0,0,0,0,0,0.0590357910211967,0,0,0,0,0,0,0.0638456187766512,0,0,0,0,0,0,0,0,0,0.24097057867234,0,0,0,0,0,0,0,-0.108690158592977,0,0
X600111.SH,0,0,0,0,0,0.102581262591542,0,0.0330641270210147,0,0,0,0,0,0.65032484692438,0,0,0,0,0,0,0.286294282931404,0,0,0,0,0,0,0,0,0.0836624609371598,0,0.137690499308198,0.13953875057331,0,0,0.0329253502663034,0,0,0,0,0,0,-3.46944695195361e-18,0,-0.0485880543427189,0,0,0,0,0,0,-0.0731017073502723,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0.220003268002887,0,0,0,0,0.0227523840238293,0.010712666623661,0,0,0,0,0,0,0,0,0,0,0,0.0417617769207543,0,0,0,0,0,0,0,0,0.397270236873137,0,0,0,0,0,0,0,0,0,0.0779611588064222,0,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0.00284768962298403,0.00241409422827647,0,0,0,0,0,0,0,0,0,0.0307595022732928,0,0,0,0.0641302671640225,0.00922256222514022,0,0,0,0,0.0488305727941122,0,0,0,0.000132636686728402,0.164264416203346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0652070738620021,-0.0219482019064772,0,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0.0144313051088537,0,0.0104363693275462,0,0,0,0,0,0.190935656865302,0,0.202766191613642,0,0,0,0,-0.155557335406995,0,0,0,0.508794230726841,0,0,0,0,0,0,0,0,0,0.230893662839176,0,0,0,0,0,0,0.136560202750732,0,0,0,0,0,0,0,-0.0263774235010498,0,0,0,0,-0.139078896047181,0,0
X600188.SH,0,0,0,0,0,0,0.0285379738683231,0,0,0,0,0,0,0,0,0,0.147676549646998,0.0410621101634265,0.0345112164899414,0,0,0,0,0,0,0,0,0,0,0.14954188108019,0,0,-0.21303999776876,0,0,0,-0.114263321737229,-0.0341295645989404,0.25443190780291,0,0,0,0.206121000351507,0,0,0,0,0,0,0,0,0,0.0360049729970021,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0.490946156705481,0,0,0,0,0.0398174796145868,0,0,0,0,0.320301477618996,0,0,0,-0.0942902108307423,0,0,0,0,0,0,0,0,0.104307980117972,0.099069476182394,0,0,0,0.102288053791534,0,0,0,0,0,0,0,0,0,-0.0797387255066633,0,0,0,0,0,0.0359048534336206,0,0,0,0,-0.0868937118704481,0,0
X600426.SH,0,0.03919231358044,0,0.0410282621063274,0,0,0.073084462106214,0.00649154073554416,0,0,0,0.18598033895752,0.121754324225459,0,0,-0.169948498893362,0,0,0,0,0.300028482660264,0,0.0464394813276359,0,0,0.0770271688011602,0,0,0,0,0,0,0,0,0,0,0.131107090773314,0,0,0,0,0,0,0,0.0613577116154284,0,0,0,0,0,0,-0.0188317012926078,-0.000698388850887328,0,0,0,0.0162933334564831,0,0
X601991.SH,0,0,0,0,0,0,0,-0.0381882931855618,0,0,0,0.0269425755948397,0,0,0,0,0.0179495056579133,0.0248987985455632,0.0351112654802747,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19948151168006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0130619922794768,0.0202863253309246,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0.00732682049749066,0,0.0663937237264265,0,0.111251528321138,0.0587972762236321,0.0225910355976138,0,0,0,0,0,0,0.139323452276618,0,0,0,-0.0286438581977105,0,0,0,0,0,0,0,0,0,0.186500504872061,0,0,0,0.0394709673183032,0,0,0.00126790923330652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0.0660067072293476,0,0.0426205392122657,0,0,0,0,0,0,0,0,0.108813608820996,0,0.0500443072603932,0,-0.143151123318123,0.141016120629479,0,0,0,0,0,0,0.115792661298454,0.116520846362421,0,0,0,0,0,0,0,0,0,0,0.259819390185683,0,0,0,0,0,0,0,0.0106785179997799,0,0.0171999296760309,-0.0323323430677265,0,0,0,-0.157452244703973,0,0
X600801.SH,0,0,0,-0.0301345163404237,0.259732403333682,0,0,0,0,0,0,0,0,0.0332376504457356,0,0,0,0,0,0.0159586443432839,0,0,0,0,0,0,0,0,0,0.174194670065335,-1.73472347597681e-18,-0.055250987089651,0.0621692577914222,0,0,-0.00269829304914529,0,0.0132876960176434,0,0,0,-0.0568541833595415,0,0,0,0.0317557011372719,0,0,0,0,0,0.00372589793265777,0,0,0,0,0.0156205259266441,0,0
X600795.SH,0,0,0,0,0,0,0,-0.0156499763248078,-0.023720079426104,0,0,0,0,0,0.0190777898045382,-0.0159679614216814,0,0,0,0,0,0.0253955860042622,0,0,0,0,0,0,0,0.0565445454512119,0,0,0.130125909073495,0,0,0,-0.00622036597974699,0,0.0151862893511144,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00471444389755583,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0.605566810582989,0,0.022990432376192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359888462230153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189338204449693,0,0,0,0,0,0,0,-0.0109584489955706,0,0,0,0,0.0562467228706074,0,0
X600219.SH,0,0,0,0.0224022405357058,0,0,0,0,0,0,0,0.161028875828766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247380995552744,0,0.377652122524917,0,0,0,0,0.00568792916998374,0.0292368429703728,0,0,0,0,0.210028998574452,0,0,-0.0604023006635683,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0.138910482853922,0,0,0,0,0.0881955029303439,0,0,0,0,0.0643962876583919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185104902468077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0535855319126724,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0.0508886671740102,-0.0735268897074194,0,0.0489207382946249,0,0,0.0555141047017189,0,0,0.0847491523453001,0,0,0,0,0,0,0.223836695510835,0,0,0,0,0,0,0,0,0.0346653177211582,0,0,0,0.110690194642658,0,0,0.270564064745613,0,3.46944695195361e-18,0.00392349455786259,0,0,0,0.207256442314946,0,0,0,0.0327270003587883,-8.67361737988404e-19,0,0,0,0.0875437438396522,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.475984133159889,0,0,0,0,0,0,0,0.013548231774128,0,0,0,0.0513573787193599,0,0,0,0,0,0,0,0.00477575090533447,0,0,0,0,0,0,0,0.120824466411111,0,0,0,0.047970876832678,0,0,0,0,0,0.0504166307324368,0,0,0,-0.015004245657739,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126328608753064,0,0,0.046548270285007,0,0,0,0,0,0,0,0,0,0,0,0,0.161044650116153,0,0,0,0,0,0,0,0.0472513663727415,0.069418633016849,0,0,0,0,0,0,-0.0362024094592537,0,0,-0.012197160435967,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106467311506153,0,0,0,0.184794969757855,0.189749237989569,0,0,0,0,0,0,0.175219724178816,-0.213842207919389,0.43580764224978,0,0,0,0,0,0.327617463888747,0.087410299327349,0.0227779602703301,0,0,0,0,0,0,0,0,0,0,0,0,0.0087333824291973,0,0,0,0,0,0
X600486.SH,0,0,0,0,0,0,0,0.0490875144605509,0,0.373090558901364,0,0,0,0,0,0,0,0,0,0,0,0,0.0654601011487198,0.21575904418234,0,0,0,0,0,0,0.00825740329412001,-1.73472347597681e-18,0,0,0,-0.246673805012955,0,0,0,0,0,0,0,0.112863663308324,0,0,0,0,0,0,0,0,0.0212925417178136,0,0,0,0,0,0
X600299.SH,0,0,0,0.010529747034218,0,0,0.019325820875548,0,-0.00154496791125342,0,0,0.0126904137142458,0.0196813515306625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106565368781839,0.103957188054496,0,0,0.0436195050856835,0,0,0,0,0,0,8.67361737988404e-19,0.13437780757365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
