,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600011.SH,X600019.SH,X600585.SH,X600886.SH,X600660.SH,X601600.SH,X600547.SH,X002466.SZ,X000792.SZ,X002460.SZ,X600795.SH,X601699.SH,X000708.SZ,X600010.SH,X000301.SZ,X600111.SH,X600362.SH,X000983.SZ,X600027.SH,X000877.SZ,X600803.SH,X600426.SH,X000786.SZ,X601991.SH,X600489.SH,X002271.SZ,X600985.SH,X600160.SH,X000408.SZ,X000630.SZ,X000807.SZ,X000933.SZ,X600176.SH,X000932.SZ,X600348.SH,X601168.SH,X600219.SH,X600612.SH,X002128.SZ,X600688.SH,X300037.SZ,X000027.SZ,X600157.SH,X002353.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600660.SH,0.0423740783673247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00837159145864911,0,0,-0.0560399624043913,-0.00455454879898521,0,0,-0.0265013167357907,-0.0131726639159575,0,0,0,0,0,0,0.0866478974620864,0,0,0,0,0,0,0,0.0444988516233713,0,0,0,0.00620401763735491,0,0.171765327518741,0.0626156434324269,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.259649664678222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00829631894887991,0,0,0,0,0,0,0.237332117686094,0.248345707924954,0.0815989322987229,0,0,0,0.0354880213853889,0,0,0,0,0,0,0,0,0,-0.00373979531824397,0.00287408118766266,0,0,0,0,0,0
X600547.SH,0,0,0,0.0559262789021899,0.0183518387875227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58325242480596,0,0,0,0,0,0,0,0,0,0,0.0169868032625833,0.0580222684932782,0.0884934740502865,0,0,0,0,0,0,-0.0944209240923245,0.00666571476138745,-0.00959909273461642,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0421748447606693,0,0,0.723176720362236,0,0,0,0,0.186505492715977,0,0,0,0,0,-0.0919288187355288,0,0,0,0.0116409228365095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0119368380276721,-0.00582014721154198,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12259355865986,0,0,0,0,0,0,0,0.369746665968804,0,0,0,0,0,0,0,0,0.0174398583841635,0.15179124441311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014985835573684,-0.0192417678118878,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58419925128147,0,0,0,0,0.0458831660855438,0.207446843172557,0,0,0,0,0,0,0,0,0,0,0,0.0922238849480814,-0.145772064839998,0,0.0492275355167561,0,0,0,0,0,0,0,0,0,0,0,0,0.00370870977903078,0,0,0,-0.0192373222135843,0.00783149839704891,0,0,0,0,0,0
X600795.SH,0.117702880062553,0,0,0,0,0,0,0,0,0.268537712406471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151933861710159,0,0,0,0,0,0,0,0.0492857539933385,0,0,0,0,0.0269784055820948,0,0.0652883742174289,0,0,0,0,0,0,0,0,0,0,0,0,-0.0205681344908931,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.242832362112749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105049325244674,0,0,0,0,-3.46944695195361e-18,0.524459398259217,0,0,0,0,0.0137230084005882,0,-0.00787901771097158,0.140171345487657,0,0,0,0,0,-0.103612995016006,0,0.0359946320229405,0,0,0.0190278578671606,-0.00803829246436076,0,0,0,0,0,0
X000708.SZ,0.0987998950194957,0,0,0,0,0,0.0824783970186251,0.0550923270651159,0,0,0,0,0,-0.0696715361641456,0,0,0,0,0,0,0.162021407458924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148906975145013,0,0,0.16593902721754,0,0.0183431350967896,0,0.121852533036673,0,0,0,0.0541857904088206,0,0,0,-0.0420930258660819,0.0558332609374445,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.0341902885516279,0,0.102726744975916,0,-0.031539806806749,0.171060662562482,0,0.0176348141927971,0.292629972229784,0,0,0,0,0,0.00686679136499022,0,0,0.0263814321064843,0,0,0,0,0,0,-0.0519046150957143,0,0.0673755592112539,0,0,0,0,0,0,0,0,0,0,0,0.0517020233844142,-0.0392132357907014,0,0,0,0,0,0
X000301.SZ,0,0,0,0.0526527458247248,-0.0020260753867934,0,0,0,0,0,0,0,0,0.0962189904986224,0,0,0,0,0,0.0702491084767917,0,0,0,0,0,0,0,0,0,0,0.120284582613428,0,0,0,0,0,0.0490900322731056,0,0,0,0,0,0,0,0,0,0.0846554508293269,0,0,0,0,0.0156204892731881,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0526749988286795,0.493981989962276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0326826582834728,0,0,0,0,0,0,0,0.115418808687046,0,0,0,0.0752885092692522,0,0,0,0,0,0,0.0161188340788149,0,0.00787147761682713,-0.0133678295190848,0,0,0,0,0,0
X600362.SH,0,0,0.0247434235786918,0,0.134972228176466,0,0,0,0,0,0,0,0,0.0241888732560313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250098957979509,0.0992202216771964,0,0,0,0.339670679614556,0,0,0,0,0.013303879035645,0,0.191391915826551,0,0,0,0,0,0,0,0,0,0.0072833865874066,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.0935658401474072,0,0,0,0,0,0,0.029549582496778,0,0,0,0,0,0,0,0,0,0,0,0,0.0989851524402572,0,0,0,0,0,0,0,0.221606751850589,0,0,0,0,0.00875944123359384,0,0,0.189084438805039,0,0,0,0,0,0,0,0,0,0,0.0219672721321224,-0.014924061346897,0,0,0,0,0,0
X600027.SH,0.0691047208635604,0,0,0,0,0,0.489011491851295,0,0,0,0.101475433039519,0,0,0,0,0,0,-0.141822150719412,0,0,0,0,0,0,0,0,-0.0649901298822665,0,0,0.248684980173709,0,-0.152561736975092,0,0,0,0,0,-0.023131092155766,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0153042147008574,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0497217237979256,0,0,0,0,0,0.0421281535299254,0,-0.0913399629681798,0,0,0,0,0,0,0,0,0,0,0,0.170323438425946,0,0.0337504192874258,0,0,0,0,0,0,0,0,0,0.0378668723040455,0,0,0,0.0379858553859251,-0.037494863943585,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112819126314122,0,0,0,0,0,0,0,0,0,0.316873691590628,0,0,0.138796652160536,0,0,0.0942313349769724,0,0,0,0,0,0,0,0,0,0.032511896220202,0,0.0192804482401339,0.00337260587165974,0,0,0,0,0,0
X600426.SH,0,0,0.0357858603520786,0.182710375813307,0,0,0,0,0,0,0,0,0,0.0353579807215164,0,0.116719600624995,0,0.110561342676629,0,0,0,0,0,0,0,0,0,0,0,0,0.320737535768496,0,0,-6.93889390390723e-18,0,0,0,0.166121792156809,0,0.0527768624015071,0,0,0,0,0,0,0,0,0,0,0.00537004702948637,0,0.0104040568841577,0,0,0,0,0,0
X000786.SZ,0,0,0,0.0468172798142834,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.146891842027805,0,0.0709217736914257,0,0,0,0,0,0,0,0.116589657762259,0,0.0531586620058411,0,0.230094819655714,0,0,0,0,0,0.00817087827122987,0,0.025907252894716,0,0,0,0,0,0,0,0,0,0.1309907205661,0,0.0943741833636301,-0.059534369565925,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0.0678998643307288,0,0,0,0,0,0,0,0,0,0.0685264673700198,0,0,0,0,0,0,0,0.120584243376075,0,0.0768997506486697,0,0.0894176135053011,0,0,0,0,0,0,0,0,0.1780373240409,0,0.018549890175943,0,0,0,0,0,0,0,0,0,0.0950208321749524,0,-0.0128222545410999,-0.00288164346724808,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.537162000174204,0.00819692608538632,0,0,0,0,0,0.0771785305675286,0.00120593162677098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113543099129311,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0513205480025266,-0.00171357426320899,-0.00831682471725613,0.00536016745150917,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.496631620750734,0.0322387428195788,0,0,0,0,0,0,0,0,-0.138303241057523,0,0.0582284616406648,0,0,0,0,0,-0.0797739578280869,0,0,0,1.73472347597681e-18,0,0.230311220811909,0,0,0,0,0,0,0,0.171985987931345,0.058109904373188,0,0,0,0,0.0259448331409129,0,0,0,0,0,0
X600985.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183647855692115,0.565618537875113,0,0,0,0,0,0.0760895375519205,0,0,-0.0284424840999467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143768976151984,0,0,0,0,0,-0.110907919461796,0.0486134525066486,0.00223827497093393,0,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,-0.137951195382963,0,0,0,0,0.115562250337235,0,0,0,0.0486659208768109,0,0,0,0,0,0,0,0,0,0,0.0919058757344827,0,0,0,0.248049878493406,0.0504068739660937,0,0,0,0,0,0,0,0.187327089445004,0,0,0,0,0,0,0,0,0.173193246296119,0,0,-0.0106735330223544,-0.0169388959524887,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153629587126654,0.0888306978424126,0,0,0,0,0,0.0738743412352223,0,0,0,0,0,0,0,0,0,0.12069955634957,0,0,0,0,0.0749553860791008,0,0,0,0.0667594645756385,0,0,0,0,0,0.100694810226517,0,0,0,0,0.037518830503974,-0.0305032571368964,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0.272009604513,0.0509113888664913,0.0644742529640677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136998117564657,0,0,0,0,0,0.0414775308629585,0,0,0,0,0,0,0,0,0,0.0698980661673186,0,0,-0.0146298607317901,0,0,0,0,0,0
X000807.SZ,0,0,0,0,-0.12950296540378,0,0,0,0,0,0,0.50100224788564,0,0,0,0,0,0,0,0,0.0130181815462264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262829519536124,0,0.196710361618111,0,0,0,0,0,0,0,0.101090222908723,0,0,0,0,-0.0510034919745995,0.00441161638578859,-0.0143865271784405,0,0,0,0,0,0
X000933.SZ,0,0.350959293068993,0,0,0,0.00755864507171233,0,0,0,0,0,0.107189313089385,0,-0.0245789162642237,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0063562012245212,0,0,0,0,0,0,0,0,0.626128457799023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0075545592703638,0,0,0,0,0,0
X600176.SH,0.13755543916261,0,0,0,0,0,0,0,0.390108572650482,0,0,0,0,0,0,0.0115045781588616,0,0.0108841236759464,0,0.127742059922663,0,0,0,0,0,0,0,0.125673373215853,0.0488843142133887,0,0,0.106602987736664,0,0,0,0,0.0821627115586402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00571719812976455,-0.0123430762205434,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0643217027238289,0,0,0.155744023344505,0,0,0,0,0,0,0.105107102125673,0,0,0,0,0,0,0.321917037011093,0,0,0,0,0,0,0,-0.00631552453658181,0.00594470461384952,0,0,0,0,0,0
X600348.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136919615836293,0,0,0,0,0,0.100622902772115,0,0,0,0,0,0,0.021383652584971,0,0.206575945162997,0,0,0,0.0816702478985187,0,0,0,0,0.0620882084075118,0,0,0,0,0,0,0,0.109081635465414,0,-0.0033848791181227,-0.00373874158158295,0,0,0,0,0,0
X601168.SH,0,0,0,0,0,0,0,0,0,0,0,0.299319017276222,0,0,0,0.0364789897988985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0390060391297233,0,0,0,0.129723163069309,0,0.00257378384611762,0.199466528085983,0,0,0.105318514287407,0,0,0,0,0,0,0,-0.0197024793192664,0.00376843402875554,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026833143052937,0.178051798038625,0.0510902027070858,0,0,0,0,0,0.00423533951998265,0,0.0877317042696222,0,-3.46944695195361e-18,0,0.155056335600713,0,0,0,0.0407759716085362,0,0.0461344092766322,0,0.0287392982552515,0,0,0,0.0354210315008032,0,0,0,-0.00608137520037031,0.0107972218284369,0,0,0,0,0,0
X600612.SH,-0.196496675073101,0,0,0,0,0,0,0,0,0,0.06081339541979,0,0,0,0,-0.167027910578724,0,0,0,-0.0185413277325232,0,0,0,0.243081684133548,0,0,0,0,0,0,0,0,0,0,0,0,0.156255171711788,0,0,0.209340097311426,0,0,0,0,0,0,0.178130301324199,0,0,0,0,-0.0270821161814502,0.00842684453506837,0,0,0,0,0,0
X002128.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0877931500396974,0,0,0.0545252081800783,0,0,0,0,0.0678652285423804,0,0.0438077365706514,0.0934441130890769,0.0206165094444001,0,0,0,0,0,0,0,0,0,0,-0.00804345029119084,0,0,0,0,0,0
X600688.SH,0,0,0,-0.00743561561158466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220831732477086,0,0,0,0,0,0.0415171971199298,0.0803207759582938,0.0550196840478012,0,0.273724961751971,0,0,0,0,0,0,0.0146850555868309,0,0,0.0292085478754731,0,0,-0.0079253586448845,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18720461192569,0,0,0,0,0,0,0.0517676051609777,0,0,0,0,0,0.0316958600973056,0,0,0,0,0,0,0,0,0.0740181646025496,0,0,0,0,0,0.374400971932106,0,0.0188503782095753,0,0,0,0,0,0,0,-0.0465862466475971,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,-0.0160954664598231,0,0.0788107724591295,0,0,0,0,0,0,0,0,0.0188692878971071,0,0,0,0,0,0,0,0,0.133697992749864,0.268763220181488,0,0,-0.0664956994345231,0.0753410254080472,0,0,0,0.177566921531078,0,0,0,0,0,0,0,0,0,0,0,0.0198239456909981,0.021248003440326,0,0,0.0536167519382031,0.0226829438981482,-0.0235154832799397,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0.0272433085387866,0,0,0,0,0,0,0,0,0.0170842421157028,0,0,0,0.0398594064096561,0,0,0,0.0887387921421967,0,0.0614978269832188,0,0,0,0,0,0,0,0,0,0.126433875762439,0,0,0,0,0,0.00750645997549698,0.0867601275148649,0,0,0,0,0,0,0,0,0.0403622245160629,0,0,0.00465357347519857,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0337102038136129,0,0,-0.232466818458895,0,0,0,0,0,0,0,0,-0.193235798365306,0,0.406169900019471,0,0.235030008534405,0,0,0,0,0.146632877791263,0.403101406087276,0,0,0,0,0,0,0,-0.109311303773584,0.0476677337072804,0,0,0,0,0,0,0,-0.0425556925226279,0.0562961041525732,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0.0594950362976698,0,0,0,0,0,0,-0.353455015701014,0,0,0,0,0,0,0,0,-0.0640289577603731,0,0,0,0,0,0,0,0,0,0,0,0,-0.202213536696816,0,0,0,0,0,0,0,0,0,0,0,-0.0283405984185366,0.0894259232961459,0,0.0614070731551806,-0.119863251311324,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,-0.503534316504743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.764330374061261,0,0,0,-3.76954746568692,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0.846095690266142,0,0,0,0,0,0,0,0,0,0,0.524605502285878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,1.22009683763453,0,0,0,0,1.21414795155943,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0.0823158064243377,0.0656376195341994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0720335566472468,0,0,0,0,0,0,0,0,0,-0.0246319872223957,0,0,0,0,0,0,0,0,0,-0.0388694383267517,0.0135178923911495,-0.0195678698583007,0,0.156331401667208,0,-0.0300936154642246,0,0
MKreturn,0.117142744537171,0,0,0,-0.00144632242151485,0,0,0,0,0,0,0,0,-0.0266752251400626,0,0,0,0,0,0.0893838577426595,0,0,0,0,0,0,0,0,0.0720850590399861,0,0,0,-0.0524399697594425,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0744855950322888,0,0,0,-0.0738353931445174,0.0133937994795299,-0.01485388485173,0.339207729526137,0,0,-0.0160138958370061,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00204239962580323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000125209722770482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014811102928146,-0.00152952771584068,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101499310899901,-0.127363330603804,0.159888990540769,0,0,0,0,0,0
CarbonVol_Guangdong,-0.00351091531566038,-0.000485477018004692,0,-0.0118544695896342,0,-0.0074249488342581,0,0,0,0,0,0,0.000330785298694982,-0.00953252132646683,0,0,0,0,0,0,0,0,0,0,-0.0302249440307949,0,-1.35525271560688e-20,0,0,0,0,0,0,0,0,0,-0.00147975959302195,-0.0052585042400174,0,0.00808775101010562,0,0,0,0,0,0,0.0181966748469238,0,0,0.0109989439917457,0,-0.00599832804307438,0.00475013474252115,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0.00489416590180818,0,0,0,0,0,0,0,0.00314467436000769,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0032751187013153,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00218849134353555,-0.0018810534265314,0.00462882168541364,0,0,0,0.115824173776503,0,0
