,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002460.SZ,X002466.SZ,X600585.SH,X000792.SZ,X601898.SH,X600011.SH,X600019.SH,X600111.SH,X600660.SH,X600010.SH,X000708.SZ,X000301.SZ,X600795.SH,X600547.SH,X600886.SH,X000877.SZ,X601600.SH,X002271.SZ,X601991.SH,X600426.SH,X600027.SH,X600362.SH,X600803.SH,X000983.SZ,X600176.SH,X600348.SH,X000408.SZ,X600160.SH,X601699.SH,X000629.SZ,X000723.SZ,X600378.SH,X600096.SH,X600219.SH,X600995.SH,X000786.SZ,X600489.SH,X600157.SH,X600985.SH,X002353.SZ,X600399.SH,X000933.SZ,X600688.SH,X002080.SZ,X000807.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384394330038279,0,0.160834577678904,0,0,0,0,0,0,0.120510967048693,0,0.0465489972162745,0,0,0,0,0,0,0,0,0,0,0,-0.226472576688316,0,0,0,0,0.0286607762917624,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0.138513031776853,0,0,0,0,0,0,0,0,0,0,0.163540382158294,0,0,0,0,0,0,0.0601718673517896,0.0409361197079842,0,0,0,0,0,0,0,0,0,-0.0508588698099879,0.0222018425950103,0,0,0,0,0,0,0,0,0,0,0.0164065691229609,-1.73472347597681e-18,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.187220919416231,0.0681975192536639,0,0.0341306445956141,0,0,0,0,0,0,0,0,0,0,0,0.113852999843025,0,0,0.00511216229207551,0,0,0,0,0,0,-0.0449099879990794,0.163805234401958,0,0,-0.0133565051147971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130527013469913,0,0,-0.00361812277397554,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.0751853148188427,0,0,0,-0.0571254817950556,0.00862382285828472,0,0.0387912315790445,0,0,0,0,0,-0.199714200370561,0,0,0,0,0,0,0,0,0,0,0.0454064262551897,-0.0158313048409106,0,0,0,0,0,0,0,0.0725921813039503,0,0,0,0,0,0,-0.00682118377812178,0,0,0.0902921647538627,0,0,-0.0117205751041201,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0.0286945790686726,0,0.221471431841311,0,0,0,0,0.0137237468741049,0,0,0,0,0,0.0181778657423431,0,0,0,0,0,0,-0.00666097512332463,0,0,0,0,0,0,0,0,0.0887414083114709,0.0204312684697458,0,0.334474252375743,0,0,0,0,0,0,0,0,0,-0.0103665870234932,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0.0227971374642249,0,0,0,0,0,0,0,0,0,0.00816091680668712,0.0772215905768445,0,0,0,0,0,0,0,0,0.0881149026262882,0,0,0,0,0,0,0,0,0,0,0.053167327564896,0,-0.0578233416453092,0,0,0,0,0.00741800372885249,0,0,0.0234947984895391,0,0,0,-0.032817389870103,-0.0479447304121226,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.249103967941389,0,0,0,0,0,0,0,0,0,-0.203403843157808,0,0.215711413383791,0.205446719238821,0,0,0.0434199202043194,0,0.015651239380761,0,0,0,0,0,0,0,0,0.231211714229783,0,0,0,0.505480535826839,0,-0.0656709789106489,0.0389971802704773,0,0,0,0,0,0.146660365767315,0,0.515070119518719,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0.10406862066122,0,0,0,0,0,0,0,0,0,0,0,0,0.250734784314191,0,0.121205673200592,0,0,0,0,0,0,0,0,0.0947396740815224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0113556092575145,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0.136020823363053,0,0,0,0,0.0578813272585265,0.0120399425709703,0,0,0,0,0,0,0,0,0,0,0,-0.00823011712633124,0,0.420888245977801,0,0,0,0,0,0,0,0,0,-0.0282926290345412,0.0332510326852982,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0.131902417307556,0,0,0,0,0,-0.0474954768356933,0.091131433974006,0,0,0,0,0,0,0,0.0525222052446751,0,0,0,0,0.0015533047226638,0,0,0,0,0,0,0,0.0374682516407129,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048843534417172,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0.145831742375225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0561133196863013,0,0,0,-0.0633511125336707,0,0,0,0,-0.103380129634242,0,0,0,0,0.124225669802302,0,0,0,0,0.0448377466542894,0,0,0.0118041520795077,0,-0.0445489904842837,0,0,0.315542753684254,0,0,0,0.0421666309348258,0,0.137854079838042,0,0,0,0
X601600.SH,0.0245274266755948,0,0,0,0,0,0,0,0,0.0480822968168319,0,0.360019478629013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133978493373215,0,0,8.67361737988404e-19,0.0121637179246531,0,0,0,0,0.00617650234847715,0,0,0.0617824755270649,0,0,0,0,0,0,0,0,0,0,0.439921728848105,0,0,0.00358481456209278,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11440324864924,0,0,0,0,0,0,0,0,0.00798241483303668,0,-0.20984826802272,0,0,0,0,0,0,0,0,0,0,0,0.164667349502462,0.523631422495304,0,0,0.176082306567764,0,-0.149889655454929,0.101118822079167,-0.117525506550868,0,-0.116258482116759,0,0,0.0744409065567558,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0.0663878113613708,0,0,0,0.44912548502841,0,0,0,0,0,-0.0131756654479256,0.0720113817776411,0,0,0,0,0,0,0,0.117727081628414,0,0,0,0,0.132351794472952,0,0.0247244540187255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149862434435755,-0.067632945328773,0,0,0,0,0,0
X600426.SH,0,0,0,0.295097099449024,0,0,0,0,0,0,0,0,0,0,0,0.0300121049315164,0.0566201932596822,0,0,0,0,0,0,0,0,0,0,0,0,0.14218464893452,0,0,0,0.0550195093998169,-0.0121366605686005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00866639322456247,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,-0.065825607686516,0,0,0,0.553661888937477,0,0,0,0,-0.000486226049097483,0,0.535529380811528,0,0,0,0,0.0896291622821614,0,0,0,0,0,0,0,0,0,-0.0172577946088542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145166510228166,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.0447204402063647,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242181519430337,0,0.0176953673050397,0,0,0,0,0,0,0,0.0967421154154286,0.0193629410019032,0,0,0.0193246141001444,0.182653093802103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0.102295821926729,0,0.193821623499121,0,0,0.0629221423833536,0.199772011980975,0,0,-0.293998326198598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0873043469538074,-0.0810428005382262,0,0,0,-0.0307807526992587,0,-0.0252771157474033,0,0,0,0,0,0,0,0,0,0,0,0.0278324494445518,0,0,0,0.0526581234691986,0,0
X000983.SZ,0,0,0,0,0.248131685667842,0,0,0,0,0.378680027254457,0,0,0,0,0,0,0.030323549338482,-0.0039303263471181,0,0,0,0,0,-0.115856970431226,0,-0.0807966604190351,0,0,0,0,0.0615046171934983,0,0,0.263564584484401,0,0,0,0,0,0,0,0,0,0.280184916007417,0,0.0760008738975024,0,0,0,0.0699192359785416,0,0,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0.160774621227158,0,0.0712614374740687,0,0,0,0,0,0,0,0.165634073647952,0.00333793130403289,0,0,0.184033696204531,0,0,0,0,0,0,0.00749726559815992,0,0,0,0,0,0,0,0,0.300197156695502,0,0,0,0,0,0,0,0,0,0,0.0291889755026097,0.00161247715802416,0,0,0,0,0,0
X600348.SH,0,0,0,0,0.248034348755547,0,0.0370467825039039,-0.124687123363907,0,0,0,0,0,0,0,0,0,0,-0.0978912927778838,-0.0617522921895191,-0.307506684767585,0,0,0,0,0,0,0,0.100067890274374,0,0,0.0544912859964941,0.358173492536624,0,0,0,0.122892204930369,0,0,0.0116656359903641,0,0,0,0,0,0,0,0,0,0,0,0.157820504661382,-0.0476804383951755,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0.494436965827199,0,0.0811026812189669,0,0,0,0.0170778696332195,0,0,0.0665838947701109,-0.0487898143704342,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0441029199592944,0,0,-0.069330257333807,0,0,0,0.0140863011182173,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0742643956248278,-0.0523460762404724,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0162223101549148,0,-0.00625754940214204,0,0,0,0,0.112439679451684,0,0,-0.120793405727885,0.133145800848736,0,0,0.311118238065641,0,0.0303725643699865,0,0,0,0,0,0.0589102233332376,0,0,0,0,0,0,0.0193034397088247,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.0156885422919945,0,0.033458146699151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0804853915281205,0,0,0,0,0.13338341642088,0.426188509451425,0,0.0196797584901632,0,0,0,0.0241556146283598,0,0,0,0,0,0,0,0,0,0.136905094974141,0,0.122278909843723,0,0,0,0,0,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0.394817140612213,0,0,0,0,0,0,0,0,0,0,-0.047944466630037,0,0,0,0,0,0,0,0,0.107415155522176,0,0,0,0,0.109382019961476,0,0.0702543481612348,0,0,0.0671504512137101,0,0,0,0,0,0,0,0,0.132219304498848,0.20877748417235,0.0535277637195567,0,0.0834158465374998,0,0,0.023308552336981,-0.0703194545585893,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0.111546461881846,0,0,0,0,0,0,0,0.0763069412873265,0,0,0,-0.10238718758347,0,0,0,0,0,0,0,0,0,0,0,0.0252991205488828,0,0,0,0,0.139704221667128,0.0601174626394759,0,0,0,0,0.219414727863279,0,0,0,0,0,0,0,0,0,0.0800749796136031,0,0,0,0,0,0,0,0,0
X600378.SH,0,0,0,0.0622630188583849,0,0,0,0,0,0,0,0,0,0,0,0,0.0471666495525531,0,0,0,0,0,0,0,0,0.0719718899056372,0,0,-0.0600840976862919,0,0.144509104981067,0,0.180646785667253,0,0,0,0,0,0,0.0045628050185762,0,0,0,0,0,0,0,0,0,0,0,-0.0504710060680753,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0.0277784078582298,0.206304193705504,0.162813618104806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0554516726447937,0,0,0,0.0639101952483486,0,0,0,0.0539639198734129,0,8.67361737988404e-19,0,0,0,0,0.0277025840552075,0,0,0,0,0,0,0,0,0,0.116051586090058,0,0.0243897170482579,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105489606580157,0.0360720046539876,0,0,0,0,0,0,0,0.0530091437690952,0,0,0.129305952646904,0,0,0,0.168764711478792,0,0,0,0,0.112782743985586,0.128839867872426,0,0.315281959267757,0,0,-0.0277692015137869,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00970500748463525,0,0,0,0,0,0,0,0.0631371594966627,0,0.306283308075718,0,0,0,0,0,0,0,0,0,0,0,0,0.0296231988048417,0,0,0.412428087825579,0,0.05124368760345,0,0.0726965650686551,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,-0.0878742431754387,0.169239468234016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226690180599599,0,0,0.0198499577701742,0,0,0.0819342784488264,0.264611345576703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0306640728316196,0.007208994196858,0,0,0,0,0,0.00845418091203444,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0.0191905931303719,0,0,0,0,0.0159013684460052,0,0.759136901408315,0,0,0,0,0,0,0,0.0350783943081793,0,0,0,0,0,0,0,0,0,8.61604427925866e-05,0.0382887464548344,0,0,0,0,0,0,0.0225078920007064,0,0.0109613471383401,0,0,0.0158063168081606,0,0,-5.42101086242752e-20,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0.0784980423437035,0,0,0,0,0,0,0.0457339461212868,0,0,0.13023024605045,5.42101086242752e-20,0,0,0,0,0,0.0361102318473954,0,0,0,0,0,0,0.0155404563706937,0,0,0,0,0,0,0,0,0,0,0.106789488934217,0,0,0,0.111079553096205,0,0,0.0187955218211011,0,0,0,0,0,0
X600985.SH,0,0,0,0,0.0146439778519227,0,0,0,0,0.112575488339962,0,0,0,0,0,0,0.056803896528582,0,0,0,0,0,0,0,0,0.0539004863754638,0,0.0240301670485441,0.269717410968953,0,0,0,0,0.235071939233343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188354452619074,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0.0844872746358454,0.0196554025186997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.082321274096506,0,0,0,0,0,0,0,0.277258896795225,0.0488486325489682,0,0,0,0,0,0,0,0,0,0,0.090008580207113,0.124591621401457,0,0,0,0,0,0.056953230297429,0,0,0,0,0,0
X600399.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.19545085204604,0,0,0,0,0,0,0,0,0.144420829607929,0,0,0.395348760576718,0,0.109625484772976,0,0.157215564491648,0.118390349675049,0,0,0.0775924182552198,-0.14457663826134,0.18669084648562,0,-0.0279612138923524,0,0,0,0,-0.202844292805679,0.0778843977711467,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0.27654220820692,0,0,0,0,0,0,0,0,0,0,0,0.0988205979910999,-0.199981572295599,0,0,0,0,0,0,0,0,0,0,0.0467418593726396,0,0,0,0,0,0.103621461207461,0.222608943826394,0,0,0.116085928692991,0.081384330391926,0,0,0,0,0.335667230732198,0.0497050797894021,0,0,0,0.098796460473292,0,0,0.0261450460364888,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00176876490220753,0,0,0,0,0,0.0511829621419113,0,0,0,0.0173752662662247,0,0,0,0,0,0,0.0235729923155102,0,0,0,0.054804949172623,0,0,0.0377757620477089,0.172107186881311,0,0,0,0,0,0,0.0593951880223669,0,0.0237411361424842,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.144209266832946,0,0,0,0,0.10053807639679,0,0,0.141814012281544,0,0,0.00142978097416381,0.0146503239472729,0,0,0,0,0.159707033456925,0,0,0.0568414375177336,0,0.239993462643582,0,0,0,0,0.112415527364962,0,0,0,0,0,0,0,0,0,0,0,0.0966749807071973,-0.0873547264214814,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0683912112399762,0,0,0,0,0,0,0,0.632930190243313,0,0,0,0,0,0,0.00515500560074434,0,0.0433906411117191,0,0,0,0,0.147949614561513,0,0,0.163257274299804,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238080947274708,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,-0.00541666451525483,0,0,0,0.051674434111444,0,0,0,0,0,-0.0627621302174879,0.0162443245745402,0,0,-0.0346209258951015,0,0,0,0,0,0,-0.0581812132117447,0,0,-0.108576540509546,0,0,0,-0.0329578740929921,0,0,-0.0561266321458646,0,0.0796217577822006,0.0928729561697588,0,0,0,0,-0.0811576605668573,0,0,0,0.0520660684487104,0,-0.0560689799795937,-0.044966099594746,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.19394034949092,0,0,-0.269659837226772,0,0,0,0,-0.365648851391151,0.258908421908844,0,0,0,0,0,0,0.0655069137576258,0.154988684802615,0,0,0.175709930381629,0,0,0,0,0,0,0,0,0,0,-0.215622048454111,0,0,1.73472347597681e-18,-0.0818736805394228,0,0,0.542316762516599,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0.0439641377132889,0,0,0,0,0,0.254856213863287,0,0,0,0,0,0,0,0,0.0489724166492115,0,0,0,0.098928978995736,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.311753823286674,0,0,0,0.0408527242502497,0,0,0,0.573845288263617,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0.00859553065697,0,0,0,0,0,0.0376578423477942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0266357773736002,0.019369685043854,0,0,1.0842021724855e-19,0,-0.0340681444253376,0,0,0,-0.0385736078751334,-0.0431199705851534,0,1.73472347597681e-18,0,0,0,0,-0.0786075701109966,0.0437377545046273,0,0,0,0,0,0
MKreturn,0,0,0,-0.0670017108752485,0,-0.0332845440490085,0,0,0,0,0,0,-0.0712474031037573,0,0,0.0517267693212892,0.120466349838286,0,0,0,0.143440152531988,0,0,0,-0.0295304037782547,-0.0139852608303164,0,0,0,0,0,0,0,-0.00660481395093316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00291713482185528,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,-0.00154959211078844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.38742827027341e-06,0,0.00132769349252869,0,0,0,0,2.97747519682885e-05,0,0,0,0.000916414724822215,0,0,0.000767665629558301,0,0,0,0,0,0.00343381532718463,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0.00743336462090654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0573829192628063,0.0198494921302967,0,0,0,-0.0880264153117289,0.0242515328388528,-0.00589755773361824,0,0,0,0,0,0,0,0,0,0,-0.0130330122388042,0,0,-0.0642337124031748,0,0,0,0.0873315278451545,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0.0027253336150366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0133499419802813,-0.0224955576205582,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,-0.00100710806711023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00115628628605821,0,0,0.00276552967281547,0,0,0.00067351186799907,0,0.000262832031361166,0,0,0,0,0,0,0,0,0.00102093588795169,0,0,0,0,0,-0.00103611690352076,0,0,0,-0.00746234483914648,0,6.7762635780344e-21,-0.0070183090403172,0,0,0,0,0,0
