,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600585.SH,X600019.SH,X601898.SH,X601991.SH,X601600.SH,X600795.SH,X600886.SH,X600188.SH,X600010.SH,X600362.SH,X600111.SH,X600027.SH,X600309.SH,X600688.SH,X601992.SH,X600583.SH,X000898.SZ,X601158.SH,X000709.SZ,X000792.SZ,X600489.SH,X000539.SZ,X000883.SZ,X600547.SH,X600352.SH,X000629.SZ,X000630.SZ,X000831.SZ,X000027.SZ,X000825.SZ,X600808.SH,X002353.SZ,X600549.SH,X600578.SH,X601699.SH,X000983.SZ,X600008.SH,X600863.SH,X600307.SH,X600660.SH,X600315.SH,X600098.SH,X000937.SZ,X600348.SH,X601168.SH,X000060.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.689316080247488,0,0,0,0,0,0,0,0,0,0.015528251604794,0,0,0,0,0,0,0.0865314113530439,0,0,0,0,0,0,0,0,0,-0.0681022926796848,0,0,0,0,0,0,0,0,0,0,0.0451510067947013,0,0,0,0,0,0,0.045953801986085,0,0,0,0,-0.0230507818174841,0,0.00119242929714188,0,0,0,0,0
X600028.SH,0.562812980814207,0,0,0,0,0,0,0,0,0,0,0.00170965488185425,0,0,0,0,0,0.221094772274099,0,0,0,0,0,0,0,0,0,0,0,0,0.01710080957994,0,0,-0.00712768616890556,0.00832959771257232,0,0,0,0,0,0.0605819146986164,0,0,0,0,0,0,0,0,0,0,-0.0393586748084871,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0.0735776895436645,0,0,0,0,0.222321443980978,0,0,0,0,0,0,0.132439495149573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101492521449034,0,0.0591353222792594,0,0,0,0,0,0,0,0,0,0,0,-0.0213390255000223,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.122418820756171,0,0.12156831155829,0,0,0.234699260761848,0.0942403326398795,0.013234241378958,0,0,0.101577172540313,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,-0.0594914843363227,0,0,0,0.054313507040927,0,0.100502530457514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000661162210937533,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.115006703387658,0.0694644682159962,0,0,0,0,0.00753648807116246,0,0,-0.0632431546105162,0,0,0,0,0,0,0,0,0,0.00866735219772312,0,-0.0375884709686837,0,0,0.0522362083651422,0,0,0,0,0,0,0.087556473491557,0,0,0,0,0.0885575081022166,0,0,-0.0516909143695775,-0.00966866987705445,0,0,0,0,0,0
X600019.SH,0.0892555633101353,0,0,0.054300230836056,0,0,0,0,0,0,0.0332880354718366,0.00822835659921229,0,0,0,0.0528625949835923,0,0,0,0,0.218010965067152,0,0.286600538682091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0396540117445563,-0.0196614680842167,0,0,0,0,0,0
X601898.SH,0,0,0.0527647683923899,0,0,0,0,0.0863209385458436,0.176405452308963,0,0,0,0,0,0,0.0259242022511661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0429486830614267,0,0,0,0,0.459161827590063,0,0,0,0,0,0,0,0,0,0,0,-0.0251169073574634,-0.0199440168791916,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.0154320733868868,0,0,0,0,0,0,0,0,0.0423882787062176,0.00549460061486056,0,0,0,0,0,0,0,0,0,0,0.128632480491676,0,0,0,0,0,0,0,0.156703955098271,0.0309221920742805,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0230913248887595,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0.125953390088033,0,0,0,0,0.0464951711421255,0,0,0,0,0,0,0,0,0.124282963520454,0,0,0,0,0,0,0,0,0,0,0,0,0.073765426297655,0.0571356736231487,0,0,0.0479858168140041,0,0.0601619225941898,0,0,0,0,0,0,0,0,0.0743356145452674,0,0,0,-0.00180138327340985,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0.0138427098440696,0,0.240498128841295,0,0,0,0,0.268055331633795,0.0163773990946486,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0350829919039468,0,0,0,0,0,0.145170238138559,0,0.0301487849698355,0,0,0,0,0,0,0,0,-0.00332257039302379,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0.00920565759927741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0260426066334385,0,0.0337743330997112,0,0,0.124941528473336,0.0613881527309077,0.054603536942326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600188.SH,0.147064516493036,0.0858300631482752,0,0,0,0,0.0232629132479501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0219988697161067,0,0.0853012828092664,0,0,0,0,0,0.28197495590383,0,0.0897989720715896,0,0,0,0,0,0.255157392191178,0,0,0,0,-0.0464805620696329,-0.00456161693405859,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18236339465872,0,0.237929196811011,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.0600666738751466,0,0,0,0,0,0.00113275517232754,0,0,0,0,0,0,0,0,0,-0.00164971877303368,0,0,0,0,0,0
X600362.SH,0.0231596756944898,0,0,0,0,0,0.177842437178938,0,0.118985195467263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0602312758767167,0,0,0,0.0396994664725713,0,0,0.0181527769478656,0.0767010349083987,0,0,0,0,0,0,0,0,0,0.0436807365592324,0,0,0,-0.0178156643515375,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.11010462463453,0,0,0,0,0,0.0558975906055773,0,0,0,0,0,0,0,0,0,0,0.0440398844884041,0,0,0,0.024209908901233,0,0.0432017178886295,0.285701900188584,0,0.0595811741662379,0,0,0,0,0,0,0,0,0,0,0,0,-0.0121045224299868,-0.00634186464461588,0,0,0,0,0,0
X600027.SH,0,0,0,0.285352191143313,0,0,0,0.0649054624762184,0.192021995455657,0.191648856923316,0,0,0,0,0,0,0,0,0,0,0,0.0703535847133887,0,0,0,0,0,0,0.0778809493443074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154479976801304,0,0,0,0,0,0,-0.0196264161712549,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0.0311428064451052,0,0.132619029123614,0,0,0,0,0,0,0,0.186957834301505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156216058287582,0,0.0718172308978335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0101290111259342,-0.0475556676159467,0,0,0,0,0
X600688.SH,0,0.281926252392349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0487902472352624,0,0,0,0,0,0.191777808404681,0.084201836205912,0,0,0,0,0.113036715175385,0,0,0,0,0,0,0,0,0,0,0,0,-0.0196713925660532,0,0,0,0,0,0,0
