,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X000792.SZ,X600111.SH,X600019.SH,X002466.SZ,X600011.SH,X000877.SZ,X002271.SZ,X600010.SH,X600660.SH,X600188.SH,X000708.SZ,X601600.SH,X000301.SZ,X601898.SH,X600547.SH,X600886.SH,X600362.SH,X000408.SZ,X600176.SH,X000723.SZ,X600426.SH,X000786.SZ,X601991.SH,X002080.SZ,X600803.SH,X600219.SH,X600795.SH,X600027.SH,X600399.SH,X300037.SZ,X600688.SH,X300073.SZ,X002326.SZ,X600352.SH,X600801.SH,X600157.SH,X000825.SZ,X600516.SH,X600489.SH,X600378.SH,X600141.SH,X000959.SZ,X000807.SZ,X600486.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186936814316161,-0.226114433105802,0,0.0428999464184956,0,0,0,0,-0.200562654266803,0.107857762024268,0,0.162697646444676,0,0,0,0,0,0,0,0,0,0,0.256887871811656,0,0,0,-0.0695549798678228,0,0.14131188554272,0,-0.0749452030248956,0,0,0,0,0,0.010570734382231,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0.0529709088119098,0,0.159737063009901,0,0,0,0,0,-0.0658646111941013,0,0,0.0689838643113868,0,0,-0.0326097099334089,0,0,0,0.0333911828145111,0,0.0883282756194457,0,0,0,0,0,0,0,0,0.307481752286008,-0.0270007948710067,0,0,0,0,0,0,0,-0.094752339837384,-0.0425660730581671,0,0.110218393554111,0,0,0,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,-0.0523834877923959,0,0,-0.00460472110935518,0,0.216263537536349,0,0,0,0,0,0,0.244560431648427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0413639469564406,-0.329558254805964,0,0,-0.03656280304933,0,0,0,0,0,0,0,0,0,0,0,0,-0.0276839056484931,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0.210776713137741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110498657954727,0,-0.0554744271515051,0,0,0,0,0.345661934490447,0.0423100263072007,0.0259651988139263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0414757377751027,-0.0134305230732738,-0.0162318668647358,0,0,0,0,0,0
X002080.SZ,0,0,0,0.268860743823198,0,0.121630859963018,0,0,0,0,0.207985312720643,0,0,0,0,0,0,0,0.0599748047985854,0,0,0,0,0,0,0,0,0,0,0,0.286382047729202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223308262964837,0,0,0,0,0,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,-0.0427541415741391,-0.0208389733952518,0,0,0,0.0145591955912839,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833516808346039,0,0,0,0,0.133091890688062,0,0,0,0,0,0,0.121608390875827,0,0,0,0,0,0.0842684608042067,0,0,0,0,0.0171134192977497,0,0,0,-0.00977132063829608,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0.00287621600738558,0,0,0,0,0,0,0,0,0,0,0,0.242983468848834,0.0597445743986832,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0855485649798104,0.0852897706224077,0,0,0,0,0,0,0,0,0.052686985720503,0.080766196312897,0,0,0.0322635195472939,0.0481111335130159,0,0,0,0.0116429185906277,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0.0300919947114947,0,0,0,0,0.0349411152127154,0,0,0,0,0,0,0,0,0,0,0,0,0.219829330650596,0,0,0,0,0.249324600113892,0,0,0,0.0536011424439566,0,0,0,0,0,0,0,0,0,0.0492834602136336,0,0,0,-0.0240385070722819,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0.39464554429384,0,0,0,0,0.0194847210645153,0,0,0,0,0,0,0,0,0,0.0244107422817878,0,0,0,0.00231359479250117,0,0,0.323496345596098,0,0,0.0506280662841439,0,0,0,0,0,0,0,0.097993965565556,0,0,0,0,0,0,0,0.0282781327429837,-0.0162335379747112,0,0,0,0,0,0
X600399.SH,0,0,0,0,0,0.0151139346063129,0.0413283411550899,0,0,0.0689689053790972,0,0,0,0,0,0,0,0,0.0405998007038797,0,0,0,0,0,0,-0.0377649390172587,0,0,0,0,0,0,0,-0.0962638043573226,0,0.309875552466682,0,0,0,0,0,0,0,0.0572239815623207,0,0,0,-0.162021203230413,0,0,0,-0.0300215754992831,-0.0124614327697656,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0,0,0.0715016342937302,0,0,0,0,0,0,0,0,0,0,0,0,0.107413949111274,0,0,0,0,0,0,0,-0.397194594027865,0,0.0442326480051892,0,0,0,0,0.0609008350764091,0,0,0.126110954025976,0.0190821111975562,0,0,0,0,-0.103958946864381,0,0,0.243603446154181,0,0,0,0,0,-0.0716757849876738,0,0,0,0,0,0
X600688.SH,0,0,0.117069947113239,0,0,0,0.0480783740800662,0,0,0,0,0,0,0,0,0.0662288789824788,0,0,0,0.0850389229133083,0,0,0.095614237651901,0,0,0,0,0,-0.0357485573534745,0,0,0,0,0,0,0,0,0.0422810427104119,0,0,0,0,0.213905109844184,0.0828293740412477,0,0.119386856643354,0.00485916280688792,0,0.10072830042062,0,0,0.0073086518409973,0,0,0,0,0,0,0
X300073.SZ,0,0,0,0,0,0.10399468477726,0,0,0,0.0618473308715969,0,0,0,0,0,0,0,4.33680868994202e-19,0.0152558528342873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112614861267009,0,0,0.232304632884291,0,0,0,0,0,0,0.11619734809925,0,0,0,0,-0.0128024848689071,0,0,0,0,0,0,0,0
X002326.SZ,0,0,0,0,0,0.252616869228559,0,0.0945687412272233,0,0,-0.0424510023827995,0,0,0.422305255024626,0,0,0,0,0.198905333613664,0,0,0,0,0,0,-0.145229051054377,0.106491529982258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0367999929202416,0.330573836023285,0,0,0,0.227943684640415,0,0,0,0,0,0.135332826982564,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,-0.00760558786903686,0,0,0,0,0,0,0,0,0,0.0642215047135692,0,-0.0697888736460553,0.0828284106434457,0,0,0,-0.0201457782358778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00539946733467093,0,0.0106105420067944,0,0,0,0,0,0.0136956414869813,0.00920149648883438,0,0,0,-0.0366676843887135,0.013201069934358,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,0,0,0,0,0,0.0672212311478965,0,0,0,0,0.140876100408316,0.0270726993480331,0,0.0262142412505869,0,0,0,0,2.16840434497101e-19,0,0.00607804019767093,0,0.0426042634287751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144161129267788,0,0,0,0,0,0,0,0,0.00560522074065911,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0.0504563628377674,0,0,0.156001586652783,0,0.0426027980190395,0,0,0,0.12167951267354,0,0,0,0,0,0,0,0,0.0436606833340953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0180753683992979,0,0,0,0,0,0,0,-0.00289817912683287,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0.199561758883348,0,0,0,0,0.0435343297816801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249516963973699,0,0,0,0,0.0710119806338801,0,0.0188880196444484,0,0,0,0,0,0,0,0.0577790042267027,0.180846672476278,0,0,0,-0.0625605271967775,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0.124941065294115,0,0,0,-0.00487032570861441,0,0,0.283056667170126,-0.128333068916906,0,0.0289987506013663,0,0,0.0153027965355325,0,0,0,0.10341349752026,0,0,0,0,0,0,0,0,0,0,0,0,0.286854301536651,0,0.118715360120189,0,0,0,0.0557594685350132,0,0,0,0,0.00268867525137194,0,0,0,0,0.0187488091219403,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,-0.0497113726724159,0,0.031389297285403,0,0,0,0,0.00970196160128633,0,0.0174913913988089,0.116662412839831,0,0,0,0,0.0358722988448794,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0588447410663323,0,0,0,-0.00212403080785113,0,0.0272057197173999,0,0,0,0.00613887666925599,0,0,0,-0.0474272431378537,0,0
X600378.SH,0,0,0,0,0,0,0,0.0807245753166304,0,0,0,0,-0.0627968133150962,0,0,0,0,-0.0427677879384218,0.131736260085286,0,0,0.128277591166975,0,0.134863467370308,0,0,0,0,0,-0.107154439026901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358204702367831,0,0,0.195418877137729,0,0,-0.0491230586555676,0,0,0,0,0,0
X600141.SH,0,0,0,0,0,0,0,0,0,0,0.0627111229793014,0,0,0,0,0,0,0,0.438420734552402,0,0,0,0,0,0,0,0,0,0,0.278827930497905,0,0,0,0,0,0.0878727791113461,0,0.0694192979666957,0,0,0,0,0,0,0,0.0586363340224228,0,0,0,0,0,0,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0113181546306539,0,0.0131772337153477,0,0,0,0.0590026963637892,0,0,0,0,0,0,0,0,0,0,0,0.0153890500742826,0,0,0,0.0779608387551173,0,0,0,0,0,0,0.500599201673287,0,0,0,0,0,0,0,0,0,0.0117827599106219,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0.0166809482803129,0,0,0,0,0.0334769530559821,0,0.262887151817481,0,0,0,0.0536708953882468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0254548916103319,0,0,0,0.0594967920152428,0,0,0,0,0.0685003534051477,0,0,0,-0.0317635439966485,0.0353883403547312,0,0,0,0,0,0
X600486.SH,0,0,0,0,0,0.00723748473748741,0,-0.0692933718645181,0,0.0364875592580704,0,0,0,0,0,0,0,0,0.0570824381598003,0,0,0,0,0,0.0389870492908643,0,0,0,-0.0382105788180148,-0.0431158262368877,0,0,0,0,0,-0.0815564011747669,0,0,0.0709272378255579,0,0,0,0,0,0,0.0934104448884091,-0.0943336014561206,0,-0.0201121220141536,0,0,0.108661681351366,-0.137146355646431,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0.0414790441869136,0,0,0,0.0306021457657951,0,0.014064153803231,0,0,0,0,0,0,0,0,0,0,0.0278838678987072,0,0,0,0,0,0.0724693757323745,0,0,0,0.0717409575681531,0,0,0,-0.0234773798876706,0,0,0,0,0,0,0,0.0451188519497937,0,0,0,0.0568816162539034,0,0.0394451738581518,-0.19025532354646,0,0,0,0.0892163799639259,0,0
Slope,0,0,0,0,0,0,0,0,0,0,-0.0180526091941037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0348737434398914,0,0,0.0954022244079275,0,-0.234253369459694,0,-0.0558447836018533,0,0,0,0,1.18644194353913,0,0,0,1.63959145134751,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0520050037424171,0,0,0,0,0,0,0,0,0,0,0,0,0.463057271528296,0,0,0,0,-0.424847113097591,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,-1.35525271560688e-20,-0.0180546765204101,0,0,0,0,0,0,0,0,0.00586268521393839,0,0,0,0,0,0,0,-0.0748865008621281,0.0130495594036014,0,0.0339886029442094,0,0,0,0.00404232754826803,0,0,0,0,0.0799345833377238,0,0,0,-0.00709085248002812,0,0,0,0,-0.0307085866817867,0,0
MKreturn,0.00269378057057935,0,0,0,0,0,0,0,0,0,-0.0878540056096945,0,-0.0705989380198004,0,0.0518847830921313,0.0191062152376559,0,0,0,0,0.0293201451982461,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.0338569024245394,0.0493003012902077,-0.0362267285132806,0,0,0,-0.0402816888811363,0,0,0,0,0,0,-0.0593382475598473,0.0228070089324513,0.0258101380744686,0,0,0,0,0.00151234881153972,0,0,0,-0.00391631283926717,0,0
MKvol,0,0,0,0,0,0,0,0.00215829985174682,0,0.000427760593315183,0,0,0,0,0,0,0,0,0,-0.00164748809465508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00726874739919426,-0.00540071738655114,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,-0.0734252389700907,0,0,-0.0236779129994099,0,0,0,0,0,0,-0.227210388301003,0,0.0679077462097646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0702064846574528,0,-0.0849446395110109,0,0,0,-0.0767213642621826,0,0,0,0,0,0,0,0,0.399616284069773,-0.5070365667,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,-0.00390844586249798,0.00556390507827108,0,0,-0.00731463901170118,0,0,0,0,0,0,0,-0.0132789058183617,0,0,0,0,-0.0149940010055829,0,0.000957945489440048,0,0,0,0,0.0143902154579928,0,0,0,0,0,0,0.00817798020337493,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00773063836549599,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0.00549501874176971,0,0,0,0,0,-0.0300037948151946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000485531452681956,0,0,-0.00263351228032084,0,0,0,0,0,0,0,0,0.022558818233228,-0.0357214535651477,0.0436408138107589,0,0,0,-0.0427979394576732,0,0
