,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002466.SZ,X002460.SZ,X600585.SH,X601898.SH,X600011.SH,X000792.SZ,X600019.SH,X000301.SZ,X600111.SH,X600660.SH,X000708.SZ,X600010.SH,X600886.SH,X600795.SH,X600547.SH,X000877.SZ,X601600.SH,X601991.SH,X002271.SZ,X600027.SH,X600803.SH,X600426.SH,X000983.SZ,X600362.SH,X600176.SH,X601699.SH,X600348.SH,X000408.SZ,X600985.SH,X600096.SH,X000629.SZ,X000723.SZ,X000786.SZ,X600160.SH,X600995.SH,X600141.SH,X600157.SH,X600219.SH,X600489.SH,X600378.SH,X000933.SZ,X002353.SZ,X600801.SH,X002080.SZ,X300073.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000792.SZ,0,0,0,0,0,0.192406196915135,0.0241636564305571,0,0,0.113009350770962,0,0,0,0.0189223471760539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100049665245638,0,0,0.00646789077871652,0,0.172408286720603,0,0,0.152833259000069,0,0.0802185645769921,0,0,0,0,0,0,0,0,0,0.0250947284587095,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0.0756321648268313,0.097374690446496,0,0,0,0,0,0,0,0,0,0,0,0.114427718259603,0,0,0,0,0,0,0,0,0,-0.01256037836358,0,0,0,0,0,0.239553953369704,0,0,0,0,0.0634337578787608,0,0,0,0,0,0,0,0,0,-0.0122860241388997,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0.108363151837342,0,0,0,0,0,0,0,-0.194190730329721,0,0.33267313819562,0,0,0,0,0,0,0,0,0.370453450224569,0,0,0,0,0,0,0,0,0,0,0,0,-0.0644358983526816,0,0.0897972309480292,0,-0.169865452069645,0,0,0,0,0,0,0,0,0,0,0.0370982705712971,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.153027838069244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111940769048712,0,0,0,0.00970266631767965,0,0,0,0,0,0.253098913725706,0,0,-0.0835299315673437,0.125668004399277,0,0,0.0352472261086124,0,0,0,0,0,0,0,0,0.060719905139709,0,0,0.00878917336047594,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0.0957623240488922,0,0,0,0,0,2.71050543121376e-20,0.00544979086495929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0251227012928646,0,0,0,0.0191866681474125,0.101880009710802,0,0,0.000330319503367278,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0.0508023888392014,0.000701533651033389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181694931894325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.0514403175328099,0,0,0,0.184587817943501,0,0.022782297173465,0,0,0,0.014138900578227,0,0,0.0502990411013541,0,0,0,0,0,0,0.287964824634914,0,-0.0468199385464276,0,0,0,0,0,0.0789845936256332,0,0,0,0.122603666403087,0,0,0,0,0.108698981923647,0,0.0293779424861999,0,0,0,-0.00768186279342432,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0.0282441388057217,0,0,0.117879553052202,0,0,0,0,0,0,0,0,0,0.0627955704294489,0,0.0337989941044368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000168197600263232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0.0723395382300069,0,0,0,0.392030077929713,0,0,-0.0240326576451345,0,0,0,0,0,0,0,0,0,0.121838663484944,0,0.0636533256759376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0715886924388242,-0.026033879506022,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216506801167688,0,0,0,0.0796627786128594,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0114271201332232,0,0,0,0.256232346944667,0,0,0,0,0,0,0,-0.00614587638918727,0.0240744500218265,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0.123848728766927,0,0,0,0,0,0,-0.0530039678208566,0,0,0,0,0,0,0,0,0.148808635163573,0,0,-0.0229074475604035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190359578452324,0.0998239156562216,0,0,0,0.0405313294148571,0,0,0,0,0,0
X601600.SH,0.0381501497519591,0,0,0,0,0,0,0,0.0147401261812394,0,0,0,-0.0118580653096939,0.0520830326167234,0,0,0,0,0,0,0.0616824322805058,0,0.083853296917166,0,0,0,0,0,0.535565944308882,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114202749843838,0,0,0,0,0,0,0,0,0,0.0024129627057792,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.00205337261235428,0.165069827877691,0,0,0,0,0,0,0,0,0.106695071934935,0,0,0,0,0,0.142488727164679,0,0,0.0728416848548601,0,0,0,0,0,0,0,0,0,0,0.0602468084644816,0.0998612359185192,0,0,0,0,0,0,0,0,0.143491099626719,0,0,0,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0131439817095503,0,0,-0.244257097369648,0,0,0,0,0,-0.161510303528261,0,0,0,-0.106685663635849,-0.263499880570398,0,0,0,0,0,0,0,0,0,0,0.686948180878585,0,0,0,0,0,0,0,0.276469570958281,0,0,0,0,0,0.0481908237729167,0.0220151185976738,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,-0.0998730513238105,0,0,0,0.246442779199116,0,0,0,0,0,-0.0761677533924997,0,0,0.26499222668022,0,0,0,0.193250034623277,0,0,0,0,-0.0522792719410389,0,0,0,0,0,0,0,0.0402135882419451,-0.0397300247184907,0,0,0.222684117177692,0,0,0,0,0,0,0,0,0,0,0,0,0.0175972766064479,0,0,0,0,0,0
X600803.SH,0,0,0,0,0.155495037162474,0.0442150226548479,0,0,0,0,0,0,0.00295290413636355,0,-0.0205612923781476,0,0,0,0.0180106615730515,0,0,0,0,0,0,0,0,0,0,0,0.168469020478736,0,0,0,0,0,0.0931152270550525,0,0,0,0,0.00480769163940834,0,0,0,0,0,0,0,0,0,0.0358815085149174,0.0402399762070064,0,0,0,0,0,0
X600426.SH,0,0,0,0.191692161946964,0,0,0,0,0,0,0.0576011186847864,0,0.0809665519851604,0,0,0.0134295873771217,0,0,2.16840434497101e-19,0,0,0,0.0542651534765207,0,0,0,0,0,0,0,0,0,0.00550652190797478,0,0.104987840451184,-0.061728830365176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215931273579873,0.00893309558056668,0,0,0,0,0,0
X000983.SZ,0,0.242409215073058,0,0,0.087429820959592,0,0,0,0.172065973600245,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.030690855143383,0,0,0.518458040663179,0,0,0,0,0,0,0,0,0,0,0,0.0984914261648633,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128036164849824,0,0,0,0.0781343569840674,0,0,0,0,0.0382950555974423,0,0,0,0,0,0,0,0,0,0,0,0.181050783409869,0,0,0.0575973601009284,0,0,0.0604365367747317,0,0,0,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0.0153532569344825,0,0,0,0.156265908722848,0,0,0,0,0,0,0,0,0,0,0.123720365931761,0.0771585794688358,0,0,0,0,0.113897261898348,0.00642140592591055,0,0,0,4.33680868994202e-19,0,0,0,0,0,0.300879935446845,0,0,0.0132647842513063,0,0,0,0.0378580620668887,0,0,0,0.0603287836822005,0,0,0.0384584796223419,-0.015834030779124,0,0,0,-0.0093006316078769,0,0
X601699.SH,0,0.228738204065731,0,0,0.0214434345269632,0,0.0630201034532001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104298393130752,0,0.357312343860515,0,0,0,0.0957939938908386,0,0,0,0,0,0,0,0.00863132730748962,0,0,0,0,0,0.0590525587910013,0.0248377756752965,0,0,0,0,0,0,0,0,0,0,0,0
X600348.SH,0,0,0,0,0.473471312637412,0,0,0,0,-0.187836852410078,0,0,0,0,0,0,0,0,0,0,0,0,-0.0472255003161995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33287317643979,0,0,0,0,0,0.00716370357089288,0.00121751146521484,0,0,0.0558542427032529,0.287614671178026,0,0,0.0280341442941827,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0.435830398060762,0,0,-0.0121479783468993,0,0,0,-0.102722876298602,0,0,0.188140365220273,0,0,0,0,0,0,0,0,0.0330773312673954,0,0.0145639478391122,0,0,0,-0.170647951015666,-0.0458351481997261,0,0,0.0118693709807784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164339234659,0,0.00891063714255773,0.0195338734741651,0,0,0,0,0,0
X600985.SH,0,0,0,0,0,0,0,0,0.166197489261862,0.04761246333289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0641471244855324,0,0.243739261990405,0,0,0.146633596219998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00850640550703549,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0.164719668955982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36851113815675,0,0,0,0,0.0150464739638783,0,0,0,0.214781925848312,0,0,-0.0156432791188521,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0.184393767342732,0,0.345833952532285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0920629200697353,0,0,0,0,0,0,0.0788290155112971,0,0,0,0,0.232899684712681,0,0.176130706370798,0,0,0,0,0,0,0.0731547447470391,0.142319342516519,0,0,0,0,0.0141127728032286,-0.0891133334802154,0,0,0,-0.374444387293688,0,0
X000723.SZ,0,0,0,0,0.117683659660201,0.134215425041273,0,0,0,0.138474458139173,0,0,-0.0311380232825631,0,0,0,0,0,0,0,0,0,0,0,0,0.0200672171376425,0,0.0158872412870807,0,0,0.0984322634107653,0,0,0,0,0.0225453013492106,0,0,0.0316787587710913,0,0,0,0,0,0,0.097375573260588,0,0,0.226218493641134,0,0,0.0226973744109043,-0.0219762009261011,0,0,0,0,0,0
X000786.SZ,0,0,0,0.108433484718479,0,0,0,0.104480802583237,0,0,0.00663605896966787,0,-0.0219801761851313,0,0,0,0,0,0,0,0,0,0,0.174124885625318,0,0,0,0.0863273810948828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0804319912324884,0,0.290982737006343,0,-0.0744192615508974,0,0,0,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156722446443539,0,0,0.110071231357627,0.0160102287551048,0,0,0,0,0,0,0,0,0.124013175187284,0,0,0,0.0167100574310428,0.262548875434286,0,-0.0558926861468713,0,0,0,0,0,0,0
X600995.SH,0,0,0,0.0516214788629196,0,0,0,0,0,0,0,0,0.00996613111755074,0,0,0,0,0,0,0,0,0,0.0993269344059481,0,0.180481692062793,0,0,0,0,0,0.0739959931851659,0,0,0,0,-0.0340033568233636,0,0,0.337489152160742,0,0.267898553636494,0,0,0,0,0,0,0,0,0,0,0,0.0605343567752539,0,0,0,0,0,0
X600141.SH,0,0,0,0,0,0,0.229962590143368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0635973474172084,0,0.022232843971008,0,0,0.0452082335791677,0,0,0.000428616487169524,0,0,0.071125425305003,0.261321016377634,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0.0447595617594906,0,0,0.15481691595113,0,0,0,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0.112385690584274,0,0,0,0,0,0,0,0,0,0,0.0602162648614964,0.13172844557381,0.093741145114719,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225655677134091,0,0,0,0,0,0,0,0,0.0615664383867053,0.0120084560109622,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0.188903311228425,0.0706077587510159,0.119972148754082,0,0,0,0,0,0,0,0,0.423173592316448,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.111123806201065,0,0,0,0,0,0,0,0,0,0.0689231202916725,0,0,0,0,0,0,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0.00733165631791417,0,0,0.00680076312007397,0,0,0.0287496400829702,0.00972982270579395,0,0,0,0,0,0,0.713629437209962,0,0.0372519042042766,0,0,0,0,0,0,0,0.0151802276205391,0,0,0,0,0,0.0587638794018842,0,0,0,0,0.0662570897870607,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.00166041031499549,0,0,0,0,0,0
X600378.SH,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0.0104910608003918,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.0598290483796384,0,0,0.247237901994167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0.174386413778764,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0793233459818552,0,0,0,0,0,0,0,0,0.0836568502257132,0,0,0,0,0,0,0,0.0732542714214986,0.123103559048028,0,0,0.174015437141715,0,0,0.175373889245382,0,0,0,0.440555515272013,0,0,0,0,0,0.0360851662891159,-0.183660271971888,0,0,0,0,0
X002353.SZ,0,0,0,0,0.137608592652876,0.0564423294535644,0,0,0,0,0,0,0,0,0,0,0,0,-0.0993235968911933,0,0,0,0,0,-0.011789417094229,0.11068827876588,0,0,0,0,0.130691638564226,-0.0163423601341303,0,0,-0.0224491037468597,0.0968077319604895,0.0976304426835566,0,0,0,0,0,0,0,0.0750536037158275,0.076418214836473,0,0,0,0,0,0.063955784653959,0.0176179806378833,0,0,0,0,0,0
X600801.SH,0,0,0,0,0.117084446248273,0,0,0.0937897623926956,0,0.0251492629792024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0313486902249792,0,0.066297261610935,0,0.3326369026544,0,0,0,0,0.0133755287802374,0,0,0.0560072419910199,0,0,0,-0.0524503406159078,0,0,-0.00273274969665665,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0.0173499662067823,0.158982872744834,0,0,0,0,0,0,0.128941953962936,0,0,0,0,0,0,0,0,0.0896533740546709,0,0,0,0,0,0,0,0,0.0776373203432072,0,0,0,0.0889733368996597,0,0,0.0347889394466592,0.0464905851219337,0,0,0,0,0,0,0,0,0,0,0,0,-0.109731030559729,0,0,0,0,0,0
X300073.SZ,0,0,0,0,0,0.0554666181269757,0.399862763228055,0,0,0,0,0,0,0,0,0,0,0,0,-0.280242399887576,0,0,0,0,0,0.0696255308820341,0,0,0,0,0,0,0.0044993512121372,0,0.112753022902312,0.0866902572090856,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.0146251331032218,0,0,0,0,0,-0.0194222326803977,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0.101231509611472,0,0,0.00570894987507094,0,0,0,0,0,0,0,0,0,0.0613945212272408,0,0,0,0,0,0,0,-0.0954702296338667,0,0,-0.0917704572162407,0,0,0,0,0.0370817833721098,0,0,0,0,-0.115505468975341,0,0,0,0,0,0,-0.105912237459404,-0.027748614808316,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,-0.0611918621076452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0555152601577289,0,0,0,0,0,0,0,0,0,0.072939464034571,0,0,0,0,0,0,0,0,0,0.13269483658237,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0.0402551176785178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.211843540782822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316693633104824,0,0,0,0,2.47797713133468,0,0
RealEstate_excess,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.109812224428165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0280962907063676,0,0,0.11427088796588,0,-0.0245663248669294,-0.0387426130109995,0,0,0,0,-0.0127765397853606,-0.0404535430579399,-0.00814837030031456,0,0,-0.0754841484357844,0,0,0,0,0,0,0.019351036807416,0,0
MKreturn,0,0,0,0,0,0,-0.0599682594510811,0,0,0,0,0,0.155329306918816,0,0,0,0,0,0,0,0.127353385850424,0,0,0,-0.021905533106593,0,-0.0372578370194118,0,0,0,-0.0247954247805238,0,0,0,0,0,0,0,0,-0.0172664523291702,0,0,0,0,0,0,0,0,0,0,0,0,-0.0172343751492037,0,0,0,0,0,0
MKvol,0,0,0,0,0,-0.000884006230409108,0,0,0,0,0,0,0,-0.000669696878802066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000133559812803569,0,0,0,0.0025718311399135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0.00400352105930561,0,0,0,0.0081404037643378,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0294162750417755,0,0,0,0,0.0259846590702614,0.0386444134551079,0,0.0324738394107079,0,0,0,0,0,0.00250028636749469,0,0,0,0,0,-0.113263366071192,0.143067958804254,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,-0.000581081628434061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000716897918942392,0,0,0,0.0017136509297832,0,0,0.00185350132644644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0164586933052256,-0.0196017635740453,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,-0.000114547990073561,0,0,0,0.000366316558285138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000773151781143883,-0.00161782198984727,-0.00233931159396818,0,0,0,0,0,0.00348216323252155,0,0,0,0,0,0,0,0,0,0,0,-0.00440557203119913,-0.00746280356593557,0,0,0,0,0,0
