,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X002460.SZ,X600011.SH,X002271.SZ,X600886.SH,X600660.SH,X601898.SH,X600801.SH,X600010.SH,X601600.SH,X600362.SH,X600188.SH,X600352.SH,X600489.SH,X601991.SH,X002466.SZ,X600688.SH,X600126.SH,X600795.SH,X000786.SZ,X600111.SH,X600027.SH,X601992.SH,X600315.SH,X600299.SH,X600176.SH,X600529.SH,X002353.SZ,X002075.SZ,X600426.SH,X000723.SZ,X002080.SZ,X600486.SH,X600612.SH,X600516.SH,X600219.SH,X000959.SZ,X000898.SZ,X601158.SH,X000932.SZ,X000027.SZ,X000883.SZ,X000301.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132426724616847,0,0,0.12722063306115,0,0,0,0,0,0,0,0,0.0388890463729014,0,0,0,0,0.0521091482493851,0,0,0,0.0149596170287391,0,0,0,0,0,0,0,0,0,0.00284890727665957,-0.0128433005448909,0,0,0,0,0,0
X600028.SH,0,0,0.033419145355337,0,0,0,0,0,0,0.0172541572645151,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0556569569580248,0.00521792826558712,0,0,0,0.033808230007563,0,0,0,0.0810750116687268,0,0.0376363761579514,0,0,0.0586465455317973,0,0,0,0.057416253689929,0,0,0,0,0,0,0,0,-0.00248452482729144,-0.00295560532682658,0.0036762259938326,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.0824665255622757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0345206774540123,0,0.0107227181004087,0,0,0,0,0,0,0,0.181861376144914,0,0,0,0,0,0,0,0,-0.0538762993195973,0,0,0,0,0,0,0,0,0,0.00913993137755938,-0.000552441031254608,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0.0254369255515237,0.0151512588244295,0,0,0,0,0,0.404472507924472,0,0,0,0,0,0,0,0,0,0.0748176312764526,0,0,0,0,0,0,0,0,0.0245158531613902,0.0168612370431873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00825441875097981,0.00462415924492359,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.0813924037388496,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106583523225527,0,0,0,0.0427818861192224,0,0,0,0,0,0.0145035817410874,0,-6.93889390390723e-18,0.00581353867373988,0.275754717225184,0,0,0,0,-0.0182929888348616,0,0,0,0,0,0,0,0,0,-0.00029766061791351,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.398853396985492,0,0.060737372344361,0,-0.0225369912622207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163651171842393,-0.0495008759083711,0,0,0,0,0,0,0,0,0,-0.00238617584586265,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.136138620841994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0296244481206736,0,0,0,0,0.10735887982315,0,0,0,0.109206008739298,0,0,0,0.0521724050266767,0.104123449893298,0,0,0,0,0,0,0,0,0,0,0,0,-0.017008926996324,0.00994814013178955,-0.0074613437313195,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060129714299929,0.0641583239628789,0,0,0.195976771083716,0,-0.134206350194927,0,0,0,0.0904759285387638,0,0.00763745561144923,0,0,0,0,0,0,0,0,0.014425328021412,0,0,0,0,0,0,-0.018042275746288,-0.00778215626724077,-0.00378959306318178,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190776986078164,0,0,0,0,0,0,0,0.0989582085941555,0,0,0,0,0.0796416695854742,0,0,0.224388588926627,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0216846849574274,0,0,0,0,0,0
X600011.SH,0,0,0.151587600414186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000129173153007242,0,0,0.0150238732199861,0,0.097522137944704,0,0.078763713743854,0.141617994198038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0317230404043675,0.0112845677600558,-0.009189799487049,0,0,0,0,0,0
X002271.SZ,0,0,0,0.136830271934776,0,0,0,0,0,0,0,0,-0.0115250271687056,0,0,0,0,0,0,0,0,0,0.0421799334174649,-0.0143086602620884,0.0297610057291648,0,0,-0.045470992222168,0,0,0.0888130062737636,0,0,0.160100576339365,0,0,0,0,0,0.138620679572621,0,0,0,0,0,0,0,0,0,0,0,-0.00618795818688642,0,0,0,0,0,0,0
X600886.SH,0,0,0.0988852473236111,0,0.0213778486094855,0,0,0,0,0,0,0,0.00391593269781223,0,0,0,0,0,0,0,0,0,-0.035686013656605,0,-0.00950860896840998,0,0,0,0.0624579513929892,0,0,0,0,0,0,0,0,0,0,0,0.0456009894386774,0,0,0,0,0,0,0,0,0,0.0264549086760905,-0.00379665867447282,0.00115681937127198,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.167959315262097,0,0,0,0.0645857902590169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268805237000099,0,0,0,0.0331489469591951,0,0,0,0.249960991869518,0,0,0,0,0,0,-0.0231129435204619,0,0,0,0,0,0,0,0,0,0.0304659154145737,-0.0263743154811262,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167445838414319,0.0456909988536302,0,0,0,0,0,0,0,0.0330696421715419,0,0,0,0,0.0622623588186511,0.0526017116756721,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00117118381854712,0.00217289144226365,0,0,0,0,0,0
X600801.SH,0,0,0,0.192187966487646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00017721369067205,0.0322205383484812,0,0,0,-0.0595747384589084,0,0,0.0200181925703771,0,0.249785319090048,0,0,0.0779007937609904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0173376227658498,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.0326380940350836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0319307900157883,0,0,0,0,0.00861037660709854,0,0,0,0,0,-0.0329160717161925,0,0,0,0,0,0,0,0.0948966008188604,0,0.115282155012072,0,0,0,0,0,0,0,-0.000744359229739,0,0,0,0,0.0487112037456321,0,0
X601600.SH,0,0,0,0,0.0185391115331592,0,0,0,0,0,0,0,0,0,0,0,0,0.0575349823685497,0,0,0,0,0,0.0144463802621318,-0.00799583524838317,0,0.0596134509952716,0,0,0,0,0,0,-0.0609477572102883,0.0138174259489809,0.00159592708339139,0,0.140934577812513,0,0,0,0.12287655059654,0,0,0,0,0,0,0,0,0,-0.00295966991631752,0.000507700459270831,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046456621304025,0,0.0183651300073324,0,0.0167793064575509,0.0403401184293556,0,0,0,0,0.0121971770593452,0,0.0797652160338968,0,0.0615900440078186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00668498322261623,0.00041871858458214,0,0,0,0,0,0
X600188.SH,0,0,0.241769102685777,0,0,0,0,0,0.0156423236670861,0,0,0,0,0,0,0,0,0,0,0.144222212894963,0,0,0,0,0,0,0,0.0773010863791158,0,0,0,0.0397082336608553,0.0437343378350674,0.0253860518731132,0,0,0.093476691336581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00136319708078742,-0.000521900841445068,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0.0206867527182686,0.155760460217533,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359575883247222,0.0507590687658258,0.0148022997078511,0,0,0,0,0,0,0,0.0787011123960392,0.00758607806991117,0.0295441616580127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00820356732240212,0.00336417939590563,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0.670374815106373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00788668267334947,0.0483141854155594,0.0454356980990833,0,0,0,0,0,0.012395049586108,0,0,0,0,0,0,0,0,0,0,0.131365122644225,0,0,0,0,0,0,0,0,0.0112757977955111,-0.00519850956299662,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123707106908738,0,0.0774185502791992,0,0,0,0,0,0,0,0,0,0,0,0.0442415782925084,0,0,0,0,0.103063526473069,0,0,0,0.0111150887995814,0,0,0,0,0,0,0,0.00114784927407841,-0.00738451785815019,0,0,0,0,0,0
X002466.SZ,0,0,-0.620914256599795,0,0,0.239168953522513,0,0.0825017661627315,0.125986645895973,0,0,0,0,0,0,0.00793955097985027,0,0,0,0,0,0,0,0.0996564987588502,0,0,0,0,0,0,0,0,0,0,0,0.173090480343134,0.20499796999806,0.277907096891618,0,0.385108412847178,0,0,0,0,0,0,0,0,0,0,0,-0.0374735523833758,-0.0100620405195651,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0.00391500128424959,0,0,0,0,0,0,0,0,0,0,0.206493204399611,0,0,0.0137546991206288,0,0,0,0,0,0,0,0,0,0,0.0223666030500557,0.0456528033931431,0,0.362172509334024,0,0,0.0840916091721028,0,0,0,0,0,0,0,0,0,0,0,0,-0.0134919430772225,0,0,0,0,0,0
X600126.SH,0,0,0,0.742796329096406,0,0,0,0,0.0297337670521623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0396473339193632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129588809890104,0.00481587864880675,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0.0093441693559197,0,0.0157088771812217,0.0361817626742921,0,0.0711508713828927,0,0,0,0,0,0,0,0,0,0,0.0999945684635303,0.00937024358923746,0,-0.0299950837136021,0,0,0,0,0,0.00247889138767904,0,0,0,0,0,0,0,0,0,0.061500260480327,-0.037890824816574,0,0,0,0,0,0,0,0,0,-0.00736052901567209,0.0232300841336703,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280132549275271,0,0,0,0,0.0615513510880753,0,0.0995778691378283,0,0,0,0,0,0.0478315480442961,0.12619650305868,0.0175272312149855,0,0,0.0232365894143154,0,0.0654697818890412,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0180157994040115,0.00313459801516267,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0.0126469472319236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0627180139712539,0.0218717301094925,0,0,0,0,0,0,0,0.161022226545295,0,0,0,0,0.0247359475482438,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0024956714780181,0.00353453431331393,0,0,0,0,0,0
