,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X600019.SH,X002460.SZ,X600660.SH,X000708.SZ,X600547.SH,X002271.SZ,X600011.SH,X600176.SH,X600362.SH,X000786.SZ,X600426.SH,X600886.SH,X601600.SH,X601898.SH,X002466.SZ,X600010.SH,X600188.SH,X600111.SH,X000301.SZ,X601991.SH,X600795.SH,X600801.SH,X600352.SH,X600489.SH,X600486.SH,X300037.SZ,X002080.SZ,X600219.SH,X600688.SH,X600803.SH,X600027.SH,X002353.SZ,X601992.SH,X600157.SH,X600529.SH,X600299.SH,X000027.SZ,X000898.SZ,X000932.SZ,X601168.SH,X600399.SH,X300073.SZ,X000630.SZ,X000723.SZ,X000883.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0.126890970156793,0,0,0,0,0.0080020946045251,0,0,0.0326574364470485,0,0,0,0,0,0,0,0,0,0.00191512795348128,0,0,0,0,0,0,-0.009188720236472,0,0,0,0,0,0,0,0.00499525706769437,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,-0.0076002302311498,0,0,0,-0.0380133852776666,0.0416826032563603,0,0,0,0,0,0,0.0154790888300158,-0.013699806124075,0,0,0.0161565039165698,0.02574749562712,0,0,0,0,0,0,0,0.0522199256909083,0,0,0,0,0,0,0,-0.0195984501169682,0,0,0.128848717996959,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00820468968059717,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.486376826249573,0,0,0.133224693676966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0135291307686796,0,0
X600309.SH,0,0,0,0,0,0,0.0592158138983651,0,0.094571132814645,0,0,-0.172869516444976,0,0,0,0.00331366408749957,0,0,0,-0.00885108855163401,0,0,0,0,0,0,0,0,0,0.301579609480997,0,0.0700762714618913,-0.0233635871010132,0,0,0,0,0,0,-0.034500356212462,0,0,0,0,0,0,0,0,0,0,0,0.0281914841951557,0,0,0,0,-0.00176402712352985,0,0
X600585.SH,0,0,0,0.0555204101386147,0,0.0860404571849386,0.0430336620996725,0,0,0.0597877652993737,0,0,-0.0207890358716103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0356614134250815,0,0,0,0,0,0.0698417050378079,0,0.0276350791761999,0,0,0,0,0,0,0.00888073517650842,0.0270147059678227,0,0,0,0.00233890089526219,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181654361100229,0,0,0,0,0.0642126717061197,-0.00353323749661534,0,0,0.08009430894228,0,0,0,0,0,0,0,0,0.046924760156738,0,0,0,0,0,0,0,0,0,0,0,0,0.0434923910465856,0,0,0,0,0,0,0.0328303290431331,0.0501051513440931,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0.109155938603487,0,0,0,0,-0.0722737430807106,0,0,0,0,0,0,0.299719125325522,0,0,0.0729220620018119,0,0,0,0,0,0,0,0.079694082297329,0,0,0,0,0,0,0,0,0.0348263739796899,0,0.239664765909167,0,0,0.193446806455804,0,0.148106234108861,0,0.0642210439794006,0,0,-2.16840434497101e-19,-0.066985408514324,0,0,0,-0.008364417839869,0,0
X600660.SH,0,0,0,0,0,-0.0256703997391419,0.0559962678584468,0,0,0,0,0,0,0,0,0,0,0,0,-0.016413554408486,0,0,0,0,0,0,0,0.0724872178148205,0,0,0.134520058260239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144522628294503,0,0
X000708.SZ,0,0,0.0482201235932642,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00694269770002471,0.133540294004746,0,0,0,0,0,0,0,0.0411283434983992,0,0,0,0.0101512813305618,0,0,0.139396055434113,0,0,0,-0.0130071589111705,0.0165744407226647,0,0,0,-0.00331803629914873,0,0
X600547.SH,0,0,0,0,0,0,0.0256686855944473,0,0.00999863745661097,0,0,0,-0.0367576074955157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.589083951486585,0,0.0185309844972393,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0312977493050905,0.0373730761899724,0.0291109586839038,0,0,0,0,0.013808965409086,0,0,0,0,0.00296332598862274,0,0
X002271.SZ,0,0,0.0561935379258992,0.0417341670854554,0,0,0,0.207180383158821,0,0,0,0,0.0390939783625566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0380072550303742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178759866055222,0,0,0,0,-0.0219931031531211,0.06454404492448,0,0,0,0.0303230724792342,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230484214548052,-0.0377020164807352,0,0,0,0,0,0,0,0,0,0,0.103428610348999,0,0,0,0,0,0,0,0,0,0,0,0,0.0199199135090871,0.0536311347206958,0,0,0,0,0,0,0,0,0,0,0,0.0196429853750556,0,0,0,0,0.0024999638026646,0,0
X600176.SH,0,0,0,0,0.314721303859607,0,0,0,0.213126592524154,0,0,0,0,0,0,0,0,0,0,-0.116000798161843,0,0,0,0,0,0,0,0,0,0.0239804945398265,0.0533845779444368,0.0524712528919696,0,0,0,0,0,0,0,0,0.185462008128728,0,0,0,0.0737085283442095,0,0.297906167702652,0,0,0,0,0.0135603571803665,0.0028739955619441,0,0,0,0.0102269621886809,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0.13555889403254,0,0,0,0,0,0.127565334311931,0,0,0,0.231412725912525,0.154204900364716,0,0,0,0,0.0874850212535393,0,0,0,0,0.232343852892584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0257606694763329,0,0,0,-0.022517957376747,0,0
X000786.SZ,0,0,-0.0341962565045382,0,0,0,0,0,0,0,0,0,0,0,0,0.0720369834296672,0,0,0,-0.0970356645425952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119711472037918,0,0,0,0,0.143056091957752,0,0,0,0.251098523367619,0,0,-0.0250090844214155,0,0,0,0,0,0,0,0,0,0.00278230392861219,0,0
X600426.SH,0,0,0,0.271793234052653,0,0,0,0,0,0,0,0,0,0,0.0279236653252113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0472730934845626,0,0,0,0,0,0,0,0,0,0,0,0,0.13576672443001,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,-0.000815424407119825,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0.185870025794104,0,0,0.108304231411642,0.0609902080699269,0,0,0,0.0650876119743995,0,0,0.00451951632101531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0624107495395636,0,0,0,0,0,0,0,-0.0174237679435807,0,0,0,0,0.056199068723821,-0.0510112990152595,0,0,0,0.00330735292679856,0,0
X601600.SH,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.154097131197427,0,0,0,0,0,0,0,0,0.208291289839971,0,0,0,0,0,0,0,0,0,0.108887432911566,0,0,0,0,0,0,0,0,0,0,0,0.0465641631689833,0,0,0,0,0,0,-0.00567656915542867,0,0,0,0,-0.0185224842635022,0,0
X601898.SH,0,0,0.151481200547728,0,0,0,0,0,0,0,0,0,0,0.0433434351524328,0,0,0,0,0,0,0,0.327546922356768,0,0,0,0,0,0,0,0.0804965027239125,0,0,0.137983005573261,0,0,0,0,0,0,0.0318899127644331,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.0108752332403385,0,0,0,0,-0.00904728527980609,0,0
X002466.SZ,0,0,0,0,0,0,0.0402665987113544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266152515379025,0,0,0,0,0,-0.359723731657806,0,0,-0.159616577105494,0.109654066873203,0,0,0,0,0,0,-0.449610312062145,0.456328358290092,0,0,0.0776073203451565,-0.11285993291755,0,0,0,0.0273673544951737,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0.0359300271013763,0,0.018518613707736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0670634955561218,0.0140174665409418,0,0,0,0,0.0619526733901831,0,0.050606014447422,0.0714005355564137,0,0,0,0.0187592420861603,0,0,0,0,-0.0049522934553441,0,0
X600188.SH,0,0,0.315090343145774,0,0,0,0.0887775610510213,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.126585419686408,0,0,0,0.0675425308169299,0.0760486222109014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02635620044357,0,0,0,0.0659498546829555,0.0888600946508426,0,0,0,0.0365534443847047,0,0,-0.0213145201485307,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0.0681274978657529,0,0,0,0,0,0,0.16579435935805,0,0.0391221832999337,0,0.289954262515977,0,0,0,0,0,0.0214671988227202,0,0,0,0,0,0,0,0.0308595751869844,0,0,0,0,0,0,0,0,0,0.153827193825517,0,0,0,0,0,0,0,0,0,0.0145318282821388,0,0,0,0,-0.00985014482796569,0,0
X000301.SZ,0,0,0,0,0,0,-0.0192780844305912,0,0,0,0,0,0,0,0,0,0,0.390234434451057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0910768230845594,0.102916098933018,0,0,-0.246328040574831,0,0,0,0,0,0,0,0,0,0.0603754186194912,0,0,0,-0.0276503945074934,0,0
X601991.SH,0,0,0,0,0,0,0.0663675575184483,0,0,0,0,0,0,0,0,0.0306509354061268,0,0.0432070471745403,0,0,0,0,0.109001629219674,0,0,0,0,0,0,0,0.0265816640289931,0.111282385289186,0,0,0,0,0,0,0,0,0,0,0,0,0.00777459520220689,0,0,0,0.0354276195331313,0,0,0,0,0,0,0,-0.00490902283615385,0,0
X600795.SH,0,0,0,0,0,0.0125518207140676,0,0,0,0,-0.0531029812683211,0.0132831291585919,0,0,0,0,0,0,0,0.0258315427896452,0,0,0,0.0247628022729571,0.256513403352898,0,0,0,0,0,0,-0.011969779761632,0,0,0,0,-0.0237804049739741,0,0.0757531526904592,0,0.0612562154099592,0.0653456265374215,0,0,0,0.00111851510702562,0,0,0,0,0,-0.00281698334731508,0,0,0,0,-0.00371369063559313,0,0
X600801.SH,0,0,0,0,0.283112829587014,0,0,0,0,0,0,0,0,0.0612536131605808,0,0,0,0,0,0.040260519947291,0,0,0,-0.0751478406975552,0,0,0,0,0,0,-0.0110608869067183,0,-0.119671953384226,0,0,0,0,0,0,0,0.107298031502472,0,0,0.15474264603215,0.0213926779458893,-0.00771983223368787,0,0,0,0,0,-0.0188666090090784,0.0484122238428792,0,0,0,-0.0047259498490228,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.107560131096139,0,0,0,0,0,0,-0.0308109490812287,0,0,0,0,0,0,0,0,0,0,0,0.0366390659321859,0,0,-0.0640683011057435,0,0,0,0,0.096071514807743,0.05457886649536,0,0,0,0.0880689503835371,0.152643883331629,0,0,0,0,0,0.0185947462532471,0.0217512158196653,0,0,0,-0.00521172503069082,0,0
X600489.SH,0,0,0,0,0,0,0.0711536520433451,0,0.0300332710999107,0.655666017823745,0,0,0.0385053689602628,0,0.00517499117346221,0,0.0820549005222109,0,0,0.000172351658861389,0,0,0,0,0,0,0,0,0,0,0.0256693854845689,0,0.0247995357085794,0,0,0,0,0,0,0,0,0,0,0,0.0106212328473736,0.0260579413525479,0,0,0,0,0,0.0127955864663857,-0.00753788222342063,0,0,0,-0.00237083256671963,0,0
