,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X601898.SH,X600019.SH,X600188.SH,X600011.SH,X600886.SH,X601600.SH,X600547.SH,X600585.SH,X600660.SH,X600795.SH,X000792.SZ,X600362.SH,X600489.SH,X000708.SZ,X600010.SH,X600027.SH,X600160.SH,X600111.SH,X600803.SH,X002460.SZ,X601991.SH,X000983.SZ,X600426.SH,X000301.SZ,X601699.SH,X000807.SZ,X002466.SZ,X002128.SZ,X000630.SZ,X600219.SH,X000877.SZ,X000933.SZ,X601168.SH,X000786.SZ,X600176.SH,X600985.SH,X000408.SZ,X600096.SH,X000883.SZ,X002353.SZ,X000027.SZ,X002409.SZ,X600282.SH,X002271.SZ,X600348.SH,X000932.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0936996428773793,0,0,0,0,0,0.0398343658969497,0,0,0,0,0,0,0,0,0,0.779370069023468,0,0,0,0,0.027186402954805,0,0,0,0,0,0.0404577279427585,0,0,0,-2.16840434497101e-19,0,0.0641562888084666,0,0.00851596509270796,0,-0.0438775396290124,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.101303849005781,0,0.0191449052221246,0,0,0,0.128747786642661,0,0,0,0,0,0.227259958979232,0,0,0,0.0242451424848027,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0202001346727193,0,0,0,0,0.181797105739615,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0740974164111607,0,0
X000983.SZ,0,0,0,-0.0359390856385607,0.034139883453287,0,0.0116769902195747,0,0,0,0,0,-0.0266083997790175,0,0,0,0.0417550779633188,0,0,0,0,0,0,0,0,0,0,0,0.312269829377298,0,0,0,0,0,0,0,0,0,0,0.254555747044095,0.0646325405659868,0,0,0,0,0,0,0,0,0.11096073282389,0,0,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,-0.216394342877162,0,0,0,0,0,0.0240362630601081,0,0,0,-0.0142830070258889,0,0,0,0,0,0,-0.0233057282612041,0,0,0,0,0,0,0,0.0193468998947844,0,0,0,0.168362093061394,0,0,0.242121893362249,0,0,0,0,0,0,0,0,0,0,0,0,-0.0203612536969632,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0.101970318072676,0,-0.0387539445763119,0,0.0850214196347089,0,0,0.0575860550041381,0,0,-0.021901294725138,0,0,0.0647655840708597,0,0,0,0,0,0,0,0,0,0,0.185974262030856,0,0,0,0.0713318873338749,0,0,0,0,0.0028044339648677,0,0,0,0,0,0.0912048253636343,0,0,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.285668288133112,0,0.0728249763628061,0,0,0,0,0,0,0,0,0,0.0220424643795747,0,0,0,0,0,0,-0.0347700251223057,0,0.238369220495145,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344329959233086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0198107676522028,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0.376048468071867,0,0,0,0,0,0.109878137242312,0,0,0,0.0694054920667835,0,0,0,0.0726453383720429,0,0,0.00350683070768502,0,0,0,0,0,0,0,0,0.222683269164298,0.0361136888517778,-0.0213320576469475,0,0,0.036503010016866,0,0,0,0,0,0,0,0,0,0,0,0.0140653314402304,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.653567033356216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0248447454473015,0,0,0,0,0,0,0
X002128.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134865258230615,0,0,0,0,0,0,0,0,0.131578521765385,0,0,0,0,0,0,0.203008289884106,0,0,0,0,0,0,0.0745390542064762,0,0.0905068400643844,0,0,0.0660941822871412,0.0763711829120459,0,0,0,0,0,0,0,-0.012055435771598,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0.0557922412060218,0.0819043275388145,0,0,0,0,0.399279913662045,0.118518922138904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132472034614185,0,0,0,0,0,0,0,0.0855248749951565,0,0,0,0.00468759805145291,0.0520860861388433,0,0,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0.156046265386604,0,0,0,0,0,0.0353279490150618,0.0830549252720405,0,0,0,0.0286678323971042,0,0,0,0,0,0,0,0.0055743679786925,0,0,0,-1.73472347597681e-18,0,0,0.0234683833787792,0.254530534976199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0415436152079313,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0586309683076881,0,0.0848177845145834,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.00807110713070895,0,0,0,0,0,0,-0.0374271696615527,0,0.183134673823575,0,0.641637417629368,0,-0.0076160258808596,0,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0.521494127136643,0,0,0,0,0,0,0,0,0,0.237784399711944,0,0,0,0,0,0,0,0,0,0,0.0620360484558264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00608182876497443,0,0,0,-0.0432476108678426,0,0,0,0,0,0
X601168.SH,0.164348019145824,0,0,0,0,0,0,0,0,0.220358016310404,0,0,0,0,0,0.508104636125784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216578841123698,0,0,0,0,0,-0.145583186587266,0,0,0,0,0,0,0.0482182497584539,0,0,0,0,0,0.0287232888390539,-0.0352911252378742,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,-0.0420917677917077,0,0,0,0,0.175706858748813,0,0.0450122777998372,0,-0.0894580407021643,0,0,0,0,0,0,0,0,0,0.224013108459239,0,0,0,0.0290590326026711,0,-0.0486625603321529,0,0,0,0,0,0.162650512995824,0,0.154981172614838,0,0,0,0,0,0,0,0.0636358220581257,0,0,0,0,-0.124238208987361,0,0,-0.0491343377248016,0,0
X600176.SH,0,0,0,0,0,0,0.0372573505425288,0,0,0,0,0.174628251627696,0,0,0,0,0.00208621137520704,0.272209074704079,0,0,0.0822281566980616,0.125550458769422,0,0,-0.278853445573469,0,0.529258882116281,0,0,0,0,-0.0103028701939748,0,0,0,0,0,0,0,0,0.0772635665316021,0,0,0,0,-0.147060217942293,0,0.163268170537885,0,0,0,0,0.0282448384011582,0,0,0,-0.0372108900755145,0,0
X600985.SH,0,0,0,0,0.0472491018575918,0,0,0,0,0.138270436740118,0,0,0,0,0,0,0,0.107851692690295,0,0.0129559178903826,0,0,0,0,0,0.0413594549140844,0,0,0.430132578937643,0,0,0,0,0,0,0,0,0,0.0144749605090888,0,0,0,0,0,0,0,0,0,0,0,0,-0.0161925465927303,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,-0.0902388676079116,0,0,0,0,0,0,0,0,0,0.189586453126804,0,0,0,0,0.0344217198558815,0,0,0,0,0,0,0,-0.0291497555030992,0.062866303450866,0,0,0,0,0,0,0.296539136502537,0,0,0,0,0,0,0.183561267643287,0,0,0,0,0,0,0,-0.0266901030914845,-0.0825174650433525,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0409240494484567,0.226068176638998,0,0,0,0,0,0.0774090847848005,0,0.127996661814941,0,0,0,0,0,0,0.132196395325714,0,0,0,0,0,0,0,0,0,0,0.032187980023248,0,0,0,0.048912338789348,0,0.0796355012849965,0,0,0,0,0,0,0.0491346816049939,0,0
X000883.SZ,0,0,0,0,0,0,0,0.114919064869642,0,0.279313627134897,0,0,0,0.0377048852676129,0,0,0,0,0,0,0,0,0,-0.0251270423699326,0,0,0,0,0,0,0,0.112466026845938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0263619479319719,0.171604639914296,0,0,0,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0.0417953630194872,-0.0611571906794756,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0995408648049503,0,0,0,0,0,0,0,0,0,0,0.113122448206608,0,0,0.218415580546772,0.168505294680135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0.17133844891703,0,0.00396257819405976,0,0,0.00435790439685434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0587875893134543,0,0,0.158286959983472,0,0,0,0,0,-0.076860823700975,0,0,0,0,-8.67361737988404e-19,0,0,0.0583192914199797,0,0,0.0888303720951901,0,0,0,0,0,0,0,-0.00169045791383849,0,0
X002409.SZ,0,0.0677326429703265,0,-0.0168973969447781,0,0,0,0,0,0,0,0.11789545251401,0,0,0,-0.0608087182099033,0,0,0.102540759658446,0,-0.0752268487480267,0,0,0.232865903514852,0,0,0,0,-0.171911153162898,0,0,0,0,0,0,0,0.095986940483801,0.114335305481718,0,0,0.16676154160622,0,0,0.0767105816162981,0,0,0,0,0,0,0,0.0226836905538639,0,0.192476923994811,0,0,-0.0354179896398692,0,0
X600282.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191827617693441,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188637346220482,0,0,0,0,0,0,0.0517154536888354,0,0,0,0,0,0,0,0,0,0.0639156523807966,0.175508688283387,0,-0.00950063896421437,0.0955073768571267,0,0,0,-0.0381393589504453,0,0
X002271.SZ,0,0,0,0.0779916259756658,-0.161891941270288,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0288984436201223,0,0.107045260866331,0,0,0,0,0,0,0,0,0.226192431267659,0,0,0.0779561974060815,0.0449343398250703,0.347281067697623,0.00529554571036937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056284885556588,-0.0496927713169432,0,0,0,-4.33680868994202e-19,0,0
X600348.SH,0,0,0,0,0,0,0.198328670862106,0,0,0.0458039516025036,0,0,0,0.0937870977998086,0,0,0,0.0829243325093383,0,0,0,0,0,0,0,0,0,0,0,0,0,0.420637933534719,0,0,0,0,0,0,0,0,0,0,0.0473891496060051,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0788426174667118,0,0
X000932.SZ,0,0,0,0,0,0.128600651317993,0,0,0,0,0,0,0,0,0,0,0,0.137320239210245,0,0,0,0,0,0,0,0,0,0,0.00750865064914065,0,0,0,0.0776029166074647,0,0.148663459732301,0,0,0,0,0,0,0.178245559325275,0,0,0,0,0,0,0,0,0,0.0549860493759081,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.473088769085911,0,0,0,0,-0.0969475424716685,-0.0181454517922515,0,0,0,-0.0193134568598707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130397762373717,0,0,0,0,0,0.229101560340142,0,0,-0.116027944594469,0,0,-0.0116878010702275,0,0.14938860803131,0,0,0.013353197281781,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207115199987601,0.0314087967807535,0,0,0,0,0,0,0,0,0,0.411860435490882,0,0,0,0,-0.113496922792595,0,0.0474095182050129,0.0880589821738736,0.0456414503491143,0,0,0,0,0,0,0,0.0949893632010942,0,0,0,0,0.364939927941197,0,0,0,-0.618542738812034,0,0
TED,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,-0.0382945441701785,0,0,0,0,-0.0981440788219697,0,0,0,0,0,0,0,0,-0.061181242565013,0,-0.0348815259989368,0,0,0,0,0,0,0,-0.0719811327876005,0,0,0,0,0,0.0171578232388798,-0.0546800998667976,0.446155315248657,0,-0.107409097367153,0,0,-0.0270282821791176,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,-0.0792989992692697,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,-0.174169270701145,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0701510026175549,0,0,0,0,0,0.0811762831389659,0,0,0,0,0,0,0,0,0,0,-0.0362564108743012,0,0,0,0,-0.108662156219004,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020672408682973,0,0.0283605075486786,0,0,0,0,0,0,0,0,-0.0530664076157879,0,0,0,0,0,0,0,0,0,-0.01642263157279,0,0.0505780934879598,0,0,0,0,0,0,0,0,0,-0.044705635165857,0,-0.0700101810001607,0,0,-0.0330118596380054,0.0813057998929419,0,0,0.000967870413889623,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00595274152536441,0.0032825098025254,0,0,0,0.00128352967315387,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.330948602900173,0.380546519131244,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0049658226377183,0,0,0,0,0,0,0,0,0,-0.0011870546789126,0,0,0,0,0,-0.00019912045075882,0.00196018455374525,0,0,0,0,0,0,0,0,0.00062982009650796,0,0,-0.00741642358002396,0,0,0.0109214253115137,-0.00368084770209078,0.000352564590244507,0,0,-0.0186941926237142,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016287355762179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0355166012831095,0.0287909686440937,0,0,0,0,-0.0189155731967002,0,0,0,0,0,0,0,0.000415259132461598,0,-0.00851184923055688,-0.135689000279738,0.0406462565507269,0,0,0,0.0295471416212512,0,0
