,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600585.SH,X600019.SH,X002460.SZ,X000792.SZ,X002466.SZ,X600011.SH,X601898.SH,X600111.SH,X000708.SZ,X000301.SZ,X600660.SH,X601600.SH,X600010.SH,X002271.SZ,X600547.SH,X000877.SZ,X600886.SH,X600426.SH,X600795.SH,X600362.SH,X000983.SZ,X601699.SH,X600176.SH,X600803.SH,X600027.SH,X601991.SH,X600160.SH,X000786.SZ,X600995.SH,X000629.SZ,X000807.SZ,X600096.SH,X000408.SZ,X600219.SH,X600489.SH,X000933.SZ,X600378.SH,X000723.SZ,X000831.SZ,X600141.SH,X000932.SZ,X002080.SZ,X600348.SH,X600801.SH,X600985.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.101430271072743,0,0.0297955949784838,0,0,0,0.0518765672214741,0.0333602717201543,0.0607293287282219,0,0,0,0,0,0,0,0,0,0.0109645160876274,0,0,0,0,0,0,0,0,0,0,0,0,0.108622995280237,0.0136650384704823,0,0,0.0621295691997684,0.0853083826896754,0,0,-0.00598733640520034,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0851527811666366,0,0,0,0,0,0,0,0,0,0.056115221089043,0,0,0.0508198897369701,0,0.128036095502389,0,0,0,0,0.598209542283995,0,0,0,0,0,0,0,0,-0.105017831953698,0,0,-0.0572982690269379,0,0.155192487005684,0,0,0,0,0,-0.00503657285374991,0,0,0,0,0,0
X600547.SH,0,0,0,0,0.00639895341105263,0,0,0,0,0,0.171910126648629,0,0,0,0,0,0,0,0,0,0.159585894228709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.521653848971089,0,0,0,0,0,0,0,0,0,0,0,0,0.0166692768088314,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0.0653695490670273,0,0,0,0,0,0,0,0.137604133450568,0,0,0.0937230355142798,0,0.0161410989950212,0,0,0,0,0,0,0,0,0,0,0,0.0423981337359943,0,0.286353504812755,0,0.180072541396219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184550369995453,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,-0.0576027416736381,0.0634918974318097,0,0,0,0,0,0,0,0,0,0,0,0,0.0400833574586262,0,0,0,0,0.0378650934418726,0,0,0,0,0,0.0497375321396069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.037489646154942,0.0418396824089677,0,0,0,0,0,0
X600426.SH,0,0,0,0.0491439866008376,0,0,0,0,0,0,0.0173258966975664,0,0,-0.267997485387095,0.00918661323353617,0,0,0.160290210979188,0.120042577693662,0,0,0,0,0,0,0.106175561735705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.100019747167758,0,0,0,0,0,-0.0766042257728223,0,0,0,0,0.0321851298036554,0,-0.0960309124778687,0,0,0,0,0
X600795.SH,0,0,0,0,0.0423938921796611,0,0,0,0,0,0.149280702519984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104346293719563,0,0.090199103428499,0.233515799051654,0,0,0,0,0,0,-0.122920290376063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000712744119557769,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305953993282249,0,0,0.145577717713033,0,0,0,0,0,0,0,0,0.117803087183151,0,0,0,0,0,0.0661134248213225,0.0365108656765868,0,0,0,0,0.047427963787865,0,0,0,0,0,0,0,0,0,0,-0.0114079205287325,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127753791162248,0,0,0,0,0,0,0,0,0,0,0,0.364733635038385,0,0.117849846893097,-0.00663169067179013,0,0,0,0,0,0.0301867077048197,0,0,0,0,0.385007442625008,0,0,0,0,0,0,0,0,0,0,0,-0.0219788289173021,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.471138175489699,0,0,0,0,-0.139817055060816,-0.0656529117203495,0,0,0,0,-0.0928108240379814,0,0,0,0,0,0,0,0,0,0.329734977102136,0,0,0,0,0,0,0,0,-0.0549476465815744,0,0,0,0,0,0,0,0,0,0.0891662310750562,0,0,0,0,0,0,0,-0.0126904983805814,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.0302421720695264,0,0.100770096040373,0.0155033361005913,0,0,0,0,0,0,0,0,0,0,0,0,0.100311036296518,0,0.0762637676242255,0,0,0,0,0,0.106775720156462,0.00403931563405463,0,0,0,0,0.222506151839316,0,0,0,0,0.0273534451263983,-0.0135328076508882,0,0,0,0,0,0
X600803.SH,0,0,0,0,0.300423228500711,0,0,0,0,0,0.192289077858155,0,0,0,0,0,0,0,0,0.0888435240831431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0352042494148271,0,0,0,0,0,0,-0.0306467187710993,0,0.00169669463901993,0,0,0,0,0,0
X600027.SH,0,0,0,-0.0284799039431172,0,-0.0267929463794497,0,0,0,0,0.529613000135337,-0.209705658869355,0,0,-0.00664812325150606,0,0,0,0,0,0,0,0,0.409313831759018,0,0,0.226565815092185,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.023228736389164,-1.0842021724855e-19,0,0,0,0,0,0,-0.0485709140222536,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,-0.0495694519418735,0.0432634670857587,0,0,0,0,0,0,0,0,0,0.0746633151422385,0,0,0,0,0,0,0,0,0.233964221516342,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180864011412437,0,0,0,0,0.0201324247153978,0,0,0.0233225679714,0.00884403307461507,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,-0.132419941095306,0,0,0,0.0736363671856552,0,0,0,0,0.0342742875449086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218311821472595,0,0,0.26002885679433,0,0,0,0,0,0,-0.0119953233116176,0,0,0.0396347938573309,0,0,0,0,-0.00342112582725082,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243141153714919,0,0.057228572517915,0,0,0,0,0,0,0,0,-0.0832567713622336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0238143541056537,0.0426516760577104,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0454569298992272,-0.002777269047019,0,0,0,0.207641343689791,0.147264369034802,0,0,0.0779178328097562,0.0108029806326841,0,0,0,0,0,0,0,0.0305217639890445,0,0,0,0,0,0,0,0,0.00357655534075709,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.364052012500387,0,0,0,0.149439167490378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0707394014528521,0,0,0,0.0161508889639058,0.0819819134560794,0,0,0,0.0180068148509709,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080973160751379,0,0.455853781402564,0,0.027798138621522,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.164363304566873,0,0,0,0,0,0,0,0,0,0,0,0.242485390124012,0,0,0,0,0,0,0,0,0,0,0.00990021321008628,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.0304466780802138,0,0.0395781857154951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.556118112760479,0,0,0.19594422459411,-0.0127438955066432,0,0,0.0500395993566356,-0.0417329363420092,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0.164770189959681,0,0.0369336674602211,0,0,0,0,0.0474091623201894,0,0,0,0,0,0,0,0,0.0266631482439167,0,0.108388977039869,0,0,0,0.0472729249121546,0,0,0,0,0,0,0,0,0,0,0.00866244977599304,0,0,0,0,0,0,0,0,0.00250596789693511,0,1.73472347597681e-18,0.0296039593013012,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.146846672934355,0,0,0,0.261475040022434,0,0,0,0.0324044933461775,0,0,0,0,0.0146096882958419,0.0605867990559769,0,0,0,0,0.0335025030398271,0,0,0,0.0745419985668729,0,0,0,0,0.0149240035151318,0,0,0,0,0,0,0,0,0,0,0,0.021512069137338,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0306552674955762,0,0.020255103481004,0,0,0,0,0.488536228527556,0,0,0,0,0,0.00160548722154432,0,0,0,0,0,0,0,0,0,0.133325926736577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00485937090713468,0,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0,0,0.17958383536073,0,0,0,0,0,0,0,0.075059564579163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124199455307044,0.4970232087172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181136566633824,0.0155754311406399,0,0,0,0,0,0
X600378.SH,0,0,0,0,0,0,0,0,0,0.0294120030357973,0.183896815389006,-0.064596768296371,0,0,0,0,0,0,0,0.1979431417755,0,0,-0.0228833903087397,0,0,0,0,0,0,-0.140128626272364,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.271272951263703,0,0,0,0,0,0,0.0959715814033132,0.0448434871171344,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.059794577325079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0605728359077844,0,0,0,0,0,0.0827583627586222,0,0,0.105112658140894,0,0,0,0,0.0870450244065028,0,0,0,0.0229278479040711,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,0,0,-0.0412348074790733,0,0,0,0.505156507517335,0,0,0.0481344654338634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.041116645667596,0,0.15023444131569,0,0,0,0,0,0,0,0,0,0,0,0,0.017211297480842,0.0382717148923711,0.0970888737403103,0.0478526030182833,-0.0139432211545901,0,0,0,0,0,0
X600141.SH,0,0,0,0,0,0,0,0.0326856813017901,0.0102884289489683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00663292181897328,0,0.512239940568396,0,0,0,0,0,0,0,0,0,0,0.0931034639965292,0,0,0,0.0167347055530643,0.0208913290640428,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0.025288268731305,0,0,-0.1770938617843,0,0,0,0,0,0,0.0367167404064907,0,0,0,0,0,0,0,0,0,0,0,0,0.0250518524594192,0.121066993670924,-0.0369084310959565,0.091921332330065,0,0,0,0,0,0,0,0,0,0,0.0515784794482195,0,0,0,0,0.114485056856094,0,0,0.00469893449145233,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0819989599612025,0,0,0,0,0,0,0,-0.173710272758297,0.323267881354576,0,0,0,0,0,0,0,0.0465231317397766,0,0,0,0,0,0,0,0.0717835461123252,0,0,0,0,0,0,0,0.0134262270945976,-0.00910489654733596,0,0,0,0,0,0
X600348.SH,0,0,0,0,0,0,0,0,0.0510336713712646,0,0,0.198540656717802,0,0,0.0229577244207607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0806990331652764,0,0.0518812784055143,0.00398165911490488,0,0,0.00641860884482402,0,0,0,0,0,0,0,0,0,0,0.000303513952809075,0.0293350867296019,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,0.478404273193589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165006509346749,0,0,0,0,0,0,0,0,0.103156402747333,0,0,0.111980107055113,0,0.0308110023885951,0,0,0,0,0,0.0580021997041694,0,0,0,0,0,0,0,0,0,0,0,0.0151662048314359,0,0,0,0,0,0
X600985.SH,0,0,0,0,0.186455300247477,0,0.128825955976026,0,0,0,0,0.11574770046675,0,0,0,0,0.0794729855675553,0,0,0,0,0,0,0,0,0.148589785387242,0.119006750412945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.037117684634088,0.0319028191662593,0,0,0,0,0,0
Change_TY3M,0,0,0,-0.139963051913255,0,0,0,0,0,0,0,0,0,-0.0144861192985283,0,0,0,0,-0.0851102626528876,0,0,0,0,0,0,0.0366341257875976,0,0,0,0,0,0,-0.209114008464145,0,0,0,0,0,0,0,0.146992958719622,0,0,0,0,0,-0.0781269438640552,0.107141030336864,0,0,0,0.117508619341557,-0.121711471621155,-0.235068467495139,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00388055068929687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.374410135356002,0,0,0,0,0,0,0.582097339047874,0,0,-0.181634865484115,0,-0.33435994379921,0,0,0,0,0,0,0,0,1.00095445799455,0,1.03373585162404,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0.390756085371919,0,0,0,0.0377094979212971,-0.412389183797684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192625945640122,0,0,-0.42724134989368,-0.30677285155459,1.13568026922752,0,0,0,0,0,-0.0138663932371143,0,0,0,0,1.38777878078145e-17,0,-0.50219211788936,1.2954429934196,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.158547760805928,0,0,0,0,0,0,0.0462684983431651,0,0,0,0,0,0,0,0,0,0,-0.0540299310955323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000772594564175945,0.0100570318510704,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,-0.0256708022464878,0,0,0.0577449800781703,0.0445181035423953,0,0,0,-0.0964751365472341,0,0,0,0,0,0,-0.103916366176749,-0.00282211317707703,0,0,0,0,0,0,0,0,0.0469778331776101,0,-0.0356046913335675,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.130413707869526,0,0,0,-0.0380582245584529,0.00792297406204451,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0.00117894727270611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000486416335305799,0,0,0,0,0,-0.000926847557499186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156922603108075,-0.0167208793502253,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,-0.00622681689758622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00101521654402443,0,0,0,0,0,0,0,0,0,0.000537430080595985,0,-0.00753046482618706,0,0,0,0,0,0,-0.00454061424463749,0,0,-0.000417843873855542,0,0,0,0.00960675849655031,-0.00298601816819953,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,-0.00152384574267003,0,0,0,0,-0.00292719861237871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00167067174858781,0,0,0.00289420411216048,0,-0.00523762047441142,0,0,0,0.00737086353007187,0,0,0,0,0,0.000625893641843692,0,0,-0.0117141132352536,0,0,0,0,0,0,0.0188203903522177,-0.0228596472354689,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0158574172589117,-0.00957879370866426,0,0,0,0,0,0,0,0,-0.00775596160909236,0,0,0,0,0,0,0,0,-0.0213076069433061,0,0,0,0,0,0.00192561191751603,0,0,-0.00953575577213584,0,0,0,0.0264981250383163,-0.0209966474920521,0.0314787420351755,0,0,0,0,0,0
