,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X600547.SH,X601600.SH,X601898.SH,X600660.SH,X601991.SH,X600688.SH,X600886.SH,X600362.SH,X600795.SH,X600188.SH,X600027.SH,X002466.SZ,X601992.SH,X000898.SZ,X600516.SH,X600176.SH,X600111.SH,X002460.SZ,X600352.SH,X000709.SZ,X000629.SZ,X600489.SH,X000786.SZ,X600808.SH,X600299.SH,X600219.SH,X601158.SH,X600801.SH,X000825.SZ,X002271.SZ,X000553.SZ,X000883.SZ,X600157.SH,X600583.SH,X002470.SZ,X002110.SZ,X600985.SH,X600339.SH,X000630.SZ,X601699.SH,X000408.SZ,X000539.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600516.SH,0,0,0,0,0,0.0834856871739966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0657982184287483,0.211982801657786,0.28272806113193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136828367051465,0,0,0.158944460536775,0.167552367819325,0.118460775883609,0,0,0,0,0,0,0.0100077606081175,0,0,0,0,0,0
X600176.SH,0,0,0.038781777162947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269471609315137,0.014404823633081,0.0974897347863958,0,0,0,0,0,0,0,0,0.00848486396657833,0,0.278851602815961,0,0.0988815014672226,0,0,0,0,0,0,0,0.0449766591961942,0,0,0,0,0,0,0,0,0,0,0,0.00840498383208395,0,0,0,0.00130883585337498,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222551784403275,0,0,0.165408096044152,0,0,0.190166569944974,0,0,0.107524994675614,0,0,0,0,0,0,0,0,0,0,0,-0.00849517233746053,0,0.0293211132685191,0,0.0871522307023725,0,0,0,0,0,0,0,0.0093511663258289,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126453560687321,0,0,0.704890627604755,0.00505036313272993,0,0,0,0,0,0,0,0,0.15462817112879,0,0,0,0,0,0,0,0.0363391360017132,0,0,-0.000496998026632577,0,0,0,0,0,0,0,0.103208851856048,0,0,-0.0260568310526699,0.055582893274189,0,0,0,0.0433071283523578,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0686856767086345,0,0,0,0,0,0.0887198806146796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143718234476387,0,0.111961710102521,0,0,0,0,0,0,0.0271157097411399,0,0,0,0,0,0,0.0104291358441774,-0.0598663829556706,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0.0161444291445811,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108022994844881,0,0,0.0588205792198807,0.0872318212035382,0,0,0,0,0.100306678150776,0,0,0,0,0,0,0,0,0,0,0,0.0177871325354598,0,0,0,0,0,0,0,0,0,0,-0.0206688481159635,0.034360519785466,0,0,0,0.0583663885217776,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0444488569401159,0.121512794254559,0,0.0663103512662681,0,0,0,0.117754154211216,0,0,0,0,0,0,0,0,0,0,0.0186575585746913,0,0,0.0558342278063521,0.351458550033631,0.0643791268066986,0,0,0,0,0,-0.0156112558924768,0.0439543958814325,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.593018850666191,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0937295706544681,0,0,0.0130176917038037,0,0,0.100402628658404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00746937548957008,-0.0137048287818318,0,0,0,0.00486709305714511,0,0
X000786.SZ,0,0,0,0,0,0.081031881829957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030652229065531,0,0,0.337215513332443,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37679376277067,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00502616727961336,0,0,0,0,-8.67361737988404e-19,0,0
X600808.SH,0,0,0,0,0,0.0782697618884072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103769538323693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0251939666149414,0,0,0.0162238498452695,0,0,0.185258333012977,0,0,0,0,0,0,0,0.00306612819489926,-0.000743728426141949,0,0,0,0.094563910493143,0,0
X600299.SH,0,0,0.13147404870173,0,0,0.111941917868046,0.177080069175755,0,0.0301328268090809,0,0,0,0,0,0,0,0,0,0.137620072792291,0,0,0,0,0.0299860536011517,0,0.26980931809655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0249945753771575,0.00219226120340557,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0.0888345934573502,0,0.0489895378728005,0,0,0,0,0,0,0,0,0,0,0.00463105563915007,0,0,0,0.217044151547804,0.00503512366864731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0202997431538109,0,0,0,0,0,0,0,0,-0.0219213300114172,0.0150788504180018,0,0,0,0.0530386068692118,0,0
X601158.SH,0,0,0,0,0,0.0440021974193135,0,0,0,0,0,0,0,0,0,0,0,0,0.00764015493627946,0.0228481060406302,0.0905897682997668,0,0.0112909210733319,0,0,0,0,0,0.0269023526729173,0,0,0,0,0,0,0,0,0.00252814942921037,0,0,0,0,0,0,0.00290988081410667,0,0,0,0,0.0405343812364052,0,-0.00231442311667539,0,0,0,0,0.0135868436056598,0,0
X600801.SH,0,0,0,0.30940230362456,0,0.0427533682657033,0,0,0,0,0,0.021349872398069,0,0,0,0,0,0,0.124839409443875,0,0,0,0,0,0,0,0,0,-0.043575307928764,0,0,0,0,0,0,0,0,0.0843233008481783,0,0,0.0297512951232189,0,0.0183720508860862,0,0,0,0,0,0,0,0,0.00121892508691087,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0.0827399927879244,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0504546370329984,0,0,0.0557994225820655,0,0,0,0,0,0,0,0.0128234092248908,0,0,0,0,0,0,0.112734278306967,0,0,0,0,0,0.181462924598086,0,0,0,0.0666332679712605,0,0,0,0,4.33680868994202e-19,0,0,0,0.00647129983516965,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226077253935062,0,0,0,0,0,0.121067088535952,0,0,0,0.322571430285586,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129409913524287,0,0,0,0,0,0,0.0289436429790516,0,0,0,0,-1.35525271560688e-20,0,0
X000553.SZ,0,0,0,0,0,0.0582333725907946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0840413387261292,0,0.179303192389162,0,0,0,0,0,0.164336268759519,0,0,0,0,0,0,0.0321990480170391,0,0,0,0,0,0,0,0.0702462244678329,0,0,0,0.084840151005727,0,-0.00941753014561963,-0.00410609513909367,0,0,0,0.00685147834011758,0,0
X000883.SZ,0,0,0,0,0,0,0,0,-0.0454663772798617,0,0,0,0,0,0,0,0,0,0,0.0239864955160348,0.0606411014176648,0,0,0,0,0.0749803122722753,0.118729022481539,0,0,0,0,0,0,0,0,0,0,0.00970677724642444,0,0,0.00841516516107576,0,0,0,0,0,0,0,0,0.00515506747714865,0,0,0.026573240009361,0,0,0,0.0732830985386044,0,0
X600157.SH,0,0,0,0,0,0,0,0,-0.108425998610232,0,0,0,0,0,0,0,0,0,-0.0476037052696836,0,0,0,0,0,0,0,0,0,0.038613516764783,0,0.0580063057051723,0,0,0,0,0,0,-0.384902776653334,0,0,0,-0.514028823507124,0,0,0.489780751231146,0,0.763598712858251,0,0,0,0,-0.047607475295344,0.174119823187454,0,0,0,-0.191519401745673,0.178507602031567,0
X600583.SH,0,0,0,0,0.0465384073930414,0,0,0,0,0,0,0,0,0,0,0,0.0471872438736094,0,0,0,0,0,0,0.205445056550015,0,0,0,0,0.0773679832654613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208406037930762,0,0,0,0,0,-0.0217508464557327,0.0492114364594576,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28499214624348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167442287932344,0,0,0.0886763552116689,0.162188259568884,0,0,0,0,0,0,-0.0193037689240637,-0.00595048256887432,0,0,0,0.185349758356007,0,0
X002110.SZ,0,0,0,0,0.106821629014712,0.0205326574280093,0,0,0,0,0,0,0,0,0,0,0,0.0938652904194994,0,0,0,0,0.0785845957799922,0.222864550403334,0,0,0,0,0,0,0,0.211232847918483,0,0,0,0,0,0,0,0,0.0499703404435,0,0,0,0.131015073550037,0.152862600468577,0,0,0,0,0,0,0,0,0,0,0.0313621266374463,0,0
X600985.SH,0,0,0,0,0,0.196971509101459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231341244877718,0,0,0,0,0,0.157406358113207,0,0,0,0,0,0,0,0,0.0108979098593668,0,0,0,0,0.0602053881124922,0,0.021981071155297,0.0215233755393071,0,0,0,0.0592579351808061,0,0.138277076144188,0,0.000350566591410056,2.16840434497101e-19,0,0,0,0,0,0
X600339.SH,0,0.0836809113394868,0,0,0,0.185403037634259,0,0,0,0,0,0,0,0,0,0.124150729617266,0,0,0,0,0,0,0,0,0.116317999948887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0633683487939051,0,0,0.0049539920293105,0,0,0,0,0,0,-0.0134278558823946,0.0330220111006106,0,0,0,0.0806558897677811,0,0
X000630.SZ,0,0,0,0,0,0.0139954562904547,0.0253960918584335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00527106677547091,2.16840434497101e-19,0.0979084587510824,0,0,0,0,0,0,0,0.0593344304782583,0,0,0,0,0.0212717057448425,0,0,0,0,0,0,0,0,0,0.0607895821485231,0,0,0,0,-0.00119596356906618,0,0,0,0.0055481720049611,0,0
X601699.SH,0,0,0,0,0,0.182780036177305,0,0,0,0,0,0,0,0,0,0,0,0,0.0601368661863942,0,0.0230118618338811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0452119056842803,0,0,0,0,0,0,0.0106453555915305,0,0,0,0,0,0,0.00318748714876615,0.0274387073424096,0,0,0,0.0484687651983437,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.119841253142343,0,0,0,0,0,0.0208508606585652,0,0,0,0,0.104400801756409,0.0263463723420913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00952104229115891,0.277744304549621,0.0198515844943119,0,0,0,0,0,0,0,0.0302692908843709,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0.0264792137561995,0.221194450118511,0,0,0,0,0,0,0,0,0,0,0,0.0707451124276858,0,0,0,0.00232516256373827,0,0,0,0,0,0.0242613555963018,0,0,0,0,0,0,0,0,0,0,0,-0.0384328127782815,0,0,0,0.0217921398106578,0.0782464132558475,0,0,0,0,0,-0.0285863401961695,0.0282339921101854,0,0,0,0.0753953720172899,0,0
Change_TY3M,0,0,0,0,0,0,0.104054281891425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.205129686142401,0,0,0,0,0,0.118990917440978,0,0,0,0,0,0,0,0.0675561058765794,-0.181689404833731,0,0,0,-0.0249269011411847,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.199967336996508,0.399562930434668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31886225898552,0,0.816633823648627,0,0,0,-2.23030171157295,-5.09095506672612,0
TED,0,0,0,0,0,0,0.082903738131182,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.1203342297764,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.542336252783965,0,0,0,0,0,0,0,0,0.485672553451369,0,0,0,0,-0.140401833358607,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12253194729335,0,0,0,-0.0692764847636634,0,-2.16840434497101e-19,0,0,-0.00402521452008227,0,0,0,0,0,0,0,0,0,0,0,-0.0326356728559747,0,0,0.00164672845465995,0,0,0,0,0.0923799446218406,0,0,0,0,0.0381646254602536,9.7079291170426e-05,0.0107914805832343,0,0.0325712733630722,0,0.0592863626901819,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.039052437587182,0,0,0,0,0,0,0,0,0,-0.0180674103403732,0,0,0,0,0,0,0,0,0,0.0419331033711593,0,0,0,0,0,0,0,0,-0.0515929821625249,0.0753833760218318,0,-0.0051862856347338,0,0,0,0.0932304096397787,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000568059869189368,0,0,0,0,-0.000455279338176094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0014851967145039,0,0,0,0,0,0,0,0,0,0,-0.00214060932101757,0,0,0,0,-0.00394750708428571,0.0957937939781823,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.130461917480045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0642487523646106,0,0,0,0,0,0,0,0,0,0,-0.269163768115704,0.127426297050988,0,0,0,0,-2.00525374455813,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,-0.311572081154664,0,0
CarbonVol_Hubei,0,0.00139693196209814,0,0,0,0.00405512953049629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108112377347833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000967095304521133,0,0,0,0,0,0,0,0,0,0,0.00141007778248248,0.0014251433158359,0,0,0,0.0472459391279573,0,0
