,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600795.SH,X601600.SH,X601991.SH,X600688.SH,X600027.SH,X600157.SH,X600886.SH,X600362.SH,X600111.SH,X601992.SH,X600188.SH,X600299.SH,X601158.SH,X000792.SZ,X600160.SH,X000709.SZ,X600623.SH,X000539.SZ,X000883.SZ,X600583.SH,X000898.SZ,X600309.SH,X600660.SH,X000027.SZ,X600352.SH,X000629.SZ,X000630.SZ,X600547.SH,X600098.SH,X002466.SZ,X002470.SZ,X600489.SH,X600021.SH,X000060.SZ,X600022.SH,X600578.SH,X000723.SZ,X300072.SZ,X600808.SH,X600315.SH,X000825.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.318039631982099,0,0,0,0,0,0,0,0,0,0.0835895972440902,0,0,0,0.024741081828871,0,0,0.0569574440697514,0,0,0.0160740952565666,0.00559539438645817,0,0,0,0,0,0,0,0,0.011913376787709,0,0,0.00692682607889467,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0.0239815460957422,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0.0569580912284727,0,0,0,0,0,0.101143453851469,0,0,0,0,0,0,0,0,0,0,0,0.114144414523388,0,0,0,0,0,0,0,0,0.0897350702364524,0,0,0,0,0,0,0,0,0,0.00574683539854845,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00752026999353434,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.334828114663735,0,0,0,0,0,0,0,0,0,0,0.132463334144655,0,0,0.0148114687376707,0,0.011214747833883,0,0,0,0,0,0,0,0,0,0.0179148285981871,-1.73472347597681e-18,0,0,0,0,0,0,0.0214927602680939,0,0,0,0,0,0,0,0,-0.00557829734212889,-0.00105431405466918,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157862237028999,0.00344279360688058,0,0,0.00938690483690352,0,0,0,0,0,0,0,0,0.00402596411912655,0,0,0,0,0.103950147974762,0,0,0,0.159941283458449,0,0,0,0,0,0,0,0,0,0.00606079819381429,9.36453437299558e-05,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258338564960705,0,0.116136408606252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108913873506431,0.00549731340615336,0,0,0,0,0,0,0.11312987600981,0,0,0.00269363481607165,0,0,0,0,0,-0.00331440143598907,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0.0186737495910501,0,0,0,0,0,0.120451406576462,0.125030415030541,0,0,2.63080923153716e-05,0,0.216413010506441,0,0,0,0,0,0,0,0,0.0651540946183677,0,0,0,-3.46944695195361e-18,0,0.0194407964445034,0,0,0,0,0,0,0,0,0,0,0,0.0029255025538492,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0298914583135667,0.160180720472047,0,0,0,0.16473682099669,0,0,0,4.33680868994202e-19,0.0300336335323834,0.010259875231104,0,0,0,0.0419722126122393,0,0,0,0.0352493033339404,0,0,0,0,0,0,0.119526298857744,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0.117987313254354,0,0.0874971502930482,0,0.0546203679216335,0,0.0506136832126978,0.0963319425975915,0,-8.67361737988404e-19,0.0305380176426321,0,0,0,0,0,0,0,0,0,0.0556476101552157,0,0,0,0,0.0469329701195946,0,0,0,0,0,0,0,0.149592276019589,0,0,0,0,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0504989614791901,8.67361737988404e-19,0,0,0,0,0,0,0.219503320090149,0.129325339108425,0,0,0,0,0,0.00793594674389477,0.0046370990233193,0.00304225594214366,0,0.0636935945600348,0,0,0,0,0.0221345416203528,0,0,0,0,0,0,0,0,-0.0029605361655809,-5.42101086242752e-20,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0.0321912154460457,0,0.0838022592223089,0,0.173551239360322,0,0,0.164220600077733,0,0,0,0,0.0589351027140546,0,0,0,0,0,0,0,0,0,0.0277999736852646,0,0,0,0,0,0,0,0.128157287208077,0,0,0.0483532137716123,0,0,0,0,0,0,0.00434605534212829,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0.0311351509529929,0,0,0,0,0,0,0.13203216922216,0.0228130656849187,0,0.00915282038253019,0,0,0,0,0,0,0,0,0,0.0114132139421009,0,0,0,0,0,0,0,0,0,0.0741900138088682,0,0,0,0,0.10201554498614,0,0,0,0,0.0148636435806271,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227548444316203,0,0,0,0,0,0,0.0470751039524603,0,0,0,0,0,0,0,0,0,0,0.0823119729104642,0,0,0,0,0.17071455376843,0,0,0,0,0.174343050063502,0,0,0.0267935644954719,0,0,0,0,0,0,0.00391302172753304,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.104723009080154,0.122589786520899,0,0.0848282493771038,0,0,0,0,0,0,0.146677533850617,1.73472347597681e-18,0,0,0.0101949307088914,0,0,0,0,0.100582537725125,0,0,0,0,0,0,0,0,0,0.0448896427375626,0,0,0,0.00481799931886816,0,0,0,0,0,0,0,0,0,0,0.00661699421767736,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0.0613706942261362,0,0,0,0.102352842936909,0,0,0.0349848003040124,0,0,0.0639543420975797,0,0,0,0,0,0,0,0,0,0,0.0523875758702477,0.141386667412023,0,0,0,0,0.124372791083189,0,0,0.0148641010287361,0,0,0,0,0,0,0,0,0,-0.0127336364782106,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0.0377238341965364,0,0,0,0.0952256904895023,0,0,0,0,0,0,0.043115740119822,0,0,0,0.0308296413281545,0,0,0,0.0336609689811197,0,0,0,0,0,0.127692098492179,0.0112109320417743,0,0,0.0644154791442568,0.00404974024704722,0,0,0.0122056174120065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.230907392394062,0,0.0341937490557525,0,0,0,0,0.152922460852352,0,0.176465714832988,0,0.0683799734256081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0559975546795191,0,0,0,0,0,0.128597731344238,0,0,0.0129660983215336,0,0,0,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.360940867515371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0500490913917417,0.080408450079766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334053155306783,0,0,0,0,0.0661974458288845,0,0,0,0,0.00287291355232127,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0.0931857164271247,0,0,0,0.0218085343730263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25992127660432,0.0744335626693757,0.0206055199045439,0,0,0,0.051950337220905,0,0.00309994946628777,0,0,0.216042862676559,0,0,0,0,0.273179431354076,0,0,0,0.000192725573509538,0.0161094064203708,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.432772095931583,0,0,0,0,0,0,0,0,0,0.00468011293883902,0,0,0,0.129952650481203,0,0,0,0,0,0,0,0,0,0,0,0,0.0360356867679907,0,0.0647242391630245,0,0,0,0,0.144650280488443,0,0,0.0537575605408346,0,0,0,0,0,0,-0.0161990195759315,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0586748960452157,0.194447394591179,0,0,0,0,0,0,0.137543218929917,0,0.13568882359645,0,0,0.0529798513152124,0,0,0,-0.00904616918005348,0,0,0.288552128684345,0,0,0,0,0,-0.0880514324865831,0,0,0.0118245537119006,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0.152959202601393,0,0,0,0,0.136356208250038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210828985240288,0,0,0,0,0.0885847397397972,0,0,0.194938577613768,0,0,0,0,0,0,-0.0383421930073758,0,0,0,0,0,0
