,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X600011.SH,X002460.SZ,X002271.SZ,X600801.SH,X600886.SH,X601898.SH,X600660.SH,X600010.SH,X601600.SH,X600362.SH,X600489.SH,X600188.SH,X600352.SH,X000786.SZ,X601991.SH,X600688.SH,X600111.SH,X600027.SH,X600795.SH,X601992.SH,X600126.SH,X002466.SZ,X600176.SH,X600299.SH,X002075.SZ,X600426.SH,X600529.SH,X600486.SH,X600315.SH,X000723.SZ,X600516.SH,X601158.SH,X002353.SZ,X600612.SH,X600219.SH,X000401.SZ,X000932.SZ,X000898.SZ,X000883.SZ,X000553.SZ,X002409.SZ,X000027.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.0374749754389765,0,0,0.0239554628512957,0,0,0,0,0,0,0.0811501843880547,0,0,0,0,0.0500218267230752,0,0,0,0,0,0,0.0687729965826335,0,0,0,0,0,0,0.0289492474117617,0,0,0,0,0,0,0,0,0,0.0107547257691557,0,0,0,0,-0.00957793199894678,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0.00139209621283366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00438643167853566,0,0,0,0,0,0.0327038911283053,0.120310150658188,0,-0.0224138151552672,0,0,0,0,0,0.0512782592762984,0,0.00579335877604599,0,0,0,0,0,0,0.0333663050059519,-0.0254899064972416,0,0,0.00272941613187155,0,0,0,0,0,0,0
X601088.SH,0,0,0,0.117270435903741,0.071402252777655,0,0,0,0.0865027170105308,0,0,0.0757677098042198,0,0,0,0,0,0,0,0,0,0,0,-0.0524427876418375,0,0,0,0,0,0.0112839124412024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0236423039831728,0,0,0.0012671706424393,-0.0148772381127433,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.177622649719596,0,0,0,0,0,0.00130338008892939,0.532842512592586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0348809880795268,0,0.0510901270222678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0299339623667339,-0.00382320272765231,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0.0380272323529136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18073530247881,0.048248489159108,0,0,0.185686020424586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135966649375018,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0.0913284742900968,0,0,0,0,0,0,0,0,0.408544992910197,0,0,0,0,0,0,0,0,0,0,0.130654879018278,0,0,0,0,0,0,0,0,0,0,-0.0146511665394276,0.081160060066054,0,0,0,0,0,0,-0.158392955634719,0,0,0,0.0170761239923991,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0903354670446537,0,0.0298745367615352,0,0,0,0,0,0,0,0,0,0.14899832611393,0.0113071523105732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0040278482121052,-0.0227832454820932,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.0692573532090858,0,0,0,0,0,0,0,0.0189160110814598,0,0,0,0,0,0,0,0,0,0,0.207465542128557,0,0,0,0,0,0,0,0,0,-0.0751062352263542,-0.00190001872325281,-0.0401750897214305,0,0,0,0,0,0
X600011.SH,0,0,0.330430834083426,0,0,-8.67361737988404e-19,0,0,0,0.00468143804391878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122696925718735,0,0,-0.0242825951805983,0.020504061283717,0,0.155703594597811,0,0,0.0182339567806396,0,0.0549845678134442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00401612699860885,-0.00797253324332395,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104689431522873,0.333882417949018,0,0.0848484559306945,0.00563387059841979,0,0.107720972513535,0,0,0,0,0,0.15882480543823,0,0,0,0,0,0,0,0.119141558510828,0,0,0.00911355093913854,-0.00662439177521876,0,0,0,0,0,0
X002271.SZ,0,0,0,0.16833950606083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176773969912999,0,0,0,0,0,0,0,0,0,0,-0.00833719378583396,0,0.210523814308554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0155119788062473,-0.00312029567014573,0,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,0,0,0,0,0.0437354680887507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00837607388239436,0.0308403430737472,0.185890139754218,0,0.0026672098361046,0,0,0,0,0,0,0,0,0,0,0.172283162607471,0,0,0,0,0,0,0,0.0161230482844577,0.0339506795371457,0,0,0,0,0,0
X600886.SH,0,0,0.0953821776351359,0,0.1172434866326,-4.33680868994202e-19,0.0396519153915306,0,0,0.0282957125405949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323653428613293,0,0,0,0.0250786353357733,0,0,0,0,0.0167279629328954,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0907503668001352,0,0,0.0025993881721511,-0.00881936346785328,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176136467164744,0,0,0,0.0129507551364176,0,0,0,0.0396471575622693,0,0.0415201830541758,-0.0110475366234211,0.00592970737326687,0,0,0,0.116948945399396,0,0,0,0,0,0,0,0,0,0.0251792172618162,0,0,0,0.0136231678245466,0.00495937921959402,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.0377880041979365,0,0,0,0,0.0768866142150908,0,0,0,0,0,0,0,0,0,0,0,0.225933791635882,0,0.0187162857987655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118349915871834,0,0,0,0,0,0,0,0,0,0,0.0252177521498014,-0.0129276031042144,0,0,0,0,0,0
