,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600011.SH,X600019.SH,X601898.SH,X601991.SH,X601600.SH,X600111.SH,X600362.SH,X600795.SH,X600886.SH,X600010.SH,X600188.SH,X600027.SH,X600688.SH,X600309.SH,X601992.SH,X600583.SH,X000792.SZ,X000883.SZ,X002353.SZ,X000898.SZ,X601158.SH,X000709.SZ,X000629.SZ,X600489.SH,X000539.SZ,X000831.SZ,X000825.SZ,X600315.SH,X601699.SH,X600660.SH,X600352.SH,X600808.SH,X000027.SZ,X002470.SZ,X000630.SZ,X600549.SH,X600307.SH,X600490.SH,X000959.SZ,X600578.SH,X000983.SZ,X000937.SZ,X600863.SH,X600516.SH,X000960.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0726433560739247,0,0.0358064914844277,0,0.109310502159208,0,0,0.0431650425898294,0,1.73472347597681e-18,0,0,0.0318045215903413,0,0,0,0,0,0,0,0,0.0143210864399291,0,0,0,0,0,0,0.0394771320024532,0,0,0,0,0,0,0,0,0,0,0.0125823769010025,0,0,0,0,0,0.00495005057261593,0,0,0,-0.000710180443646231,-0.0110982919516452,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0.0665427107108681,0,0,0,0,0,0.0469747987344713,0,0,0,0,0,0,0,0,0,0,0.115223481173639,0.0210642942770755,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0259649927512611,0,0,0,0,0,0,0,0,0.0901851889938131,0.0408492793592103,0.0806779044649702,0,-0.012894108719761,-0.00742461632149045,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0.0743417312672314,0,0.103728703145114,0,0,0,0,0,0.150443495520075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0288728672596275,0,0,0,0,0,0.0258752014010547,0,0,0,0.0309809263513153,0,0,0,0,-0.00062123911016978,-0.00884294991096693,0,0,0,0,0,0
X600585.SH,0,0,0.0681087296493501,0,0,0.215338017894394,0,0,0,0,0,0,0,0.093819110701084,0,0,-0.0183866746396756,0,0,0,0,0,0.0483020101458525,0,0,0,0,0,0,0,-0.0129779052693209,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168793174384452,0,0,0,0,0,-0.00371238614686247,0,0,0,0,-0.00853891787454892,0,0
X600011.SH,0,0,0,0,0,0.102983442660262,0.0655716656204573,0,0,0,0,0,0.0533764805842489,0.0447062485027712,0,0.288696451526731,0,0,0,0,0,-0.05227213931403,0,0,0,0,0,0,0,0.120201550905903,-0.0258601616756088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00610475203078657,0,0,0,0,-4.33680868994202e-19,0,0
X600019.SH,0,0,0,0.0835779883939967,0,0,0.0785180243797961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0180821542840262,0,0.17377027590927,0.220164866760827,0,0,0,-0.0589926709478276,0,0,0,0,0,0,0,0,0,0,0.0797297213440423,0.0409508640698826,0,0,0,0.178505175169523,0,0,0,-0.0107699316559756,0.0112305949870718,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0.0200979152878738,0.410798854681264,0,0,0,0,0,0.111502499164946,0,0,0,0.0996153048839758,0,0,0,0,0,0,0,0.00472701717129358,0,0,0.101488641841944,0,0,0.00100270176442355,0,0,0,0,0,0,0,-0.042680093859244,0,0,0,0,0,0,0.0159027082349565,0,0,0.00672608900729846,-0.0153560606143192,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.0487266230159447,0,0,0,0,0,0,0.171011719944208,0,0,0.00271826729593548,0,0,0.0411586050799562,0,0,0,0,0.111890849022489,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00988215054150523,-1.73472347597681e-18,0,0.122586105411055,0,0,0,0,0,0,0.0213870850255934,-0.0329522614412475,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0.402166676993736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108338825622177,0,0,0,0,0,0.0148226759184531,0,0,0.0263087755530233,0,0,0,0,0.0489794337343693,0.0758068960152518,0.0691529636754769,0,0.0355570367115318,0,0,0,0.0447288308458436,0,0,0,0,0,0,0.00915890211881591,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0936409401044208,0,0,0.0189988171488929,0,0,0,0,0.049312341008657,0,0,0.0637188401433734,0.0698439241523038,0,0,0,0,0,0,0,0,0.204530140301725,0,0,0,0,0.0584362386246975,0,0,0,0.127729720663074,0,-0.0115524744875498,0.0099011910612597,0,0,0,0.0125370117869666,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.151065054771352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193417599350939,0,0,0,0,0,0.128897589854095,0,0,0,0,0,-8.67361737988404e-19,0,0,0.138182917248201,0,0,0.0278692074720036,0,0,0,0,0,0,0.0867898993725729,0,5.42101086242752e-20,-0.011003493774425,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119996122280206,0,0,0,0,0.0302319030986945,0,0,-0.0486494633184149,0,0.158317214520112,0,0.131276689902933,2.71050543121376e-20,0,0,0,0,0,0,0.0412448235610159,0,0.0621160153586905,0,0.0145191844038446,0,0,0,0,0,0,0,0,0,0,0,0,0.00595253740235179,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0440724748479569,0,0.181037791086658,0,0,0,0.040689835791758,0,0,0,0,0,0,0,0,0.0520660153957139,0,0,0,0.117551415894632,0.0464060510847908,-0.00565489834759909,0,0,0,0,0,0,0,0,0,0,0.0716457856267487,0.0298757834742119,0,0,-0.00463821982976376,0.00562616788354225,0,0,0,0,0,0
