,X601857.SH,X600028.SH,X601088.SH,X600010.SH,X600011.SH,X600019.SH,X600795.SH,X600585.SH,X601600.SH,X601898.SH,X601991.SH,X600688.SH,X600111.SH,X600362.SH,X600027.SH,X600886.SH,X600157.SH,X600188.SH,X000883.SZ,X600021.SH,X600583.SH,X601992.SH,X600309.SH,X601158.SH,X600352.SH,X000709.SZ,X000539.SZ,X000898.SZ,X000027.SZ,X000060.SZ,X600808.SH,X000792.SZ,X000825.SZ,X002470.SZ,X600489.SH,X600547.SH,X600660.SH,X002353.SZ,X000629.SZ,X002075.SZ,X600008.SH,X600578.SH,X600863.SH,X600549.SH,X600307.SH,X000831.SZ,X000012.SZ,X600219.SH,X002004.SZ,X600315.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601992.SH,0,0,0,0,0,0,0,0,0,0,0.0826682900339835,0,0,0,0,0,0,0.0920117790340748,0,0,0,0,0,0,0.0731323133878237,0.0910490906427847,0,0.138457797512284,0.0219942162296059,-4.33680868994202e-19,0.0233052182674213,0,0.0995225035967142,0,0,0,0,0,0,0,0,0.0180729093757804,0,0,0,0,0,0,0,0,0,-0.00488411253135888,0.00147766347195664,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.0729630547643421,0,0,0,0,0,0,0.0878691969763812,0.0429262449218311,0,0,0,0.0388509467445304,0,0,0,0.10083735654957,0,0,0,0.0281340324973179,0,0,0,0,0,0.00880193763522319,0.155065729626502,0,0,0.000680892973913717,4.33680868994202e-19,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0.00142929151391907,0.146666179085303,0,0,0,0,0,0,0,0,0,0,0.0600308374416884,0,0,0,0,0,0.0314447821270956,0,0,0,0,0,0.0455261283061563,0,0,0,0,0,0.0632510734156566,0.380124705171713,0,0,0,0,0,0,0,0,0,0,0.0117165889771845,0.0165697456871153,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0.0354249515282323,0,0,0,0,0,0,0,0,0,0.231120613120826,0,0,0,0,0,0,0,0.233861606533548,0,0,0.00289151768337999,0,0.07334146764658,0,0,0,0,0,0.0442759069119147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0.152899933884514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120844685816244,0,0,0,0,0,0,0.140128823575729,0,0,0.236562771275648,0,0,0,0,0,0,0,0.223370742174606,0.0937793094915758,0,0.080279391007129,0,0,0,0,0,0,0,0,0,-0.00364424576066142,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0.435535989951292,0,0,0,0,0.0535104601153017,0,0,0,0.0291255417805655,0,0.0475845571984116,0,0,0,0,0,0,0,0.0444501236373673,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,-0.00688382737683913,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.297815425941667,0,0,0,0,0,0,0,0,0,0.0298574526060714,0,0,0,0,0,0,0,0,0,0.287979019347463,0,0,0,0.126159476423017,0,0,0.1160766713572,0,0,0,0,0,0.0642878032326078,0.0339407473025355,0,0,0,0,0,0,0,0,0,0,0,-0.00600678158974681,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0.191180870863291,0,0,0,0,0,0,0,0,0,0.120494408748967,0.0474983365944155,0,0,0.105756856956121,0,0.141934088499332,0,0,0.0213953167259051,0,0.00142609133906792,0,0,0,0,0,0,0,0.0487081618961429,0,0,0,0,0,0,0,0,0.0549822466305087,0,0,0,0,0,0,0,0,0,0
X000060.SZ,0,0,0,0.128829119736279,0,0,0,0,0.0237952845295572,0,0,0,0,0.171509040501582,0,0,0,0.0124354834932054,0,0.0643449397694719,0,0,0,0,0.0673306032614778,0,0,0,0,0,0,0,0.0185289172089551,0,0,0,0,0,0.204016232789706,0,0,0,0,0,0,0,0,0.0226448335578995,0,0,0,-0.00288687532780449,0.0137934421960309,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0.091935782978575,0.194357420821105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0779851339025474,0.049390873741184,0,0.118762316515541,0,0,0,0,0,0,0.0659631163443145,0,0,0,0.0314946118118919,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104598141291428,0,0,0.0137103829461253,0.0653476258341808,0,0,0,0,0,0,0,0.168194738563889,0,0,0,4.33680868994202e-19,0,0.0496771727792324,0.015537214781379,0.140691153881674,0.0605177676214575,0.0374448057230288,0,0.108151704334215,0,0,0,0,0,0,0,0,0,0.00414326243810902,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112896599789613,0,0,0,0.110828854828592,0,0,0,0.0283955132104255,0,0.0335753029213432,0,0,0.123082342194357,0,0,0,0,0,0,0,0.12440357361025,4.33680868994202e-19,0,0,0,0,0.480070114541997,0,0,0,0,0,0,-0.00718496830251516,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,-0.0480950103475374,-0.0150169416322003,0,0,0,0,0,0,0,0,0.156090569428722,0.134857548299209,0,0,0.106107504932467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070461510289206,0,0,0,0,0,-0.0275243499632572,0,0,0.212249195244938,0,0,-0.00548687148451646,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.0371682560846527,0,0,0,0,0,0,0,0,0.0256414399020429,0,0,0,0,0.020703610182238,0,0,0,0,0.107452022165754,0,0,0,0.0244761666012191,0,0.550415832372219,0,0,0,0,0,0.00824539791096245,0,0,0,0,0,0,0,0,0,-0.00219975779880155,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,-0.0577267524277076,0,0,0,0,0,0,0,0,0,0,0,0,-0.0421920522757771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08256019042902,0,0,0,0,0,0,0,0,0.0739999319816977,0,0,-0.0316960588201202,0,0,0.0556929045801536,0,0.00419890085865478,0.00659222817131059,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0.0273499782791675,0,0,0,0,0,0,0,0,0.0897639020571603,0.0382835422904052,0,0,0,0,0.0784417380279805,0,0.100632687365977,0.0160955266228898,0,0,0,0,0,0,0,0,0.0746307326048048,0,0,0,0,0,0,0,0,0,0,0.0541677727272243,0,-0.000540152799637237,-0.0240813272665596,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141550570930898,0,0,0,0.108739665011834,0,0,0,0,0.0508792224659673,0,0.128515315141427,0,0.0291918098770122,0,0,0,0,0,5.47441690689316e-05,0,0.0723424239008476,0,0,0,0,0,0,0,0,0,0.00546551415353926,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0.0550394049702644,0,0,0,0,0,0,0,0,0,0,0.212185265521154,0,0,0,0,0,0.0190500464168235,0,0,0,0,0.318898011164686,0,0,0,0.134224020229989,0.101880669767902,0,0.064041945789881,0,0,0,0,0,0,0,0,0.0467283900211285,0,0,0,0,0,0,0,0,0,-0.00375224133219237,0.0224594214408597,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,-0.0455219855031487,0,0,-0.0748007021052292,0,0,0,0,0,0,0.33150615607421,0,-0.0880627492213813,0.0390491380980843,0,0,0.015675979714957,0,0,0,0,0,-0.0107252546940033,0,0.129067829978195,0.127237931846608,0,0,0,0,0,0,0.171447096825715,0,0,0,0,0,0,0,-0.0511815477901514,0,-0.207347438311558,-0.0524423448678765,0,0,0,0,0,0,0
X600008.SH,0,0,0,0,0,0,0,0,0,0,0,0.054450720603049,0,0,0,0,0,0,0,0,0,0,0,0.269111611658328,0,0,0.256409421873224,0,0,0,0,0,0,0,0,0,0,0,0,0.0375781977468523,0,0.0238395297687222,0,0,0,0,0,0.0895883454921232,0.110473373619366,0,0,0.00858974241215135,0,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.551732134144189,0,0,0,0,0.0686581293448036,0,0,0,0,0,0,0,0,0,0,0.101432600194475,0,0,0,0,0,0,0,0.0904109532156047,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132626535873186,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0.185056201073738,0,0,0,0,0,0,0,0.527488331796002,0,0.120082221912499,0,0,0.0199490737878828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018062862823397,0,0,0,0,0,0,0,0,0.0297001660712118,0,0,0.00101037125443372,0,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0.0739374060196206,0,0,-0.039902010671844,0,0.33807045291124,0,-0.0674155739308926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215598124919647,0,0,0,0,0,0,0,0,0.0272252414042366,0,0,0,0,0,0.301806867042625,0,0.0964628084235323,0,0,0,-0.00315116228765854,-0.0146193930802561,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0270387005928502,-0.0332323090649299,-0.0155417720203542,0.00319242248922177,0,0,0,0,0.294435056454118,0,0,0,0,0,0,0.174346903040291,0,0,0,0,0,0,0.019002205152337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000831.SZ,0,0,0,0.0779603016090037,0,0,0,0,0.0354375505735329,0,0,0,0.0415456886641274,0,0,0,0.0794728992547949,0,0,0,0,0,0,0,0,0,0,0,0.0451464996896193,0.0748099686391585,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323064716155083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,-0.224417426636341,0,0,0,0.0758295916611246,0,0,0,0,0.226296004371875,0,0,0.0306725788969707,0,-0.030156200094996,0,0,0,0,0,0,0.0436621797577772,0,0.0118386505524192,0,0,0,0,0,0,0,0.179920724041735,0.00190488515422719,0,0,0,0,0,0,0,0,0.0804520482599299,0,0,-0.0285687824288631,-0.0451245121142782,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109882744902247,0,0,0,0,0,0.10404965884726,0.204938709603068,0,0.0626504906052938,0,0,0,0,0.127712641939475,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0.0649846788500126,0,0,0,0,0,0,0.00313307744164897,0,0,6.7762635780344e-21,0.00255230985705732,0,0,0,0,0,0
X002004.SZ,0,0,0,0,0,0,0,0,-0.0541602870488096,-0.117168297333625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284030659063513,0,-0.0228144849793451,0,-0.271175744490742,0.258726533832112,0,0,0,0,0.245555792939185,0.157251642827522,0,0,0,0,0,-0.132994084368268,0,0.125872203268108,0,0,0,-0.0260053865512511,0,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15896900343673,0,-0.0492583852556238,0.0191486443036111,0,0,0,0,0.0501586644116533,0,0.0568850119270518,0.0287928269102358,0,0,0,0,0,0,0,0.0596292517401587,0,0.0382202232567028,0.0242837983944902,0,0,0,0,0,0,0,0,0.00165844471873918,0,0,-0.00795863798021192,-0.0238050169618225,0,0,0,0,0,0
Change_TY3M,0,0,0,-0.021941820594204,0,0,0,0,0,-0.0522621583934615,0,-3.46944695195361e-18,0,0.0219181918674809,0,0,0,0,0,0,0.0677923351699658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106820110784408,0,0,0,0,0,0,0,0,0,0,0,-0.0591392630663477,-0.0236291223316055,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0.617447363657185,0,0,0,0,0,0,0,0,0,-0.289984789621576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.260582076681518,0,0,0,0,0,0,-0.313609486203326,0,-0.456295797537453,0,-0.87721766853553,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0.513478579465852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125832967258466,0,0,0.432895224061501,0,0,0,0,0.0924197692515308,0,0,0,0,0,0,0,0,0,-2.658404791554,-0.803265037262887,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,-0.145403886092802,0,8.67361737988404e-19,0.242393366949713,0,0,0,0,0,0,0,0,0,-0.139359842876393,0,0,-0.0862605231577292,0,0,0,-0.019172403194472,0,0,0,0,0,0,0.107292111386322,0,0,0,-0.00419999010227609,-0.158969834261561,0,0,0,0.063587969783968,0,0,0,0,0,0,0,0,0.0524661409527206,-0.0453562103669865,0,0.00301461211157984,0,0,0,0,0,0,0
MKreturn,0,0,0,-0.0347851604090275,0,0,0,0,0,0,0,0.0606955709297504,0,0,0.0169442056204378,0,0,0,0.0927465521255132,0.0259665954337471,0,0,0,0,0,0,0,0,0,0,0.0429826646827026,0,0.0185828579785722,-0.152421480805151,0,0,0,-0.149156844475141,0,0.0662652212484082,0,0,0,0,0,0,0,0,0,-0.0115355149291581,0,0,0.0106394262007434,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,-0.00402087990858067,0,0,0,0,0,0,0,-0.008913537587197,0,0,0,0.00888322419271757,0,0,0,0,0,0,0.00302676115614018,0,0.00310300435085844,0,0,0,0,0,0,0.00676346783482061,0,0,0,0,0,0,0,0,0,0,0.0017387000605987,-0.000510189889098548,0.00792301340579596,0,0,0,0,0,0
CarbonVol_Shenzhen,0,-0.000128332490891721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0471699036235654,0,0,0,-0.00435354011700978,0,0,0.00543106666747567,0,0,0,0,0,0,0,-0.00291173696201925,0,0,0,0,0,0,-0.0378753466988994,0,0,0,0,0,0,5.42101086242752e-20,-0.0111248652736703,0,0,0,0.00735360997936029,0,0.00949559200894682,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0.0284043636037513,0,0.0120188874394603,0,0,0.00607939912795581,0,0,0,0,0,0,0,-0.0124017152455952,-0.0319751415124406,0,0,0,-0.00952470005975044,0,0,0,-0.00375473490818267,0,-0.0221350750163148,0,0,0,0,0,0,4.33680868994202e-19,0,0,-0.00540554911272653,0,0,-0.017531278440835,0,0,0,0,0,0,0,0.0156764072336305,-0.00157645333351852,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,-0.0036509935421319,0,0,0,0,0,0,0,0.00286920403379256,0,0,-0.0124437162032912,-0.00259711325847289,0.0139382488428698,0,0,0,0,0,0,-0.0207317229630066,0,0.00426965693029068,0,0,0,0,0.0123551304629698,-0.0168724397757919,0,0,0,0,-0.00666172936374457,0,0,-0.00498484276844369,-5.42101086242752e-20,0,0,0.00805284262337541,0,0,0,0,0,0,0
