,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X601600.SH,X600309.SH,X600011.SH,X601898.SH,X002466.SZ,X600688.SH,X002460.SZ,X601992.SH,X600795.SH,X600660.SH,X600188.SH,X600362.SH,X601991.SH,X600547.SH,X600111.SH,X300072.SZ,X000792.SZ,X600516.SH,X600886.SH,X000898.SZ,X000709.SZ,X600157.SH,X600027.SH,X000408.SZ,X600339.SH,X000807.SZ,X600219.SH,X600489.SH,X000959.SZ,X600808.SH,X000723.SZ,X600549.SH,X002271.SZ,X000553.SZ,X002092.SZ,X600352.SH,X601158.SH,X000983.SZ,X000883.SZ,X000630.SZ,X600176.SH,X601699.SH,X600299.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0.0267292598943768,0,0,0,0,0.0430407243063448,0.00310263932495216,0,0,0.0177367595290944,0,0,0,0,0.0202145993430198,0,0,-0.016455156643591,0,0,0,0,0,0.0187449367114998,0,0.0029341094534544,0,0,0,0,0,0,0,0.0663259725935693,-0.0160015294891128,0,0,0,0,0,0,0,0,0,-0.0155313005890729,0.0235940398968881,0,0,0,0,0,0
X600028.SH,0,0,0,0,0.0863600095489435,0,0,0.0230034618898056,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.00638127816033492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0343477804310357,0,0,0,0,0,0,0.0870502941070258,0,0,0,0,0,0,0,0,0,0.0052117330729956,0,0,0,0,0,0
X601088.SH,0,0,0,0.0376488400646412,0,0,0,0,0,0,0,0,0,0,0.550568657299558,0,0,0,0,0,0.0463422349951177,0,-0.0894871580939266,0.0263877294806096,0,0,0,0,0,-0.0837598801028663,0,0,-0.00898529782261546,0,0,0.00882170783794561,0,0,0.0326305275493173,0,0.0321878389438697,0,0,0,0,0,0,0.076231621491473,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0.0622840602796583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213843325609627,0,0,0,0,0,0,0,0,0,0.307829883750353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,-0.0506608871310437,0.18243793462941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.120442547038879,-0.1000910974241,0,0,0,0,0,0.121132243006605,0,0.204467060682675,0,0,0,0,0,0,0,0.0353686233261652,0,0,0,0,0,0,0,0,0,0,-0.0478201687061607,0.0265418938033397,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0.0021953342939267,0,0,0,0,0,0,0,0,0,0,0.0218053230725289,0,0,0.0373081972803786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164163943009001,0,0.113332058497633,0,0,0.0639608120062103,0,0,0.163804418077565,0,0,0,0,0,0,0,0.00406969857284973,0,0,0,0,0,0
X601600.SH,0,0,0,0.0530680429714603,0,0.125606623985443,0,0.0234328394601195,0,0.175322854094903,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0019507516708798,0,0,0,0,0,0.109271079173106,0,0,0,0.0865329911834805,0,0.118123290918021,0,0,0,0,0,0.118066214098929,0,0,0,0,0,0,-0.0585440316766312,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0967331512397092,0,0,0.129259295948754,0.110221423601644,0.179224398976303,0,0,0,0,-0.0525995420668906,0.0108777229152294,0,0,0,0,0,0,0,0,0.0363645944203656,0,0,0,0,0,0,0,0.111160307683079,0,0,0,0,0,0,0,0,0,-0.00295750121195593,0.00684295672546548,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0186906474812335,0,0.0573961011245441,0,-0.00656932514685231,0,0,-0.0446081503812982,0,0,0.0720764872428463,0,0,0,0,0,0,0.0515763386729149,0,0,0,0,0,0.0385960823312224,0,0.115197067410895,0,0,0,0,0,0,0,0,-0.00535979675797462,0.0127153994827811,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0.0558276473553453,0,0,0,0,0,0,0,0,0,0.135488266596606,0.0954630174549705,0,0,0,0,0,0,0,0.197395471800053,0,0,0,0,0,0,0,0,0,0.00563160444782489,0,0.0969972641625545,0,0,0,0,0,0.0418841772470061,0,0,0,0,0,0,0.0078847579274862,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.624802292622484,0,0,0,0,0,0,0,0,0,0.0164742299964255,0.0553491349032272,0,0,0,0,0,0.0180376530188235,0,0,0,0,0,0,0,0.0935071148322103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0.121193140394805,0,0,0,0,0,0,0,0,0,0,0,0.00459476915864922,-0.11120952396937,0,0,0,0,0,-0.157134822556041,0,0.0827370322447997,0,0.0648416079906428,0,0.0484376815427158,0,1.73472347597681e-18,0,0,0,0,0,-0.0191101125800997,0,0,0,0,0.0372092799161453,0,-0.0723583386730081,0.038276450866279,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0.679825872743601,0,0,0,0,0,0,0,0,0,0.114074279196492,0,0.0505876524466867,0,0,0,0,0,0,0.112052887675392,0,-0.0694033386893364,-0.199002790605471,0,0,0,0,0,0,0,0,0.294762332257627,0,0,0,0,0,0,0,-0.00585648635177849,0,-0.0130469898129907,0,0,0,0,0,0
X601992.SH,0,0,0,0,0.0777678488022648,0,0,0,0,0,0,0,-0.0696780143663257,0,0,0,0,0,0,0,0.150907167466786,0,0,0.0199476748111129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4625663202105,0,0,0,0,0,0,0,0,0.151873219858006,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,-0.00551472615831027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140771458810072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0430126760408575,-0.0722078052809752,0,0,0,0,0,0
