,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X600019.SH,X002460.SZ,X002271.SZ,X600660.SH,X000708.SZ,X601898.SH,X600547.SH,X600362.SH,X601600.SH,X000301.SZ,X002466.SZ,X600010.SH,X600111.SH,X000786.SZ,X600886.SH,X600011.SH,X600188.SH,X600176.SH,X600426.SH,X600803.SH,X600219.SH,X601991.SH,X600801.SH,X000027.SZ,X600352.SH,X600795.SH,X600489.SH,X000932.SZ,X000807.SZ,X000898.SZ,X600688.SH,X000825.SZ,X600315.SH,X600157.SH,X002353.SZ,X600516.SH,X600486.SH,X600027.SH,X600299.SH,X002080.SZ,X000723.SZ,X601168.SH,X600808.SH,X000959.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.319651973493221,0,0,0,0,0,0,0,0,0,0,0.0190819047383181,0.059494811027779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0673193194809667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0466913938944727,0,0.0331463592719758,0,0,0,0,0,0,0,0.139747774014863,0,0,0,0,0,0,0,0,0,0.163651197391693,0,0,0.074654293954724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0.0655094971609187,0,0,0.0427335481218195,0,0,0,0.109090394024301,0.0739353309051349,0,0,0,0,0,0.0395034217978526,0.0494586135247251,0,0,0,0,0,0,0.00390415406395287,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.0266534273553965,0,0,0,0,0.0902643047529734,0,0,0,-0.00947118621086594,0,0,0,0.0120888040146347,0,0
X600309.SH,0,0,0,0,0,0,0.132100530041455,0,0,0,0,0,0.0804904500487524,0,0,0,0,0.111027828332825,0.11806957050092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184585934843861,0,0,0,0,0.114954006373065,0,0,0,0,0,0,0,0,0,-0.00783007958124974,-0.0717395522410832,0,0,0,-0.0137516085057565,0,0
X600585.SH,0,0,0,0.011913965065904,0,0,0.03102878811299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00546013761302657,0,0,0,0.211483572214844,0,0,0,0,0.0644438921466462,0,0,0,0,0,0,0,0.00611199371586679,0.0498895352877844,0,0,0,0,0,0,0,0,0,0,-0.00770438081696598,0,0,0,-0.010825969905278,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.0555324863517263,0,0,0,0,0,0,0,0,0.0503057799765111,0,0,0,0,0,0,0,0.297708871938107,0.115862963173771,0.0201972694139494,0,0.203009046243566,0,0,0,0,0,0,0,0,0,0,0,0.0116501964220238,0,0,0,-0.0537947836228956,0,0,0,0,0,0
X002460.SZ,0,0,0,0.0273930605591233,0,0,0,0,0.212362237908587,0,0,0,0.0218158913533727,0,0.110057160946695,0.521058233305624,0,0.136709411272048,0.0542278135474821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105547569800043,0,0,0,0,0.0253414732182944,0,0,0,0,-0.0168671168487993,0,0
X002271.SZ,0,0,0,0.0888528313618522,0,-0.150957630574933,0.0260159486092385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134715567146047,0,0,0,0,0,0,0,0,-0.00543917143955406,0,0,0,0,0,0,0,0.0554267295964529,0.0728105273390045,0,0,0,0,0,0,0,0,0,0,-0.0404371970605499,0,0,0,-0.0280766274324643,0,0
X600660.SH,0,0,0,0,0,0,0.0873269856857424,-6.93889390390723e-18,0,0.0282317244876922,-0.17376242732808,0,0,0,0,0,0,0,0.140569934493283,0,0,0,0.0367020132270233,0,0,0,0,0,-0.079747514263036,0,0,0,0,0.0585848020414685,0,0,0,0,0,0,0,0.193821298759327,0,0,0,0,0,0,0,0,0,0,-0.0412128717370317,0,0,0,-0.0251504771415204,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0401410471116792,0.120092574310746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0270681939745981,0.395352802186852,0,0,0,0,0,3.46944695195361e-18,0,0,0.0632976063976812,0.25219674305021,0,0,0,0,0,0,0,0,0,0,0,-0.121738614135697,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.028283611425142,0.185247635800811,0,0,0,0,0,0,0,0.134735589059463,0.00284310818455807,0,0,0,0,0,-0.0178454042284816,0.0366750048755931,0,0,0,0,0,0,0.0771263712466392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00771568511650812,0,0
X600547.SH,0,0,0,0,0,0,0.00520825064105204,0,0,0,0,0,0.060504110514064,0,0.00540876903075007,0,0.117794249771262,0.0312428861534205,0,0,0,0,0,0,0,0,0,0,0.101321585757314,0,0,0,0,0,0,0,0.070168471029652,0,0.0137869464262905,0,0,0,0,0,0.0821992450696334,0,0,0,0,0,0,-0.0153181308915944,-0.0142381852595028,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0.0562782036651611,0,0,0,0,0,0,0.0834844533339448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0281164296712487,0,0,0,0,0,0,0,0.0316857540898859,0,0,0,0,0,0,0,0,0,0.40288951247296,0,0,0.350393174372096,0,0,-0.0357400199298798,0,0,0,-0.0249706770730897,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.217355570297643,0,-0.0211145539017424,0,0,0.0870454663094538,0,0,0,0,0,0,0,0.0324145002305279,0,0,0,0,0,0,0.12239067946146,0.294789816800229,0,0,0.0717642063765267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00334516368572235,0,0
X000301.SZ,0,0,0,0,0,0,0.142838314433387,0,0.070579996840799,0,0,0,0.0354806391222077,0,0,0,0,0,0,0,0,0,0.128693534991766,0.0316455401537,0.0576591284419987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144582925471122,0,0,0,0,0,0,0,0,0,-0.0181019353496115,0,0
X002466.SZ,0,0,0,0,0,0,0.555376147773478,0,0,0,0,0,0,0,0.0641108363504841,0,0,0,0,0,0,-0.143798841861133,1.38777878078145e-17,0,0.0243470686598499,0,0,0,0,0,0,0,0,0.164127428499765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00872784951188967,0,0,0,0,-0.0255318978789561,0,0
X600010.SH,0,0,0,0,0,0,0.105500656375674,0,0,0,0.144610590615373,0.0746879944448863,0,0.062441332017361,0,0,0,0.0384140636881297,0,0,0,0,0,0,0,0,0,0,0.00674464008292191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0394174827045455,0.158802363554444,0,0.157682884425259,0,0,4.33680868994202e-19,0.00134482895044744,0,0,0,-0.00601230986918876,0,0
X600111.SH,0,0,0,0.286138131672907,0,0,0.0520774529411275,0,0,0.0395513765132275,0,0,0,0,0,0,0.568717757338393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0546032973604407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.047686515843186,0,0
X000786.SZ,0,0,0,0.366861647825036,0,0,0,0,0.110088348064429,0,0,0,0,0,0,0,0,0,0,0,0,0.00984727436106033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,-0.0737825669066614,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,-0.0153179830631256,0,0,0,0.0177119182760203,0,0,0,0.00119031069919215,0,0,0.0363639682916758,0,0,0.0199641022156256,0.0630630539194372,0,0,0,0.0316274404802005,0,0,0.100678500507669,0,0,0,0.0255397518375097,0.130033436036196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182959849169775,0,0,0,-0.0056981633914271,0,0
X600011.SH,0,0,0,0,0,0.0460314424732166,0,0,0,0,-0.0356534692086362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135779982982918,0,0.0565667184462457,0,0.0741190443191722,0,0.0195041372004102,0.0159393570066239,0,0,0,0,0,0,0.05415068097167,0,0.0894409111574249,0,0,0,0,0,0.0597620186085395,0,0,0,0,0,0,0,-0.00865870901565272,0,0
X600188.SH,0,0,0,0,0,0,0,0,-0.248569849601451,0,0.143123687936863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.082007448568131,0,0,0,0.0476823593558059,0.231921150449586,0,0,0,0,0,0,0.0309352537518362,0,0,0,0,0,0.162155604534291,0,0.126707409052667,0,0,-0.0022681229779283,0,0,0,0,0.0109853485990998,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111044872091066,0,0,0,0,0,0,0,0.298278492353791,0,0,0,0,0,0,0,0,0,0.151699999111558,0,0,0,0,0,0.192759407146448,0.0640844745263794,0.0757313988012477,0,0,0.299200699117213,0,0,0,0,0,0,0,0,0,0,0,-0.00891841342084067,0,0
X600426.SH,0,0,0,0.128326563533748,0,0,0,0,0,0,0,0,0.160550354761843,0,0.0892835862012625,0,0,0.177598895733438,0,0,0,0,0.109572195672947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0131033448480313,-0.0437896050029412,0,0,0,-0.0149398532786057,0,0
X600803.SH,0,0,0,0,0,0,0.113923219150261,0,0,0,0,0,0,0,0.040153046702746,0.103034604282335,0,0,0.0958413998486158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0570487108590162,0,0,0,0,0.255365474608209,0,0,0,0,0,0,0.00152940829874924,0,0,0,0,-0.0242889657259086,0,0
X600219.SH,0,0,0,0,0,0,0.0274697075496296,0,0,0,0,0,0,0.0549041718477202,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.162920957976791,0,0,0,0,0,0,0,0,0,0.448540087566126,0,0,0,0,0.122599441484153,0,0,0.00839757692999572,0,0,0,0,0,0,0,0,0,0,-0.0306540544274699,0,0,0,-0.036433437676461,0,0
X601991.SH,0,0,0,0,0,0,-0.00120905026897038,0,-0.151779396110884,0,0,0,0,0,0,0,0,0,0,0,0.315829035367291,0.0529552228398656,0,-0.0243614803322919,0,0,0,0,0.155818494004473,0,0,0,0,0.00399953232703932,0,0,0,0,0,0,0.00696588884422046,-0.0447127562512369,0,0,0,0,0,0,0.0966530936533053,0,0,0,-4.33680868994202e-19,0,0,0,-0.025441703953228,0,0
X600801.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0999540851348661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0858935436181711,0.0302055385406096,0,0,0,0,0,0,0,0,0,0,0,-0.0114253129811262,0,0,0.115086694489837,0,0,0,0,0,0,0,0.00278822243655479,0,0
X000027.SZ,0,0,0,0,0,0,0.0309864934984844,0,0,0,-0.0984180357286599,0,0,0,0,0,0.402578199868357,0,0,0,0,0,0,0,0,0.0124483024361157,0.824398739840246,0,0,0,0,0,0,0,0,0,0,0.113156031678081,0,0,0,0,0,0.713503564337827,0,0,0,0,0.0924535108976774,0,0,0,0.0199188475890139,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00792238742899702,0,0.0819138099264579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155132045296953,0,0,0,0,0,0,0.283580990479157,0,0,0,0,0,0.028864531637487,0,0,0,-0.0105533689404308,0,0
X600795.SH,0,0,0,0,0,0,-0.010504524409782,0,0,-0.0279337247817528,0,0,0,0,0.067706202042979,0,0,0,0,0,0.296167093968925,0,0,0,0,0,0.0308677460463382,0,0,0,0,0,0,0.152705408913043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00192032816196597,0,0,0,0,0.00224833731522333,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0.0929285747206932,0,0,0.0255918590413793,0,0,0.0151429143768191,0,0,0,0,0.088349904969272,0,0,0.117981163870239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0443334135936898,0,0,0.0506043366797796,0,0,0.143797370002657,-0.00972751952189848,0,0,0,0,-0.0286525147933766,0,0,0,-0.00772277653695585,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0458487446788361,0,0.0317632231585031,0,0.0576972137285891,0,0,0,0.109001888633799,0,0,0,0,0,0.129660767912371,0.102275948015274,0,0,0,0,0,0.684000021546961,0,0,0,0,0,0.106342787861398,0,0,0,0,0,0,0,0,0,0,-0.0133002093212755,0,0,0,0,0.0157497720660086,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.437812384564886,0.0805361246045442,0,0,0,0,0,0,0,0.237871623687614,0,0,0.199629734750869,0,0,0,0,0,0,0.205257510296353,0,0,0,0.0646258942187091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00688466627583314,0,0,0,-0.0277730401610122,0,0
X000898.SZ,0,0,0,0,0,0.263108007958442,0,0,0,0,0,0,-1.73472347597681e-18,0.0430884678467787,0,0,0.0891208595164435,0,0,0,0,0,0,0,0,0,0,0,-0.00405646627161662,0,0,0,0.183363793894936,0,0,0,0.0492676102433838,0,0,0,0,0,0,0,0,0,0.126597738961398,0.0769384814159406,0,0,0,0,0,0,0,0,0.0073008061036657,0,0
X600688.SH,0,0,0,0,0,0,0.00787615731784853,0,0,0,0,0,0.046719950824033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00689647004923664,0.116041449394672,0,0,0,0,0,0.0254550916521684,0,0,0,0,0,-0.0050386699543913,0,0,0,-0.0202075333775765,0,0
X000825.SZ,0,0,0,0,0,0.141764290052724,-0.0282615369263094,0,-0.0191214256966649,0,0.17629592087821,0,0,0,0,0,0,0,0,0,0,0,0.117068994445304,0,0,0,0,0,0,0,0,0,0,0.126442982090881,0.28460773538604,0,0,0,0,0,0.000314927831128475,0,0,0,0,0,0,0.261310178368788,0,0,0,0,0,0,0,0,0,0,0
X600315.SH,0,0.109840072422627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0287873360833194,0.0705335100175828,0,0,0,0,0,0.02514286437381,0,0,0,0,0,0,-0.0973527602975557,0,0,0,0,0.0947606987688761,0,0.0369238100668561,0,0,0,-0.0243877218195887,0,0,0,-0.0499454099259423,0,0,0,0,-0.0152224117083834,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0.0286338930040097,0,0,0,0,0,0,0,0,0,0,0.0395653728255031,0,0,0,0.0660752715671909,0,0,0,0,0,0.0297531111925722,0,0,0,0,0,0,0,0,0.0104055831002022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0422407051579682,0,0
X002353.SZ,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.00197385321104484,0,0.215005964527366,0,0,0,0,0.00930984081804595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135893964707777,0,0,0,0.143932962173217,0,0,0,0,0,0,-0.087012011337596,0,0,0,-0.0841519205336322,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0.0770922451401409,0,0,0,0,0,0,0,0.0980362507171093,0,0,0,0,0.0974907659639688,0,0,0,0,0,0,0,0,0,0.177780945580298,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0.465299399543086,0,0,0,0,0,0,0,0,0,0,-0.0436578373844472,0,0
X600486.SH,0,0,0,0.18890907314651,0,0,0,0.0151428203547286,0.0904593222017097,0,0,0,0,0,0,0,0,0,0,0,0,0.0723717269068261,0.00414915126048727,0,0,0,0,0,-0.0696837748334433,0,0,0,0,0,0,0,0,0.0717844571011415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.027492343857961,0,0,0,-0.0385715232522787,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125830691998094,0,0,0.0110765928233817,0,0.0633979963132811,0.341347679641113,0,0,0,0,0,0,0,0.0532175547747798,0,0,0,0,0.0363025307257039,0,0,0.0257583381019508,0,0,0,0,0,0,0.0106056011640709,1.73472347597681e-18,0,0,0,0,0,0,-0.00487419002597578,0,0,0,0,0.00963956259187329,0,0
X600299.SH,0,0,0,0.0341299404718711,0,0,0,0,0,0,0,0,0,0,0,0.0857057426481034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0377881868579817,0,-0.055889031298644,0,0,0,0,0.000531933858470581,0,0,0.194676144204124,0,0.00479884635204658,0,0,0,0,-0.0136533297408186,0,0,0,0,-0.0191671901864234,0,0
X002080.SZ,0,0,0,0.052770976856108,0,0,0,0.0977819190635845,0,0.0328279497879952,0,0,0,0,0,0,0,0.0521533469713445,0.346389129844631,0,0,0,0.150242624826487,0,0,0,0,0,-0.0507954929425901,0,0,0,0,0,0,0,-0.0140233637241716,0,0,0,0.0786024147058182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0020502447954606,0,0
X000723.SZ,0,0,0,0,0,0,0.0414373092475247,0,0,0.354202388212986,0,0,0,0,0,0,0,0.00812013742762392,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212659905723664,0,0,0,0,0,0,0,0,0,0,0.00120752377386477,0,0,0,0,0,0,0
X601168.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.650245176763171,0.00447413561901566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0567474721048174,0,0,0,0,0,0,-0.115208394106409,0,0,0,-0.0311798913960153,0,0
X600808.SH,0,0,0,0,0,0.17762199992272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0.0652620849142715,0,0.0905550645452234,0,0,0,0,-0.0631868062901079,0,0,0,0,0,0,0,0.110856114290097,0,-0.00141329666106279,0,0,0,0,0.0304475530411591,0,0
X000959.SZ,0,0,0,0,0,0.325554947124392,0,0,0,0.0211332011480327,0,0,0,0.00890542477097207,0,0,0,0,0,0,0,0.066564001533481,0,0,0,0,0,0,0,0,0,0,0.0280610044536263,0.0785047940574748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.466948277647188,0,0,0,0,0,0,0,0,0,0,0,0,0.060049715023095,0,0,-0.058103620718722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0860546768865625,0.0849325405540081,0,0,0,0,0,0,0,0,-0.00450164499287524,0,0
Change_TY3M,0,0,0,0.0193189677173281,0,0,0,0,0,0,0,0,-0.136198683766791,0,0,0,0,0,0,0,0,0,0.0521532762392029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0628345437648782,0,-0.165091698131224,0,0,0,0,0,-0.0543200954258061,0,0,0,0.00117846704589656,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0551249958997333,0,0,0,0,0,0,0,0,0.0472049934569901,0,0,0,0,0,0,0,-0.0610468838008518,0,0,0,0.105092632201359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.978763128880455,0,0,0,-0.238666044584064,0,0
TED,0,0,0,0,0,0,0,0,0,0,0.0355657073578631,0,0,0,0,0,0.0823910065822497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236338724594787,0,0,0,0,0,0,0,0,0,0,0,0,0.792610980988052,0,0,0,0,0.114018914357963,0,0
RealEstate_excess,0,0,0,0,0,0,0.013030643565022,0,0,0,0,0,0,0,0,0.0749655129062344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0716077838342201,0,0,0,0,0,0,0.00391292544963279,0,0,0.00172811851676175,0,0,0.0226649092966699,0,0,0,0,0,0,0,0,0,0.00983501968608108,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.0318134052835898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00557409420992063,0,0,0,0,0,0,0,0,0,0,0,0.0440001771693356,0,0,0,0,0,0,0,0,0,0,-0.0169019802775157,-0.0213530187318964,0,0,0,-0.0161662465106074,0,0
MKvol,0,0,0,0,0,0,0,0,0,0.000457549868631484,0,0,0,0,-0.00106818254352957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00104605690742963,0,0,0.000868847749387052,0,0,0,0,-0.00233289208954864,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.56426080301617,3.13153127251715,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00213324678299396,0,0,0,0,0.00251292373106835,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0155106659139877,0,0,0,0,-0.0435900090802477,0,0
