,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X600010.SH,X601898.SH,X600886.SH,X601600.SH,X600660.SH,X600188.SH,X000708.SZ,X600362.SH,X601991.SH,X600795.SH,X600352.SH,X600688.SH,X600801.SH,X600111.SH,X000723.SZ,X601992.SH,X600027.SH,X002271.SZ,X600516.SH,X000786.SZ,X600489.SH,X002466.SZ,X000898.SZ,X002353.SZ,X600176.SH,X600299.SH,X002460.SZ,X601158.SH,X600426.SH,X000883.SZ,X000709.SZ,X600612.SH,X600583.SH,X600219.SH,X000629.SZ,X600315.SH,X000027.SZ,X000630.SZ,X000792.SZ,X000401.SZ,X600985.SH,X000553.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0.0104114330461329,0,0,0.0403825814201313,0,0,0,0,0,0,0,0,0.0297906455825242,-2.16840434497101e-19,-0.0140512025716622,0,0.0640408300948759,0,0,0,0.0663031096287181,0,0,0,0,0.0590347182455966,0,0.0585293106039341,0,0,0.0575996927193728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00642003295367003,0,0,0,0,0.0151095571714115,0,0
X600028.SH,0,0,0.072140498551695,0,0.0255689666745948,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0681741228255199,0,0,0,0.104125534446243,0,0,0,0,0,0,0,0,0.0171318216903771,0,0,0,0,0,0,0,-0.0207817564378704,0,0,0,0,0,0,-0.00851085698261374,0,0,0,0,-0.00210735009132751,0,0,0.0566001148822144,0,-0.0231066496173489,0,0
X601088.SH,0,0,0,0.247791888849391,0,0,0,0,0,0.0573868075307367,0,0,0,0,0.0542038040542066,0,0,0,0,0,0,-0.0273873967984739,0.0407606001437342,0.000704490160713009,0,0,0,0.135713850213326,-0.0681823158103151,0,0,-0.00684589443301983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00126797639816628,0,0,0,0.0286320765957568,0,0
X600585.SH,0,0,0,0,0,0,-0.00923689075366929,0,0,0,0,0,0,0,0,0,0,0,0,0,0.548337962418086,-0.0148265525661639,-0.0189505697715494,0,0,0,0,0,0,0,0,0,0,0,-0.0458999014465546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00537546886984155,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,-0.140129561135663,0,0,0,0,0,0,0.0517749965818114,0.0200241954233174,0,0,0,0.0612126145096833,0,0,0,0.00173715319962329,0,0,0,0.0657933844069009,0.122796749503701,0,0.046576964576489,0,0,0,0,0.00969551502482978,0,0,0,0,0,0,0,0,0.0108109073933165,0,0,0,0,0,0,0,0.00120021164501772,0,0,0,0,0.0035615055219207,0,0
X600019.SH,0,0,0.241044610759244,0,0,0,0,0,0.105891478048007,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0450095744431761,0,0,0,0,0.0670496199168393,0.0131915379054822,0,0,0,0,0,0.0150162606313111,0,0,0,0,0,0.0864672072967078,0,0,0,0,0,0,0,0,0.0349403437795206,0,0,0.00208672372498186,0,0,0,-0.00321606723012679,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0902863758200701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.990548620202256,-0.0848153966079906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0926575446819263,0,0,0,0,0,0,0,0,0,0.0449404233008398,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0761404356343169,0,0,0,0,0,0.0896301141781537,0,0,0,0.318241229006335,0.00451126960661756,0,0,0,0.0178791266719541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109931261546276,0,0,0,0,-0.00363132045230654,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119159971902174,0,0,0,0,0,0,0,0,0.107080363144289,0,0,0,0.0374466137473469,0,0,0,0,0,0,0.0172685629290466,0.0425570886450758,0,0,0,0,0,0,0,0,0,0.0713918942633442,0,0,0,0.21777059123942,0,0,0,0.0105494496465521,0,0,0,-0.0140475372133776,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24040071892269,0,0,0,0,0.0762895072894496,0,0,-0.0302794385791188,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.154870316202347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0348070836620734,0,0,0,0.0108327974621323,0,0,0,0.025134801009167,0,0
