,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X600660.SH,X600188.SH,X601898.SH,X600688.SH,X601600.SH,X002466.SZ,X601991.SH,X600362.SH,X600795.SH,X600886.SH,X600547.SH,X600516.SH,X002460.SZ,X300072.SZ,X600111.SH,X000898.SZ,X600352.SH,X000553.SZ,X600027.SH,X600176.SH,X601992.SH,X000825.SZ,X000709.SZ,X000786.SZ,X600299.SH,X000792.SZ,X000408.SZ,X600426.SH,X601699.SH,X600808.SH,X000883.SZ,X600315.SH,X002110.SZ,X601158.SH,X000932.SZ,X002271.SZ,X600219.SH,X600339.SH,X000830.SZ,X000983.SZ,X600489.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0650216613877914,0,0,0,0,0,0,0,0.050287088249128,0,0,0,0,0,0,0,0,0.0470938091271026,0.0596272005269814,0,0,0,0,0.0916628722931774,0,0,0,0,0,0,0,0,0.0150375905181971,0,0,0.16625785879958,0,0,0.00650445097383361,0,0,0,0,0,0.0772417375252363,0,0,0,0,0.00790521940012522,0,0,0,0,0,0,0
X600028.SH,0.248043083029352,0,0.229444019572831,0,0,0,0,0,0,0,0,0,0,-0.106216028334541,0,0,0,0,0,0,0,0,0,0,0,-0.0636108332267461,-0.172484586059526,-0.0224652612076101,0,0,0,0,0,0,0,0.0322286366583105,0.0981304256889678,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00389007851732843,-0.0115008427710345,0,0,0,0,0,0
X601088.SH,0,0.241827442876056,0,0.103561428370118,0,0,0,0,0,0.365978482821078,0,0,0,0.0739409394331095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0449966897822077,-0.0279883984697025,0,0,0,0,0,0,0,0,0,0,0,0,0.034073926325921,0,0,0,0.00739050532059867,-0.026218260502982,0,0,0,0,0,0
X600585.SH,0,0,0.077999031157741,0,0,0.0134966717007137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170835131245904,0,0,0,0.030047272052893,0,0,0,0,0,0,0.155188073734783,0.1005617055328,0,0,0.309409491503457,0,0,0,-0.0354096121840976,0.0356270940381127,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0.302966895278496,0,0,0.098156725223539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0981094208190196,0,0,0,0,0,-0.0182861673083766,0,0,0,0,0,0,0,0,0.11137256575439,0,0,-0.0259141489465019,0,0,0,0,0,0.0616151018810297,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0575224525861042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0596389313572636,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0.00878185173441544,0,0,0,0,0,0,0,0,0,0,0.033379683449549,0.0571444311690129,0.0603235196472379,0.0395257835063311,0,0,0,0,0.192128561146039,0,0,0,0,0,0,0,0,0,0,0,0,0.03002236648856,0,0,0,0,0,0.018534930923006,0,0,0,0,0.0115784897928824,-0.0251768525595494,0,0,0,0,0,0
X600010.SH,0,0,0,0,0.0143437096230342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125617719606028,0,0.190103288012521,0,0.025018814713145,0,0.208273043367548,0,0,0.0765556689081023,0,0.0204219334551595,0,0,0,0,0,0.130659652349901,0,0,0.0667898064378365,0,0.0564243668963352,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,-0.0260396195171804,-0.132896777696308,0,0,0,0,0,0,0,0,0,0,-0.142993361258171,-0.0679709631457942,0,0,0,0,0,0,0.0362435206905491,0,0.173246682919184,0,0,0,0,-0.122856009483621,0,-0.0165756069304576,0,0,0,0,0,0,0,0,0.016565089184107,0,0,0,0,0,0,0.0147410520077454,-0.052607755670171,0,0,0,0,0,0
X600188.SH,0,0,0.636978663251139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200716055644533,0,0,0,0,0,0,0,0,0.350462513739683,0,0,0,0.154232281535,0,0,0,0,0,0,0.15760387644097,0,0,-0.0180928347206849,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0.00207848168216867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025803763219059,0.0910579023034339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135048357825366,0.204477847506838,0,0,0,0,0,0,0,0,0,0
X600688.SH,0.0324526992424096,0.11500196454241,0,0,0,0,0,0.0419643837584913,0,0,0,0,0,0.117150048301017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00274770722309067,0,0,0,0,0,0,-0.0218419441986209,0,0.0447118215871731,0.11034447941363,0,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0.172454738921446,0,0,0,0,0.0237065350536391,0,0,0,0,0,0,0,0,0.0484926936621231,0,0,0,0,0,0.00945113585784897,0,0,0,0.28462560515529,0,0,0,0,0,0,0,0.325413946174993,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00900223938348654,-0.027436162109073,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,-0.174669162165521,0,0.105797476406535,0,0,0,0,0,0,0,0,0,0.0206092886188729,0.578873845199326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0234579822375309,0,0,0,0,0,0,0,0,0,0.0429449208842888,0,0,0,0,0,0,0
