,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X600547.SH,X600585.SH,X601600.SH,X600660.SH,X600886.SH,X000792.SZ,X600362.SH,X600795.SH,X000708.SZ,X600010.SH,X600111.SH,X600489.SH,X002460.SZ,X600160.SH,X600027.SH,X601699.SH,X000301.SZ,X002466.SZ,X600426.SH,X000983.SZ,X000786.SZ,X000877.SZ,X600803.SH,X601991.SH,X000630.SZ,X000807.SZ,X000933.SZ,X600176.SH,X600985.SH,X601168.SH,X002128.SZ,X002271.SZ,X000408.SZ,X600219.SH,X600612.SH,X600096.SH,X000883.SZ,X600348.SH,X000932.SZ,X600995.SH,X000027.SZ,X002353.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601600.SH,0,0,0,0,0,0,0,0,-0.0672223953385875,0,0,0,0,0,0,0,0.160639831428251,0,0,0,0,0,0.161596248674727,0,0,0,0.0372780731283686,0,0,0.0150710971120013,0.195935107341413,0,0,0.196173684162478,0.0849315271721805,0.0309830346306579,0,0.203091507531042,0,0,0.0470452464676244,0,0,0,0,0,0,0,0,0,0,0,0,0.0259425097907594,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00138723299621612,-0.0246451793327338,0,0,0.03243997264705,0,0,0,0,0.140284582598596,0,0,0,0,0,0,0,0,0.0546383614198252,0,0,0.0595281811949426,-0.0935540753188842,0,0,-0.0735564913062533,0,0,0,0,0.163893842026676,0,0,0,0.00463498250434104,0.0182036206208006,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.0556206584639488,0.0135105075128042,0,0,0,0,0,0,0,0,0,0.251002203682091,0,0,0,0,0,0,0.100977777460293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0381732152387818,0,-0.0790825288798226,0,0,0,0,0,0,0,0,0,0,0,0,-0.00556137046339686,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253379876686491,0,0,0,0,0.039503194443461,0,0,0,0.0297760343844315,0,0,0,0,0,0,0,0.0183841840205142,0,0,0.113412234544467,0,0,0.0319730377473541,0,0,0,0,0,0.0514067491893111,0,0,0.0357283810548004,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.228228358526557,0,0,0,0,0,0,0,0,0,0,0,0.00697779657948599,0,0,0,0,0,0,0,0,0,0,0,0.30192012018708,0.163037857372333,0,0,0,0.0228585045659709,0,0,0.169952577324371,0,0,0,0,0,0,0,0,0,0,0,0.00420969310524435,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.0463642891216012,0,0,0.33565961283032,0,0,0,0,0.00697577322911293,0,0,0,0,0,0,0,-0.0039399728353449,0,0.319387306469902,0,0,-0.0047321607892056,0,0,-0.0294428148130118,0,0,0.138913790527592,0,0,0.0195345018327141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049634138375229,-0.0294564953268897,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0.0846335248057973,0,0.0976615366712798,0,0,0,0,0,0,0,0,0.0136275493092939,0,0.0187300757055188,0,0.0555565363392893,0,0,0,0,0,0,0.154329741302551,0,0,0.127584384760395,0,0,0,0,0,0,0,0,0,0,0.0707327491158737,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.00512976030023799,0,0,0,0.0329898896187567,0,0,0,0,0,0,0,0,0.417699588827533,0,0,0,0,-0.0321298231653727,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0560175589470163,0,0,0,0,0,0,0,0,0,0.017749616148301,0,0.0343139960717387,-0.0152357920274741,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0.00316145335432642,0,0,0,0,0,0.0796413540137568,0,0,0.47914702503926,0,0,0,0,0,0,0,0,0,0,0,0.037139118635136,0,0,0,0.0690058821897407,0,0,0,0,0,0.0996009739798772,0.0488029463551219,0,0,0,0,0,0.0755491129829663,0,0,0,0,0,0.000565722103987702,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.612289810611892,0,0,0,0,0,0,0,0,0,0,0,0,0.0584303296648401,0,0,0,0,0,0,0,0.0216172670675023,0,0,0.0150467558167712,0,0,0,0,0.0993239536185905,0,0.0155516260969253,-4.33680868994202e-19,0,0.138293686443424,0,0,0,0,0,0,0,0,0.0232971908001616,-0.00423969295480826,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0513527226267568,0,0,0,0,0.00904009208875829,0,0,0,0,0,0,0.821458709717647,0,0,0,0.0423820822160171,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.0412961095258561,0,0,0,0,0,0,0,0,0,0,-0.0219522951272915,-0.00889808265141692,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0.0277100807869827,0,0,0,0,0,0,0,0,0.0182496176181574,0,0,0.192296242999861,0,0,0,0,0,0,0,0.0455807027148156,0,0,0,0,0.117994761588757,0,-0.224653993834757,0,0,0,0,0,0,0,0,0,0,0,0.171259252174043,0,0,0,0,0,-0.0210097838479236,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.125998229314172,0,0,0,0,0,0,0,0.640021283611801,0,0,0,0,0.0057291294238369,0,0,-0.0409525690744781,0,0,0,0,0,0,0,0,0.190684328798379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0294951006641957,0,0,0,0,-0.006477018034697,-5.42101086242752e-20,0,0,0,0,0
X601699.SH,0,0,0,0,0,0.272147065262913,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188011229209575,0,0,-0.0423092774118333,0,0,0,0,0.311777854254672,0,0,0,0,0,0,0,-0.0974386389487199,0,0,0,0,0,0,0.092114223203215,0,0,0.460514498269443,0,0,0,0.0703624907739623,0,0.00715965932901365,4.33680868994202e-19,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.112076134734319,0,0,0,0,0,0,0.0430857158700947,0,0.0949470413715092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0437696773377347,0,0,0,0,0,0,0,0.0553308571696852,0,0.0339102292777941,0.217397260231081,0,0,0,0,-0.00752642273156162,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,-0.102272238552895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.726602651561152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0677472962458716,0,0,0.0288159327072539,0,0,0,0,0,0,0,0,0,0.0693192644962518,0,0.0288857845136024,0.0403132048734044,0,0,0,0,0,0
X600426.SH,0,0,0,0.0881257492292912,0,0,0,0,0,0,0,0.0323381419150111,0,0,0,0,0,-0.0293984695641174,0,0,0.0587896181505316,0,0,0,0,0,0,0,0.0425936677957212,0,0,0,-0.085705976188959,0,0,0.440649242975718,0,0,0.235185996222484,0,0,0,-0.0189082955346767,0,0,0.0479237388466932,0,0.11854842402656,0,0,0,0.0267832146692363,-3.46944695195361e-18,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0.154167560878176,0,0,0,0,0,-0.0333991094733966,0,0,0,0,0,0,0,0,0,0,0,0.247635498854871,0,0,0,0,0,0,0,0,0,0,0,0,0.234604112840522,0,0,0,0,0,0,0,0,0,0.184000411192555,-0.0369257715827259,0,0,0,0,-0.0482884372623424,0.0320846860124455,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0.0642836759829981,0,0,0.0814245219919771,0,0,0,0,0,0,0,0,0,0,0,0.129587380868309,0,0,0,0.182919672902946,0,0,0,0.0130321273516612,0,0,0,0,0,0,0.178402187220119,0,0,0,0,0,-0.0196127846063845,0,0,0.0895614316937187,0.0187823253298916,0,0,0,-0.106050920893665,-6.93889390390723e-18,-0.0875257127204782,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0,-0.111574725023376,-0.140470744985706,0,0,0,0,0,0,0,0,0,0.121064780104409,0,0,0,0,0,0,0,0,-0.0651805446519023,0,0,0,0,0,0,0,0,0,0.0465992405531779,0,0.0993923379779415,0,0,-0.213098807000053,0.101416871454693,0,0,0.610907990143646,0,0,0,0,0.0418196184848573,0,0,0,0,0,0,0
X600803.SH,0,0,0.127115133713776,0,0,0,0,0,0,0,0,-0.110472387173755,0,0,0,0,0.157080875997383,0,0,0,-0.00956474186554111,0,0.121040100428602,0,0,0,0,0,0,0,0,0,0,0,0,0.0756314339213859,0,0.0700463406118483,0,0,0.00500033929332603,0,0,0,0.0377445764883181,0,0,0,0,0,0,0.0949479913180791,0.0186278022148692,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0886040038790113,0,0,0,0,0.0257846630289623,0.0643001800009203,0.250437012606597,0,0,0,0,0,-0.0448332749945073,0,0,0,0,0,0.0258376436071645,-0.0141184799441461,0,0,0,0,0,0,0,0,0.186746858657208,0,0,0.147468514437574,0,0,0,-0.0314679051970359,0.0141222921158837,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.531772032412344,0,0,0,0,0.0658400931353787,0,0.0426414944014978,0,3.46944695195361e-18,0,0,0,0.0942305478423697,0,0,0,0,0,0,0,-0.0552061945368109,0,0.14590023666322,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00553860504901377,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,-0.0657701772578755,0,0.386462963336076,0,0,0,0.107731670137955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330409799069289,0,0,0.0225433679966011,0,0.0497959484778682,0.0147483359401893,0.0314140790488098,0,0,0,0,0,0,0,0.00218964343073803,-0.0452579051008479,0,0,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140230852789413,0,0,0.0822049535378059,0,0,0,0,0,0.116750435713817,0,0.603199873912026,0,0,0,0,0.129045395294597,0,0,0,0,0,0,0,0,0,0,0.120506467556436,0,0.0350652999700789,-0.00186288499448831,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141778506784859,0,0,0.0660955174775751,0,0,0.0472588679765138,0,0,0,0,0,0,0,0,0,0,0,0,0.117881286817799,0,0,0,0.281287973787671,0,0,0,0,0,0,0,-0.00703125771439852,0.0319989504390381,0,0,0,0,0,0
X600985.SH,0.0939533312945213,0,0,0,0,0.0398458916068931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17743113253237,0,0,0,0.281490035910235,0.120089081932774,0,0,0,0,0,0,0.060209506334658,0,0.062591580778985,0,0,0,0,0,0,0,0.127133888942206,0,0,0,0.073581221690926,0,-0.0139562265868862,0,0,0,0,0,0,0
X601168.SH,0.133585154291915,0,0,0,0,0,0,0,0,0,0.203564402381962,0,0,0,0.0331051255175991,0,0,0,0,0.00179515943410589,-0.0209436221746723,0,0,0,0,0,0,0,0,0,0,0,0.538179264272533,0,0.0652659793082412,0,0.0224709074953623,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0703733561548816,0,0,0,0,0,0,0,0,0
X002128.SZ,0,0,0,0,0,0.055341110773145,0,0,0,0,0,0,0,0,0,0,0.00295809245298872,0,0,0,0,0,0,0.115442364980792,0,0,0,0,0,0,0,0,0.0280185772358621,0,0.267111379691009,0,0.00701636483166768,0,0,0,0,0,0,0.122876651427827,0.0877062881454269,0,0,0,0,0,0,0,0.0249974840669027,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,-0.228654283628777,0,0,-0.0435614170697986,0.0508257041980325,0.158031906485617,0,0,0,0,0,0,0,0,0,0.491318933599389,0.0558806083933201,0,0,0,0,0,0,0,0,0,0,0,0.162951681349359,0,0,0,0,0,0,0,0,0,0.0241410853763228,0,0,0,0,0,0,0,0,-0.0203653310915504,0,0,0,0,0,0
X000408.SZ,0,0,0,0.0733063004751391,0,0,0,0,0.204685754713282,0,0,0.0367832775657643,0,0.13573564606677,0.00935796308557008,0,-0.0921540122375068,0,0,0,0.123561115765083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.337574374516904,0,-0.0251886259602024,0,0,0,0.306062668643723,0,0,0,0,0,0,0,0,0,0.205827920730072,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0.00625121334105544,0,0.15531750083815,0,0,0,0.223081803731815,0,0.069395612547466,0,0.0725962824234943,0.0176806756096025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0308911003623542,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,-0.0449557002350114,0,0,0,0,0,0,0,0,-0.0542350941549466,0,0,0,0.12620849451883,0,0.103626622642212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085805268147722,0,0,0,0,0,-0.0502110672830876,0,0,0.173626284740426,0,-0.0455181057490857,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238326084682137,0,0,0.234965460857374,0,0.106407141311862,0,0,0,0,0,0,0,0,0,0,0.109733482656223,0,0,0.0252868652095267,0,0.0165520318415061,0.0707415591349907,0,0,0,0,0,0.0138894943809098,0,0,0.0697535462308708,0,0,0.0221223333543187,0,0,0,0,0,0
X000883.SZ,0,0,0,0,-0.00524285299366502,0,0,0,0.0397535316338027,0,1.73472347597681e-18,0.0232504929929408,0,0,0,0,0.0115074366754585,0,0.0510444769900568,0,0,0,0,0,0,0,0,-0.0480597977135336,0,0,0,0,0.0336723902286629,0.0204607243620836,8.67361737988404e-19,0,0,0.118309019438032,0.216388000760842,0,0,0,0,0,0,0,0,0,0,0,0,-0.0311515409227221,0.0206496353929613,0,0,0,0,0,0
X600348.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132839281084043,0,0,0,0,0.260895919428078,0,0,0,0,0.117212753677724,0,0,0,0,0,0,0,0.160337177664349,0.0550771560164951,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0349233977966664,-0.057800944307838,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00681395851164122,0,0.0344718743280643,0,0.0922857640364699,0,0,0,0.0943344593999724,0,0.247923595560613,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0842679797729617,0,0,0,0,0,0,0,0,0.0564503157660813,-0.261704622109114,0,0,0,0,0
X600995.SH,0,-0.0550585853694542,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0211170930398463,0,0,0,0,0,0,0,0,0.0772267827766989,0,0,0,0,0,0.0256115185171513,0,0,-0.0133362893456077,0,0.204286025140964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151700030296592,0,0,0.0225249693171739,-0.0390938019297736,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0.0563934783914435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152673452661256,0,0.0254790888201514,0,0.0131980506127417,0,0,0,0,0,0,0.111857572975466,0.0592426136835225,0,0,0.25525243254855,0,0,0,0,-0.00669263212340314,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0.0385189639369205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0331819322533256,0,0,0,0,0,0,0,0,0.00374274658586756,0.0373009405143939,0.00219132212587841,0,0.0194533299015227,0.0414229737162075,0,0.295067582221525,0.0187741154380536,0,0,0,0,0,0,0,0.0636501478592088,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,-0.036271558994459,0,0,0,0,0,0,0,0,0,0,0,0,0.0748307487371436,0,0,0,0,0,0,-0.233672000106697,0,0,0,0.0193946415691256,0,0,0,0,0,0,0.118413660795196,0,0,0,0,0,0,0,0,-0.18967266500214,0.0164179690195593,0.116402806966106,0,0,0,0,0
Slope,-0.243385730568025,0,0,0,-0.192921715529298,0.676265753649108,0,0,0,0.551869565884519,0,0,0,0,0,0.273957608011506,0,-0.483278783116556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.20575043728673,0,0,0,0,0,0,0,0,0,0.274325009553558,0,0,0,0,0,0.0028813323875289,0,0,0.147578106571684,0,0,0,0,0,0
TED,0.619712097175694,0,0,0.420472922356464,0,0,0,0,0,-0.338952751496466,0,0,0,-0.397459124695236,0,0,0,0,0,0,0,0,0,0,0.64546977048529,0,0,0,0,0.271875886509308,0,0,0,0,0,0,0,0.296411658439741,0,-0.644074127737112,0,0,0,0,0,-1.35506877487861,0.82664254537239,-1.04101851003875,0,0,0,1.37941564393039,0,0,0,0,1.84980059301175,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.171658828599142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187689568227707,0,0,0,0,0,0,-0.17950383080188,0,-0.373615870539988,0.0161801884755373,0,-0.0101317054432938,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0.0514625283373156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00755088742132835,0,-0.0140306514623746,0,0,0,0,0,0,0,-0.0523819873995014,0,0,0,0,0,-0.0548545595263817,0.00799605884306089,0,0.0813021086299878,0,0,0.0196522211021869,0,0,0,-0.062434994210411,-0.112514334682732,0,-0.00893349471258358,0.0593861228156047,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0086488331279823,0,0,-0.000406916906898419,0,0,0,0,0,0,0,0.00747742647963263,0,0,-0.00722851060423351,0,0,0,0,0,-0.0141617387552318,0,-0.00239267140889719,0,0,0,-0.000537481192955883,0.00218415090311654,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.00810875049228046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.143997428483745,0,0,0,0,0,0,0,0,0,0,0,-0.0708114949606563,0.104015882602655,-0.0171785715249806,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.7762635780344e-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00141605943638565,0,0,0,0,0,0,0,0,0,0,0,0.00336236083757018,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,-0.0056485915344171,0,0,0,0,0,0,0,0,0,0,0,0,-0.00428042322103895,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00571309028318223,0,0,-0.0149706319423145,0,0,0,0,0,-0.026210780044322,0,0,0,0,0.00687667591609435,-0.0223882363795179,0.0188989935341521,-0.00657239777448107,0,0,0,0,0
