,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X601898.SH,X600688.SH,X600547.SH,X601600.SH,X600795.SH,X600362.SH,X300072.SZ,X600188.SH,X601991.SH,X600157.SH,X600309.SH,X600027.SH,X601992.SH,X600660.SH,X600886.SH,X600111.SH,X600489.SH,X000898.SZ,X000959.SZ,X600299.SH,X000709.SZ,X000792.SZ,X601158.SH,X600339.SH,X002466.SZ,X600583.SH,X000408.SZ,X000723.SZ,X000630.SZ,X600098.SH,X000883.SZ,X600352.SH,X600219.SH,X000539.SZ,X600021.SH,X600623.SH,X000983.SZ,X000027.SZ,X002092.SZ,X000825.SZ,X000060.SZ,X000937.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.335396092622313,0.00614738074510164,0,0,0,0,0,0,0,0.0320461320649497,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0408004240226225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0704709428285092,0,0,0,0.0610174766519454,0,0,0,0,-0.0025546419502768,0,0,0,0,0,0
X600028.SH,0.765025427408624,0,0,0,0,0.212376889190224,0,-0.0189201174889578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,-0.0316051843612744,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,-0.0199615000268526,0,0,0,0,0,-0.0297435355652047,0,0.00436631509881006,0.00586150559154395,0.0583168861716902,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.137396974685605,0,0.0722096503378799,0,0,0,0,0,0,0,0,0,0,0.029738843223829,0,0,0,0.138418909108263,0,0,0,0,0,0,0.0500917357794408,0,0,0,0.0519288087934214,0,0,0,0,0,0,-0.100791473071413,0,0,0.0341990597072244,0,0,0.100139179221828,0,-0.0152377085708049,0.00217253662633199,0,0,0,0,0,0
X600019.SH,0,0,0.177963588269781,0,0,0,0,0,0,-0.0552384128801524,0,0,0,0.0149893196124518,0,0,0,0,0,0,0,0,0,0,0.144462581722318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00423564243242774,0,0,0,0,0,0,0,0,-0.0620834151832662,0.072957849359638,0,0,0,0,0,0
X600011.SH,0,0.00867796441848852,0,0,0,0,0,0,0,-0.0408272322656237,0,0.344563035533524,0,0,0,0,0,0,0,0,0,0,0,0,-0.0393324649572588,0,0,0,0,0,0,0,0,0,0,-0.0564247043769303,-0.0111662483826072,0,0,0,0,0,0,0,0,0.0546062608689111,0,0,0,0.0139207531768345,-0.0226315345316329,0.0309294531208857,-4.33680868994202e-19,0,0,0,0,0
X600585.SH,0,0.19608148563163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053040254268105,0,0,-0.0689509216358001,0.148966288446788,0,0,0,0,0,0,0,0,0,0.0162282446277608,0,0,0,0,0,0,0,0,0,0,0,0,-0.0100084471781342,0,-0.0902641559967653,-0.0211548441710716,0.0206248857412414,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0.0195360744850204,0,0,0,0,0,0.0770075122395702,0.0195244589842789,0,0,0,0,0,0,0.165965368095774,0.00604025230491213,0,0,0,0,0,0,0,0,0,0,0.095673903328337,0,0,0,0,0,0.0785169880782775,0,0.0250753942118688,0,0.079509458690073,0,0.0357214315588776,0,-0.0185264487932877,0,0,0,0,0,0,0
X601898.SH,0,0,0.225019152223454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106347988770044,0,0,0.122389329678286,0,0.173667702488599,-0.0381047608879951,-0.0220506958524787,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,-0.030908141408639,0.0290636263518222,0,0,0,0,0,0,0,0,0,0,0,0.0841621819114724,0,0,0,0,0,0,0,0,0,0.298004623123931,0,0,0.07021489699155,0,0,0,0,0,0,0,0,0,0.0460345934210458,-2.16840434497101e-19,4.33680868994202e-19,0,0,0,0.010099440492731,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0521776647751092,0,0,0.99376257751203,0,0,0,0,0,0,0,0,0,0,0,0.0259695193119271,0,0,0,0,0,0,0,0,0,0,0,0,-0.0468993712907627,0,-0.056112543077553,0.0380266661780329,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.110553850365284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0482317165223042,0,0,0,0,0.192218982519653,0,0,0,0.128182796283307,0,0,0,0,0,0.0258297476262071,0,0.220607072531779,0,-0.156441300953074,-0.01197910466865,0,0,0,0,0,0,0
X600795.SH,0,0,0,-0.140180682852073,0,0,0,0,0,0,0,0,0.0845242380921133,0,0,0,0,0,0,0,0,0.0378516539538328,0,0,0,0,0,0,0,0,0,0,0,0,-0.0167053486832038,0,0.0378814359577131,0,0,0,0.0494467526085443,0,0.0719538743367558,0,0,0,0,0,0,0,-0.0143274457828731,0.0173398418053292,0.00360272789147029,0,0,0,0,0
X600362.SH,0,0,0,-0.0088892379506189,0,0,0,0,0,0,0.0473784310638361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0905034427494003,0,0,0,0,-0.114739038997161,0,0,0,0.0652513409214522,0.357902949010638,0,0,0,0.13869083826605,0,-0.142157730648811,0.0720788771759135,0,0,0.0551658205088657,0.0838297311077007,0,0.273080832890181,0,-0.00670887389193681,-0.00548802404483183,0,0,0,0,0,0
X300072.SZ,0,0,0,0.0293451951806406,0,0,0,0,0,-0.0658709602481155,0,0,0.145983111836489,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.0835419062241641,0,0,0,0,0.0280825846841541,0,0.118732905394686,0,0,0,0,0,0.10539837203536,0,0,0,0,0,0,0,-0.00431458657510472,0,0,0,0,0,0,0
