,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X600019.SH,X600660.SH,X002271.SZ,X000708.SZ,X000301.SZ,X601898.SH,X002466.SZ,X601600.SH,X600547.SH,X600362.SH,X600111.SH,X600188.SH,X600010.SH,X600886.SH,X000786.SZ,X600011.SH,X600426.SH,X600176.SH,X601991.SH,X600795.SH,X600803.SH,X600352.SH,X000408.SZ,X002080.SZ,X000027.SZ,X000932.SZ,X600219.SH,X002353.SZ,X000825.SZ,X000898.SZ,X600489.SH,X300037.SZ,X600315.SH,X600688.SH,X002409.SZ,X000807.SZ,X600801.SH,X000959.SZ,X600399.SH,X000830.SZ,X601699.SH,X600486.SH,X000983.SZ,X600027.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000301.SZ,0,0,0,0,0,0.0952412418572953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273704417430911,0,0,0,0,0.0165598847187701,0,0,0,0,-0.0261359616854333,0,-0.07151644305541,0,0,0,0,0.0863468038062838,0.0476402124347753,0.092058778922618,0,0,0,0.10655807446811,0,-1.73472347597681e-18,0,0,-0.0382509177295936,0,0,0,0,0.0440281422081102,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.391479103822285,0,0,0,0,0,0,0,0,0,0,-0.0217827711595824,0,0,0,0,0,0,0,0,0,0.0395728053257007,0,0,0.229483249503319,0,0,0.0296221659722624,0,0.142473252723688,0.0852274739239369,0.0333560154522107,0,0,0,0,0,0,0,0.0112850075030734,0,0
X002466.SZ,0,0,0,0,0,0.33381041447507,0,0,0,0,0.288198309502237,0,0,0,-0.177362754078336,0.0713466937570867,0,-0.0268915335893303,-0.0163832013183791,0,0,0,0,0,0,0,0,0,0,0.0591313877090776,0,0,0.174301711098355,0,0,0,0,0.111297062566261,0,0,1.73472347597681e-18,0.128077083546732,0,0,0.260023439648307,0,-0.11035574978864,0,0,0,0,-0.115216707417875,0,0,0,0,0.0182932283784828,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0725747923892702,0,0,0.0711227160339474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0995671051803623,0,0,0,0,0,0,0.509396013452118,0,0,0,0,0.0293078217150979,0,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0173321403674679,0,0,0,0,0.0500363622632932,0,0.0425359362253484,0.00557566275481228,0,0,0.0796709385307149,0.0112775760964683,0.156263552912208,0,0,0,0,0,0,0,0,0,-0.0211953366684458,0.0372173045855445,0,0,0,-0.0416243375531654,-0.00324946715516574,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151517688518129,0,0,0,0,0,0,0,0,0.0893157068134306,0,0,0,0,0,0,0.0113519293375648,0,0,0,0,0,0.134978348927018,0.13061030918717,0,0,0,0,0.245982755143885,0,0,0,0,0,0,0,0,0,-0.0951127040406956,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0864411529875236,0,0,0.127072815597033,0,0,0,0,0,0,0,0,0,0.0322326271657927,0,0,0,0,0,0.0783978812649184,0,0,0,0,0,0,0,0,0,0,0.0452330146234607,0.018748575866011,0,0,0,0,-0.0717555805876767,-0.0147398067266245,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,-0.285100311533927,0,-0.00309171370191464,0,0,0,0.571461756006481,0,0,0,0.0535055142670616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127545762625926,0,0,0,0,0,0,0,0,0,0,0,0,0.0466272302990324,0.276397586852418,0,-0.0525316765456039,0.206012394284137,0,0,0,-0.0107481205634697,0,0,0,-0.0939619008762034,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,-0.0528322832732054,0,0,0,0,0,0.0756354947274693,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0644555323395073,0.0732295962000223,0.142907789102244,0,0.0124919591300398,0.171548265940725,0,0.040964975775936,0,0,0,0,0,0.120901265322392,0,0,0,0,0.0946618883169733,0,0,0,0,0,0,0,-0.0617050729740056,0,0
X600886.SH,0,0,0,0.0264858518603444,0,0,0,-0.0347168567156534,0,0,0,0,0,0,0,0,0,0.0564787490702842,0,0,0,0,0,0.116762539612088,0,0,0,0,0,0,0.0960493611778608,0,0,0,-0.0248177665512807,0,0.0120187333570483,0,0,0,0,0,0,0,0,0,0.0910191068476878,0.00449723500823844,0,0,0,0.0300967258941319,0,0,0,0,0.0301409329701945,0,0
X000786.SZ,0,0,0,0.189234594903424,0,0,0,0,0,0,-0.0406380226465893,0,0,0.0991720875610012,0,0,0,0,0,0,0,0,0,0,0,0,0.113171577725172,0,0,0,-0.0320600512954863,0,0,0,0,0,0,0,0,0,0,0,0,-0.144518073378171,0,0,0,0,0.0683518391713967,0,0,-0.0877872852273243,0,0,0,0,0.00332906400555567,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0441410355547959,0,0,-0.0493368403323695,0,0,0.0171786032071903,0,-0.0328391681044385,0,0,0,0.157798786871928,0.0995108624119935,0,0,0,0,0.0480002750263794,0.0197933941359391,0,0,0,0,0,0,0.0446758610128832,0,0,0,0,0,0,0,0,0,0,0,0,0.012583171142414,0,0,0,0,-0.00768799132990142,0,0
X600426.SH,0,0,0,0.0939569529750678,0,0,0,0,0,0,0,0,0,0,0,0.00960551206673952,0,0.110266915251762,0,0,0.0399183985671785,0,0,0.12657589993893,0,0,0,0,0,0,0,0,0,0,0,0.148540512046196,0,0,0,0,0,0,0,0,0.043829752148101,0.0271768196867832,0,0,0,0,0,0,0.0487648953380851,0,0,0,-0.0333157697029751,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0.0418082675548873,0,0.00708903358309979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053799767145949,0,0.136325624121157,0,0,0,0,0,0,0.0786951249523193,0,0,0,0,0.155082620970431,0,0.137287567997448,0,0,0,-0.0816427250985838,-0.0186734221764447,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,-0.193397167513756,0,0,0,0,0,0,0,0,0,0.0369558975241957,0,0,0,0,0,0.0279434642578679,0,0,0,0,0,0,0.218211721519223,0,0,0,0.0402476665324049,0,0,0,0.000657705538554659,0,0,0,0,0,0,0,0,-0.0573993043385904,0.0169635207267718,0,0,0.00497666614967626,0,0,0,0,-0.0405322485582566,0,0
X600795.SH,0,0,0,0,0,0,0,0,-0.018403447245632,0,0,0,0,0.0516380873849135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0802527555272998,0,0.0535033839750232,0,0,0,0,0,0,0,0,0,0,0.0259671779965565,0,-0.0570054002288468,0,0,-0.0157897910191333,0,0,0,0,0,0.0133500177084043,0,0,0,-0.0467593553858532,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051477608869032,0,0,0,0,0,0,0.0413062030436666,0,0,0,0,0,0,0,0,0,0,-0.0544283069020182,0,0,0,0,-0.136509291624079,0,0,0,0,0.0406048126928261,0,0,0,0,0,0,0,0,0,0,-0.0165794575639847,0,0,0,0,0,0
X600352.SH,0,0,0,0.0504441848467398,0,0,0,0,0,0,0,0,0,0.0342936317398511,0,0.0321679295113967,0,0,0,0,0,0,0,0.166084505693222,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,-0.032084315193522,0,0,0,0,0,0.0678811292210579,0,0,0.0711377840384842,0.017842800015209,0,0,0.0672416138700816,0,0,-0.00570877361437715,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,-0.110745036765912,0.0933928295274875,0,0,0,0.0361850095082392,0,0,0,0,0.139538254376,0,0,0,0,-0.161598629907506,0,0,0,0,0,0,0,-0.114281305498178,0.288500817213044,0,-0.066104824639565,0,0,0,0.25035676348544,0,0,0,0,0,0.043117984426973,0,0,0,0,0,0,0,0,0.0326666703246477,0,0,0,0.0482173220833435,0,0
X002080.SZ,0,0,-0.0977124323847066,0,0,0.0867568499822081,0,0,0,0,0,0,0,0,0,0,0.0369605057815918,0,0,0,0.0999326250317895,0,0,0.0441473587900661,0,0,0,0,0.0832365853200507,0,0,0,0,0,0,0,0,0,0,0,0,-0.0723760737966321,0,0,0,0,0,0,0,0,0,-0.169958501809542,-0.00176308808324513,0,0,0,0,0,0
X000027.SZ,0,0,0,-0.266461715964277,0,0.382143593816959,0,0,0,0,0,0,0,0,0,0,0.0541598849604706,0,0.119311397763765,0,0,0,0,0,0.667973707573322,0,0,0,-0.0220547961267037,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00272811107964213,0,0,0,0,-0.0280372030642595,0,0,0,-0.0539227825054029,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0703648872237121,0.0487127531830067,0.254059908471049,0,0,0,0.0967415201054177,0.0529868206251869,0,0,0,0,0,0,0,0,0,0,-0.103048778297006,1.0842021724855e-19,0,0,0.0266136811979198,0,0.304731078062086,0,0,0,0,0,0,0,0,0,0.207165878053083,0,0,0,0,0,0,-0.074516947456703,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0.121215074689383,0,0,0,0,0,0.152415942828859,0,0.0610886777219394,0,0,0,0,0.0417292451578674,0,0,0,0,0,0,0,0,0,0,0,0,0.0712052310859626,0,0,0,0,0,0,0,0,0,0.193371367469536,0,0,0,0,0,0,0,0,0,-0.00775836526364872,-0.00284877254018816,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0.0274395073800604,0,0,0,0,0,0,0.12598223720535,0,0,0,0,0.0961205990594988,0,0,0.0336667107033269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0755906984491441,0.0305552320061404,0,0.0199302541286486,0,-0.422598044142635,0,-0.0503891434670956,-0.00747204647421238,0,0,0,0,0,0
X000825.SZ,0,0,0,-0.0398446743912091,0,0,0,0,0,0,0,0.0281178885422591,0.0353038832762913,0.0703596561462108,0,0,0,0.00823729820926242,0,0,0,0,0,0,0,0,0,0,0,0,0.183164622012269,0,0,0,0,0.315504621628484,0,0,0,0,0,0.0727979484102256,0,0.199503069777185,0,0,0,0,0,0,0,0,0,0,0,0,0.0298246725832941,0,0
X000898.SZ,0,0,0,0,0,0.00608448067984218,0.0804220644727347,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.138809110663616,0,0,0,0,0,0,0,0,0,0,0,0,0,0.459264663400645,0,0,0,0,0,0,0,0,0,0.148760502786435,0,0,0,0,0,0,0,0,0,0,-0.01365571939518,0,0,0,0.0810537729521217,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0269186183115373,0,0.226452139503308,0.248552140467865,0,0.044193226340583,0,0,0,0,0,0.0307746858454595,0,0,0,0,0.0487922728986881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0285826800239086,0,0,0,0,0,0,0,0,0,0,0,0.0209324759075379,0,0
X300037.SZ,0,0,0,0,0,0.476770899791205,0,0.0996860267308508,0,0,0,0,0,0,0,0,0.0410400853855511,0,0,0,0,0,0,0,0,0,-0.130015551720967,0,0.163871481140099,0,0,0,0,0,0,0,0,0,0,0,0,-0.1346194602063,0,0,-0.123201832635128,-0.0316821482833996,0,0,-0.0925750622653748,0,0,-0.000957173644244576,-0.131400896275116,0,0,0,0.0140311991711051,0,0
X600315.SH,0,0,0,0.0914051214388069,0,0,0,0,0,0.376297060309038,0,0,0.174182461314945,0,0,0.0242253196976079,0,0,-0.174411379229021,0,-0.0487265862048143,0,0,0,0,0,-0.0227402217970291,0,0,-0.114303082420487,0,-0.0426416943796743,0,0,0,0,0.102958230739804,0,0,0,0,0,0,0,0,0,0,0.179856491938572,0,0,0,0,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0.0131167320849786,0,0,0,0,0,0.090775502484076,0,0,0,0,0,0,0,0,0,0,-0.053729256915262,-0.0428958054824959,-0.012553663401024,0.0431470056649347,0,0,0.0671025384161831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00694794192040257,0,0
X002409.SZ,0,0,0,0.0497748818391246,0,0.120909859063809,0,0,0,0,0.0905690477246961,-0.0915406359235152,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0525900734344602,0,0,0,0,0,-0.142652960111934,0,0,0,0,0,0,0,0,0,0,0,0.0366522872387322,0,0,0,0,0,0,0,0,0,0.0476687938535616,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0.0157790435031725,0,0,0.641071139571642,0,0.139308207862077,0,0,0,0,0,0,0,0,0,0,0,0,0.0182451184359829,0,0,0,0.237831745116084,0,0.0389546950292327,0,0,0,0,0,0,0,0,0,0,0.0782937179786749,0,0,0.0510983491471486,0,0,0,0,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,0,0,0,0,0,0.196677629951603,0,-0.0346616371079859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0692033177759147,0,0,0.0559892393735765,0.0633122322988401,-0.0856126024586814,0,0,0,0,0,0,-0.0587363841122892,0,0,0,0,-0.0474656727704618,0,0,0,0,0,-0.0169195598541973,0,0,0,0,0.00779972777460017,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0715566929089893,0.209004786065424,0,0,0,0,0,0,0,0,0,0,0,0,0.0129147111662968,0,0,0,0.0224221035856277,0.109358461500031,0,0,0,0,0,0,0,0,0,0,0.105078194823901,0,0,0,0,-0.0312625373530129,0,0,0,0,0,0,0
X600399.SH,0,0,0,0,0,0,0,0.131590254149717,0,0,0,-0.0326728249595502,0,0,0,1.73472347597681e-18,0,0.203847407027218,-0.216236159225878,0,0,-0.358573876446538,0,0,0,0,0,0.106129490004552,-0.140859699666549,0,0.0540679433922876,0,0,0.280781283343926,0,0,0,0,0,0,0.12654563522843,0,0,0,0,0,-0.00611915658859691,0,0,0,0,0,-0.0461437202787564,0,0,0,0.0215974791273553,0,0
X000830.SZ,0,0,0,0,0,0.195516083810833,0,0,0,0,0,0.00097020987148235,0,0,0,0.0773798672613271,0,0,0,0,0,0,0,0.0254961210446383,0,0,0,0,0,0,0,0.140625055366858,0,0,0,0,0,0,0,0,0,0.0395730596371584,0,0,0,0,0,0,0.0660075836087349,0,0,0,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0.0947778186841418,0,0,0.128488902459453,0,-0.129180213703415,0.0444178788341941,0,0,0,0,0,0.0377903619997066,0,0,0,0,0.21729086859541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.0138851749732278,0,0,0,0,0.499726153594087,0,0,0,0.167580282439485,0,0,0,0.0500581250347042,0,0
X600486.SH,0,0,0,0.0510493018628945,0,0,0,0,0.137087135618287,0,-0.104893779994629,0,0,0,0,0,0,0,0,0,0,0,0,0.121666520810907,0,0,0,0,0,-0.112128097313407,-0.0403568727584722,0,0,0.132598581094537,0,-0.181191525958822,0,0,0.240860843219748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30384598552863,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0.217334233089018,0,0,0,0,0.433511636178137,0,0,0,0,0,0,0,0,0,0.00242552046014399,0,0
X600027.SH,0,0,0,-0.0108936386136079,0,0,0,0.00819783842708565,0,0.0786658626325012,0,0,0,0,0.0345924897737124,0,0,0.0358825561677748,0.00219060685604397,0,0,0.0722753639855244,-0.0280047210274913,0,0,0,0,0,0,0,0.0613859083507561,0,0,0,0.0487983623925982,0,0,0,0,0,0,0,0,0,0,0,0.0148998344092431,8.67361737988404e-19,0,0,0,0,-0.0297064290478902,0,0,0,-0.0039639733488089,0,0
Change_TY3M,0,0,-0.043842169524455,-4.33680868994202e-19,0,0,0,0.0104230039701433,0,0,0,0,0,0,0,-0.139450001746387,0,0,-0.0775972958865056,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0.0985582418711416,0,0,0,0,0,0.0591175662293791,0,0,0,0,0,0,0.0237517235543863,0,0,0.0318012450805226,0,0,0,0,0,0,-0.0892562196230743,-0.0366517864441154,0,0,0,-0.000748531713730371,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0379131034893126,0,0,6.93889390390723e-18,0,0,0,0,0,0.128739748645512,0,0,-0.104652445154526,0,0,0.0518666842066336,0,0,0,0,0,0,0,0,0,0.0542343449275364,0,-0.0951538452316813,0,0,0,0,0,1.12953246966544,0,0,0,-0.114690848992457,0,0
TED,0,0,0,0,0,0,0.328235235171821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304930145862362,0.168006577945844,0,0,0,0,0.137868089425771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075175122233692,-0.46085381381988,0,0,0,0,0,-0.219840162197132,0.812732184498234,0,0,0,0,0.291730702265366,0,0
RealEstate_excess,0,0,0,0,0,0.00886344532202754,0,0,0,0.0621387398813858,-0.0182829902002336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0269795056723812,0,0,0,0,0.104282496007109,0,0,-0.0861534365112157,0,-0.074736427402363,0,0,-0.0448859314247279,0,0.0189454276652815,0,0,-4.33680868994202e-19,0.0430258960921215,0,0,0,0.0109404288087807,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00871584130572204,0,0,0,-0.00589616049502082,0,0,0,0,0,0,0,0,0,0,0.00990101676470014,0,0.0352315410608685,0,0,-0.0215757691329791,-0.00528536718913074,0,0,0,0,0,0,0,0,0,-0.0423849326004297,0.078728964022974,0,0.0250306573403264,0,0,0,-0.0253073771742548,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0.00995750222217399,0,0,0,0,0,-0.000944786821643691,0,0,0,0,0.00114171148514027,0,0,0,0,0,0,0,-0.00146292272349455,0,0,0,0,0,0,0,0,-0.00180852980838843,0,0,0,0,0,0,0,0,0.00232537949576386,0,0,0,0,-0.00364511423447386,0.0200802501900321,0,0,0,0.00547677579145906,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0.0460051092485923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0434842848512791,0,0.228385204864731,0,0,0,0,0,0,0,0.0726972731830245,0,0,0,0,0,0,0,0.0677772134734789,0,0,0,0,-0.119068133488564,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00756032467437434,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0.0495798130805942,0,0.00167538028246529,-0.0228065427522272,0,0,-0.0220776869906481,0,-0.0155446807158368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,-0.00188574390428418,0,0,0,0,0,0,0,0,0.0422309583239242,0,0,0,0,-0.00799884041039164,0.0712926513891622,0,0,0,0,0,0
