,X601857.SH,X600028.SH,X600309.SH,X601088.SH,X600585.SH,X002460.SZ,X600019.SH,X000708.SZ,X600660.SH,X002271.SZ,X600547.SH,X600176.SH,X000786.SZ,X600426.SH,X002466.SZ,X000301.SZ,X600362.SH,X600111.SH,X600011.SH,X601600.SH,X600886.SH,X600010.SH,X601898.SH,X600352.SH,X002353.SZ,X600486.SH,X600219.SH,X600803.SH,X600188.SH,X600801.SH,X601991.SH,X600795.SH,X600688.SH,X002080.SZ,X600489.SH,X600299.SH,X600315.SH,X000723.SZ,X300037.SZ,X601168.SH,X600027.SH,X000932.SZ,X600399.SH,X600157.SH,X002409.SZ,X000807.SZ,X601992.SH,X600409.SH,X000027.SZ,X000898.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000301.SZ,0,0,0,0,0,0.0872481231325731,0,0,0,0,0,0,0.514751513002327,0,0,0,0,0.248741689169091,0,0,0,0,0,0,0.533812587327698,0,0,0.170439287904345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124161826826451,0,0,0.0133297264937032,0,0.0327709867842635,0,-0.0908554581897013,0,-0.0831671391569588,0,0,0,0,0.0640956547246663,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.125154031690284,0,0,0.0610993226727851,0,0,0,0.157806224231577,0,0,0,0.526425653285108,0,0,0.0359750916364201,0,0,0,0.0811899961130821,0,0,0,0,0,0,0.0763692258382756,0,0,0,0,0,0.253753627388529,0,0,0,0,0,0.0353475233187733,0,0,0,0,0,-0.020798102765272,0,0,0,0,-0.00242485670589765,0,0
X600111.SH,0,0,0,0,0,0.0103167762253568,0.00314658800916978,0,0,0,0,0,0,0,0.0821886410301232,0.346335059769986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170313343490599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0524587766704555,0,0,0,0,-0.0289425141019617,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0750493116126324,0,0.0267948218632022,0.0194230157020494,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0403919485136292,0,0,0,0,0,0,0,0,0,0.00312094762589265,0,0.0345368021951126,0.0126876034861963,0,0,0,0.0044776491830544,0,0,0.00590332108342701,0,0,0,0,-2.71050543121376e-20,0,0
X601600.SH,0,0,0,0,0,0,0,0,-0.0112364144499182,0,0,0,0,0,0.0114023173419259,0,0.182463851529908,0,0,0,0,0,0.131755356523636,0,0,0,0.0453778147748599,0,0,0,0,0,0,0,0,0,0,0.0256088863021855,0.062466596021331,0,0,0,0,0.0892245947564535,0,0.288314063837741,0,0,0,0,0,0,-0.0182356784779919,0,0,0,0.000348349476882704,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116982555582217,0,0,0,0,0,0,0,0,0,0,-0.00850854872830704,0,0.00227382242666785,0,0,0,0,0,0,0.219122135673295,0,0,-6.93889390390723e-18,0,0,0,0,0.0152294519004428,0,0,0,0,0,0.0712566613521777,0,-0.0611234493659966,0.0323219620081178,-0.029282536158226,0,0,0,0.0060206498266196,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,-0.0448585452311846,0,0.0505829817703407,0,0,0.000690543959537829,0,0,0.154663546807446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00857056181903179,0,0,0,0.0133500884263976,0,0.0677016737786265,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0.00400306883457148,0,0,0,0,0,0
X601898.SH,0,0,0,0.191899817375671,0,0,0,0,0,0,0,0,0,0,0,0,0.108506983728537,0,0,0,0,0,0,0,0,0,0.0402449703643297,0,0,0,0,0,0,0.0810228013419841,0,0,0,0.160886231179591,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00031159821880388,0,0,0,0,-0.0402939789674291,0,0
X600352.SH,0,0,0.125675249490094,0,0,0,0,0,0,0.212071484762167,0,0.177577552724834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106668400974895,0,0,0,0,0,0,0,0,0,0,0.048951586863443,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,-0.0125255087806757,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.291224042161178,0,-0.015031484268558,0.257626032504596,0,0,0,0,0,0,0,0,0,0.130332874833192,-0.0564495854659511,0,0,0,0,0,0,0,0,0,0,0,0.0479308614083412,0,0,0,0,-0.107821248235216,0,0,0,0,0,0,0.0422970097428048,0,-1.73472347597681e-18,0,0,0,-0.0151465765507088,0,0
X600486.SH,0,0,0.0584988338306146,0,0,0,0,0,0,0,0,0,0,0.148219703927748,0,0,0.0494215096145801,0.0372535465343539,0,0,0,0,0,0,0,0,0.0340634044469157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0533271025689931,0.0653674530182994,0,0,0,0.00899929976696605,0,0
X600219.SH,0,0,0,0,0,-0.0206861829532494,0,0,0,0,0,0,0,0,0,0,0.264381392485655,-0.0880472280985913,0,0,0,0,0,0,0,0.10166711308627,0,0,0,0,0,0,0,0,0,0,0.0747928452240169,0,0,0.252715079777015,0,0,0,0,0,0,0,0,0,0,0,-0.014973736920017,0.0101230847561823,0,0,0,0.0391929915024858,0,0
X600803.SH,0,0,0,0,0,0,0,0.0242354620410224,0,0,0,0,0,0,0,0.115845027695703,0,0.0679703081922674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119568727171193,0,0,0,0.0343640496091797,0,0,-0.0951620776542675,0,0.132179286903085,0,0,0,-0.00261368733822421,0,0,0,0,-6.40084574223816e-05,0,0
X600188.SH,0,0,0,0.521851516206755,0,0,0,0,0,0,0,0,0,0.0193302095393702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018315269762282,0,0,0,0.0654808688798064,-0.00592937861696972,0.0861010455107486,0,0,0,0,0.131083297852874,0.0277421084326672,0,0,0,0,0,0,0.000438498165629728,0,0,0,-0.0340818785296575,0,0
X600801.SH,0,0,0,0,0.187385080842373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.162633227743225,0,0,0,0,0,0,0,0,0.00945890297557602,0,0,0,0.114526429943008,0,0.153980567735576,0,0.0307032408240976,0,0,0,-0.0902158679648485,0.0188864847131264,0,0,0,-0.0122721969483371,0,0,0,0.00526899465684033,0,0
X601991.SH,0,0,0,0.0328244897396257,0,0,0,0,0,0,0,0,0,0,0,0.0397209302004767,0.0603779553220586,0,0.153814829288419,0,0,0,0,0,0,0,0,0.0457070140758585,0,0,0,0,0,0.016268212562155,-0.112177570601259,0,0,-0.00906322269313972,0,0.0308495854161737,0,0,0,0,0,0,0,0,0.103707974862182,0,0,-0.0205383540673518,0,0,0,0,0.00795758744342387,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0290237107859899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0438297383699759,0,-0.0160788365458458,0,0,0,0,0,0,0,0,0,0,0.0510233872673884,0.00973061739646555,-0.0289571267639148,0,0,0,-0.00863121026040966,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.03114250572418,0,-0.0549423667946139,0,0,0.0017152465417535,0,0,0,0,0,0.0476075981599872,0,0,0,0,0.0443949068225737,0,0,0,0,0.0182190178965674,0,0,0,0.049063479357486,0,0,0,0,0,0,0,0,0,0.0761584958707361,0,0,0,0,-0.0127703608507373,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0.0606521505321002,0,0,0,0,0,0,0,0,0.119348575961935,0,0,0.00325314382647403,0,0,0,0,0,0,0,0,0,0.0173646150431918,0,0,0,0,0,0,0,0,-0.0153512786817009,0,0.0989899441797598,0,0,0.056247997015294,0,0,0,0,0,0.164019081635362,0,0.464178517239216,0,-0.0419914308579323,0,0,0,0,0.0774105760777004,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.802046641325328,0,0,0,0.0100244272294538,-0.0387027959051702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0382087831580963,0,0,0,0.0213554034213803,0,0,0,0,0,0,0,0.0611793224325465,0,0,0,0,0.0536365688600653,0.00528080909885807,-0.0152725434981905,0,0,0,-0.00784622434153938,0,0
X600299.SH,0,0,0,0,0,-0.101094525588977,0,0,-0.0201682489425191,0,0,0.166013640335846,-0.0448394271366792,0,0.0630837860142854,-0.0491825268461883,0,0,0,0,0,0,0,0,0,-0.0869982476201193,0,0,0,0,0,0,0,0,0.186197335724809,0,0,0,0.0814516444265337,0,0,0,0,0,0,0,0,0,0,0,0.0275553121723471,0.00544395105272071,0,0,0,0,0,0,0
X600315.SH,0,0,0.304934128829954,-0.0341590149861437,0,-0.0424729287593977,0,0,0,0,0,-0.0487564672552908,0,0,0,0,0,-0.0290359118535056,0,0,0,0,0,0,0,0,0,0,-0.180474844727784,0,0,0,0,0,0,0,0,0,0.0322228111539422,0.0102163136503448,0,0,0,0,0,0.183401692502324,0,0.0745765284722259,0,0,0,-0.0196203804916894,0.00799090314821329,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0.0121351577862299,0,0,0,0,0,0,0,0,0.133313098170176,0,0,0,0,0,0,0,0.0327616071017588,0,0,0,0.0540961590069725,0,0.342551181925382,0,0,0,0,0,0,0,0,0,0.235398305981987,0.0429290719653805,0,0,0,0,0,0,0,0.0225147162019151,0,0,0.167347099284216,0,-0.00780932351755321,0,0,0,-0.0161532192656005,0,0
X300037.SZ,0,0,0,0,0,0.00860364267319849,0,0,0,-0.0886858440074639,0,0,0,0,0.083440717045353,0,0.0325724484078989,0,0,0,0,0,0,0,0,0,0,0.0366813326140674,0,0,0,0,0,0,0,0,0,0.229195347445828,0,0,0,0,0,0,0.0588269085063676,0,0,0,0,0,0,-0.0613297779016209,0,0,0,0,0.0285583268882041,0,0
X601168.SH,0,0,0,0,0,0.238227959352617,0,0,0,0,0,0,0,0.04262833666553,0,0,0.579531592796723,-0.0880414818052879,0,0,0,0.214284969695097,0,0,0,0,0,0,0,0.0746240265118839,0,0,0,-0.0516718955136077,0,0,0,0,0,0,0,0,0,0.089042686137486,0,0,0,0,0.0408515318052209,0,0,-0.017400745485561,0,0,0,0,0.022687022448346,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119104060029799,0,0,0,0,0,0,0,0,0,0.00320263922055348,0,0,0,0,0,0.0156840166670773,0,0,0,0.12905340576559,0,0.0540566868505397,0,0.01472924425753,0,0,0,-0.014310991899416,0,0
X000932.SZ,0,0,0,0,0,0,0.496371035508556,0,0,0,0,0.00437647775767256,0,0,0.0325251104725253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0453812439226161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004067059442822,0.00780876796599927,0,0,0,0.0135054859112725,0,0
X600399.SH,0,0,0.0360221170159435,0,0,0,0,0.231433608964523,0.144636136746025,0,0,0,0.145720845562064,0,0,-0.0525798169281563,0,0,0,0,0,0,0,0.0416427179862649,0,0,-0.0143126233854206,0,0,0,0,0,0,0,0,0.0818360194780073,0,0,0.00583248846081875,0,0,0,0,0,0,0,0,0,0,0,0,-0.0250799028786226,0,0,0,0,-1.73472347597681e-18,0,0
X600157.SH,0,0,0,0,0,0,0,0,-0.0559895616988553,0,0,0,0.0737574030736248,0,0,0,0,0,0.0354917538557656,0,0,0,0,0,-0.0289662204174818,0,0.135468308449664,0,0,0.0609599738915247,0,0,0,0,0,0,0,0,-0.00898082124463124,0,0,0.0232398218501276,0.0329716355900283,0,0.112431543292567,0,0,0,0.13153542216874,0,0,-0.0149764160827755,0,0,0,0,0.0319923915924213,0,0
X002409.SZ,0,0,0,0,0,0.127616110023942,0,0,0,0,0,0,0,0,0,0.202208353705859,0,0,0,0,0,0,0,0,0,0,-0.0701587510700012,0,0,0,0,0,0,0,0,0,0,0,0.163909927578592,0,0,0,0.122308299400088,0,0,0,0,0,0,0,0,0,0.00998829832684743,0,0,0,-0.0260445260201123,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0757156520356498,-0.0885135245587572,0,0,0,0.810280001318542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0444734975054816,-4.33680868994202e-19,0,0,0,0,0,0.0155549896334392,0,0,0,0,0.0323653831747038,0,0.00728210512383364,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00138159315968391,0,0,0,0,0,0,0,0,0,0,0,0,0.0466382084309251,0.190128630088378,0,0,0,0.03345109194738,0,0,-0.0219666388461704,0,0,0,0,0,0.049589032384717,0,0,0,0,0,0,0,0,-0.0155188915643528,0,0,0,0,0.00220259110348816,0,0
X600409.SH,0,0,0,0,0,0.0318950884572455,0,0,0,0,0,0,0,0.33222648818937,-0.0107671614706464,0.182229216309239,0.0089011200664913,0.0982581710565133,0,0,0,0,0,0,0,0.0939017110813957,0,0.0259229952150628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0110365731384837,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0.00863160656939076,0,0,0,0,0,0.063214365242394,0,0,0.0221951778423166,0,0,0,0,0,-0.0489474156910852,0,0,-0.094182550847934,0,0,0,0,0,0,0.0458836476230511,0,0,0,0.248633477475189,0,0,0,0,0.0557630400653522,0,0,0,0,0,0,0,0.0313221093614257,-0.00761224577335463,0,0,0,0,-0.0169257878832899,0,0
X000898.SZ,0,0,0.0476300265178424,0,0,0,0.193318910547444,0,0,0,0,0,0,0,0,-0.0432866903387021,0,0,0,0.212862376933371,0,0,0.0347714712263866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104220157643994,0,0,0,0.00197392778464096,0,0,0,0,0,0,-0.00235483455568134,0,0,0,-0.00184545681476296,0,0
Change_TY3M,0,0,0,0,0,-0.0716431620366409,0,-0.0866733525374145,0,-0.114267867329642,0,0,0,-0.162292870296926,0,-0.0541250470667786,0,0,0,0,0,0,0,0,0,0,0,-0.0502894611362005,0.1421862020881,0,0,0,0,0,0,0,0,0.107986394974358,0,0,0,0,0,0.0158529981584219,0,0,0,0,0,0,0,0,0,0,0,0,-0.0205430033764367,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.168249171282662,0,0,0,0,0,0,0,0,0,0,-0.181234165831555,0,0,0,0.102615070948588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54297300379438,0,0,0,0.0949025566574149,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.621493780983856,0.737977073481394,0,0,0,0,-0.244657448714061,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116934314788371,-0.00197762061249097,0,0,0,0,0,0,0,0,0,0,0,-0.0428753132909912,0,0,0,0,0,0,0.0137805110543573,0,0,0,0.0131585312013331,0,0,0,0.0919196606705082,0,0,0,0,0,0.0073018635289629,0,0,0,-0.00357303505629729,0,0,0,-0.0118002261326811,0,0
MKreturn,0,0,0,0,0,-0.0200696553243756,0,0,0,0,0,0,0,0,0.0232871661769512,0.0193103077999673,0,0,0,0,0,0,-0.0400381038302873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.108812547544275,0,-0.0344673853569194,0,0,0,0,0,-0.0127537139880166,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,-0.00168271238917728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000271756213193205,0,0,0,0,0,0,0,0,-0.000229656926059992,-0.000674880805869777,0,0,0,-0.00125616646774025,0,0
CarbonVol_Shenzhen,0,0,0.473661493464666,0,0,0.280613626466232,0.404122239109311,0,0,0,0,0,0,0,0,-0.176124546387348,0,0,0,0,0,0,0,0,-1.00067000110834,0,0,0,0,0,0,0,0,0.13097690142081,0,-0.394105478193802,0.408118075899469,0,0,0,0,0,0,-0.0900996659152061,0,-0.179897492926423,0,-0.208072324843881,0,0,0,1.26010406836022,-0.909325441916353,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000403256501322461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00130222939792623,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00261104862640168,0,0,0,0,-0.00294380643823531,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000377378164658119,-0.00264826008307116,0,0,0,0.000890342344520123,0,0
