,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X601992.SH,X601898.SH,X601600.SH,X600688.SH,X600309.SH,X300072.SZ,X600795.SH,X600547.SH,X601991.SH,X600188.SH,X600660.SH,X600362.SH,X600027.SH,X600886.SH,X000709.SZ,X600157.SH,X002466.SZ,X600111.SH,X000959.SZ,X600489.SH,X600339.SH,X000898.SZ,X600299.SH,X601158.SH,X600219.SH,X000883.SZ,X600008.SH,X600352.SH,X600583.SH,X600578.SH,X000408.SZ,X000792.SZ,X000630.SZ,X000539.SZ,X002460.SZ,X600021.SH,X000723.SZ,X000027.SZ,X000983.SZ,X000401.SZ,X600176.SH,X002092.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0.044340676212219,0,0,0,0.0261207100849875,0,0.138269355164492,0,0,0,0,0,-0.00329438774253886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246332125950948,0,0,0,0,0,0,0,-0.022971683261401,0,0,0,0.00430094108177669,0,0,0,0,-0.0148269475534653,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.040170885671576,0,0,0.0562789811517857,0.0546779550512613,0.0710025025707621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333108559539264,0,0,0,0,0.0136672807046459,0,0,0,0,0,0,0,-0.0346599481741083,0,0.05883939214697,0,0,0,0,0,0,-0.0095280374829597,0.00596691136142513,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,-0.0196131515405207,0.127445973418857,0,0,0,0,0,0,2.71050543121376e-20,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0.00948446821051393,0.147451984826479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00749509659233929,0,0,0,0,-0.00183432210031469,-0.0046646861997637,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0896158059801011,0,0.403937472135034,0,0,0,0,0,0,0,0.120688459504015,0,0,0,0,-0.0152259475698181,0,0,0,0,-0.0780348116323279,0,0,0,0,-0.00495762329397634,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0.0879578286628064,0,0,0,0,0,0,0,0,0.0800825936433497,0,0.0779047991069324,0,0,0,0,0,0.120285888285242,0,0,0,0,0,0.0502112086679037,0,0,0,0,0,0,0,-0.0321670313852927,0,0,0,0,0,0,0.00328377488096634,0,0.0503836631060551,-0.0128811783228355,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0337478667233082,0,0,0,-0.0345507987779463,0,0,0.0163087400788035,0,0,0,0,0.0450821137644301,0,0,-0.0655461433544101,0,0.205464696428972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.205635381174852,0,0,0.0251248268424576,0,0,0,0.0102243899706248,-0.0109425700919207,0,0,0,0,0,0
X600010.SH,0,0,0,0.0888108203133401,0,0,0,0,0,0,0,-0.0360245367109521,-0.0187273928670459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152450323699105,0,0,0,0,0.0397618994719925,0,0,0,0,0,0,0,0.0151836998838004,0,0,0,0.0596510854186732,0.0965119064311071,0,0.0579183499875294,0,0.023675724377373,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.522723311403006,0,-0.0714606790279754,0,0.101275449450645,0,0,0,0,0,0,0,0.231495833439566,0,0,0,0,0,0,0,0,0,0,0,0,0.423709353106207,0,0,0,0.0357624820729298,0.0325831873106311,0,0,0,0,0,0
X601898.SH,0,0,0.0476173291252448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0327290293367301,0,0,8.67361737988404e-19,0,0,0,0.00910707148944256,0,0,0,0,0,0.153212826516801,0,0.00998934550354347,0,0.271617485346402,0,0,0,0,0,0.00392463606534715,0,0,0,0.167436581781341,0,0,0,0,0.00400124375622478,-0.00272892855730518,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.132141247952863,0,0,0,0,0,0,0,0,0.105044734965827,0,0.247500528946612,0,0,0,0,0,0,0,0,0,0,0,0,0.00345453411211535,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.00923792885819394,-0.00306388212326232,0,0,0,0,0,0
