,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X601898.SH,X600188.SH,X600019.SH,X600547.SH,X600585.SH,X600886.SH,X600011.SH,X601600.SH,X600660.SH,X600795.SH,X000792.SZ,X600489.SH,X600362.SH,X600010.SH,X600111.SH,X000708.SZ,X600803.SH,X600027.SH,X002460.SZ,X601991.SH,X600160.SH,X600426.SH,X000301.SZ,X002466.SZ,X000983.SZ,X601699.SH,X000786.SZ,X600176.SH,X002128.SZ,X600219.SH,X000807.SZ,X000630.SZ,X600985.SH,X000877.SZ,X601168.SH,X000933.SZ,X000408.SZ,X600096.SH,X000883.SZ,X002353.SZ,X000932.SZ,X000027.SZ,X002271.SZ,X600378.SH,X600995.SH,X600801.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.113946011554056,0,0,0.112576238457759,0,0,0,0.0303224419732071,0,0,0,0,-0.0588109870846644,0,0,0,0,0,0,0,0,0,-0.0532430313958858,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347513838981778,0,0,0,0,0,0,0,0,0,0,0,0,-0.00194316567428693,0,0,0,0,-0.0690162489694911,0,0
X600028.SH,0.3819955565161,0,0.0951670007712735,0,0.0392511190706337,0,0.137406171007387,0,0,0,0,0.0512123106367868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047438202258183,0,0,0,0,0,0,0,0,0,2.71050543121376e-20,0,0,0,0,0,0
X601088.SH,0,0.295659466043538,0,0,0,0.213020654528745,0,0,0,0,0,0.0480655044773683,0.0201278427388482,0,0,0,0,0,0,0,0.113869093764752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0265274772926116,0.0439009176161362,0,0,0,-0.0828353101562204,0,0,0,0,0,0,0,0,0,-0.00207155335535342,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0170937168473952,0,0,0,0,0,0,0,0.148515943332855,0,0,0,0,0,-0.100731849022205,0,0,0,0,0,0
X601898.SH,0,0.0463039674719836,0,0,0,0.111016602934305,0,0,0,0.0909468202509461,0,0.176660384513765,0,0,0,0,0,0,0,0,0,0.041400762360256,0,0,0,0,0,0,0,0.26187544645481,0,0,0,0,0,0,0.0440457058780848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0179938907422426,0,0,0,0,-0.00443879630522442,0,0
X600188.SH,0,0,0,0,0.149591598033881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081194311918116,0.3700807292418,0,0,0,0,0,0,0.340556577704513,0,0,0,0,0,0,-0.0932809050307322,0,0,0,-0.031523051156218,0,0,0,-0.0214006998819436,0,0.0107207921771996,0,0,0.00348109661593654,0,0
X600019.SH,0,0,0.0107420446734742,0,0.130264924223646,0,0,0,0.0993074001080497,0,0.253662500146736,0,0.107607370463192,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0368032873884561,0.0930054008880763,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,-0.00580240106963412,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.607521467954313,0.0793594392290513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0383386609315018,0,0,0,0,0.0761379593646748,0,0,-0.0394020350115557,0,0,-0.136962505257952,0.0926442234182987,-0.0534792228830245,0,0,0,0,0.0249380211891355,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0457706309625483,0.0816395755997251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188936068422757,0,0,0,0,0,0,0,0,-0.0312518567599565,0,0,0,0,0,0,-0.0878283840372058,0,0.0656943768481828,0,0,0,0.00408851088138492,0,0,0.0282525083971716,0,0
X600886.SH,0.232537132436713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184843191471997,0,0,0,0,0,0,0,0,-0.0219653261218429,0,0,0,0,0,0,-0.256550065761222,0,0,0,0,0,0,0,0,0,0,0.174998888488951,0,0,0,0,0,0,0,-0.131332181576032,0,0,0.0198934835717482,0,0,-0.0240250887618132,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252428375569295,0,0,0,0,0,0,0,0.113198329900259,0,0.380725026520343,-0.0367177077740094,0,0,0,0,0,-0.0899524729242284,0,0,0,0,0,0,0,0,0,0,0,0.0726212899686084,0,0,0,0,0,0,0,0,0.00926538074443311,0,0,0,0,-0.0711923884516503,0,0
X601600.SH,0,0,0,0,0.0547558496016731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0481168449304567,0,0,0,0,0,0,0,0.117417583494124,0.0214094124483765,0.132328820077236,0.0868812343567143,0,0,0.279178720170208,0.216841485368476,0,0,0.217447389613557,0,0,0,0,0,0,0,0,0,0.0426454813365328,0,0,0,0.0215545650478502,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249245911420816,-0.00345960806071878,0,0,0,0,0,0.0796784234161085,0,0,0,0.0410640077090249,0,0,0,0,0.194852791819264,0.242117963998123,0,0,0,0,-0.153032080549505,-0.0132885291120311,0,0,0.0128006078631133,0.0862870823175171,0,0,0,0,-0.0984268107764539,0,0,0,0,0,-0.00334404444320586,-0.032179543956782,0,0,-0.0224227318079341,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0.113561340336843,0,0,0,0,0,0,0,0,0,0,0.175446759563713,-0.0166496283330037,0,0,0,0,0,0,0,0,-0.0409686226151218,0,0,0,0,0,0,0,0,0,0,0.333916862138604,0,0,0,-0.0245173949012595,0,0,0,0,0,0,0,0,0,-0.0495268206550245,0,0
X000792.SZ,0,0,0,0,0,0,0,0.0668191623158379,0,0,0,0,0,0,0,0.0184614966532541,0,0,0,0,0,0,0.238885650276087,0,0.0289235431989053,0,0.0717276243002626,0,0,0,0,0,0,0,0,0,0,0,0.0698921268976426,0,0,0,0,0,0,0,0,-0.0103362542630585,0,0,-0.00874461023579378,-0.0453371510685241,0,0,0,0,0,0,0
X600489.SH,0,0,-0.0801706958520645,0,0,0,0,0.829050629881299,0,0,0,0,-0.115476811113263,0,0,0,0,0.140803606920162,0,0,0,0,0,0,-0.118991119433452,0,0,0,0,0,0,0,0,0,0,0.0822417980610355,0,0,0,0,0,0,0,0,-0.0445634614847946,0,0,-0.0421868741887971,0,0,0,0,0,0,0,0,-0.0549161785297267,0,0
