,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600585.SH,X600188.SH,X002460.SZ,X000792.SZ,X600019.SH,X600111.SH,X002466.SZ,X600011.SH,X000877.SZ,X601898.SH,X601600.SH,X600010.SH,X002271.SZ,X600547.SH,X000708.SZ,X600660.SH,X000301.SZ,X600886.SH,X600362.SH,X600426.SH,X600176.SH,X000723.SZ,X000983.SZ,X000807.SZ,X000408.SZ,X600219.SH,X601699.SH,X000786.SZ,X600803.SH,X600096.SH,X600795.SH,X601991.SH,X002353.SZ,X002080.SZ,X000630.SZ,X600489.SH,X600688.SH,X300073.SZ,X600157.SH,X600801.SH,X000825.SZ,X600141.SH,X000932.SZ,X600486.SH,X600378.SH,X600985.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151104038155592,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.13157816336029,0,0,0,0,0,0,0,0,0.0545793238868242,0,0,0,0,0,0,0.126441287220678,0,0,0,0,0,0,0,-0.00922482346820638,-0.0216666353273804,0,0,0,0,0,0
X601088.SH,0.0908119503362858,0,0,0,0,0.022477575283839,0,0,0,0,0,0,0,0.217575525838351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138656132285046,0,0,0,0,0,0,0,0,0,0,-0.00167937254820765,0,0,0,0,0,0,0,0.190040075349722,0,-0.0026420295882133,0.017637222249462,0,0,0,0.0439639704667532,0,0
X600028.SH,0.10722841930047,0,0,0,0,0.0614272389426955,0,0,0,0,0,-0.0248028916378568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0241296012816272,0.0176298697738232,0,0,0,0,0,0,0,0,0,0,0,0,0.158958136081028,0,0,0,0,0,0,0,0,0,0,-0.0103058824207658,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0572556430247261,0,0.101532548675126,0.00288983159501143,0.18355324453251,0,0,0,0,0,0,0,0,0,0,0,0.045142899358413,0,0,0,0.108914889495434,0.0277328607657077,0.0322051300395881,0,0,0,0,0,0,0,0,0,0,0,0,-0.00571037961132171,0.00373384292849927,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0048361271413745,0,0,0,0,0,0,0,0,0,0,0,0.0131947514715773,0,0,0.0756592060967949,0,0,0,0,0,0,0,0,0,0,0,0.473088255687976,0,0,0,0,0,0,0,-0.00674552428083377,4.33680868994202e-19,0,0,0,0,0,0
X600188.SH,0,0.0722339108566084,0,0,0,0,0,0,0,0,0,0.0761574215627078,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0.526686124922348,0,0,0,0,0,0.122908208359442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.080545772851476,0.120416014571229,0,0,0,-0.00884242044224621,0,0
X002460.SZ,0,0,0,0,0,0,0,0.14016808354249,0,0.0507923272480341,0.38529356871041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0657320065845097,0,0,0,0,0,0,0,0,0,0,0,0,0.186559263103025,0,0,0,0,0,0,0,0,0.0472961211582393,0,-0.0253253617520847,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0.145285166261991,0.533400429652984,0,0,0,0,0,-0.0658631342376299,0,0,0,0,0,0,0,0,0.247035795715506,0,0,0.00460667815755294,0,0,0,0,0.0160058798313837,0,0,0.140539985215028,0,0,0,0,0,0,0.0247481028827648,0,0,0,0,0,0,0,0,0,0,0,0,-0.0290333762878021,0,0
X600019.SH,0,0,0,0,0.0362216576903964,0,0,0,0,0,0,0.144410648409777,0,0,0,0,0,-0.00104712025026744,0,0,0,0,0,0,0,0,0.00686013915878504,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201229746937573,0,0,0.341009176217884,0,0,-2.16840434497101e-19,0,0,-0.00619066866307234,0,0,0,-0.00274891464919838,0,0
X600111.SH,0,0,0,0,0,0,0.335802854192423,0,0,0,0,0,0,0,0,0.340974165196606,0,0,0,0,0.0140660880815513,0,0,0,0,0.0798008510646349,0,0,0,0,0,0,0,0.131937487017243,0,0,0,0,0,0,0,0,0,0,0,0.0698774549920865,0,0,0.061880453394412,0,0,0,-0.00747558643149514,0,0,0,0,0,0
X002466.SZ,-0.149509285219861,0,0,0,0,0,0.672708066519048,0.20689153401562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0898779298414895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0281909991743957,-0.0399206816250125,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0.141334841749311,0,0,0,0,0.0419519424497849,0,0.147542793433045,0,0,0,0,0.108730852139266,0,0,0,0,0,0,0.0434290507418106,0,0,0.0420132231760441,0,0,0.588178926818375,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.057613496570619,0.0713578507808306,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0.278862476559035,0,0,0,0,0,-0.00851898648349212,0,0,0,0,0.32195130661007,0,0,0,0,0,0.066513696871659,0,0,0.0231103807711943,0,0,0,0.0857320480077839,0,0,0,0,0,0,0,0,0,-0.0320468601898555,0,0,0,0,0.0885432405538661,0,0,0,0,0,0,0,0,0.0161404521238981,0,0,0,0.029386822872884,0,0
X601898.SH,0,0.141735775649459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176654664445591,0.133043428589747,0,0,0.0344734140358829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274910250824253,0,0,0.000119847839285784,0,0,0,-0.021744801754345,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405588844417596,0,0,0,0,0,0,0.651526652933056,0,0.149326976640726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047419898023668,0.0247645895476614,0,0.0518084105183285,0,0,0,0,0,0,0,0,-0.0326933103401262,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.331254057682254,0,0.190506316869255,0,0,0,0.134027231241395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0296277334835064,0,0,0.0277701450605677,0,0,0,0,-0.033425010072265,0,0
X002271.SZ,0,0,0,0,0,0.0513206184963358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.397276758124867,0,0,0,0,0,0,0.314274794925634,0,-0.0329924020768224,0,0.00594989924783607,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156670869470324,0,0,0.00326280506875609,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0.0198060112405228,0.0476239989835596,0.00533629834949999,0,0,0,0,0,0,0,0,0,0,0,0,-0.0792257933638963,0,0,0.0112695281155139,0.0323388718561499,0,0,0,0,0,0,0,0,0,0,0.855495774544042,0,0,0,0,0,0,0,0,-0.108337116207141,0,0,-0.0242440603011374,0.00937905463279493,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0.0235839676748973,0,0,0,0,0,0,0,0,0.15053022762299,0.0486169236298207,0,0,0.0110288932300904,0.00991649814722472,0,0,0.0529582673252489,0,0,0,0,0,3.46944695195361e-18,0.0520709118499876,0,0,0,0,0,0,0,0.00154132321423477,0,0,0,0,0,0,0,0.311216470243126,0,0,0,0,-0.0400453224506394,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.0320733219508282,0.0226689140998707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.151975023129715,0,0,0,0,0,0,0,0,0.146334170059173,0,0,0,0.139274769141498,0,0,-0.00267189173454726,-0.0197532522498542,0,0.115359762285901,0,0,0,0,0.0199088438186754,0,0,0,0.119232074296443,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0.197908725804768,-0.10229724380469,0.0222278757017814,0,0,0,0,0,0,0.34316527391723,0.0162472081142187,0,0,0,0,0,-0.143336201356793,0,0,-0.196966600304928,0,-0.0285921824992429,0,0,0,0,0,0,0.28085502939661,0,0,0,0.200571909521728,0,0,0,0,0,0,0.0408103928719706,0,0,0,0.026441544942144,0,0,0,-0.0895447470399221,0,0
X600886.SH,0,0,0,0,0,0.0999522678954813,0,0,0,0,0,0,0,0,0,0,0.172780526987721,0,0,0,0.0238862755436821,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142263545274128,0,0,0,0,0,0,0,0,0,0,0,0,0.0389858439748299,0.158556459915923,0,0,0,0,0,0,0,-0.0223065200785186,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240515874137114,0,0,0,0,0,0,0,0,0,0,0,0.126016391942818,0,0,0,0,0,0,0,0,0,0,0,0.24067529973683,0,0,0,0,0.0413071651364265,0,0,0,0.100070107797358,0,0,0,-0.00100213470228931,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0.0602518892884495,0.060708250430059,0,0,0,0,0.0349033903809321,0,0,0.0355876333061908,0,0,0,0,0,0,0,0,0,0,0.068389101267091,0,0,0,0,0,0,0.130483143420529,0,0,0,0,0,0,0,0,0.0440780011138981,0,0,0,0,0,0.0413017025851041,0,0,0,-0.0151003239049877,-0.000601636820491378,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0966631010737128,0,0,0,0,0,0,0,0,0.0309884109906396,0,0,0,0,0,0.292783957933131,0,0,0,0,0,0,0.00341363752842108,0,0,0,0,0.0533176694393404,0,0,0.109833167253809,0,0,0,0,0,0,0,0,0,0.00527581004367864,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101961053253507,0,0,0,0,0,0,0.168010094053129,0.168065375267697,0,0,0,0.100028433515828,0.198362715128534,0,0,0,0,0,0,0,0,0.106436753682799,0,0,0,0,0,0,0,0,0,0.0332438221838627,0.0280424732435495,0,0,0,-0.0849241825431613,0,0
X000983.SZ,0,0,0,0,0,0.257421266029984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052951961767128,0,0,0.396735331495635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255051322933512,0,0,0,0,0,0,0.0273247228304409,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.547667018532116,0,0,0,0,0,0,0,0,0,0,0,0.182422723328965,0,0,0,0.062162739309778,0,0,0.100902404726337,0,0,0,0,0.175193734831168,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0113094861159596,0,0,0,0.0258211095508369,0,0
X000408.SZ,0,0,0,0,0,0,0,0.429111210470628,0,0.0306552803034241,0.218494303189015,0.029926029090656,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0304892148793886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0150370095159701,0,0,0,0.0104942160833606,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0.00155858857901305,0,0,0,0.0684691066272335,0,0,0.321604192128051,0,0,0,0,0,0.0459074081638093,0,0,0,0,0,0.0806026186254043,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.0980501716050129,0,0,0,0,0,0,0,0,0,0,0.0586070654380483,0.140884274020289,-0.0208479693556446,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117549444752842,0.61970098879785,0.101113349636702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0125581871930636,-0.0289663077775518,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.692202777760776,0,0,0,0,0,0,0,0,0.238520030877607,0,0.0056331365135396,0,0,0,0,0,0.061700828176451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01281197173212,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0.0141154548421263,0,0,0,0,0,0,0,0,0,0,0,0.213304460129606,0,0,0,0,0,0,0.162605014556755,0,0,0.150163601582041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214827744577774,0,0,0,0,-0.0130046046562313,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0.122055212070072,0,0,0,0.168550307614514,0,0.103103776566691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102524885847175,0,0,-0.0729532578545253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221619933435884,0,0,0,0,0,0.0428061632545673,0.0321148016239192,0,0,0,0.104474215315499,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0.230787849910241,0,0.0299497497712282,0,0.0211402985318162,0,0,0,0,0,0,0,0,0,0,0.0187818190522599,0,0,0,0.101352838896364,0.0542207049664983,0,0,0,0.318577911898215,0,0,0,0,0,0,0,0,0,0,0,0,0.00527039124665583,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0.137094332264291,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.107949817286335,0,0,0,0,0,0,0,0.0171869470117854,0.258892190464484,0,0,0,0,0,0.0170966694549166,0,0.00290350499525124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0870255641815482,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0924555550754397,0,0,0,0,0,0.0271497764157289,0.0242980102198054,0,0,0,0,0,0,0,0,0.0516443879314083,0,0.263419892661729,0,0,0,0,0,0,0,0,0.245996671169155,0.0701786942741585,0,0,0,0.196519565158872,0,0,0,0,0,0,0,-0.0102647846286099,0,0,0,0,0.0433078803841592,0,0
X002080.SZ,0,0,0,0,0,0.010694625928128,0,0,0,0,0,0,0,0,0,0.111113931149063,0,0,0,0.0655328593745253,0,0,0,0,0,0,0,0,0,0,0,0,0.0394276648769054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0531764139876765,0.0501533170311449,0,0.00792286884512898,-0.00841596091590318,-0.00376880349456293,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0751702029699457,0,0,0,0,0,0,0,0,0,0.351363786542469,0,0,0.0789118609475592,0,0.18012143520755,0,0,0.104196731518482,0,0,0.0749568811506038,0,0,0.0412396965789397,0,0,0,0,0,0,0.113688547403974,0,0,0,0,0,0,0,0.0239361393087135,-0.00837362701958581,0,0,0,0.0534754291488627,0,0
X600489.SH,0.0478698479091669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.412536013171563,0,0,0,0,0,0,0,0,0.0957690550424066,0,0,0,0.0401568369794769,0,0,0,0,0,0.074757771910138,0,0,0,0,0,0,0.0479491372726389,0,0,0,0,0,0,0,0,0,0,0,0,0.0235094246360027,0,0
