,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X000708.SZ,X601898.SH,X600886.SH,X600010.SH,X601600.SH,X600660.SH,X600362.SH,X600801.SH,X600188.SH,X600795.SH,X601991.SH,X600352.SH,X600688.SH,X000786.SZ,X600111.SH,X002460.SZ,X600027.SH,X601992.SH,X000723.SZ,X002271.SZ,X600176.SH,X002466.SZ,X002353.SZ,X600516.SH,X600583.SH,X000898.SZ,X600426.SH,X600299.SH,X600489.SH,X000883.SZ,X000709.SZ,X601158.SH,X600219.SH,X000629.SZ,X600612.SH,X000027.SZ,X000553.SZ,X000825.SZ,X000630.SZ,X000792.SZ,X600808.SH,X002110.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.0538035734903396,0.118974844195522,0,0,0,0,0,0,0,0,0,0.150913462780256,0,0,0,0,0.0148242948406384,0,0,0,0,-0.0133074493888571,0.00570324584935659,0.0382477260608316,0,0,0,0,0.0185442582930709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00169531807684481,0,0,0,-0.0332481350552648,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.0404781071032215,0.0438977920073237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110867520103381,0,0,0,0.0255247498960543,0,0.0175476827194617,0,0.0112567859819945,0,0,0,0,0,0,0,0,0,0,0,0,-0.0456912050112758,0,0,0,0.00640221430535188,0.000793231289997593,0,0,0,0,0,0
X601088.SH,0,0,0,0.0627741468932934,0,0.184739333107199,0,0,0,0.0386133267017812,0,0,0,0,0,0.0476391295110465,0.116259001639284,0,0,0,0,0,0,0,0,0,0,0,0,0.0165651820927819,0,0,0,0,0,0.0835026642230439,0.000164049899593663,0,0,0,0,0,0,0,0.0122449215537596,0,0,0,0,0,0,-0.019460191791199,-0.0077762051874554,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.0898242582169118,0,-0.00968682243965164,0,0,-0.00397363605627099,0.0140859410422683,0,0,0,0,0.389418686962959,0,0,0,0,0,0.0832856776527219,0,-0.0138165486084597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119461044718103,-0.0260169656329166,0,0,0,0,0,0
X600309.SH,0,0,0,0.110183909561836,0,0,0,0,-0.104992788541535,0,0,-0.0662081389144534,0,0,0,0.135454517394898,0,0,0,0,0,0,0,0,0,0,0,0.19101969579286,0,0,0,0.10083291189196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0824438101656089,0,0,0,-0.0380178645003167,0.0165466465824536,0,0,0,-0.0014588646174879,0,0
X600019.SH,0,0,0.197869898067725,0,0,0,0,0,0.0152932679954012,0,0,0.0986098120451331,0,0,0,0,0,0,0,0,0,0,0,-0.047675950389485,0,0,0,0,0,0,-0.0282914289582031,0,0.10741749922491,0,0.0409933355920008,0,0,0,0.135707740457379,0,0,0,0,0,0,0,0,0,0,0.043907064549395,0,0,0,0,0,0,0.0135960390674303,0,0
X600547.SH,0,0,0,0,0,0,0,0,0.00215534057432616,0,0,0,0,0,0,0,-0.0575396429638467,0,0,0,0,0,0,0,0,0,0,0,0,-0.019850243512814,0,0,0,0,0,0,1.09993454490773,0,0,0,0,0,0,0,0,0,0,0.115310562470857,0,0,0,-0.00790986959485444,0,0,0,0,-0.0283878342561951,0,0
X600011.SH,0,0,0,0,0.00425336371063774,0,-0.0342378973205872,0,-0.0627378255888273,0,0.106789042391044,0,0,0,0,0.0255870660184567,0,0,0,0,0,0,-0.0574559492584727,0,0.234300813506358,0,0,0.0392546911567905,0,0,0,0,0.0896646288802827,0,0,0,0,0,0,0,0,0,0,0,0.064197885655351,0,0,0,0,0.0615736525623704,0,-0.00733952288919681,0,0,0,0,0.0132386584765671,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0.298884871706346,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.318600025243913,0,0,0,0.037322299274794,0,0,0.225192338167413,0,0,0.0704718905423718,0,0,-0.0659899311366746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.221299308298868,0,0,0,-0.075704417484152,0,0,0,0,-0.00399521517381418,0,0
X601898.SH,0.219583689484358,0,0,0,0,0,0,0,-0.0208297171674025,0,0,0,0,0,0,0,0.44686443022779,0,0,0,0,0,-0.190170631596331,0,0,0,0,0,0,0.119020594924957,0,0,0,0,-0.28082435531981,0,0,0,0,0,0,0,0,0,0.073542837589517,0,0,0,0.187454302450737,0,0,-0.0470347064261554,0.0630767923669028,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,-0.0736254087114619,0,0.147737221783738,0.114149450341091,0,0,0,0,0,0.113539680959081,0.0775417364732351,0,0,0,0,0,-0.12188539891513,0,0,0,0,0,0.00539290560318539,0.123340900156694,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0150467866529665,0,0,0,0.0738033464021471,0,0.122400178972143,0,-0.0301895204109202,-0.0248547706442101,0,0,0,-0.0538956009175266,0,0
X600010.SH,0,0,0,0,0,0.293779181907828,0,0,0.107728789591437,0,0,0,0,0,0,0.0585628941836167,0,0,0,0,0,0,0,0,0,0.10060378854416,0.0587022460926205,0,0.107804478873197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00287622405921891,0,0,0,0,0.0456836000604729,0,0
X601600.SH,0,0,0,0.1713842636407,0,0,0.0172427356561096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0714786246020547,0.14191154473473,0.0046104995194579,0.0440667544830187,0,0.0145518849102394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014008482451069,0.00573380835952263,0,0,0,0.0335479906689093,0,0
X600660.SH,0,0,0,0,0.113799384627163,0,0,0,0,-0.0250611716874819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260960844415936,0.00148964842262822,0,0.047078012785749,0,-0.0395351439471607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00722285639346543,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.0607769039450306,0,0,0,0,0,0,0,0.0217619446426895,0,0,0,0,0,0,0,0,0.168990666184184,0.0556341652268686,0,0.0468321466012136,0.00851052224382856,0.00384168607179523,0.115647305018041,0,0,0,0,0,0,0,0,0.0467200514887613,0,0,0,0,0,0,0,0,0,0,0,-0.00134684694811876,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.341862680745895,0,0,0.0915614238828951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0362872962349158,0,0
X600188.SH,0,0,0,0,0,0,0,0,-0.0290354638720935,0.272112395513188,0,0,0,0,0,0,0,0,0,0.0953324942162476,0,0,0,0,0.0197632385222444,0.109105835076655,0,0,0,0,0,0,0,0,0,0.0184900491575529,0,0,0,0,0,0.0412306299283346,0,0,0,0,0,0,0.0694093966384137,0,0.0743944604719123,-0.0243912059777202,0,0,0,0,0.0754332916438632,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324941659107246,0,0,0,0,0,0,0,0,0,0,0.0720337527197062,0,0,-3.46944695195361e-18,0,0.0992275829485783,0.0721849172476133,0,0,-0.0111669434384119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0255631238670758,0,0,0,-0.0235987494422298,0,0
