,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600688.SH,X601600.SH,X600795.SH,X601991.SH,X600027.SH,X600362.SH,X600188.SH,X601992.SH,X600111.SH,X600886.SH,X600157.SH,X600623.SH,X600299.SH,X600547.SH,X600660.SH,X600489.SH,X000709.SZ,X601158.SH,X000792.SZ,X600352.SH,X002466.SZ,X600583.SH,X600309.SH,X000898.SZ,X000539.SZ,X000883.SZ,X000629.SZ,X000630.SZ,X000027.SZ,X002075.SZ,X000959.SZ,X000060.SZ,X000983.SZ,X600021.SH,X300072.SZ,X002470.SZ,X600022.SH,X600176.SH,X601699.SH,X600578.SH,X600315.SH,X600098.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0.150117538557942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069980940224663,0,0,0,0,0,0,0,0.112888452844818,0,0,0,0,0.053923282562313,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.263389824922438,0.069104266330612,0,0,0,0,0,0,0,0,0,0,0,0.022894087475642,0,0,0,0,0,0.0175124043695115,0,0,0,0,0,0,0,0.0291503311170672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.358602046369848,0,0,0,0,0,0.0365723451655864,0,0,0,0,0,0.0117802275601713,0,0,0,0,0,0,0,0,0,0,0,0.0310406847471253,0,0,0,0,0,0,0,0.0657483840349823,0,0,0,0,0.119192766465328,0,0.046165972904683,0,0,0,0,-0.0228087327498342,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0.224272825073201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107901521758564,0,0,0,0,0.0195542930956207,0,0.0689385656881191,0,0.0349103879795111,3.46944695195361e-18,0,0,0,0,0.0370951231460879,0,0,0,0,0.0959912802264935,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0.128753250827518,0,0.108642771024506,0,0,0,0,0,0,0,0.0260120526115192,0,0,0,0,0.0306771473419672,0,0,0.0956035813260524,0.248577860059313,0,0,0.121046139081088,0.0696871627911934,0,0.0338775634674387,0,0,0,0,0,0,0,0,0,0,-0.0102662525943861,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0.0327030232194219,0,0,0,0,0,0,0,0,0,0,0.0206207657813801,0,0,0,0,0,0,0,0,0,0,0,0,0.437312725306825,0,0,1.73472347597681e-18,0,0,0,0.10452771961148,0.0835629632900541,0,0,0,0,0.227186267548066,0,0,0,0,0,0,0.00797556986120725,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0.0144294975700736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165212783369093,0,0,0,0.116962202610158,0,0,0.200416867562336,0,0,0,0.0245408548888967,0,0,0,0,0,0,0,0,0,0,0,0,-0.0414377487325024,0,0,0,0,0,0,0
X601898.SH,0,0,0.0775391279033345,0,0.0862921339256734,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1115654214704,0,0.131958429056668,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.192168166701289,0,0,0.106550245659331,0,0,0,0.0240323417043361,6.93889390390723e-18,0.0178701243333249,0,0,0,0.0600472217911089,0,0,0,0,0.0991462961956017,0,0,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.141693132981305,0,0,0,0,0,0.197794617035513,0,0,0,0.00774005761255846,0,0.113432003241711,0,0,0,0,0.0385628470689377,0,0,3.46944695195361e-18,0,0,0,0,0.209022859209202,0.0136991513930725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.0574469237581625,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.0696578646118987,0,0,0,0,0,0,0.0948915341240545,0,0,0,0,0.18784137354875,0,0,0,0,0.247591682802664,0,0,0,0,0,0,-0.0320170449561614,-0.0144087851163997,0,0,0,0,0,0
