,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601600.SH,X600547.SH,X601898.SH,X600352.SH,X601991.SH,X600660.SH,X600688.SH,X000723.SZ,X600188.SH,X600886.SH,X600362.SH,X600795.SH,X600111.SH,X600801.SH,X601992.SH,X600027.SH,X000898.SZ,X600176.SH,X000786.SZ,X600516.SH,X000709.SZ,X002466.SZ,X002460.SZ,X002271.SZ,X600299.SH,X000629.SZ,X601158.SH,X600219.SH,X600489.SH,X000883.SZ,X000553.SZ,X600808.SH,X000630.SZ,X000990.SZ,X600583.SH,X600985.SH,X000825.SZ,X600426.SH,X000027.SZ,X601699.SH,X002110.SZ,X600157.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0764504228447374,0,0,0.00758420298897888,0,0,0,0,0,0,0,0,0.031939873861529,0,0.0145070421760687,0,0,0.0262056437730722,0,0,0,0,0,0,0,0.0468320311335153,0,0,0,0,0,0.00886011621889983,0,-0.012400139415797,-0.0129004858092559,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.0769690623043055,0,0,0,0,0,0,0,0,0,0,0,0.0259804700439841,0.0510409747556349,0,0,0,0,0.0504733738378338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0276857033208397,0,0,0,0.0740773469994609,0,0,0,0.0549186892495319,0,0,-0.0392470295765606,0,0,0,-0.0021896285209975,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102178986688558,0.135821642729243,0,0.0125639738588974,0,0.0419548939656209,0.103575709102531,0,0,0,0,0,0.0285212049355842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0245352995923301,0,0.00719692667982126,-0.0598829522231306,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.0874339815681687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490968386071512,0,0,0,0,0,0,0,0,0,0,-0.0136308690313438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00580930365380594,0,0,0,0,-0.0174158139518144,0,0
X600019.SH,0,0,0.0356375217839499,0,0,0,0,0,0.0704014786538935,0,0,0,0,0,0,0.0482282921985392,0.0092161630697316,0,0,0,0,0.183634794421833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0728666896386663,0,0,0,0,0,0.117245512786772,0,0,-0.0205611606820784,0,0,0,0,0,0
X600309.SH,0,0,0,0.0594731453815399,0,0,0.0384655475488386,0,0,0,0,0.119982683666643,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.141435873241307,0,0,0,0,0,-0.140883297538562,0,0,0,0,0,0.0709022356693198,0,0,0,0.191687523692286,0,0,0.300283070526698,0,-0.0579518868208265,0.0300579885037565,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0.0592719911998822,0,0,0,0.194584572845274,0,0,0,0,0,0,0,0.0211348729566965,0,0,0,0.433524700886288,0,0,0,-0.0693451777299404,0,0,0,0,0,0,0,0,0,0,-0.0408669034820391,0,0.0245326249354062,-0.0410411153243089,0,0.0319262442895076,0,0,0,0,0,0.0242502358009948,0,0.043423838180729,0,0,0,0,0.0255928702778048,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.210298750084313,0,0,0.0156907344058764,0,0,0,0,0,0,0.338292271241673,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116913542793715,0,0,0.0539261801954771,0,0,0,0,0,0,0,0,0,0,0.018627781543691,0,0,0.200403372983185,0,0.0211866606599726,0,0,0,0,-0.0233929938677141,0,0
X601600.SH,0,0,0,0,0,0,0,0.257727476387936,0,0,0,0,0,0,0,0,0,0,0.207118217342216,0,0,0.0639047148114782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169021638363929,0,0,0,0.0703915762717671,0,0,0.0479330299433501,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0.0190362848705144,0,0,0,0.0109465759311623,0,0,0,0,-0.0392131626072382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.361779823269823,0,0.104006843859266,0,0,0,0,0,0,0,0,0,0,0.112501579943978,0,0.0218685159367139,-0.0390211551651854,0,0,0,0.00890226156498821,0,0
