,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X600011.SH,X002460.SZ,X002271.SZ,X600660.SH,X600801.SH,X600886.SH,X601898.SH,X600010.SH,X601600.SH,X600362.SH,X600188.SH,X600489.SH,X600352.SH,X600688.SH,X601991.SH,X000786.SZ,X600795.SH,X600027.SH,X600111.SH,X002466.SZ,X601992.SH,X600299.SH,X600126.SH,X600176.SH,X600426.SH,X002075.SZ,X002353.SZ,X600315.SH,X600529.SH,X000723.SZ,X601158.SH,X600486.SH,X600516.SH,X600219.SH,X600612.SH,X000401.SZ,X000898.SZ,X000932.SZ,X000883.SZ,X002080.SZ,X002409.SZ,X000553.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114898735499539,0.338819640060494,0,0,0,0,0.0691855902785685,0,0.00114967261336145,0,0,0,0,0.0300745723998054,0,0,0.0700409695566655,0,0.00501179576264734,0,0.0283829378424662,0,0,0,0,0,0,0,0,0,0,0,-0.0106332098096949,-0.0111721834159583,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0.20380987384935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0848793814691359,0,0,0.0877639635357584,0.340758287128578,0,0,0.00298500629168724,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00254705172871959,0,0,0.00296461002255285,-0.00767524332838425,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0.0671715266583084,0,0.00371419724340546,0,0.0814328154787981,0,0,0,0,0,0,0,0,0,0,0,-0.0284217216238067,0.0727345350322677,0,0,0,0,0,0,0.00370353004898273,0,0,0.0344429999259282,0,0,0,0,0,0,0,-0.0298164770752813,0,0,0,0,0,0,0,0,0,0,-0.00242788234688996,0.0260398274537222,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0.180456674807945,0,0,0,0,0,0,0,0,0.0855699705314674,0,0.163558332488552,0.0658268682984004,0.00198716343696303,0,0,0,0,0.0699174304079225,0.0269764950467966,0,0,0,0,0,-0.0354782261342282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0223198713053325,0,0,0.00146849831742667,0.0287017725793643,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00212784894897665,-0.00136713727094388,0,0.00709275895132253,0,0,0,0.0924451889287448,0,0,0,0.0660148529851925,0.0539076073472056,0,0,0,0.0506141837414367,1.73472347597681e-18,0,0,0.0953832134425123,0,0,0,0,0,0,0,0,0,0,0,0.00942436097760054,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0.248539440196652,0,0,0,0,0,0.329537534361711,0,0,0,0.124885497161066,0,0.042641688446332,0,0,0,0,0,0,0,0,0,0,0,0.0138432674255523,0,0,0,0.0575919515734043,0,0.515015215219195,0.0418117018551477,0,0,0,0,0,0,0,0,0,0,-0.0251085512307129,-0.0492092284158425,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122956432351484,0,-0.0204442900227224,0,0.0557031900821344,0,0,0,0.0700712827524343,0,0,0,0,0.0255539171874878,0,0,0,0,0.0569128563113326,0,0,0,0,0,0.365568451327003,0,0,0,0,0,0,0,0.00226725634157375,-0.00577195931266025,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0.0445727952441977,0,0,0,0,0,0,0,0,0,-0.0953760716630673,0,0,0,0,0,0,0,0.12163336658212,0,0,0,0.0220181843722529,0,0,0,0.207413595997102,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.0527184173092363,0,0,-0.0125983649724077,-0.00768853355509713,0,0,0,0,0,0
X600126.SH,0,0,0,0.471071981482582,0,0,0,0.295274131238078,0,0.0272138617291033,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0275061254129361,0,0,0,0,0,0,0,0,0,0.0518403494930401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00430949326857302,0.0142298356613772,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033578034874748,0,0,0,0.0924347204585085,0,0,0,0,0.1569902779638,0,0.102324009068136,0,0,0.127279537189042,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00910038701301866,-0.00486489180618299,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0462497389311811,0,0,0.2001131188673,0.110395732645319,0.0718200616893872,0.100656428578705,0,0,0,0,0,0,0,0,0,0.158794919900204,0,0,0,0.0110853842336674,-0.00915416779440676,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0.311692640277839,0,0.065095343925914,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0502015633506759,0.0176270191594735,0,0,0,0,0.140359947961004,0,0,0,0,0,0,0,0,0.29204039480293,-0.214008535728683,0,0,0,0,-0.305775581313275,0,0,0,0,0,0.00160113525906103,0,-0.166887367310882,0.036381263185809,-0.012309333738824,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0923154373896562,0,0,0,0,0,0,0,0,0,0.0324695655400921,0,0,0,0,0,0,0,0,0,0,0.274619132741249,0.151483305259876,0,0,0,0,0,0,0.270104096767176,0,0,0,0,0,0,0,0.171504017082713,0,0,0.00695529272149763,-0.0534158510830041,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0.162451895030724,0,0,0,0,0,0,0,0,0,0,0,0.083546472694504,0,0,0,0,0,0,0,0,0,0,0.00771548216253298,0.0506210649699951,0,0,0.150841689272133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00163044196954507,0,0,0,0,0,0,0
X600529.SH,0,0,0,0,0,0,0,0.012926174098645,0,0,0.138676303682605,0,0,0,0,0,0,0,0,0,0,-0.111685179139931,0,0,0,0,0,0.00327825658292714,0,0,0,0,0,0,0,0,0,0,0,0.364922859850494,0,0,0.160548127164628,0,0,0,0,0.157351129522842,0,0,0,0,0.00260334166836105,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134940181478634,0,0,0,0,0,0,0,0.149939090918175,0,0,0,0,0,0,0.330043826291178,0,0,0,0,0,0.0817707086460273,0,0,0,0,0,0,0,0,0,0,0,0.0133424665707896,0,0,0,0,0,0
X601158.SH,0,0,0,0,0.00207422066969574,0.0417141898935888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0510229571232604,0,0,0.0193885206572498,0,0.0392351598985016,0.019400756295967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00150558618116303,-0.00970986830822051,0,0,0,0,0,0
X600486.SH,0,0,0,0,0,0,0,0.19255163120057,0,0,0.0871945637756286,0,0,0,0,0,0,0,0,0,0,0.0055350240910282,0,0,0,0,0,0.0578006559961604,0,0,0,0,0,-0.0197565706422373,0,0,0,0.0266239097318577,0,0,0.0661164642681196,0,0,0,0,0,0,0,0,0.020805675770456,0,0.044398579526626,0.0148895939796487,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013763520725383,0,0,0,0,0,0.187936559591081,0,0,0,0.0614218982441678,0,0.0492727101595481,0.0726667892200035,0,0,0.121553795810755,0,0,0,0,0,0.130369549392326,0,0,0,0,0,0,0,-0.0133668364555919,0.0216200283881299,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0418419717150466,0,0,0,0.0530408081319903,0,0,0.0246742964326109,0,0,0,0.0709624873524285,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0331558334656323,0,0,0.00927031044982111,0,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,0.12724032494743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114995975619065,0,0,0,0,0,0,0,0,0.00246200498902393,0,0,0,0,0,0,0,0,0,0,0,-0.0322597778333142,0,0,0.0144222367678285,-0.00873170089513771,0,0,0,0,0,0
X000401.SZ,0,0,0,0.244898782201963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.049444869391368,0,0,0,0,0,0,0,0,0,0,0,0,0.136662468816229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119746005709258,0.0183631344181595,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.136892357285324,0,0,0,0,0,0,0.00980317543749023,0,-0.0243642631104391,0,0,0,0,0,0.0561504193103703,0,0,0,-2.16840434497101e-19,0,0,0.0450179108570007,0,0,0,0,0,0.0346261102913782,0,0,0.0118629453556417,0,0,0,0,0,0,0,0.00923660482350818,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0.123598118098198,0,0,0,0,0,0,0,0,0,0,-0.0472553196619483,0,0,0,0,0,0.0949720823827001,0,0,0,0,0.0344437671054116,-0.00837338115323407,0,0,0,0.0291417803464181,0,0,0,0,0,0.0297762433764278,0,0,0,0,0,0,-0.0070898292005413,0.00689967876206487,0.00895558521327008,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0.0128949404965283,0,0,0,0,0,0,0,0,0,0,0,0.0717576275256277,0,0,0,0,0,0.0263179630400049,0,0,0,0,0,0,0.0315458829812251,0,0,-0.0103917467152302,0.00585081083807361,0,0.0825638264564701,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,-0.100664969468366,0.010286355798474,-0.0279658174547114,0,-0.137540710272642,0,0,0,0
X002080.SZ,0,0,0,0,0.363350786195747,0,0,0,0,0.0930537022462271,0.0747467192686834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0468608678682115,0,0.139514436106839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002409.SZ,0,0,0,0,0,0,0,0,0,0.326188200291518,0,0,0,0,0,0,0,0,0,0,0,0.0655287438367336,0,0,0,0,0,0,0,0,0,0,0,0.109341570702833,0.287062912836713,0,0,0,0,0,0,0,-0.159041940585082,0,0,0,0,0,0,0,-0.336979592800068,0.0194657988268849,-0.0523156976406604,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0.431360465783563,0,0,0,0,0,0,0,0,0,0,0,0,0.178913444990277,0,0.0506914121063199,0,0,0.0807122032889036,0,0,0,0,0,0.0979166834414757,0.0298296470362896,0,0,-0.0174573494260573,0,0,0.12361906909452,0,0,0,0,0,0,0,0,0,0,0,0.000833095848126805,-0.0448325684379006,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0.0213771919474914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3755996189688,0,0,0,-0.0397357860459176,-0.118056540636472,0,0,0,0,0,0,0,0.0449004594937286,0,0,0,0,-0.0011252039978493,0,0,0,0,-0.111667576783806,0,0,0,0,0,0
Slope,0,0,0,0,0,1.39700890545137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.459504286796623,0,0.936347015673412,0,0,0,0,0,-1.55655110353477,0,0,-1.03259169257372,-1.00418541190108,1.88376438706555,0,0,0,0,0,0,0,0,0,0,0,-1.08373732115514,0,0,0,-1.57700447910106,0,-0.337785977039696,0,0.229034702595177,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,-0.124103569697166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0685172824729129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.213857691661466,0,0,-0.859013535245879,0.300258876971689,0,0,0,0,6.11507449863072,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0624908046726122,0,0,-0.02866146820153,0,0,-0.0392279963245071,0,0,0,0,0,0,0,0,0,0,0,0.0152320830056286,0,0,0.00946835229650351,-0.00906652759926206,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,-0.00555281378076022,0,0,0,0,0,0,0,0,0,0,0.0507361257461785,0,0,0,0,0,0,0,0.112640439134866,0,0,0,0,0.00194479068021213,-0.095293854635197,-0.0331017696764144,0,0,-0.110813588979431,0,0,0,0,0,0,0,0,-0.00653256787339324,-0.0155758677537421,0,0.0340691885176183,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000974220815933187,0.00331955703553283,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0409213125544472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0074587880497325,0,0,-0.0155594669980508,0.112096076839889,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,-0.00306957560622865,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,-0.00702761477668003,0,0,0,0,0,0,0,-0.000457564901398633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00466397983287836,0.0163528906627952,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,-0.0016564881300303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00261596968756968,0,0,0,0,0,0,-0.0037383916013735,0,0,0.000736004772092136,0,0.00843995763563927,0,0,0,0,0,0,0,0,0,0,0,0,-0.00175786133820858,0,0,0.00405358115204852,-0.000720829208331823,0,0,0,0,0,0
