,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600585.SH,X600019.SH,X601898.SH,X601991.SH,X600795.SH,X601600.SH,X600886.SH,X600010.SH,X600188.SH,X600111.SH,X600362.SH,X600027.SH,X600309.SH,X601992.SH,X600688.SH,X600583.SH,X601158.SH,X000898.SZ,X600352.SH,X600489.SH,X600547.SH,X000709.SZ,X002353.SZ,X000792.SZ,X000883.SZ,X000539.SZ,X000831.SZ,X000629.SZ,X600808.SH,X000630.SZ,X000027.SZ,X600660.SH,X000825.SZ,X600549.SH,X600578.SH,X600008.SH,X600315.SH,X601699.SH,X000983.SZ,X002470.SZ,X600863.SH,X600307.SH,X600098.SH,X000937.SZ,X600348.SH,X000960.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.489274484605726,0,0,0,0,0,0.0390379419424785,0,0.018964207642554,0,0,0.0423424908096951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177611091279598,0,0,0,0,0,0,0,0,-0.0230504367773343,-0.0123502210823542,0,0,0,0,0,0
X600028.SH,0.489516830937877,0,0,0,0,0,0,0,0,0,0,0,0.0687019474037713,0,0,0,0,0,0.248849904072648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0456966522221512,-0.00192168548310817,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.0223753933936895,0.110553651888153,0,0,0,0,0,0.159960526846382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00652856240557855,0,0,0,0,0,0.0521777787096479,0,0,0,0.316226808762948,0,0,0,0,0,0,0,0,0,-0.00879957488503747,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.113938880860486,0,0.0918782004076629,0,0.0606044562154582,0.296614279423754,0,0.0800235358958253,0,0,0.0948123811373474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0674358354402268,0,0,0,0,0,0,0,0.0648531342818254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0.0583323766877327,0,0,0,0,0,0,0,0,0,0.0998808789461767,0,0,0,0,0,0.00496076982932525,0,0.0576714048427367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113111818765827,0,0,0,0,0,0.162561527595376,0.0459244810818828,0,0,0,0.117641564234674,0,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0.0785921985223179,0,0,0.126513304632028,0,0,0,0,0,0,0,0,0.023065966570104,0,0,0,0,0,0,0,0,0.100702541558827,0,0,0,0.337446822785728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000210893458123113,0,0,0,-0.048693040764973,-0.0280101203364436,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0.0866448747978834,0,0.144405294728155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0729678132522457,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.120093553186491,0.450564183070284,0,0,0,0,0,0,0,0,-0.00990647892559534,-0.0110188279782568,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.0719951815345835,0.161962356862876,0.00793421605898427,0,0,0,0,0.0214625703011487,0,0,0.0566553018618947,0.0598315892702454,0,0,0,0,0,0,0,0,0,0,0,0.0940206778037567,0,0,0,0,0,0,0.0947259812470654,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0164449613026882,0,0,0,0,0,0
X600795.SH,0,0.056732118651958,0,0,0,0,0,0.0167419804105596,0,0.0322505231356378,0.237732214453785,0,0,0,0,0.0639618326194468,0,0,0,0,0,0,0,0,0,0.106257618248551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0256085345625753,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0.22794470657078,0.275077637311973,0,0,0,0.0261697956112187,0,0,0,0.0498225031925746,0,0,0,0.0136755460347469,0,0.0497712970131689,0,0,0,0,0,0,0,0,0,0,0.124997230097795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0186079232533079,0,0,0,0,0,0
