,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600688.SH,X600795.SH,X601600.SH,X600547.SH,X600188.SH,X601991.SH,X600027.SH,X600157.SH,X600111.SH,X600362.SH,X600886.SH,X002466.SZ,X601992.SH,X600623.SH,X600489.SH,X000792.SZ,X600309.SH,X600299.SH,X600660.SH,X300072.SZ,X002075.SZ,X601158.SH,X600583.SH,X000883.SZ,X600549.SH,X000709.SZ,X000723.SZ,X000539.SZ,X600352.SH,X000898.SZ,X002407.SZ,X000027.SZ,X000983.SZ,X002470.SZ,X002460.SZ,X000630.SZ,X600176.SH,X000012.SZ,X600612.SH,X000060.SZ,X000761.SZ,X600021.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133516291466144,0,0,0,0,0.0801346696623081,0,0.0554394966187766,0,0,0,0.0687282762749882,0.0350124788263292,0,0,0,0.0583763352373872,0,0.0988215983695401,0,0,0,0,0,0,0,0,0,0,0,0,0.205912723982777,0,0,0,0.0132542333193372,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0506293670690661,0,0,0,0,0,0,0,0,0.0631032299378825,0.767183228405638,0,0,0,0,0,0,0,0,0,0.0523804851361031,0,0,0,0.0390508096929499,0,0.0517766948512958,0,0,0,0,0,-0.0485511266719513,0,0,0,0,0,0,0.0609882237951996,0.0838797065600206,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0489040512405717,0.0197557583913532,0,0,0,0.0367113660484109,0,0,0,0.176669871341429,0,0,0.149011370846728,0,0,0,0,0,0,0,0,0,0,0,0.541672507330787,0,0,0,0,0,0,0.00932138919867112,0,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.0991166844054682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0390052832188942,0,0.0595692510485516,0.0165484241586439,0,0,0,0,0,0,0,0,0,0.00599356372605695,0,0.125962288861251,0,0,0,0.0226606080810981,0,0,0,0,0,0,-0.0205303908900054,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0.0452975988087308,0,0,-0.0121792725623715,0,0,0,0,0.0172602969951385,0,0,-2.16840434497101e-19,0,0,0,0,0,0.0755448105539216,0,0,4.33680868994202e-19,0,0,0,0.0417235379854059,0,0,0,0,0,0,0,0,0,0.0194848750638181,0,0,0,0,0,0,0,0,0.00175412932553264,0.0340042255148892,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0.237688659477424,0.0885760747298023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0814368861727805,0,1.73472347597681e-18,0,0.0909878252643101,0.0317157812977499,0,0,0,0,0,0.0345206810203477,0,0,0,0.0369131008980067,0,0,0,0,0,0.00925451832633645,0,0,0.0290780005827208,0.020882750571571,0,0,0.00736482448986582,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.605280163648874,0,0,0,0,0,0,0.0237103123115064,0,0,0,0,0,0,0,0,0,0.0692122441600429,0,0,0,0,0,0,0,0,0,0,0.246607876193422,0,0,0,0.0258847221441899,0,-0.0162679530809251,0,0,0.0548216550834465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.149658575440957,0,0,0,0.203276044908807,0,0,0,0.0168600932457202,0,0,0,-0.0592352968086086,0,0.121010441979607,0,0,0,0,0,0.032199615524618,0,0,0,0.124050183222314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167999230621282,0,0,0,-0.0246545671798006,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0.0138843563804935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0880829656699633,0,0,0,0,0,0,0.0999509720795599,0,-0.0579074136211416,0,0,0,0,0.114191857089528,0,0,0,0,0,0,0,0.0689788635758738,0,0,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0.183352991275564,0,0,-0.0324128527044914,0,0,0,0,0,0,0,0,0,0,0,0.15134348197268,0,0.0249498536747337,0,0,0,0,0.0417316003969433,0,0,0,0,0,0,0,0.271724008599564,0,-0.178957124920377,0,0.478280002988308,0,0,0,0,0.0415826443047875,-0.11724878307584,0,0,0,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0.0638266497257877,0,0,0,0.0569816926190927,0,0,0,0.182935658556748,0,0,0,0,0.0912112940454284,0,0,0,0.00966462604817729,0,0.0846095906383408,0,-0.0467481203704512,0,-0.0322679066060926,0,0,0,0,0,0.19915381123088,0.143448555321623,0.0303846298458609,0,0,0,0,0,0,0,0,0,0.0131589632234768,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0618788578484812,0,0,0,0.0786227387100549,0,0,0,0,0,0,0.166849145475687,0,0,0,0,0.148801756626674,0,0,0,0.0621251409672847,0.177651065699814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0.63569359021492,0.108165774766347,0,0,0,0,0.121422873483964,0,0,0,0.0308659401992637,0,0,0,0,0,0,0.112285774661837,0,0,0,-0.132019340594559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0371984100386009,-0.00604153434592409,-0.0115090371857919,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0.0612822220397796,0,0,0,0,3.46944695195361e-18,0.00332879276383225,0,0,0.0397718853690042,0.0545545201329405,0.119632731910198,0,0,0,0,0,0.0829389898363228,0.0540646219619075,0,0,0,0.0656136276803531,0,0,0,0,0,0,0.0824933765241137,0,0,0.125057097752728,0,0,0.143184206550616,0,0,0,0,0,-0.0431699399683791,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0194580846002574,0,0,0,0.0800242282433586,0,0,0,0,0.0136104422398882,0,0.0757325064234253,0,0,0,0,1.73472347597681e-18,0,0.142901435440744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142060953103857,0.0127707539336423,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0.299909755821704,0,0,0,0.142447871851599,0,0,0.067372970331296,0,0,0,0,0,-0.0492615999245532,-0.0155136177968938,0,0,0,0,0,0.0577982760566745,0.159602815882242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0464547966359855,0,0,0,0,0,-0.0651340766076272,-4.33680868994202e-19,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0.0315151620552144,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0327750991962805,0,-0.0496794754057809,0,0,0.0751900322087043,0,0.044549493977056,0.0317611203433301,0.0139176885461931,0,0,0,0,0,0,0,0,0.0119120153835037,0,0,0,0.00147760005259376,0,0,0.0696359933103482,0,0,0,0,0,0,0.00488650421619284,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0.0463178198002297,0,0,-0.0280361731755415,0,0,0,0.284906719084007,0,0,0,0,0,0,0,0,0,0,0,0,0.103554635222274,0.120122162674404,0,0,0.0113134442294079,0,0,0,0,0,0,0,0,0,0,0,0.0822101329385569,0,0,0,0,0,0,0.0340683620967544,0.0322609328687774,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0.0719325404614257,0,0,0.12469833034689,0,0,0,0,0,0,0,0.0285546739577683,0.00284480630062285,0,0.0446217900882983,0.0918735441149149,0,0,0,0.0591332484113462,0,0.276325421358168,0,0,0.151966567568281,0,0,0,0,0,0.0720764722013892,0,0.0528460627549297,0,0,0,0,0.20283859021876,0,0,0,0,0,3.46944695195361e-18,-0.0459075628949981,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0.0204550592042047,0,0,0,0,0,0,0,0,0,0,0,0.0572183853290981,0,0.22363020351016,0,0,0.124585257767489,0,0,0,0.100194495356193,0,-0.0159165407031065,0,0,0,0,0,0,0.0693179244835535,0.0103947004459752,0,0.0574626520033172,0,0,0,0,0.00745624675347803,0,0,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0.170756631036966,0,0,0,0.064287635574203,0,0,0,0,0.0457963182662196,0,0,0,0,0.0388000283693682,0,0.16865582763506,0,0,0,0.0120097053036007,0,0,0,0,0,0,0,0,0,-0.0302940199429774,0,0,0,0,0,0,0.16530934944535,0.107468317653916,0,0,0.031809846843495,0,-0.00302709823476472,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0543970682950742,0,0.0629888254171956,0.0428391072491545,0.0667048779814318,0,0,0,0,0,0,0,0,-0.000586114097574353,0.164493000433722,0,0,0,0,0.15378774510718,0,0,0,0,0.0229550857837367,0,0,0,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.735994399132904,0,0,0,0,3.46944695195361e-18,0,0.16147767120437,0,0,0,0.0592336488553088,0.171690126514732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0761216949184713,0,0,0,0,0,0,-0.0532033915697834,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0500718139415703,0,0,0,0.0257184070572413,0,0,0,0,0.0756228480886158,0,-8.67361737988404e-19,0,0,0,0.149367301503165,0,0,0,0,0.0385865941339186,0,0,0,0.011205709480306,0.233181331410502,-0.00231673465976298,0,0.150059037790025,0,0,0,0,0,0,0,0,0,0,0.00758626940821516,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0.065465654624317,-0.0510711086535307,0,0.155459090797513,0,0,0,0,-0.0224219329085853,0,0,0,0,0,0,0,0.285523729914644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0548337282364566,0.00714364517502028,0,0,-0.0304287153421343,0.11984710214143,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0.0351610688458264,0,0,0,0,0,0,0,0,0,0,0,0,-0.0201374772739021,0,0.004797411839879,0,0,0,0,0.0396714540554822,0,0,0,0.0291354065216573,0,0,0,0,0,0,0.362444563116229,0,0,0,0,0.11742469444918,6.93889390390723e-18,0,0.0307863937807407,0,0,0,0,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0.0242023608111043,0,0,0,0,0,0,0,0.0632784412748053,0,0,0,0,0.0528905734524785,0,0,0,0,0,0,0.171865988605136,0,0,0,0,0,-0.0226327150432711,0,0,0,0,0,0.0112025008112891,0.0512666851055656,0.0160594242096477,0,0.173360531501625,0,0,0.232186640454612,0,0,0,0.0107780652082257,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.040282823893624,0,0,0,0,0,0.0488761434822117,0,0.0777072580183921,0,0,-0.0379249379340964,0,0,0,0,0,0,0,0.216169381241646,0,0,0,0,0,0,0,0,0,0,0.0713892775485001,0,0.134937179282423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0172872190564111,0,0,0,0,0,0
X002407.SZ,0,0,0,0,0,0,0,0,0.267818963174864,0,0,0,0,0,0,0,-0.0450747393670825,0,0,0.374846657487163,0,-0.0605039822324153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.203895950758817,0,0,0,0,0,0.550826664504381,0,0,0,0,0,0.167888362370324,0,0,0,0.168436481503327,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0.0345598749177619,0,0,0,0.0790159952691664,0,0,0,0,0,0,0.0149617145527696,0,0,0,0.0948613425237209,0,0,0,0,0.017591121767043,0.0800373773977608,0,0,0.0622237107659101,0,0,0,0,0,0,0,0.00747454511205641,0.045002899001008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.651764095149422,0,0,0.0503010040755091,0.067115968992716,0,0,0,0.321374869386842,-0.0704232163001344,0,0.0745895867021049,0.0952578464047989,0,0,-0.0141008504871053,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769557271096009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067385246734272,0,0,0,0,0,0,0,0.0839498440932311,0,0,0,0.226942825427991,0.19404161167824,0,0,0,0,0,0,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0181020193819615,0,0,0,0,0,0,0,0.502235976174516,0,0,0,0.111504937355919,0,0,0,0,0,0,0,0,0.0798003863090338,0,0,0,0,0,0.39920573595887,0,0,0.0772997057232897,0,0,0,0,0,0,0,0,0,0.0706726211424358,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0.0680481715121492,0,0.0365596281577621,0,0.138304877722024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0828037129532527,0,0,0,0.0106808876912151,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.000958031272714038,0,0,0.00546928235625665,0,0,0,0,0,0,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258445126687529,0,0.0720941040379877,0,0,0,0,-0.0253899572377258,0.297600359649914,0,0,0,0,0,0.0324886402496858,0,0,0,0.116835452233244,0,0.0896675745314519,0,0,0,0,0.0439934792053903,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0575638063975497,0,0,0,0,0,0,0,0,0.0391221507667014,0,0.183152767593378,0,0,0,0,0.148975103586877,0,0,0,0.0379630365815012,0,0,0,0,0,0,0,0.0423861953776675,0,0.0204319971476945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0332975619837507,0,0,0,0,0,-0.0228428237992376,0.130530385070516,0,0,0,0,0,0,0,0,0,0.0084415596040469,0,-0.0578488607234528,0,0,0,0.0185240284417212,0,0.0409210982894717,0,0,0,0,0,0,0,0,0,0,0,0.0472385883928351,0,0.073380063760442,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0.118213444470492,0,0,0,0.0733658195484658,0,0,0.0327197097836887,0,0.181012554840687,0,0,0,0,8.67361737988404e-19,0,0,0.0231551858854949,0,0,0.097115687199706,0,0,0,0.232294080442183,0,0,0,0,0,0.0272268891049325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000761.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0503636869975791,0,0,-0.0703964670475754,0,0.226779968060006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.299258429142746,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0738778973442293,0,0,0,0.0458340116966948,0,0,0,0,0.0331373135408228,0,0.00856307843505786,0.101801523093936,0,0,0,0,0.154101516472812,0,0,0,0,0,0,0,0.138499914980321,0,0,0.0948605786679032,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0.0601032843769393,0,0,0,0,0,0,-0.0560647312044025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323531262760433,0,0,-0.0425418713992015,-0.0261047820376274,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,-0.0848399553687722,0,0,0,0,0,0,0,0,-0.0328740699154571,0,0,0,0,0,0,0,0,0,0,0.109065702603687,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.196976339870695,0,0.0825437414272357,0,0,0,1.06499082131115,0,0,0,-0.237095322515087,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0.0708267453473781,0,0,0,-0.147880245449366,0,0,0,0.0452704908969206,0,0,0,0,0,0,0,-0.152601394677544,0,0,0,0,0,0,0.133379825590815,0,0,0,0,0,0,0,0,0,0,0,0,-0.0561049441025658,0.0766581189804582,0,-0.415289229495647,0.574631509036142,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,-0.0674397855478485,0,0.0170475695446508,0,0,0,0,0,0,0,0,0,0,0,0,-0.0119209600934932,0,0,0,0,0,0,0,0,-0.0147017522980612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0102306816233203,-0.0679651006259689,0.0477161405696057,0,0,0,0,0,0.00919676788869441,0,0.439057024217955,0,0,0,0
MKreturn,0,0,0,0,0,-0.0391300434266143,0,0,0.00756536991776034,0,0,0,0,0,0,0,0,0,0,0.0479399291351908,0,0,0,0,0,0,0,0,0,0,0,-0.0501443709565149,0.0138454982890842,0,0,0,0,0,0,0,0.0787964889953366,0,0,0,0,0,0,0.0279482454211733,-0.059446776254613,0,0,0.000669153924238625,0,0.716788964382304,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,-0.000935973281193596,0,0,0,0,0,0,0,0,0,0.000442316433911543,0,0,0,0,0,0,0,0,0,0,-1.6940658945086e-21,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,-5.42101086242752e-20,0,0,-0.00790246793193581,0,0,0,0,-0.0514434151931179,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0.0220347859534374,0.0104060297397582,0,0,0,0,0,0,0,-0.0426228744226186,0,0.0386676118246919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71050543121376e-20,0,0,0,0,0,0,0,0,0.00485749443742328,0,0,0,-0.041617717746001,-0.0660095919203137,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,-0.0130020936065163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.387983281091295,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0086913354672664,0,-0.00917833704716125,0,0,0,0,0,0,0.00758985624395522,0,0,0,-0.00866973367846915,0,-0.015430926774928,0,0,0,-0.000310436583800217,0,0,0,-0.0114978121096435,0,0,0,0,0,0,0,0,-0.0907223229428596,0.115781218305899,0,0,0,0,0,0
