,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600309.SH,X600011.SH,X600188.SH,X601898.SH,X002466.SZ,X600660.SH,X600362.SH,X600688.SH,X600795.SH,X300072.SZ,X601992.SH,X002460.SZ,X000898.SZ,X600516.SH,X601991.SH,X600547.SH,X600176.SH,X600111.SH,X600886.SH,X000786.SZ,X000709.SZ,X000825.SZ,X600352.SH,X601699.SH,X002271.SZ,X000792.SZ,X000553.SZ,X000830.SZ,X600027.SH,X600808.SH,X600299.SH,X002110.SZ,X000408.SZ,X600219.SH,X601158.SH,X000959.SZ,X600489.SH,X000932.SZ,X000983.SZ,X600426.SH,X000883.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.368419395269051,0,0,0,0,0,0,0.0242701101679615,0,0,0,0,0,0,0.1227529571413,0,0,0,0,0,0,0,0,0,0,0,0.0206038455873146,0.019871475854218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00430270006931357,0,0,0,0,0,0,0
X600028.SH,0.320200215654053,0,0.0334336496627157,0,0,0,0,0,0,0,0,0,0.109573064371808,0,0,0,0,0,0,0,0,0.1202413422554,0,0,0,0,0,0,0,0,0,0,0,-0.0173292064255876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0205675601297825,0,0,0,0,0,0
X601088.SH,0,0,0,0.212173157320038,0.125265338720934,0,0,0,0,0,-0.0402331405652503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160207443730905,0,-0.0273158834400138,0,0.0636934173167233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0340679550007034,0.0436760524610443,0,0,0,0,0,0
X600019.SH,0,0,0.131612159319496,0,0.0849343082633378,0,0,0,0.344990029209991,0,0,0,0.0272636547769219,0,0,0,0,-0.0435267661487783,0.18900086873099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0368610332654719,0,0,0,0,0.00605283709370173,0.0115882344719666,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0.153302606613522,0,0.0046376921266322,0,0.0538118065587179,0,0,0,0,0,0,0,0,0,0.190118123884677,0,0,0.233329815718835,0,0,0,0.140931724180673,0,-0.237526554943082,0,-0.0577785754823927,0,0,0,0,0,0,0,0,0,0.132425820999801,0,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.117672844874987,0,0,0,0.0358496498838546,0,0,0,0,0,0.111479941362047,0,0,0,0,0.03369058604504,0,0,0,0.00318849474043765,0,0,0,0,0.0885323151287288,0.0713743225698682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00479484689455215,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0229639005893957,0,0.000646237545304573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0497802856080131,0.0698199230223501,0,0,0,0,0,0
X600011.SH,0,0,0,-0.0482870310794375,0,0,0,0,0,0,0,0,0,0,0,0,0.192633479050981,0,0,0.00436821565659528,0,0,0,0,0.106945536996352,0,0,0,0.0138226651824118,0,0,0,0.0735965709110524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00985232483819026,-0.00381350713892142,0,0,0,0,0,0
X600188.SH,0,0,0,0,0.106230992809293,0,0,0,0,0,0,0,0,0,0,0,0,0.119257022621761,0,0,0,0,0.00823744072053035,0,0,0.000766116153927891,0,0,0,0.426789398342262,0,0,0,0.0810056538815669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00620648565472224,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0.090943808389154,0,0,0,0.211160386282305,0,0,0,0.0241925926634743,0,0,0,0,0,0,0,0,0,0,0.00960659856816683,0,0.17505789461256,0,0.123299739126704,0,4.33680868994202e-19,0,0,0,0.00322159640691833,0,0,0,0,0,0,0.0892445140926886,0,0,0,0.00186305962055029,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.116193308374268,0,0,0,0,0,0,0,-0.0763222857333013,0,0,0,0,0.528941352016526,0,0.243543333004576,0,-0.208435784402204,0,0,0,0,0,-0.0158594428892257,0,0,0,-0.0305734663465033,0,0,0,0,0,-0.137440242120122,0,0,0,0,0,0,0,0,0,0,-0.0126067352078389,0.00783064092808625,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0768522100436902,0,0,0,0,0,0,0.0163115432133896,0,0,0.160717986411558,0,0,0,0,0,0,0,0.165405759620942,0,0.188122766699197,0,0,0,0,0.0560879562253097,0,0,0,0,0,0,0,0,0,0,-0.00702651741562285,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.168713942023682,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.10009042742638,0,0,0,0,0,0.298351575019744,0,0,0,0.0886897995593045,0,0.0865227642929849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0630874071966452,0,0,0,0,0,0
X600688.SH,0,0.363654602057653,0,0,0,0,0,0,0,0,-0.0424095848673293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0655559995131601,0,0,0,0.0591009380140529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0192242568425279,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.0426136090424304,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0559484544981725,0,0,0,0,0.0138256026039524,0,0,0,0,0,0,0,0.110209798468134,0,0,0,0.00323445158692834,0,0,0,0,0,0.107240501307545,0,0.0668446656232339,0,0,0,0,0.00872660271652267,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159371344409473,0,0,0.0402271515303086,0,0,0.122570640294483,0,0,0,0,0.0741952497147392,0,0,0,0.00622821516582825,0,8.67361737988404e-19,0,0,0,0.131822588806568,0,0,0,0,0,0,0,0.16254648133542,0,0,0.0101764244416005,-0.0223408245796467,0,0,0,0,0,0
