,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600019.SH,X600585.SH,X601898.SH,X600011.SH,X600547.SH,X600660.SH,X601600.SH,X600886.SH,X000792.SZ,X002466.SZ,X002460.SZ,X600111.SH,X000708.SZ,X600010.SH,X600795.SH,X000301.SZ,X601699.SH,X600426.SH,X600362.SH,X000877.SZ,X002271.SZ,X000983.SZ,X600027.SH,X600489.SH,X600803.SH,X601991.SH,X600176.SH,X000807.SZ,X600160.SH,X000786.SZ,X000932.SZ,X600985.SH,X000630.SZ,X000408.SZ,X000933.SZ,X600219.SH,X600612.SH,X600157.SH,X000723.SZ,X000629.SZ,X600688.SH,X002128.SZ,X300037.SZ,X600995.SH,X601168.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601600.SH,0,0,0,0,0,0.0621411302101631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00775348839379387,0,0.409944006923013,0,0,0,0,0.0744778439196852,0.0755235700750753,0.0393861023735906,0.225600633436644,0,0,0,0,0,0.0948045470757829,0,0,0.244773598768329,0,0.00478361396231734,0,0,0,0,0,0,0
X600886.SH,0,-6.93889390390723e-18,0.169990905591141,0,0,0,0,0,0.0856289542265386,0,0,0,0,0,0,-0.00500368396854603,0,0,0,0.231223707802631,0,0,0.0807284941262017,0,0,-0.0727414911829561,0,0,0,0.287189959414735,0,0,0,0.0310370006353648,0,0,0,0,0,0,0,0,0,0,-0.240447836059085,0,0,0,0,0,0,-0.0349241540095192,0.0530778261953255,0.0377354591372819,0,0,-0.00792793885813955,0,0
X000792.SZ,0,0,0,0,0,0.0518008155225898,0,0,0.0215142357986026,0,0,0,0,0,0.352389099936099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123976107703647,0,0,0,0,0.155678062672597,0,0,0,0,0,0,0,0,0.0659457484258979,0,0,-0.102626996781767,0.00282635469393996,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74969076220699,0,0,0,0,0,0,0,0,0,0.110072397281226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297021144365786,0,0,0.0399564356509569,0,0,0,0,0,0,-0.00162050186903723,0,0,0,0,0,0,0
X002460.SZ,0.0554723152719922,0,0,0,0,0,0,0,0.056961629434486,0,0,0,0,0,0.756671220759148,0,0.0782221634616838,0.00232970189060285,0,0,0,0,0,0,0,0,0,0,-0.15596931329202,0,0,0,0,0,0,0,-0.0128267323124803,0,0,0,0,0,0,0,0,0,0,0.0312740045750955,0,0,0,0.00375903537509442,-0.00908797395028022,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,-0.101267884104263,0,0,0,0,0,0.201354354132777,0,0,0.264342512481374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14375528581893,0,0,0,0,0,0,0,0,0,0,0,0.0407026370885117,0,0,0.119799235854221,0,0,0,0,0,0,-0.000395495078459181,0.0283429763972962,-0.0133539199908297,0,0,0.0489857844276793,0,0
X000708.SZ,0.0495142837482325,0,0,0,0.0487556989731334,-4.33680868994202e-19,0.178568792700706,0,0,0,0.00972490451242674,0,0,0,0,0.146573082543669,0,0,0,0,0,0,0,0,0,0.0136139297126336,0.0271405202037366,0,0,0,0,0.0747996212250306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00530933290623645,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0050965292958046,0.0415657473520951,0.418917061762336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246235523721965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307471024547585,0,0,-8.67361737988404e-19,0,0,0,0,0.0131154800437146,0,0
X600795.SH,0,0.123794940664944,0,0,0.055954491251261,0,0,0,0,0,0,0,0.117435461852613,0,0,0,0,0,0,0,0,0,0,0,0,-0.0884781065889805,0,0.0754618655583258,0,0,0.14843753968478,0,0,0,0,0.0713696460808503,0,0,0,0.130429300477432,0,0.0584761922841076,0,0,0,0,0,0,0,0,-0.122007694453947,0,0.00975585065592749,0,0,0,0.0195719747330056,0,0
X000301.SZ,0,0,0,0,0,0,0.062192929912345,0,0,0,0,0.0604675086442995,-0.0049924181211922,0,0.238699911342108,0,0.0932036217603733,0,0,0,0,0,0,0.066909654608446,0,0.0504212345993906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0515507812282578,0,0,0.0827237861561919,0,0,0,0,0,0.0276852274323494,0.00229714229111421,-0.0149315356712983,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.269042880532218,0,0,0.281025842658869,0,0,0,0,0,-0.0532568135582871,0,0,0,0,0,0,0,0,0,0,0,0,0.134216671337213,0,0,0.00448188541091624,0,0,0,0,0,0.116815482896027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00493107011695183,0,0,0,0,0,0.0095932907711954,0,0
X600426.SH,0,0,0,0.0874936117783203,0.184216089211929,0.00723939432769208,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.0907088465946824,0,0,-0.135027410328357,0.0332857919454827,0,0,-0.0537942552971283,0,0,-0.00322845236432344,0,0.0452280129894696,0,0,0,0,0,0.215160156160256,0,0,0,0,0,0,0,0,0,0,0,-0.0380068714943516,0.0704984245605389,0,0,0,0,0,0
X600362.SH,0,0,0,0.109354866697416,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0387851960274394,0,0,0,0,0,0,0,0.106199982671662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14934210490851,0.07046894874091,0,0,0.130328192026187,0,0,0,0,0,0,0,0,0,0,0,0.0398134957454347,0,0
X000877.SZ,0,0,0,0,0,0,0.472822545899168,0,0,0,0,0,0,0,0,0,0.122717855978711,0,0,0,0,0,0,0,0,0,0.195490497867592,0,-0.148725557764592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00173112121347673,-0.0254314379202499,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0.237007019194829,0,0,0,0,0,0,0,0.116897082084381,0,0,0,0,-0.452901935764079,0,0,0,0,0.00950834482635374,0,0,0,0,0,0,0,0,0,0.510330424062179,0,0,0,0,0,0,0.0827934254210514,0,0,0,0,0,0.147636554184522,0,0,0.0616412439657343,0.0263278539509372,-0.0274900664220935,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.220310776434444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287542130713387,0,0,0,0.179860486028896,0,-0.106357103774861,0,0,0,0,0,0,0,0,0.154972954302907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00312810649333887,0,0,0,0,0.0808102771217366,0,0
X600027.SH,0,0,0,0,0,0,0,0,0.399457542309959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0628622836560907,0,0,0,0.224379219015026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0364784557701421,0,0,0,0,0.00154748108205306,-0.0243633230532765,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0.501615112778335,0,0.0651166542327576,0,0,0,0,0,0.00917566966941696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0806153368585755,0,0,0.0908266460840485,0,0,0.00513706265388033,0,0,0,0,0.0989014760876808,0,0,0,0,-0.00770588595757198,0,0,0,0,0,0,0
X600803.SH,0,0.299989396002335,0,0,0,0,-0.0413025540445462,0,0,0.133567762630328,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.0714982352260959,0,0,0,0,0,0,0,0,0.199476003135293,0,0,0,0,0,0,0.210632148005457,0,0,0,-0.0434491135513094,0,0,0,0,0,0,0.106223171249801,0,0.168404662515563,0,-0.0266687183005981,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.0692355179772514,0,0,0,0,0,0,0.0772754085663474,0,0,0,0.166306249455414,0,0,0,0,0,0.0411891756140724,0,0.159599417927343,0,0.197026247412538,0,0,0,0.0703720860321259,0,0,0,0,0,0,0,0.0129595802792683,0,0,0,0,0,0,0.00684443993881093,0,0,0,-0.0139080068253028,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0.0831028086976632,0.279529159555402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0813797561189836,0,0,0.178117193680059,0,0,0,0,0,0.04812051096525,0,0,0,0,-0.121297280384625,0,0,0,0,0,0,0.048999012278127,0.0481252223217821,-0.0397707874870044,0,0,0,0.157565265992396,0,0
X000807.SZ,0,0,0,0,0,0,0.0632558167356299,0,0,0,0,0.588177510354463,0,0,0,0,-0.130563232815477,0,0,0,0,0,0,0,0,0,0,-0.165658078408472,0,-0.0493074546087161,0,0.153006459072304,0,0,0,0,0,0,0,0.123556663699305,0,0,0,0,0,0,0,0.0389200775824005,0,0,0,-0.0125932053035637,-0.000369539271702521,0,-0.153630120480247,0,0,0,0
X600160.SH,-0.115518969006942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180511158839527,0,0,0,0.0303637056559495,0,0,0.0770909444402127,0,-0.0699474270164202,0,0,0,0,0,0,0,0,0,0,0,0.251998929401296,0,0,0,0,0,0.426169633714756,0,0,-0.0325061254923723,0.354290194201504,0,0,0,0,0
X000786.SZ,0,0.102745056740975,0,0,0.10456022073481,0.0390033127676331,0.142983065431367,0,0,0,0.0990256419574565,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.0676500176392971,0,-0.034612496098198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0648686062994731,0,0,0,0.120098868329324,0,0
X000932.SZ,0,0,0,0,0.184541597878635,0.198781143769362,0,0,0,0,0,0,0,0,0,0,0,0.0569918237653834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12506142670684,0,0,0,0,0,0,0,0,0.189859231490385,0,0,0,0,0,0,0,0.185927249137941,0,-0.0224853494822436,0.0540642416408023,0,0,0,0,0,0
X600985.SH,0,0,0,0,0.400583869010253,0,0,0.203154774064318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113786418567253,0,0.0813979210645244,0,0,0,0,0,0,-0.125139711673921,0,0,0,0,0,0,0,-0.0352769602464441,0,0.361310857371277,0,0,0,0,0,0,0,-0.0241156456094762,0.0336188574057571,-0.0109807891344428,0,0,0,0,0
X000630.SZ,0,0,0,0,0.0700356230269541,0,0,0.0399584945423461,0,0,0,0.292967259722208,-0.0812385695552414,0,0,0.0317480282766148,0.212127926501856,0,0,0,0,0,0,0,0,0,0.0321846106112842,0,0,0.057390156319161,0,0,0,0,0,0,0,0,0,0.0401349746876889,0,0,0,0,0,0,0,0,0,0,0,0.00856814292730874,-0.0243032105107659,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0541176374399225,0.251167515140828,0,0,0.0920555407361793,0,0,0,0,0,0,0,0.00428546062117579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00965647438423523,-0.0299248358882019,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0.180177032599474,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,-0.174181031285802,0,0,0,0,0,0.121107119172927,0,0,0,0.136799977992642,0,0,0,0,0,0.568752824289915,0,0,0,0,0,-0.0532297788091722,0,0,0,0,0,0,0,0,0,0,0.151549382675026,0.0678339337797016,0.00927462367628142,-0.014792374319329,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0.062356376315505,0,0,0,0,0,0.00281191255962103,0,0,0,0,0,0.0233835336389851,0,0,0,0,0,0.0654211822243165,0,0,0.0932263275423019,0,0,0,0.00537134081799552,0,0,0,0,0,0,0.323722972981384,0,0,0,0,0,0,0.0672509985926749,0,0,0,0,0,0,0.00676840206154832,0,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,-0.123627841105846,0,0,0.0953127782779847,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.0310286407866523,0.586279039826273,0,0,0,0,0,0,0,0,-0.0615693289804713,0,0,0.067763634966334,0,0,0.0179509203928476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0724721697584188,0,0,0,0,0,0,0,0
X600157.SH,0,0,0,0.0698774997157805,0,0,0,0,0,0,0,0,0,0,0.0207924270570103,0.0929065714941527,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0316971324951701,0,0,0,0,0,0.0457544353867539,0,0,0,0,0,0.00713471615239419,0,0,0,0,0,0,0,0,0,0,0.0538744840425707,0,0,-0.0246246565573135,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0.0479843478046958,0,0,0,-0.134630947615069,0,0,0,0,0,0,0.294816799781176,0,0,0,0,0,0,0,0.0534892618946036,0,0.0745641233956149,0,0,0.0317789278964469,0.0832726405890837,0,0,0.0706170168079571,0,0,0.0641224914730986,0,0,0,0,-0.00878823940196418,0,0,0,0.141248926523276,0,0,0,0,0,-0.0120247154457035,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0.0251906344707006,0,0,0,0,0,0,0,0.187508095885019,0,0,0.119586561339106,0,0.0234108416263,0,0,0,0.346590943336614,0,0,0,0,0,0,0.0135402384142967,0,0,0,0,0,0.00504718126461502,0,0,0,0,0,0,0,0.0308625346565822,0,0.146562546613442,0,0,0,0,0,0,0,0.00486782775777548,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0.163318079875437,0,0,0,0,0,0,0,0,0.084227428125999,0,0,0,0,0.0840738358029302,0.22334973124287,0,0,0,0,0,0,0,0,0,0.0296848137120619,0,0,0,0,0,0,0,0,0,0,0,0,0.0191515662002293,0.0368858887184482,0,0,0,0,0,0,0,-0.0155804919330451,0,0,0,0,0,0
X002128.SZ,0.0820242928893543,0,0,0,0,0,0,0.0867871718872612,0,0,0,0.117258784702054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206090613331618,0,0.0806021567806377,0,0,0,0,0.0706989805555549,0,0,0,0,0,0,0,0,-0.0146160996309599,0,0,0.0333907809259114,0,0,0,0,0,0,-0.00986472906139487,0,0,0,0,0,0
X300037.SZ,0,0,0,0,-0.200850923341038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230772323256816,0,0,0,0.0654425129727672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0516818991621014,0.0630172188332278,0,0,0,-0.0217802924012903,0,0
X600995.SH,0,0.00445702138144458,0,0,0,0,0,0,0,0,0,0,0,0,0.0899075644082043,0,0.151726560871854,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335763415794328,0,0,0,0,0,0,0.00250337263700072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187614847473482,0,0
X601168.SH,0,0,0,0,0,0.065228874968869,0,0,0,0,0,0,0,0,0,-0.0469464885981314,0,0,0,0,0,0,0,0,0,0,0,0,0.0261325282964877,0,0,0,0,0,0,0.21648209207789,0,0,0,0.194955172700685,0,0,0,0,0,0,0,0,0,0,0,-0.00776538452297707,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,-0.0578546050749846,0,0,0,0,0,-0.485093733085128,-0.0453233010793411,0,-0.0848599069052587,0,0.0105514206248762,0,0,0,0,0,0,0,0,0,0,0,0.100706051346702,0,0.0265255016253754,0,0,0,-0.0350349291322758,0,0,0,0,0,0,0,0.183664552451997,0,0,0.0243819291480322,0,0,0,0,0,0,-0.0374883337871899,0.0514246741398714,0,0,0,-0.0199783761827309,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16061606436115,0,0,0,-1.77302043428298,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0876393375554798,0,0,0,0,0,0,-0.0144518441880152,0,0,0,0,0,0,0,-0.125861145740572,0,0,0,0,0,0,0,0,0,0.534247576350276,0,0,0,0,0.304716953835535,0,0
RealEstate_excess,0,0,0,-0.0231858991571901,0,0,0,0,0,0,0,0,0,0,-0.0581704155708476,0,0,0.0958090244015952,0,0,0,0,0,0,0,0,-0.109740021407275,0,0,0,0,0,-0.183882247037893,0,0,0,0,0,0,-0.0416875857169445,0,0,0,0,0,0,0,-0.00743083128206365,0,0,0,-0.00370652695855436,-0.00947228698980133,0,0,0,0.0271848025800389,0,0
MKreturn,0,0,0,0,0.00603576747783691,0.0954623963445165,0,0,0,-0.0481730177835806,0,0,0,0,0,-0.0770927899766775,0,-0.0843141892475972,0,0,0,0,0,0,0,0,0,0,0,0,-0.00875098925597117,0.0438167827857858,0,0,0,0,0,0,0,0,0,-0.0123046012390611,0,0,0,0,0,0,0,0,-0.0581620398832792,-0.00694349127858966,0.0110814353199379,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.81624346078768e-05,0,0,0,0,-0.00815199329292669,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00641731483045148,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0.00267089939868128,0,0,0,0,0,0,0,-0.00457168455139812,0,0,0,0,0,-0.00130132503112114,0.0099016150241722,0,0,0,0,0.00968314750692292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00172203300125875,0.0101799471112704,0,0,0,0,-0.00124306821915571,-0.00358538185460213,0.00684672754616296,0,0.00365875435535832,0,0.0234197007628084,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0137959322692271,0.00616766746499641,0,0,0,0.0391867825763179,0,0
