,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600011.SH,X600019.SH,X600585.SH,X002460.SZ,X002466.SZ,X601898.SH,X600547.SH,X000792.SZ,X601600.SH,X600886.SH,X600111.SH,X600660.SH,X000301.SZ,X600010.SH,X000708.SZ,X002271.SZ,X000877.SZ,X600795.SH,X600362.SH,X600426.SH,X600027.SH,X601991.SH,X600803.SH,X600176.SH,X601699.SH,X600489.SH,X000983.SZ,X000807.SZ,X000786.SZ,X600995.SH,X600160.SH,X600219.SH,X600688.SH,X000629.SZ,X600612.SH,X000408.SZ,X002080.SZ,X300037.SZ,X000933.SZ,X000932.SZ,X600096.SH,X000723.SZ,X600157.SH,X000630.SZ,X600985.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.189114617334562,0,0,0,0,0.0475386579827465,0,0,0,0.0233368366667548,0,0,0.0653154750751694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0487757153856621,0.106075963293118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0662645712934738,-0.0505004854266409,0,0,0,0,0,0
X600028.SH,0.517090280505909,0,0.0583706734090695,0,-0.150418598411766,0,0,0,0,0,0.107097371708863,0,0,0.0263348705342282,0,0,0,0,0,0,-0.0178400251247838,0,0,0,0.0943161665424898,0,0,0,-0.0173948102691519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139892183345316,-0.0516532222140923,0,0,0,0,0,0
X601088.SH,0.0422299012925124,0,0,0,0,0,0,0,0,0,0.0619101050770362,0,0,0.111674319553664,0,0,0,0,0,0,0,0,0,0,0,0,0.0210656623532637,0,0,0.0137955408461237,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00860095754935858,0.0808992291411437,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0388531964266642,0,0,0,0,0,0,0,0,0,0,0,0,0.199247086981112,0,0,0,0,0,0,0,0.0499155710708101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195363321079002,0,0,0,0,0,0,0
X600188.SH,0.11511909931979,0,0,0,0,0,0,0,0,0,0.365162651903905,-0.107048864749553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0408545102429024,0,0,0.0707584340289745,0,0.0195884317511374,0,0,0,0,0,0,0,0,0,0,0,0.0308625975318218,-0.0428584431310513,0,0,0,0,0.348140625651413,0,-0.012234323602045,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,-0.0575008561843343,0,0,0,0,0.46204322745158,0.0793944438634106,0,0,0,0.0131930428696614,-0.124513745566305,0,0,0,0,0,0,0,-0.170436767640822,0,0.0753625346883014,0.021128950237162,0,0,0,0,0,0,0,0,0.00945891073536407,0,0,0,0,0,0,0
X600019.SH,0,0.271870423810225,0,0,0,-0.0298222938753809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162911760008165,0,0,0,0,0,0,0,0.0379419374263292,0,0,0,0.0512853289860716,0,0,0.13738129194422,0,0,0,0,0,-0.0461943309096556,0,0,0,0,0,0,0,0,0,0.035296075048866,-0.0201725797424188,0,0,0,0,0,0
X600585.SH,0,0,0,0,-0.0221626080188081,0,0,0,0,0,0,-0.00339139754378225,0,0.010361030660523,0,0,0,0,0,0,0.150441378745162,0.292872309532274,0,0,0,0,0,0,0.0903927868346434,0,-0.0164652899596573,0,0.0699110731496301,0,0,0,0,0,0,0,-0.0673231290737833,-0.0252727630681923,0,0.0451913186544486,0,0,0,0,0,0,0,0.0168950545420871,0,0,0,0,0,0,0
X002460.SZ,-0.0861543942871562,0,0,0,0,0,0,0,0,0.596739124896626,0,-0.0686899237044382,0,0,-0.0383803262804905,0,0,0,0,0,0,0.132428215642817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0332760805604214,0.0936506007388162,0,0,0,0.0182888642948061,0,0,0,0,0,0,0.00346069871299197,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0.409742778805625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101905669750152,0,0,0.136849400897669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601898.SH,0,0.0495796517389392,0,0,0.101094126875389,0,0.148789886215812,0,0,0,0,0.0618713966836367,0,0.118568093230945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067098397439999,0,0.0996759115893244,0,0,0,0,-0.0214636824577793,0,0,0,0,0,0,0,0,0,0,0,0,0.034301090242239,-0.0478995051203077,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0383395001487377,0.0641215801822346,0,0,0,0,0,0,0,0,0,0.490942924269846,0,0,0,0,0,0,0,0,0,0,0.00192145827361006,0,0,0,0,0,0,0,0,0,-0.0296417185573351,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0.160789159247412,0.210896106797568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0724817551046912,0,0,0,0,0,0,0,0,0,0,0.0872469066817468,0,0,0.0371601720431143,0,0,0,0.0586954412430777,0,0,0,0,0,0,0,0,0.0151914455866978,-0.00307486960563725,0,0,0,0,0,0
X601600.SH,0,0.134353055611633,0,0,-0.0508417601923719,0.0473128379582346,0.24003736056786,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0.0429665488116308,0,0,0,0,0,0,0,0,0,0,0.290902847025528,0.0861137399863595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.503687456346222,0,0,0.00919270831720888,0,0,0,0,0,0,0
X600886.SH,0.0230295973308393,0.0308438226978016,0,0,0,0.0264967235743538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00501970545812536,0,0,0,0,0,0,0,0,0.0818164090300892,0,0,0,0,0,0,0,-0.0248628768271124,0.00941939906683464,0,0,0,0,0,0,0,0,-0.00898446058382156,0.00734422998625867,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0290754777024177,0,0,0,0,0,0,0,0,0,0,0,0.123818299582926,0,0,0,0,0,0.220520094163685,-1.0842021724855e-19,0,0,0.0637302317367789,0.02050995474245,0,0,0,0,0,0,0,0,-0.018530095719151,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0.196721114428077,0,0,0,0,0,0,0,0,0.0784740029463881,0,0,0.0271384249522337,0,0,0,0,0,0,0,0,0,-0.0131812342025001,0,0,0,0,0.102125298020294,0,0,0,0.0114707689168281,0,0,-1.73472347597681e-18,0.0557216481928351,0,0.0593038036140519,0,0,0,0,0,-0.0235176221341206,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0553690422963989,0,0,0,0,0,0,0.0834040659771455,0,0,0,0,0,0,0,0,0,0,0.0750196619134519,0.0221641452545465,0,0,0,0,0,0,0,0,0.0615229737583416,0,0.0795149067618428,0,0.161444799296366,0,0,0,0,0,0.014373342418639,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0.0279873882843481,0,0,0,0,0,0,0,0,0.0540393007283893,0,0.0942783047451388,0,0,0,0,0.076405485749233,0,0,0.0398685675801038,0,0,0,0,0.0203498191211205,0.0223592975755159,0,0,0,0,0,0.0301189473587171,0,0,0,0.00932799644377187,0,0.036099627273605,0.0157442563591312,0,0,0,0,0,0,0,0,-0.00623014702432821,0,0,0,0,0,0,0
