,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600585.SH,X600010.SH,X601898.SH,X601600.SH,X600688.SH,X600547.SH,X600362.SH,X600795.SH,X600309.SH,X601991.SH,X300072.SZ,X600188.SH,X601992.SH,X600157.SH,X600027.SH,X600660.SH,X600886.SH,X600111.SH,X000898.SZ,X600489.SH,X000709.SZ,X601158.SH,X600299.SH,X600339.SH,X000959.SZ,X002466.SZ,X600583.SH,X000630.SZ,X000792.SZ,X000408.SZ,X600352.SH,X000883.SZ,X600219.SH,X600098.SH,X000825.SZ,X000539.SZ,X000983.SZ,X002092.SZ,X000027.SZ,X000723.SZ,X600021.SH,X600808.SH,X601699.SH,X600623.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.328271565868962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.057845661558761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0581960219641253,0,0,0,0,0,0,0,0,0.0535161575550041,0,-0.00406523339422317,-0.00373777162284756,0,0,0,0,0,0
X600028.SH,0.608302551109973,0,0,0,0,0,0,0,0,0.0803810296372756,0,0,0,0.129930515423878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0280277811667056,0,0,0,0,0.0436932183329306,0.0935164196365437,0,0,0,0,0,0.00376354812730884,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000486575583030986,0,0,0.0656044972313522,0,0,0,0,0.0332917134432943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0707500865373565,0,0.278156871496368,0,0,-0.0381608328447879,0.0144968771033132,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,-0.0828518306463257,0,0.276540824448467,0.00182816882558623,0,0,0,0.0113419640074766,0,0.377244743802783,0,0,0,-0.0408206595884503,0,0,0,0,0,0,0,0,0,0,0,0.0508733177164827,0,0,0,0,0,0,0.0791348341401936,0,0,0.0183827262310704,0,0,-0.0561217587785575,0,-0.00282991882417471,0.0031742580383903,0.082105262195951,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0250927465509099,0,0,0,0,0,0,0,0.220489914233446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0711251797967457,0,0,-0.129072100568894,0,-0.0234937870783621,0.0143030096232955,0,0,0,0,0,0
X600585.SH,0,0.122458380312115,0,0,0,0,0,0,0,0,0,0,0,0.0359377676852474,0,0,0,0,0,0,0.0239075672636988,0,0,0.120489974370983,0,0,0,0,0,0,0,0,0,0,-0.491268269188263,0,0,0,0,0.105430635615886,0,0,0,0,0,0,0,0,0,-0.119262636040368,0.00795601040392251,0.000192200594681123,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.0262102410664678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192501708928286,0,0,0,0,0,0.00812132728170837,0,0,0,0,0,0,0,0,0.0770780694089831,0,0,0.103776114211259,0,0,0,0,0,0,0.0909047907990899,0,-0.0232796194669742,0.00793913687562384,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0.126299616388253,0,0,0,0,0.0480667830153902,0,0,0,0,0,0,0.0756441794945757,0,0,0,0,0.0476413827933738,0,0,0.0674091194506969,0,0,0,0,0,0,0,0,0,0.171088635469095,0.0426477450784726,0,0,0,0,0,0,0,0,-0.00197267023069227,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0.31267945724804,0,0,0,0,0,0,0,0,0.0507828809909512,0,0,0.0363662025495355,0,0,0,0,-0.12972818854363,0,0,0,0,0,0,0,0,0.175882063496722,0,0,0,0,0,0,0,0.146859057776048,0,0.124956296223691,0,-0.163633028232796,-0.00674549651757673,-0.00110286852607119,0,0,0,0,0,0
X600688.SH,0,0.444917724394418,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195910095013607,0,0,0,0,0,0,0,0,-0.0413846043161121,0,0,0.186098634554253,0,0,0.0499191799379558,0,0.0809995765201809,0,0,0.00851295326251667,0.000134395026706947,0,0,0,0,0,0
