,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X000708.SZ,X600660.SH,X601898.SH,X600886.SH,X600010.SH,X601600.SH,X600362.SH,X002460.SZ,X600801.SH,X600188.SH,X002466.SZ,X600352.SH,X600795.SH,X000786.SZ,X601991.SH,X600688.SH,X002271.SZ,X600111.SH,X600176.SH,X601992.SH,X000723.SZ,X002353.SZ,X600027.SH,X600583.SH,X600426.SH,X600516.SH,X000898.SZ,X600299.SH,X600489.SH,X600219.SH,X601158.SH,X000709.SZ,X000883.SZ,X600612.SH,X000553.SZ,X000792.SZ,X000629.SZ,X000630.SZ,X000027.SZ,X002080.SZ,X000825.SZ,X600808.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0.0875822845656926,0,0,0,0,0,0,0,0.0197551756437549,0,0,0,0,0.221570232616037,0,0,0.0249144089214891,0,0.00392794906569008,0,0,0,0,0.0464322445659647,0,0,0.184582532139915,0,0,0,0,0,0,0,0,0,0,0.0159219742786227,0,0,0,-0.00739727173843917,0.00732293198747737,0,0,0,0,0,0
X600028.SH,0.132696824194152,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0264112373753595,0,0,0,0.0357124586956279,0,0,0,0,0.21273031642978,0,0,0,0,0,0.0141165302570333,0,0,0,0,0,0,0.0518342933766539,0,0,0,0,0,0,0,0,0,0,0,0,0.00595098916426811,0,-0.00659479231474256,0.00713388083486977,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0.03005084313026,0,0,0,0,0,0.0528179196934038,0.348656601575857,0.000488112575986228,0,0,0,0,0.0256566604805454,0,0,0,0,0.0229108186212284,0,0,0,0,0.020203047832821,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238534478405561,0,0,0,-0.0133991524339317,0.0117447384250298,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.0363799985152374,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,-0.013201982993379,0.388416182416444,0.0215970507451935,0,0,0,0,0,0,0,0,0.0182929174413457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0459875425556649,0,0,0,0.0262205601320332,0,0,0,0.0159634230504465,0,0,0,0,0.0455929945089388,0,0
X600309.SH,0,0,0,0.0885810760559017,0,0,0.0431567516673191,0,-0.0310464666462088,0,0,0,0,0,0.0926663616791747,0,0.285624851586426,0.0585617509096634,-0.052201289760367,0,0,0,0,0,0,0,0,0,-0.295024469622668,0,0,0,0.0117782623342695,0.168954245429621,0,0,0.107154152923956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00350451312538847,-0.0106196779735951,0,0,0,0.025687813258645,0,0
X600019.SH,0,0,0,0,0,0,0,0,0.0770435410095469,0,0,0,0.0360742199641121,0,0,0,0.0259899295095991,0,0,0,0,0,0,0,0,0,0,0,0.0553416184135396,0,0,0,0,0,0.0279995858591278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160026748358456,0.00871803971611844,0,0,0,0.015380440837904,0,0
X600547.SH,0,0,-0.0700670862425977,0,0,0,0,0,0,-0.0280098752299746,0,0,0,0,0,0,0,-0.0965869864072604,-0.0251838994048542,-0.197966374912543,0,0.0692199348500905,0,0,0,0,0.0486842868700373,0,-0.0195892731543012,0,0,0,0,0,0,0,0.992132389047638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271283759223505,0.0324302935443395,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,-0.0218067186377593,0,-0.0936098617683886,0,0,0,0,0,0,0,0,0,-0.0682799915638688,0,0.241281957801809,0,0,0,0,-0.019642537067818,0,0.0814124782675237,0.081757470974743,0,0.300850249373189,0,0,0.03388589896706,0,0,-0.0660509150002866,0,0,0,0,0,0,0,0,0,0,0.0170549900788915,0,0,0,0.00223601242413137,-0.00714929096272123,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0.0884667405707919,0,0.270081390518562,0,0,-0.129587269792026,0.0349485539957106,0,0,0,0,0,0,0,0,0,0,0.425545601649697,0.157488378978817,0,0,0,0,0,0,0.191429594602572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0177589361110392,0,0,0,0,0.0160978117943177,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0334695885029484,0.0888207750948366,0,-0.026526023938027,0,-0.0845164201581824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00464385093534095,0.0157696604929661,0,0,0,0,0,0
X601898.SH,0.075795997875961,0,0,0,0,0,0.0223344102443347,0,0.081525648700938,0,0,0,0,0,0,0.0422161441155251,0,0.493688505060694,0,0,0,0,0,0,0,0,0.0865713840112181,0,0.0671164537541287,0.0218339652773571,0,0,0,0,0,0,0,0,0,0,0,0,0.0257405424257251,0,0,0,0,0,0,0,0,-0.0236683027772286,0.0168801011722634,0,0,0,-0.0382842659096618,0,0
X600886.SH,0,0,0,0,0,0,-0.21358137163154,0,0.098992583897171,0,0.234694635695906,0,0,0,0,0,0.0940189903493782,0,0.0326087609898769,0,0,0,0,0,0,0,0.0847200250152268,0,0,0,0,0,0,0,0,-0.0022308069683167,0,0,0,0,0,0,0,0.103431391689226,0,0,0,0,0,0.0535291397301487,0,-0.00816881638504764,0,0,0,0,-0.0379628398827586,0,0
X600010.SH,0,0,0,0,0,0.103829439182666,0,0,0.167399314941606,0,0.0728622900876962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0360736022224052,0,0.00795790695515007,0,0,0,0,0,0,0,0.00396221333353454,0,0,0,0,0,0,0,0.284937853742302,0,0,0.0244996136388661,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0.00790079758851673,0,0,0,0,0,0,0,0.125813362987435,0,0.0101965616238128,0,0,0,0,0,0,0,0,0,0.135075399014253,0.423423529584254,0,0,0,0,0,0,0,0,0.0579002865928879,0.0549588870656169,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0300485598733826,-0.0293432729290219,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.0438251125323198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0346198606610673,0,0,0.101163018281509,-0.000988170003420203,0,0,0,0.152118392317465,0,0,0,0,0,0,0,0,0,0,0.0790958771805521,0,0,0.101389161355578,0,0,0,-0.0100037402874837,-0.0158593849234893,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.152042183755187,0,-0.168957783129011,0,0.404749994075619,0,0,0,0,0.362740728031569,0.0872787881519838,0.0596597587739559,0.0640988771887762,0,0,0,0,0.435300224518946,0,0,0,0.0404891580369551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00427424426740857,-0.0171414205704288,0,0,0,0.00749395761392737,0,0
X600801.SH,0,0,0,0.656774911509505,0,0,-0.104715642208708,0,0,0,0,0,0,0,0.0832693859582354,0,0,0,0,0.0120776224182603,0,0,0,0,0,0,0,0.0811057487926553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0200038389730755,0,0,0,0,0,0,0,-0.0109419871599523,0.0424365756877691,0,0,0,0.0460476224010285,0,0
X600188.SH,0,0,0,0,0,0,0,0,-0.0517129673917177,0,0.357351639555855,0,0.160590575320845,0,0,-0.00894714441717146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125700559599456,0,0,0,0,0,0,0,0,0.304812356727641,0,0,0,0,0,0,0,0,0,0,0,0.00979511957675126,0,0
X002466.SZ,0,0,0,0,0.0610217868707996,-0.419688548805447,0,0,0.0952441613548585,0,0,0.273109205906605,0,0,0,0.728614407272494,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0678442987645688,0,0,0,0,0,0,0,0,0,0,0.10613085464205,0,0,-0.0584676056205309,0,0,0,0,0,0,0,0.0227043694805988,0.0489841146801697,0,0,0,0.108048437740074,0,0
X600352.SH,0,0,0,0,0.141169228036575,0,0,0,0.0741146409361826,0,0,0,0.0139236302384334,0,0,0,0.0625091348265096,0,0,0,0,0,0,0,0,0,0,0.210054050797788,0.148780220011579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155402596907899,0,-0.000346292407129244,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,-0.0105658303071765,0,0,0,0,0,0,0,0,0.0112796499187423,0.112850257731497,0,0.0130083881882455,0,0,0,0,0,0,0,0,0,0.018212814932755,0,0,0.101909242647793,0,0.0783253525990537,0,-0.0143726105029162,0,0,0,0,0,0,0,0,0.0233810452486086,0,0,0,0,0.201993635474463,0,0.0114043368949816,-0.0100868869797249,0,0,0,-0.0112171955768271,0,0
X000786.SZ,0,0,0,0,0,0,0,-0.0580717360605605,0,0,0,0,0,0,0,0,0.193916171708641,0,0,0,0,0,0,0,0.0337884242206166,0,0.00784442295078871,0,0,0.23238595118213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12662621765079,0,0,0,-0.00252329696909868,0,0,0,0,0.0780299689139548,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.0378974073768125,0,0,0,0.137382821317143,0.0810763429716477,0,0,0,0,0.0188899720361902,0,0,0,0,0,0,0,0,0,0.00301708517824544,0,0.0853979751840917,0,0,0.0818062219001315,0.0917016345344031,0.0669137544363962,0,0,0,0,0,0,0,0,0.0468911624134232,0,0,0.028004871565919,0,0,0,-0.024962435299681,0.022264277754037,0,0,0,0.00545049632089188,0,0
X600688.SH,0.384797535083457,0,0,0,0,0,0,0,-0.0770824178292808,0,0,0,0,0,0,0,0,0,0.0262091809036133,0,0,0,0,0,0,0,0.0685153627507702,0,0,0,0,0,0.0287454739488576,0,0,-0.0563176768760946,0.063948915599573,0,0,0,0,0,0.154004973341144,-0.0011894461413214,0,0,0,0,0,0,0,0.0214231029052565,0.00357547161642378,0,0,0,0.0673711303125464,0,0
X002271.SZ,0,0,0,-1.73472347597681e-18,0,0,0.0371568944860985,0,0,0,0,0,0,0,0,0.0194895776510875,0.193500382790093,0,0,0,0,0.0959877686477708,0,0,0,0,0.101803461928206,0,-0.127822881869952,0,0,0.0338331769644047,0.0985500278326484,0.165789448224574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0619099505636655,-0.00949283492317935,0,0,0,0.0368884948050848,0,0
X600111.SH,0,0,0,0,0,0,0,0,0.0436228421235843,0,0,-0.124986472375742,0,0,0.0388128338027566,0.178114549903433,0.125435585021371,0,0,0.186495840458838,0,0,0,0,0,0,0,0,0.0556116797868818,0,0,0,0,0,0,-0.0327098218717671,0,0,0,0,0,0,0,-0.108099843389752,0,0,0,0,0,0,0,-0.00120188020363465,0.0060759954358147,0,0,0,0,0,0
X600176.SH,0,0,0,6.93889390390723e-18,0,0,-0.0528831020228265,0,0,0,0,0.0932759838596803,0,0,0,0,0.0175011204681173,0,0,0,0,0,0,0,0.225273249920336,0,0,0,0,0,0,0,0.0684378055149152,0.264564622642903,0,0,-0.0836317333953117,0,0,0,0,-0.0360391898103957,0,0.0891465318850981,0,0,0,0,0,0,0,-0.00251874189579406,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0.0497704682139784,0,0,0,0,0,0,0,0,0.0587694518018007,0,0,0,0,0,0,0,0,0,0,0.0913140541987057,0,0,0,0,0,0,0.00822042617568952,0,0,0,0,0,0,0,0,0,0,0,0.0980430097715649,0,0,0,-0.0112928819042326,0.0248581758820897,0,0,0,0,0,0
X000723.SZ,0,0,0,0,-0.150832663669728,0,0,0,0.105627530157703,0,0,0,0,0,0,0.141619572831165,0,0,0,0,0,0,0,0,0,0,0,0.46232680185413,0,0,0,-0.100374960634966,0,0.318314489467275,0,0,0.107862286874662,0,0,0,0,0,0,0,0,0,0,0.128891077101559,0,0,0,0,0,0,0,0,0.0733864777437988,0,0
X002353.SZ,0.427589068995055,0,0,-0.00591086356049053,0,0,0,0,-0.120907013484723,0,0.115420594377335,-0.100507682177656,0,0,0,0,0,0,0.0611997142162797,0,0,0.0884243522401877,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.256900946732076,0,0,0,0,0,0.270463571786855,0,0,0,0,0,0.0213425367991014,0,0,0,-0.0315776815078067,0.0645093683822804,0,0,0,0.0481540930768376,0,0
X600027.SH,0,0,0,0,0,0,0,0.0543146063421245,0.0300485454243789,0,0.0245700473921554,0,0,0,0,0,0,0,0.00407235629250577,0.176607448403137,0,-0.00470175276454427,0,0,0,0,0,0,0.0220797945770233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0937810889459251,0,0,0,0,0,0,0.0278268753923854,0.00968913835706783,0,0,0,0.0279768804688983,0,0
X600583.SH,0,0,0,-0.0684950680807664,0.032942487341228,0,0.0329235862117555,-0.0309447454245734,-0.00744794296826105,0,0,0,-0.135149321584794,0,0,0.128594035658015,-0.0734164895610837,0,0.101409024771325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0279328875967708,0,0,0,0,0,0,0.10779444077968,0,0,0,0,0,0,0,0,0.0265012916145171,-0.0138940010092032,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,-0.0598699681227412,0,0,0,0,0,0,0,0,0,0.0203278056720424,0,0,0,0,0,0,0,0,0,0.111941704882746,0,0.0989721632305285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0646336436820444,0,0,0,0,0,0,0,-0.00894591750620749,0.0170082501024125,0,0,0,0,0,0
X600516.SH,0,0,0,0,0.0607691849860067,0,0,0,0,0,0.0774946282716267,0,0,0.360282037504923,0.204248135204348,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100326687167304,0.0186857770480169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00342154506738612,0,0,0,-1.0842021724855e-19,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0.0179893238102427,0,0,0,0,0,0,0,0,0.00503159504080416,0,0.0793772666434497,0,0,0,0,0,0,0.0113577950715948,0,0.0461322555844385,0,0,0,0,0,0,0,0,0,0,0.0625709768637958,0,-0.0886843721119255,0,0,0,0,0,0,0.211023466968038,0,0,0.00272355672429855,0,0,0,0,0.00700597539706263,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0527648992328118,0,0,8.67361737988404e-19,0,0.00453143042889295,0.0595214227403585,0,0,0,0.157251280437834,-0.208136265278678,0,0,0,0.37295880257109,0,0,0,-0.0303815002923809,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0.206418987371322,0.058449743818922,0,0,0,0.0634624590154851,-0.0279384927259752,0,0,0,0.00133196474637566,0,0
X600489.SH,0,0,0,0,0,0,0.732612575865259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060171088078089,0.0801398694896712,0,0,0,0.0656564636506529,0,0,-0.0194128090585077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160845086314628,0,0,0,-0.0421656850296628,0.043466752891835,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0.0550400367211218,0,0,0,0,0.21667710749272,0.0764983244047876,0.0101075482556584,0.0924337402144001,0.0530892630574738,0.00782176354763527,0,0,0,0,0,0,0,0,0,0.022986887017411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00676732774399685,0,0,0,0,0.0128093467781171,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,-0.00673541711304415,0,0,0,0,0.0211821305862108,0,0,0,0,0,0,0,-0.0309388610153709,0,0,0.140342153917973,0,0.0613821419550048,0,0,0,0,0,0.0255737171101637,0,0,0,0,0,0,0,0,0,0,0.11899253950453,0.00173557125613228,0,0,0,2.71050543121376e-20,0.000219943527909914,0,0,0,-0.00761024739192667,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.156817344798755,0,0,0,0,0.0475056522810339,0.0612974719344079,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.116716354255605,0,0,0.0183768704063167,0.0832678151221851,0,0,0.0376068160787621,0,0,0,0,0,0,0,0,0,0,0,0.0474150167246812,0,0.0131164970667184,1.73472347597681e-18,0,0,0,0.017465395979405,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0395447552438171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096049683471816,0.0128643707952811,0,0,0,0,0,0,0,0,-0.0383232402293846,0,0,0,0,0.163658917365282,0,0,0.00289806988807407,0,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0.327884439675962,0,-0.0240203406100498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0318706681042239,0,0,0,0,0,0,0,0,0,0,0,-0.0194920279246785,0,0,0,0.00848471383903534,0.0174004662118715,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,-0.028949911349183,0.0407628315320839,-0.0111572415048757,0,0,0,-0.0403838569186858,0,0,0,0.0751492642733463,0,-0.0273864465858092,0,0,0,0,0.319144028072353,0,0,0.0359351800479806,0,0,0,0,0,0,0,0,0.225263374185337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.149072027876737,0,-0.0101027280861238,0,0,0,0,0,0
