,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X600585.SH,X002460.SZ,X000792.SZ,X002466.SZ,X600019.SH,X600111.SH,X601898.SH,X002271.SZ,X600011.SH,X600660.SH,X000877.SZ,X000708.SZ,X600010.SH,X000301.SZ,X601600.SH,X600547.SH,X600886.SH,X600176.SH,X600362.SH,X600795.SH,X600426.SH,X000983.SZ,X600803.SH,X000786.SZ,X600096.SH,X000408.SZ,X000723.SZ,X601699.SH,X601991.SH,X600486.SH,X600141.SH,X600219.SH,X600295.SH,X002353.SZ,X000807.SZ,X300073.SZ,X002192.SZ,X002080.SZ,X600801.SH,X600027.SH,X600157.SH,X600985.SH,X002497.SZ,X000683.SZ,X000830.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600111.SH,0,0,0,0,0,0,0.30961682309007,0,0,0,0,0,0,0,0,0.0840905214758746,0,0.267141192905635,0,0.115906327565646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131628460316168,0,0,0,0,0,0,0.0937615099839062,0,0,0,0.00952599697280346,0,0,0,0,0,0,0
X601898.SH,0,0.132560912221744,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0820458945556733,0,0,0.0140697506674692,0,0,0.232255246045955,0,0,0,0,0.191926046027131,0,0.0114860059981724,0,0,0,0,0,0,0.0574846886189311,0,1.73472347597681e-18,0,0,-0.0229930861763243,-0.0491789020413751,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177882791984377,0,0.145245102398804,0,0,0,0,0,0,0,0,0,0,0,0.058339425554411,0,0,-6.93889390390723e-18,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.386363099280146,0.0044941040662271,0,0,0,0,0,0,0,0.00828478472185401,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0788510847224301,0,0,0,0,0,0,0,0.0583836483691484,0,0,0,0,-0.0971847752836471,0.0334716458744008,0,0,0,0,-0.0891952106242613,0,0,-0.0905435282155752,0,0.129304430890006,0,0,0,0.715408227540682,0,0,0,0,0,0,0.0891879809243912,0.0169296669126956,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0.166663926737454,0,0,0,0,0,0,0,0.116659096153554,0,0.125258571370253,0,0,0,0,0,0,0,0,0.144502189558668,0,0,0,0,0,0,0,-0.19920351131385,0,-0.0409884339607705,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,-0.0266176105484807,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0,0,0.0593477129330361,0,0.078569622143386,0,0,0,0.0406492172299442,0,0,0,0,0,0,0,0,0,0,0,0,0.125693677827243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0439804260881448,0,0,0,0,0,0,0.0232796534355138,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0369278543007037,0,0,0,0,0,-8.67361737988404e-19,0.00955332959489018,0,0.0601092382528905,0,0,0,0.0249394061593535,0,0,0,0,0,0,0.0919757789415713,0,0,0,0,0.244791133603899,0,0,0,0,0,0,0.0490786532852314,0,0,0,0,0,0,0,-0.0750604221387153,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0.216402284913992,0,0,0,0,0,0,0,0.0513216502086688,0,0,0,0,0,0,0,0,0,0,0,0,0.184875872263912,0,0,0,0,0.164802231607261,0,0.0496012225389593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204874792321851,0,0,0,0,0,0,0,0,0,0,0,-0.191659909015329,0.0700694693582733,0,0,0,0,0,0,0,0,0,0,0.437827958838483,0.12407890737204,0.160589700544723,0,0,0,0,0,0.00410565221164083,0,0,-0.011965362858554,0,0,0.027109007125158,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333748004735637,0,0,0,0,0,0,0,0,0,0,0.0145618705517677,0,0.132867701762284,0.0551991321678844,0,0.395035604799161,0,0.028121957828325,0,0,0,0,0,0,0,0,0,-0.00277005696684382,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0.0314947544997929,0,0,0.131631717725883,0,0,0,0,0,0,0,0,0.225017250814829,0,0,0,0,0,0,-0.0206865990347025,0,0,0,0.0926900832022196,0,0,0,0,0,0,0.0792545562190525,0,0,0,0,0,0,0,0,0,0,0.0488971738467658,0,0,0.0277875708515899,-0.0646705890722976,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,7.99638048420852e-05,0,0,0.249450201806777,0,0,0,0,0,0,0,0,0,-0.0415663249928373,0,0.03625215985356,0,0,0,0,0,0.0386316304893969,0,0,0,0,0,0,0,0,0,0.0808646958012567,0,0,0,0,0,0,-0.01088677773511,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0658285813718485,0,0.00188601950642957,0,0.0535531535092583,0,0,0,0,0,0,0,0.0202315059684004,0,0,0,0,0,0,0.0447277797372205,0,0,0.11911478138697,0,0,0,0,0,0,0,0.0664856267770367,0.132642097538845,0,0,0,0,0,0,0,0,-0.0518842127298481,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0211681833588288,0,0,0,0,0,0,0.312559863626086,0,0,0,0,0,0,0.0220430368316875,0,0,0,0,0,0,0,0.00623066629845524,0.0605806890807738,0,0.119231726850029,0,0.069284431358781,0,0,0,0,0,0,0,0,0.0887978953957235,0,0,0.005586239568423,-0.0507338510536211,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19192689319049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00535828852510024,0.086011432280779,0,0,0,0.0325354983959303,0,0.0420853212830814,0,0,0,0,0.112854988815022,0,0.0788891567722102,0,0,0,0,-0.0194686200482693,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0.0184182409651204,0,0,0.117964965278527,0,0,0,0,0,0,0,0.0109717565742959,0,0,0,0,0,0,0,0.0568397473351857,0,0,-4.33680868994202e-19,0,0,0,0,0,0.0364579165419252,0.222069801720429,0,0.0233951836637439,0,0,0.0221202330227117,0,0,0,0,0,0.0478998436734307,0.0683212788687717,0,0,0,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0.578896830275513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.541813741531587,0,0,0.0294616287709681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0383740150711255,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00146773100400761,0,0,0,0,0.110242158990659,0,0,0,0,0,0,0.0604409273381255,0,0,0,0,0,0,0,0.0942876078369323,0,0,0.053220322411624,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268868491703627,-0.0441212325670675,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.164840350099035,0,0,0,0,0,0,0.0880431773736104,0,0,0,0,0,0,0,0,0,0.00696333971995835,0,0,0,0,0,0,0,0,0,0.206861494426533,0.000253242895557558,0,0,0.0281697069283213,0,0,0,0,0,0,0,0.0125214252906101,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0.0400384721167869,0,0,0,0.0608092406343198,0,0,0,0.0585094478611072,0,0,0,0,0,0,0.167311762654674,0,0,0,0,8.67361737988404e-19,0,-0.0462412466751585,0,0,0.687036042042182,0,0,0,0,0,0.0264463522778217,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.0424418065246286,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0.125026495240608,0.164028466861095,0,0,0,0,0,0,0,0,0,0.00691152908524439,0,0,0,0,0,0,0,0,0,0,0,0,0.141865165289905,0,0,0,0.136887533217457,0,0.0980301200583341,0,0,0.106036425892284,0.137927709224484,0,0,0,0,0,0.0295907701963775,0,0,0,0.017008791953844,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0.108286985675033,0,0,0,0,0,0,0,0,0.101371632519306,0,0,0,0,0,0,0,0,0,0,0.312710479824763,0,0,0,0,0,0,0.00421646808316861,0.0672969642304108,0,0.0290324575814624,0.202995246414049,0.0400361927909649,3.46944695195361e-18,0,0,0,0,0,0.0651428182336637,0,0,0,0.00936771769118305,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.0828072774458283,0,0,0,0,0,0,0.155429114842801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.439427526247196,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,1.38777878078145e-17,0,0.145611948392154,-0.106871632024495,0,0,0,0,0,0.367684320135006,0,0.123816255323493,0,0,0.0186608317467878,0.0937261898354283,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00461095362076964,0.0931501653247744,0,0,0.165611366362289,0,0,0.025956556163371,0,0,0,0,0,0,0,0,0,0.0225531147783598,0,3.46944695195361e-18,0.0871760815021753,0,0,0,0,0.0172305817785151,0.113850752682558,0,0,0,0,0.0150625190133235,0.101807195026927,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0
X600486.SH,0,0,0,0,0,0,0,0.117004666422234,0.0490931161848805,0,0,0,0,0,0,0,0,0,0,0.11573411429672,0,0.0916267817597119,0,0,-8.67361737988404e-19,0.0923777864620142,-0.0505004851577603,0,0,0,0,0,0,0,0,0,0.0825290105214287,0.0180120002266416,0,0,0,0,0,0,0,0,0,0,0,0,0.0232922153234186,0,-0.0882821573475779,0,0,0,0,0,0
X600141.SH,0,0,0,0,0,0,0,0.102437877296297,0.0798340675239453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109708165807982,0,0,0.357334743326534,0.16796239154422,0,0,0,0.0581140343358171,0,0,0.0190772137237658,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0232365027565013,-0.0291116170997797,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0.106732801126814,0,0,0,0,0,0,0,0,0,0,0,0.433392496526271,0,0,0,0,0,0,0,0,0,0,0,0.0918071033891285,0,0,0,0,0,0.0731812772283452,0,0,0,0.0212163703348976,0,0,0,0,0,0,0,0,0,0,-0.0824332826520461,0,0,0,0,0,0
X600295.SH,0,0,0,0,0.0465459889157357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199696123301637,0,0,0,0.0954797951033532,0,0,0,0,0,0,0.173135462821495,0,0.182769230472278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10565753267241,0,0,0,-0.122626378334669,0,0,0,0,0,0
X002353.SZ,0.233572340194284,0,0,0,0,0,0,0,0,0.46607797208961,0,0,0,-0.0420379783126714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0575419767867632,0,0,0,0,0,0,0,0,0,0,0,0,0.0108476867352972,0,0,0,0,0,0,0.0983855565363105,0,0,0.00998986093075591,-0.0374132725594174,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.866123761580583,0,0,0,0,0,0,0,0,0,0,0,0,0.12191689057317,0,-0.0698142828527307,0,0,0,0,0,0,0.0438098854702147,0,0,0,0,0,0,0,0,0,0.0238503865365922,-0.0482143397516658,0,0,0,0,0,0
X300073.SZ,0,0,0,0.194237894558528,0,0,0,0,0,0,0.0671782549599828,0,0,0,0,0,0,0,0.00741325593481811,0,0,0,0,0,0,0.0166100600008729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228072220411015,0.160571864791262,0,0,0,0,0,0,0,0,0.0281620796787247,0,0,0,0,0,0,0
X002192.SZ,0,0,0,0,0,0,0,0.0229178919860287,0.575990607848797,0,0,0,0,0.108414738820861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00757357858488528,0,0,0.0317012718331214,0,0,0,0,0,0,0.0990664002026893,0,0,0,0,0,0,0,0,0,0,0,0.0136059292337755,-0.0274210030236066,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0293730193766661,0,0.00644720164289059,0,0.0480891266224076,0,0,0,0,0,0,0.0147887568154163,0,0,0,0,0,0.0554345281608518,0,0,0.0971012705901049,0,0,0,6.93889390390723e-18,0,0.0135067401003359,0.124185057268845,0,0,0,0,0,0,0.134655699798256,0,0,0,0,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,0.248359042906657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00489159108817041,0,0,0,0,0,0.0718171560668568,0,0,0,0,0.0539036470033374,0.173997999639479,0,0,0,0,0,0.0333780554093824,0,0,0,0,0,0,-0.0438779438275572,-0.0272864388914826,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190296741309274,0,0,0.0862818818675591,0,0,0,0,0,0,0,0.112569332182357,0,0,0.0296686407384821,0,0,0,0,0,0.296804340221836,0,0,0,0.0270443533570085,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000525440341090866,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0.0122202356465452,0,0,0,0,0,0,0,0,0,0,0,0.016638025058954,0.0733811186791899,0,0.0839254663299653,0,0,0,0,0,0,0,0,0,0,0,0.105006304142803,0,0,0,0,0.0907946541736218,0.01745347343817,0.106171264852433,0,0,0,0,0.0983423311944865,0,0,0,0,0,0,0,0.0203431374287981,0,0,0,0,0,0,0
X600985.SH,0,0.144108180653065,0,0,0.157757830782612,0,0,0,0,0,0,0.0400705365826552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.405798741542908,0,0,0,0,0.0703479220958258,0,0,0,0,0,0,0,0,0,0,0,0.0170218483227878,0,0,-0.0127852702510925,0,0,0,0,0,0
X002497.SZ,0,0,0,0,0,0,0.087153650931963,0,0.378162095905226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0275601682448282,0,0.109999963696451,0,0,0,0,0,0,0,0.113849572984821,0,8.67361737988404e-19,0,0,0,0,0,0,0.0774146651703692,0,-0.096832899959665,0.0329175976926988,-0.0419045393583218,0,0,0,0,0,0
X000683.SZ,0,0,0,0,0.10557985150466,0,0,0,0,0,0,-0.0498341077117389,0,0,0,0,0.121496931903612,0,0,0,0.171517037669214,0,0,0,0,0,0,0,0,0.19674041381736,0,0,0.0839155005213533,0,0,0.1021293437147,0,0,0,0.0606145322076527,0,-0.0747721434791841,0.161388566369161,0,0,0,0,0,0,0,0,0.0246440564943878,-0.19641505850855,0,0,0,0,0,0
X000830.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0780825717752314,0,0,0,0,0,0,0,0,0,0,0.00956951515947346,0,0,0.0685239841006379,0,0,0,0,0,0,0,0.344895295000347,0,0,0.0259576804852133,0,0,0,0,0,0,0,0,0.0563820622415552,0,0,0,0,0,-0.0268800536564852,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,-0.0718905850745594,0,0,0,0,0,0,0,0,0,0,0,0.205927407309125,0,0,-0.248557698338425,0,0,0,0,0.106363207818061,0.172460997124592,0.0628945496833784,0,0,0.0110829308531643,0,0,0,0,0,0,0,0.0325677749195652,0,0,0,0,0,0,0,-0.0381719619797668,-0.0632400158201601,-0.103665054502595,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0883519320586452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78498543881038,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0715137164756328,0,0,0,0,0,0,-0.145359422443472,0,0,0,0,0,0,0,0,0,0,0,0.0766822100012765,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0247520716716072,0,0,0,0,0.181579282986823,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,-0.0177028338633133,0,-0.0168771777756333,0,0,0,0,0,0,-0.113050952362933,0,-0.0696103607747073,0,-0.214505891710021,-0.0682655915448546,0,0,0.0288736595879644,0.0260580430996728,0,0,0.0702679862516556,0,0,-0.0160882296874741,0,0,0,0,-0.061299063542582,0.119149512565048,0,0.0502655297949496,0,0.032761591586087,0,0,0,0,0,0.0991704180415037,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0971739016509607,0,0,0.0240045415319325,0,0,0,0,0,-0.177695931119797,0,0,0,0,0,0,0,0,0,0.0507801007443291,0,0,0,0,0.112576144758461,0,0.0266564024643592,0,0,0,0,0,0,0,0,0,0,0,0,-0.0340920939709801,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00207261276606847,0.0109973489896376,0,0.00455571078833809,-0.00159787136076997,0,0,0.00385540561986521,0,0,0,0,0,0,0,-0.000165986946834014,0,0,0,0,0,0,0.00783314063546617,0.00353795698352847,-0.00869550957192705,0,-0.00767873402812351,0.0078491599694979,0,0,0,0,0,0,0.00966294728947395,0,0,-0.0243567643028154,0.013867958930854,-0.0336935735108956,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,-0.00998616387441957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00416082545208365,0,0,0,0,0,0,0,0,-0.0011123793711974,0,0,0,0,-0.114742022594182,0.0898123499392301,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00301876405175517,0,-0.00634648037609422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00633221470663744,0,0,-0.0588005957753349,0.0340667700749972,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0.00020933343839799,0,0,0,0,0,0,0,0,0,0,0,-0.0354874524217385,0,0,0,0,0,0,0,0,0,0,0,0,-0.00555427834658084,0,0,0,0,0,0,0,0,0,0,0,-0.00742026629847841,0,0,0,0,0,0,0,0,0,-0.0429184945246086,0.0223428776800269,0,0,0,0,0,0
