,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600011.SH,X600309.SH,X600010.SH,X601898.SH,X600547.SH,X601991.SH,X600660.SH,X600688.SH,X601600.SH,X600886.SH,X600795.SH,X600188.SH,X600027.SH,X600362.SH,X601992.SH,X000898.SZ,X002466.SZ,X600176.SH,X600111.SH,X002460.SZ,X600516.SH,X000709.SZ,X600299.SH,X600352.SH,X000629.SZ,X600808.SH,X600489.SH,X600219.SH,X000786.SZ,X600801.SH,X601158.SH,X300072.SZ,X000825.SZ,X000553.SZ,X000883.SZ,X600583.SH,X000792.SZ,X601699.SH,X000408.SZ,X002271.SZ,X600339.SH,X002110.SZ,X000301.SZ,X000630.SZ,X002075.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601991.SH,0,0,0,0,0,0,0,0,0.0739473306638181,0,0,0,0,0,0,0,0.0140017531595421,0,0,0,0,0.0921418103875391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0775674202791056,0,0,0,0,0,0,0,0,0.0633416635309192,0,0,0,-0.0238816709066656,-0.00998388032097292,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.20947037910674,0,0,0,0.13455555621209,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.0739501782172098,0,0,0,0,0,0,0,0,0,0,0.0834138717602407,0,0,0,0.174173256935347,0,0,0,0,0,0,-0.00458172393214472,0.0401352709325533,0,0,0,0,0,0
X600688.SH,0.205824395115718,0.0143061538888199,0,0,0,0,0,0,0,0,0,0.0771411140420469,0,0,0,0,0.252887405992676,0,0,0,0,0,0.0360166013370621,-0.00765879339118267,0,0,0,0.0511027889366977,0,0,0.0253672099891634,0,0,0,0,0,0,0,0,0,0,0,0,0.00748462560227506,0,0.0162373190320189,0,0,0,0.0315266988787735,0.0690112723011131,-0.00251199062973679,0,0,0,0,0,0,0
X601600.SH,0,0,0,0.107662200552727,0,0,0.0527852642451316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0284475867812632,0,0.120557702097182,0.0832186956523682,0.0967220193396719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0343802594148789,0,0,0.10435744378617,0,0,0,0,0,-0.00544147063109041,-0.0635051784453191,0,0,0,0,0,0
X600886.SH,0,0.0546213453645698,0,0,0,0.0752200825714867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0498922960104593,0.00670458726740958,0,0,0,0.0971073577457054,0,0,0,0,0,0,0,0.0574821391168291,0,0,0,0,0,0,0.0151520309127497,0,0,0,0.0545566447058839,0,0,0,0,0,0,-0.00350734792200032,0.0159296733449151,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0.0202173140427385,0.0029837494213948,0,0,0,0,0,0,0,0,0,0,0,0,0.079056181840226,0,0.0806180606401362,0,0,0,0.099698776969227,0,0,0,0,0,0,0,0.0228127364807417,0,0,0,0,0.0281365100891346,0,0,0,0,0,0,0.0144867624047278,0,0,0,0,0,-0.00180567738876459,-0.0357186488305197,0,0,0,0,0,0
X600188.SH,0,0,0.359673600552178,0,0,0,0.176281147860541,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130075811887779,0,0.0629612028535158,0,0,0,0,0,0,0.142994178627431,0,0,0,0,0,0,0,0,0,0,0,0,0.0690828981094192,0,0,0,0,0.0958069443770296,0,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.514945181014094,0,0.0376561965421533,0,0,0,0,0,0,0,0,0,0,0,0,0.129396757019997,0,0,0,-0.0142147248277866,0,0,-0.0258078278011971,0,0.0286748630206707,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0670777437395032,0,0,0,0.130602965123015,0,0,0,0.00625684339237513,0,-0.138377691784057,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0.00765420791171078,0,0,0,0,0,0,0.021364210387481,0,0,0,0,0,0,0,0,0,0,0.0632774896927778,0.18727965661825,0,0,0,0.0611117257660234,0,0,0,0,0.0363069908941508,0,0,0,0,0,0,0,0,0,0,0.0130129239190221,0.0845639367150273,0.0812822894208108,0,0,0,-0.00157303304508691,-0.00820233723488566,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0.0218117117552048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0271871340627418,0.0816386297389714,0,0.420091868683406,0,0,0,0,0,0,0,0.0961858384275142,0,0,0,0,0,0,0,0,0,0,0.0512609922777436,0,0,0,0,0,0,0,-0.0311424249234024,0,0,0,0,0,0
X000898.SZ,0,0,0,0.00363007618945311,0.450642179505383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0288409803597961,0,0,0.405139697229447,0,0,0.142445774984811,0,0,0,0,-0.0424445884901927,0,0,0,0,0,0,0,0,0,0,0,-0.225136736648818,0.00299747155295465,-0.0139476450403665,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.0296831187657435,0,0.0279475546267687,0,0,0,0.0440907091905753,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612091555799293,0.130609716493409,0,0,0,0,0,0,0,0,0,0,0.0890640518871772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00897457004145659,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169334119749291,0.236423652091169,0,0.120837868999334,0,0.194375240424411,0,0,0,0,0,0,0,0.0858093819331843,0,0,0,0,0.00092104857487022,-0.0418618221374734,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309698543179017,0,0,0,0,0,0.0787233390640154,0,0,0,0,0,0.136283482231641,0,0,0,0,0,0,0,0.0424538695072726,0.00935376485568473,0,0,0.026254621309382,0,0,0,0,0,0,0,0,0.0227568016847451,0,0,0,0,-0.00159052598759149,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0.0450121138787563,0,0,0,0,0,0,0,0,0,0,0,0,0,0.843370936497593,0,0,0,0,0,0,0,0.0588236825847797,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109709352645245,0,0,-0.0182718283190785,0,0,0,0,-0.00642041588200042,-0.0646651326260827,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0.11237207094274,0,0,0,0,0,0,0,0,0,0,0,0,0.0168446829874492,0,0.253445741194763,0,0,0.0442982600846399,0,0.137877643658996,0.0250527042843976,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.186872175084521,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0740806246982011,0,0,0,0,0,0.195586689133997,0,0,0,0.0442891219957238,0,0,0.098080069816284,0,0,0,0.0735006350334218,0,0.0276529846121582,0,0,0.141526188724888,0,0,0,0,0,0,0,0,0,-0.000139743655092543,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0.147271680808035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.16038035302983,0,0,0,0,0,0,0,0,0,0,0,0.246998348960385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0993431514268286,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0.0980532971165468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24561810261899,0,0,0,0,0,0,0,0.0780030845038491,0,0,0.0640137174784329,0,0,0,0,0,0,0,0.124033977181578,0,0.0133216955092369,0,0,0,0,-0.0120255020944602,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0.116105500394322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39802872542494,0,0,0,0,0,0.208501110094143,0,0,0,0,0,0,0,0,-0.0214717251434783,-0.0530103381899832,0,0,0,0,0,0
X600808.SH,0.0434135584527037,0,0,0,0,0,0.0578604327047925,0,0,0,0,0,0.196500761614953,0,0,0,0,0,0,0,0.245742014173961,0,0,0,0,-0.0213323960590683,0,0,0,0,0,0,0,0,0,0,0,0,-0.125628295324186,0,-0.0715392912241293,0.0887672519680134,0,0,0,0,0.457476374701352,0,0,0,0.000552803016942891,0.0113119794788679,-0.0215502824735011,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,-0.0578578858045091,0.0194178398651481,0,0.706263922743987,0.0238232275759596,0,0,0,0,0,0,0.19598237009866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0328009704305014,0,0,0,0,0,0,0,0,0,0,0,0,0.0075944395122947,0,0,0,-0.00669703904364544,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0.13494111434936,0.0570217865501399,0,0,0,0,0,0,0,0,0,0,0,0.0644801226360169,0,0,0,0,0,0,0.159559466671752,0,0,0,0,0,0,0,0,0,0.0037272342381552,0,0,0,0.194693471970032,0.0665604112334687,0,0,0,0,0,0,0,0,-0.00196770571676826,0.00920458321183437,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0.0307690300058425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115631531832825,0.11237407561469,0,0,0,0.288217079811899,0,0,0,0,0,0,0,0,0,0.469154922261209,0,0.0684532602822224,0,0,0,0,-0.027921193299974,0,0,0,0,0,0,0
X600801.SH,0,0,0,0.326924084231505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17941965380543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269977886272202,0,0,0,0,0,0,0,0,0,0,0,0,-0.0194092281392502,0,0,0,0,0,0,0
X601158.SH,0.091649732705848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0410014352988915,0,0.0371692736571692,0,0.0192839844089164,0,0.00651410176654556,0,0.140760878797099,0,0,0.0563807661702305,0.0247659309937492,0,0,0,0,0,0,0,0,0,0,0,0.0136665107240401,0,0,0.0248086069315122,0,0,0.0784887422318024,0,0,0,0.00131209326896892,-0.016024344131096,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123488374527203,0,0.162160133002203,0,0,0,0,0.151674963513366,0,0,0,0,0.237586030134976,0,0,0,0,0,0.0283560364238586,0,0,0,0,0.161137416044097,0,0.255325208993832,0,0.1394588291428,-0.143196743323941,-0.0349953661254907,-0.169838163941225,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0.121544081212625,0,0,0,0,0,0,0,0,0,0,0,0,0.0924752660859508,0,0,0,0.0159413633977868,0.0534523079727377,0,0,0.0973523836799824,0,0.115702001105367,0,0,0,0,0,0,0.0463665429045502,0,0,0,0.0372275062530827,0,0,0,0,0,0,0,0,0,0,-0.0226318980787658,-0.0213399665779256,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0987057144737999,0,0,0,0,0,0.0674076797935596,0,0,0.277185378518412,0,0,0,0.0332494991621419,0,0,0,0,0.170016865015026,0,0.0265273652897997,0,0,0,0,0.0934759194749348,0,0,0.0622837062280815,0,0.119616859692843,0,0,0,0,-0.0175453890311036,-0.106771639648152,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0.0775419488194779,0,0,0,0,0,0,0,0,0.0750902861301601,0,0,0.0550715396176195,0,0,0,0,0.0456973203091898,0.0803951274135022,0,0,0,0,0,0,0,0,0,0,0,0,0.0681155046326892,0,0,0.0659410840814858,0,0,0,0,0,0.0495396221051774,0,0,0,-0.00205450091757472,-0.044800920384884,0,0,0,0,0,0
X600583.SH,0.62510309069437,0,0,0,0,0.0935900136041963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0259841454954027,0,0,0,0,0,0,0,0,0,0,0,0.0413891524010208,0,0,0,0,0,0,0,0,0.376858209518671,0,0,0,0.0503775584189489,0,-0.0143049516125733,0,0,0,0,-0.0220120470740384,0,0
X000792.SZ,0,0,0,0.0296119940922567,0.108219088978747,0.0266081303433752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0351573221809556,0,0,0,0.0026215193920264,0,0,0,0,0,0,0.148613196207557,0,0,0,0,0,0,0,0.173711746864882,0,0,0.0847167900040303,0,0,0,-0.0166697145153276,-0.0772379475335269,0,0,0,0,0,0
X601699.SH,0.0459018088472699,0,0,0,0,0,0,0,0,0,0,0,0,0.0117518174552944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224132627362436,0.0216092321819388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00752570298833369,-0.0397049075082094,0,0,0,0,0,0
X000408.SZ,0,0,0.18404776109094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0486278834481442,0,0,0.207753645500881,0,0,0.0529106415977163,0,-0.00903594257889938,0,0,0,0,0,0,0.169240929316856,0,0,0,0,0.071298492669019,0,0,0,0,0.0304852278898383,0,0,0.0681834770862354,0,-0.0172435379957365,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0.0733114287352522,0,0,0,0,0,0,0,0,0,0,0,0.209125779349181,0,0,0,0,0,0,0,0,0,0.0341375535697088,0,0.601043069626723,0,0,0.108529259682822,0,0,0,0,0.0560054837168677,0,0,0,0,0,0,0,0,0,-0.0187404322943308,-0.00552328366644685,0,0.213281232554036,0,0,0,0
X600339.SH,0.0201640808808688,0.288682684024297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00439917092480409,0,0,0.0826662167887476,0,0,-0.0556423341207783,0,0.0664059804068777,0,0,0,0,0,0,0.0291768992563183,0,0,0,0.428296323388622,0,0,0,0,0,0,0.251371716818262,0,0.0233808083853403,0,0,-0.0250955796745884,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0,0,0.0570816811372414,0,0,0,0,0,0,0,0,0,0.00320625506046622,0,0,0,0,0,0.0958970435353093,0,0,0,0,0,0,0,0.45471451587304,0,0,0,0.130129046492573,0,0,0,0,0,0,0,0.0879535734838472,0,0,0,0,0,0,0.10999186213628,0,-0.010456433872045,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221937976891595,0.037436973421783,0,0.000469431274078689,0,0.0383146628613727,0,0,0,0,0,0,0,0,0,0,0,0,0.0400264227576607,0,0,0,0,0,0,0.131295747246434,0,0,0,0.135185706563427,0,0,0,0,0,-9.03863082582902e-05,-0.0158732847857035,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00895603490214364,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.218016092723914,0,0.0465340088329486,0,0,0,0,0,0,0,0,0.0115123642411784,0,0,0,0,0,0,0,0,0.0814706527636062,0.0806387775362088,0.100002278664162,0,0,0,-0.00120522080712224,-0.0156237674184374,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,-0.041532337342387,0,0,0,0,0,0,0,0,0,0,0.0496846350223538,0,0,0,0,0,0,-0.0736714796568601,0,0,0,0,0,0,0,0,-0.0339799846413081,0,0,0,0,0,0,0,0,0,0,0,0,0.0296899417847621,-0.0530549830542159,0,0,0,0.231262513578156,-0.255671998878214,0,0,0,0.260177394482188,0,0
Change_TY3M,0,0,-0.153356804516167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060406727755906,0,0,0,0,0.0741276113193211,0,0,0,0,0,0,0,0,0,0,0,-0.147673194921229,0,0,0,-0.0137167909082863,0,0,0,0,0,-0.00994734673907613,-0.167899491678224,0,0,0,0,0,0
Slope,0,0,0,0,0,0,-1.08855673132883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.939625336694276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336725996924127,0,0,0,0,0,0,0,0,0,0,0,0.649175419064985,0,0,1.14478152034533,0,0,0,-5.24078581293179,-2.64511465868912,0
TED,0,0,0,0.201591924629895,0,0.326454759264615,0,0,-0.566306047242175,0,0,0.186894087788926,0,0,0,0,0,0,0,0,0,0,0,-0.0254278413150649,0,0,0,-0.204899857775035,0,0.0304655089802506,0,3.46944695195361e-18,0,0,0,0,-0.0720338649492211,0,0,0,0.0510223993996151,0,0,0,0,0,-0.0666113647570769,0,0,-0.460573859452712,-0.928715788630683,0.0977427497080141,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,-0.0562119123691169,0,0,0,0,0,0,0,0,0,0,-0.0597024972099695,0,0,0,0,0,0,0,0,0,0,0,0.0641523673395611,0,0,0.069577393782914,0,0.0474164677999757,0,-0.022199029551793,0,-0.158369018254391,0,0,0,0,0,0,0.107064058339253,-0.00593292614588937,0,-0.0228611437088309,0,0,0,0,0,0
MKreturn,0,0,0,0,-0.112706554061311,0,0,-0.183521351574311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.132245714863696,-0.109130150851108,0,0,0,-0.178294661441054,0,0,0,0,0.080383422794611,-0.00951522712131974,0,0,0,0,0,0,0,0,0,0,0,0.0108359090617999,0.0584049226189463,-0.00289888510969512,-0.0446787041134625,0.15249929726829,0,0,0,0,0
MKvol,0,0,0,0,0,0,0.00120133401125354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00517498454524206,0,0,0,0,0,0,0,0.00414957575266707,0,0,0,0,0,0,0,0,0,0,0,-8.97593955606094e-05,0,-0.00279827895532773,0.00109302205262157,0,0,0,0.00388150140611915,0.0305285675257874,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0789174169637016,0,0,0,0,0,0,0,0,0,0,0,-0.026309516299257,0,0,0,0,0,0,-0.0100011740471687,0.0441395989904561,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0953528831747686,0.126891151233643,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110858204045671,0,0.0251738113625937,0.0838916389990777,0,0,0,0,0.0389794735991008,-0.0590711139007498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0682505762428425,0,0,0,-0.0957162841894698,0,-0.0623546604305051,0.0489369440732747,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0.00683237346454113,0,0,0,0,0,0,0,-0.00147605603842412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00176284773172426,0,0,0,0,0,0,0,0,-0.00223054274449674,0,0,0,0,0,-0.00635640619217579,0.00669337091180005,0,0,0,0,0.0794566509400372,0
