,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X601898.SH,X601992.SH,X600309.SH,X600795.SH,X600688.SH,X601600.SH,X300072.SZ,X600660.SH,X601991.SH,X600188.SH,X600362.SH,X600547.SH,X600886.SH,X002466.SZ,X600027.SH,X000709.SZ,X600157.SH,X600111.SH,X600339.SH,X000898.SZ,X000959.SZ,X600489.SH,X600008.SH,X601158.SH,X002460.SZ,X000723.SZ,X600299.SH,X000883.SZ,X002271.SZ,X600176.SH,X600219.SH,X600352.SH,X000630.SZ,X600578.SH,X000539.SZ,X000408.SZ,X000792.SZ,X600583.SH,X000027.SZ,X600021.SH,X000786.SZ,X600808.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.0140011216788325,0,0,0,0.169093310396126,0,0,0,0,0,0,0,0,0,0,0,0,-0.0257864090469921,0,0,0,0.0074520070579478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0192579965258863,0,0,-0.0163473014544684,0.00468169773219554,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.139128334388139,0,0,0,0,0,0,-0.0455935145503924,0,0,0,0,0,0,0,0,0,0.0358730838840726,0.0906704590821118,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000642133560485355,0.00205141183790751,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,-0.00781866437183681,0,0,0,0,0,0,0,0,0,0.0147468434431665,0,0,0,0,0,0,-0.00399884495871118,0.0867904776034496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00602524676559309,0,0,0,0,0,0.00896118859534802,0,0,-0.00922658377759557,-0.0114283113545935,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105834412409714,0,0,0,0,0,0,0,0,0.129001863558489,0.196566766222227,-0.0417458721226843,0,0,0,0,0,0,0,0.0367527183150553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0193228919502419,0.00329878211121341,0,0,0,0,0,0
X600011.SH,0,0,0.183630339150987,0,0,0,0,0,0,0,0,0,0,0,0,0.121760252513121,0,0,0.0273878655754995,0,0,0.391437963192339,0.0412875998260794,0,0,0.0827225082836163,0,0,0,0.0617094881690952,0,0.0162379175523384,0,0,0,-0.0360015154224873,0,0,0,0,0.0170580924321133,0,-0.0881360260063271,0,0,0,0,0,0,0,0.0289980105053304,-0.0405669320244715,0,0,0,0,0,0
X600585.SH,0,0,0.132804942431376,0,0,0,0,0,-0.00182652742549375,0,0,0,0,0,0.0920488198995921,-0.0285148456566244,0,0,0,0,0.155855249724157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107786987189483,0,0,0,0,0,0,0.130983611574533,0,0,0,0,-0.0628771159621766,0,0,-0.00484469470996119,-0.0145593566458068,0,0,0,-0.1428570397381,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,-0.0746885415783951,0,0,0.142607545525244,0,0,-0.00293040100607686,0,0.0941856723621023,0,0,0,0,0.0136640659488651,0,0,0,0.0433119653612331,0,0.0551586753280843,0.0982095861784176,0,-0.00891276582407702,0,0,0,0,0,0,0,0,-0.0433014690979456,0,0,0,0,0.0800296298265704,0,0,0,0,-0.0131460260974324,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.371420382574665,0,0,8.67361737988404e-19,0,0,0,0,0,0.02051673394448,0,0,0,0,0,0,0,0,-0.0219058439334923,0,0,0,0,0.0330464638107187,0,0,0,0,0,0,0,0,0,-0.0113442802056947,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.160854051604743,0,0,0,0,0,0,-0.241797976513787,0,0.604839499108792,0,0,0,0,0.0911264539970233,0,0.391865624221484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0787619277561393,0,0,0.115154422694703,0,0,-0.050123168073875,0.0480026581052373,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,-0.0608436320550909,0,0.113209979226605,0,-0.116073648892271,0.173480032665991,0.206377067135686,0,0.368685838604994,0,0,0,0,0,0.0863388297912974,0,0,0,-0.139175044454709,0,0,0.0215091579096778,0,-0.0271563056809848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105772525972543,0,0,-0.0303874300776739,1.73472347597681e-18,0,0,0,0,0,0
