,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X002466.SZ,X002460.SZ,X600188.SH,X600585.SH,X000792.SZ,X600019.SH,X601898.SH,X000301.SZ,X600111.SH,X600660.SH,X600011.SH,X002271.SZ,X000877.SZ,X000708.SZ,X600010.SH,X600547.SH,X600886.SH,X601600.SH,X600795.SH,X000629.SZ,X600426.SH,X600176.SH,X600362.SH,X000408.SZ,X300073.SZ,X601991.SH,X000786.SZ,X600803.SH,X600096.SH,X600348.SH,X000983.SZ,X000723.SZ,X002080.SZ,X600027.SH,X600160.SH,X600141.SH,X601699.SH,X600219.SH,X600378.SH,X600157.SH,X002407.SZ,X600801.SH,X002353.SZ,X600549.SH,X600399.SH,X600486.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601898.SH,0,0,0,0,0,0,0.18745616348356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127699097052093,0,0.377969113999584,0,0,0,0,0,0,0,0,0,0,0,0.0406857657531863,0,0,0,0,0,0,0,0,0,0.0387578869701889,0,0
X000301.SZ,0,0,0,-0.172717577302353,0.13131451196257,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32680219759938,0,0,0,-0.0629160949864474,0,0,0,0,0.276461259098276,0,0,0,0,0,0.15370577132558,0,0,0.105049903463872,0,0,0,0,0,0,-0.130903413341814,0,-0.0745701050581709,0,0,0.147699946968945,0,0,0,0,0,0,0,0.0772376448508845,0,0
X600111.SH,0,0,0,0,0,0.165997605272096,0,0,0,0,-0.0736808594340639,0.0230495932998175,0,0,0,0.0757122562727577,0,0,0,0,0,0.00972887202587894,0,0,0.090283983087127,0,0,0.246518330472726,0,0,0,0,0,0,0,0.144420032930697,0.141974136923893,0,0,0,0,0,0.240756291957831,0,0,0,0,0.163032182169757,0,0,0,0,0,0,0,0,0.0465774942588972,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0805662996894546,0,0,0,0,0,0.0523152575016009,0,0,0,0,0.085645010160016,0,0,0,0,0.128191745172342,0,0,0,0,0,0,0,0,0,0,0.0503743125271494,0,0,0,0.150970974543884,0,0,-0.0705889706076776,0,0,0,0,-0.0324823097647474,0,0
X600011.SH,0,0,0,0,0,0,0,0,0.0201502939147117,0,0,-0.206020527974107,0,0,0,0,0,0,0.163935449974671,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.017688044232612,0,0,0,0,0.856495019429483,0,0,0,0,-0.0126806373242888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.119769450987006,0,0.851580964541006,0,0,0.0301181977723493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107114853136327,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0923573730859429,0,0.0238883657596869,0,0,0.0409510239292075,0,0,0,0,0,0,0.0282352967785069,0,0,0,0,0,0.211290267703496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0228508632624819,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00239380408538186,0,0.0755115100802801,0,0,0,0.0347591199196925,0,0,0,0,0,0,0,0,0,0.158787162625111,0,0,0,0,0,0,0,0,0,0.0928353179014855,0,0,0.0677465711074252,0.00650378687665062,0,0,0,0.0616364474270543,0,0
X600010.SH,0,-0.00715031549811629,0,0,0,0,0,0,0,0,0,0.0950405550623842,0.244297476180885,0,0,0,0,0,0,0,0,0.183584686203876,0,0,0,0,0,0,0,0,0,0,0,-0.0647425630603233,0,0.117541446616877,0.0724914153522932,-0.00974323446951388,0,0,0,0,0,0,-0.156945222735264,0,0,0.128350019682343,0,0,0,0,-0.0320582837247311,0,0,0,0.0496309172740037,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0468028463495907,0,0,0,0,0,0,0,0,0.238730957123557,0,0,0,0,0,0,0,0,0,0.0587790077323151,-0.0253025163679329,0,0,0,0,0,0,0,0,0.0213731374260706,0.0620003426942413,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0217520613769481,0,0
X600886.SH,0,0,0,0,0,0,0,0,0.124817857827857,0,0,0,0,0,0.049849741945796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129546738268457,0,0,0,0,0,-0.0254303653860423,0,0,0,0,0,0,0,0,0,0,-0.044460295573228,0,0,0,0,0,0,0,0,-0.0263063360531754,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.093453795390124,0,0,0,0.20208075718627,0,0,0,0,0.0352258653656665,0.0184699920940758,0,0,0,0,0.0245495134426157,0,0,0.262194817297998,0,0,0,0,0,0,0,0,0,0.0127645495862037,0,0,0,0.0760181290874057,0.121304282419826,0,0,0,0,0,0,0,0,0,0.00167309850406698,0,0,0,0,-0.0371368595594765,0,0
X600795.SH,0,0,0,0,0.158143606117148,0,0.141837426193465,0,0.0641238698241106,0,-3.46944695195361e-18,-0.110041116726084,0,0,0.282085050075911,0,0,-0.172499560636264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0669501902301337,0,0,0,0,0.096800765484026,0,0,0,0,0,0,0,0,0,-0.181913959966216,-1.73472347597681e-18,0,0,0,0,0,0,0,0.0140163023838125,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09178788021284,0,0,0,0,0,0,0,0,0,0,0,0.294085976872115,0,0.258712712049152,0.0982642154032757,0,0,0,0,0,0,0,0,0,0,0.0781652903440889,0,0,0,0,0,0,0,0,0,0,0,0.150151550164399,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0568545989457018,0,0,0,0,0.137014167144919,0,0,0,0,0,0,0,0,0,0,0.0579804678501696,0,0,0,0.163732266208414,0,0.0378490553970845,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0876031081577635,0.0562523878637642,0,0,0,0,0,0,-0.0143792452902448,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0.190303237932531,0,0,0,0,0,0,0,0.0787001595708939,0,0,0,0,-0.0140022635138527,0,0,0,0,0,0,0.21036761758989,0,0.0188332533053506,0,0,0,0,0,0,0,0,0,0.0182471593114388,0,0.0736381806677697,0,0,0.0152203017749866,0,0,0,-0.0473440986900197,-0.0335502419203393,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0446904083602549,0,0,0,0,0,0,0,0,0.136346941857677,0,0.039490060941642,0,0,0,0.0482895492511609,0,0,0,0,0.0310007719815566,0.0822208986393556,0,0,0.0652757291306505,0,0,0,0.0973379736001188,0.190435095408207,0,0,0,0,0,0,0,0,0,0.00768112126641478,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0.354955429359259,0,0,0,0.0179316935854985,0,0,0,0.153238496262299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111309106927114,0,0,0,0,0.0847648109395077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0696265739365729,0,0,0,0,0,0,0,0.00393862292958431,0,0
X300073.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0552217449377644,0.084323985577439,0,0.100416562875477,0,0,0,0,0,0,0,0,0.142908879706033,0,0,0,0,0,0,0,0,0,0,0,0,0.136958014287149,0,0.0166731719351683,0,0,0,0,0,0,0,0,0,0.0147055800985075,0,0,-0.084109763648364,0,0,0,0,0.0208031573331224,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0.00910923336250931,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.080794022046465,0,0.061074163901139,0,0,0,0,0,0,0,0,0.0580702879904199,0,0,0,0,0.411059632499906,0,0,0,0,0,0,0,0,0.0743176070442486,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0.0121260204441855,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0.0286889907236874,-0.0963589091389988,0,0,0,0.385978071667992,0,0,0.0453881914925796,0,0,0,0,0.108462057978236,0,0.383693540866711,0,0,0,0,0,0,0,-0.0351242145464764,0,0,0,0,0,0,0,0,0,0,0,0,0.022723569027364,0,0,8.67361737988404e-19,0,-0.0063956649025433,-0.0251547023896151,0,0,0,0,0,0
X600803.SH,0.0884756364260611,0,0,0,0,0,0.055612125469103,0,0,0,0.00717886825788263,0,0.142963936550839,0,0,0,0,0,0,0.130719240590152,0,0,0,-0.018269512520897,0,0,0,-0.024951995965013,0,0,0.00825685513484071,0,0,0.0326533347316409,0.0435789253918216,0,0.0246883338009336,0,0,0,0,0,0,0,0.0112032063428631,0,0,0,0,0,0,0.00636175729827787,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0.051772420110779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064495572484769,0,0,0,0,0,0,0,0,0,0.0213889241433922,0,0,0,0,0.989345297954518,0,0,0,0,0,0,0,0,0,0,0,-0.0457517679558872,0,0,0,0,0,0,0
X600348.SH,0,0,0,0,0,0,0.0767175213295362,0,0,0,0,0,0,0,0,0.0733638894864165,0,0,0,0,0,0,0,0,0,0,0,0,-0.0603628604559555,0,0,0,0,0,0,0,0,0,0.30702539826365,0,0.503178682224546,0,0,0,0,0,0.00501402983680881,0.142719027027877,0,0,0,-0.0172861774407706,0,0,0,0,0.0819703185236362,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0.41200631785434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00466891343085561,0,0,0,0,0,0,0,0.736138919344472,0,0.0343720072950008,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0170072103135642,0,0
X000723.SZ,0,0,0,0,0,0.0152902027874219,0,0,0,0,0,0,0.161997522260597,0,0,0,0,0,0.0663443466205674,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0580185894527941,0,0,0,0,0,0.0984715284404967,0,0,0,0,0,0.0717967006659506,0,0,0.153839235558184,0,0,0,0,0,0,0,0,0.0146754563335541,0,0
X002080.SZ,0,0,0,0,0,0.140358866522043,0,0,0,0,0,0.062677211054376,0,0,0,0,0,0.0429133041351042,0,0,0,0,0,0,0,0,0,0,0.228101784059744,0,0,0,0,0,0,0,0,0,0.0326541474699154,0,0,0,0,0,0.0909270025837356,0,0,0,0.0933305071527569,0,0,0,0.108191933186722,0,0,0,0.0236737134615895,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347678698511026,0,0,0.0369648008941633,-0.108469472884735,0,0,0,0.0631942585913558,0.0796693229935685,0,0,0,0,0,0.422087253518499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0541066900502033,0,0,0,0,-0.000962555395408506,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0.214911165247993,0.0161159118067645,0,0,0,0,0,0,0,0,0.16154207263605,0,0.0276937386298402,0,0,0,0,0,0,0,0,0,0,0,0,0.177411689297608,0,0,0,0.0746271475460554,0,0,0,0.226874373062435,0,0,0,0.0421465911250109,0,0,0.0687462261413856,0.0321541185481209,0,0,0,0,0,0
X600141.SH,0,0,0,0,0,0.0557229571596007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.640271630139548,0,0,0,0.0442963877984571,-0.134853210902701,0,0,0,0,0,0,0.0404253460129993,0,0,0,0,0,0,0,0,0,0,0,0.0187729962681818,0,0
X601699.SH,0,0,0,0,0,0,0.10965627284296,0,0,0,0,0.0655669442589187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180877811212589,0.570688462393643,0,0,0,0,0.0670949025415447,0,0,0,0,0,0,0,0,0,0,0,0.0544033275589839,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.16321660253445,0,0.0308947021247173,0.0419784894080635,0,0,0,0,0,0.343152993103176,0,0,0,0,0.0815649765744367,0,0,0,0,0,0,0.0211497375863295,0,0,0.0121709455301882,0,0,0,0,0,0,0,0.00580862663156455,0,0,0,0.0146307210585455,0.0886274765352779,0,0,0,0,0,0,0.0144836328023629,0,0
X600378.SH,0,0,0,0,0,0,-0.126245321311468,0,0,0,0,0.0450421509437842,0.299028661974675,-0.0629819866537958,0,0,0,0,0,0,0,0,0,0.0204428180410521,0,0,0,0.132108081899819,0,0,0,-0.0920106154406482,0.00890445437353684,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136043751537172,0,-0.0105875670467123,0,0,-0.0333775824113844,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0.110173177494093,0,0,0,0,0,0.0309488258603713,0,0,0,3.46944695195361e-18,0,0.084910755951294,0.101724711203371,0.00460595533515641,0,0,0,0,0,0,0,0,0.0566196547228723,0,0.0537886907991833,0,0.117760140868165,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0424617646442155,0,0,0,0,0,0,0.0168343027567753,0,0
X002407.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110067248333941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0823876122779859,0,0,0,0,0,0,0,0.387663018029163,0,0.0764443348522102,0.305773691851845,0,0,0,0,0,0,0,0.122967128361615,0.00773058794875374,0,0,-0.006328058244279,0,0,0,0,0,0,0
X600801.SH,0,0,0,0,0.00265288462069593,0,0.139518046926384,0.0700228669531351,0,0,0,0,0,0,0.122613459702575,0,0,0,0,0,0,0,0,0.0300222077582658,0,0,0,-0.0435171797702165,-0.054516953730116,0,0.28596075244881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0143793243649919,-0.0460932885983024,0,0.0238048382417919,-0.0446267943784728,-0.00997836108677193,0,0,0,-0.0744525102181382,0,0
X002353.SZ,0,0.318503111019902,0,0,0,-0.145358999453517,0.00275018505281042,0,0,0,0.126079236504631,0,0,0,0,0,0,0,0,0,0,-0.211369526086082,0,0,0,0,0,0,0,-0.0235476342754083,0,0,0.0314534212153403,0,0,0,0,0,0,0,0,0,0.171493472141437,0,0,0,0,0,0,0,0,-0.0550810168220673,-0.00416843950477614,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.180667595894611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0689582975538405,0,0.320551336600904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0541885919943702,0,0,0,0,0,0,0
X600399.SH,0,0,0,0,0,0.105268977556315,-0.205363043203589,0,0,0,0,0.000709125899692343,0.122107285285577,0,0,0,0,0,-0.128608225202755,0,0,0,0.189425599454579,0,0.15817833062375,0,0,0.0518902848794854,0.0669281936619892,0,0,0,0,0,-0.0252196176368339,0,0,0.203502542728639,0,0,0,0,0.0200061810033085,0,0.0989154679345552,0,0,0,0,0,0,-0.0381206499219833,0,0,0,0,0.00885761390917365,0,0
X600486.SH,0.121039305308749,0,0,0,0,-0.0126858174605557,0,0,0,0,0,0.207553160915494,-1.73472347597681e-18,0,0,-0.0812664703587733,0,0,0,0,0,0,0.0469427523785729,0,0,0,0,0,0,0,0,0,0.0139752518625958,0.00505404560595125,0,0,0,-0.0278491110997143,0,0,0,0.332383649226004,0,0,0,0,0,0,0.0791151488145724,0,0,0,-0.0188765632559622,0,0,0,-0.0130180149815932,0,0
Change_TY3M,0,0,0,0,0,0,0.0326034057231943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.176112958664811,0,-0.0856116603309733,0,0,0,0,0,0,0,0,0.0547699669988284,0,0.161286193863179,0,0,0,0,0,0,0,0,0.023119908740587,0,-0.0928022276921881,-0.209136842078451,-0.0183651041933071,-0.054830067281239,0,-0.102657689037386,-0.0717515733782987,-0.0760513973457594,0,0,-0.0505276572441637,0,0
Slope,0,0,0,0,0,0,0,0,0,0,-0.144400799417157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.116875801637325,0,0,-0.0470318555234276,0,0,0,0,0,0,0,0,-0.0908127468030191,0,0,-0.109856838570054,0,0,0,1.14694363918133,0,0,0,-0.869030854054843,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364904986708463,0,0,0,0,-0.116857368559879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32832150846133,0,0,0,0,0.357587738083805,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,-0.0459122276891938,0,-0.0745297297475765,0,0,0,-0.0504448661155823,0,0,0,0,-0.0780075373969033,0,0,0,0,0.0355517361812401,0,0.0114586513341236,0,0.0270154852745192,0,0,0,0.134984513796929,0,0,0,0,0,-0.0490220523176755,0,0,0,0,-0.0248597159115797,0,0.00841366106432435,0,0,0,0,0,0,-0.067674086585425,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0.0337135665767382,0,0,-0.0911291164388332,-0.00886278941132682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,-3.3881317890172e-21,0,-0.000780065873798837,0,-0.17696444426882,0,0.0529701242428008,0.0020257554538925,0,0,0,0.0132522765468694,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000356559795266704,0,0,0,0,0,0,0,0,0,-0.000193052774093227,0,0,0,0,0,0,0,0,0,0,-0.00065803797768413,0,0,0,0,0,0,0.00362767411137351,0,0,0,0,0.0156291894193195,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.114779193730095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.197353372827154,0,0,0,0,0,0,0,0,0,0,0,0,-0.743674541553625,1.15712047831086,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0.00681361972121446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0160727454239608,0,0,0,0,0.0247143695533523,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130089164603374,0,0
