,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600309.SH,X600011.SH,X600188.SH,X601898.SH,X600660.SH,X600688.SH,X600362.SH,X300072.SZ,X600795.SH,X002466.SZ,X601992.SH,X600547.SH,X601991.SH,X600111.SH,X600516.SH,X002460.SZ,X600176.SH,X600886.SH,X000898.SZ,X000786.SZ,X000709.SZ,X600157.SH,X600352.SH,X000792.SZ,X000553.SZ,X600027.SH,X002271.SZ,X601699.SH,X000408.SZ,X600219.SH,X600489.SH,X000983.SZ,X600339.SH,X600808.SH,X000959.SZ,X601158.SH,X000630.SZ,X000883.SZ,X002092.SZ,X000825.SZ,X002470.SZ,X600426.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600362.SH,0,0,0,0.163104097143335,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.39636350258037,0.00399370874144246,0,0,0,0,0,0,0,0,0,0,0,0.018039113450117,0,0,0,0,0,0.0249054381881661,0.167406935514829,0,0,0.0976952347988885,0,0,0,0,0,0,-0.00725219104640476,0.0143398129131586,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056880332285275,0,0,0.131795211370822,0,0,0,-0.0393143855795558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13909962062007,0,-0.0206452806406329,0.0264745320340921,0,0,0,0,0,0
X600795.SH,0,0,0,0.0802635244707962,0,0.252535868093191,-0.102602568227889,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0637799743216208,0.0790896720520406,0,0,0,0,0,0,0,0,0,0,0,-0.0198558384367928,-0.0807815897929394,0,0,0,0,0,0,0,0,0,0.0516198816890966,0,0,0,0,-0.00776644401626587,0.0253137760217881,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0573595495972426,0.748024625532582,0,0,0,-0.0320540068439716,0,0,0.0331928410468582,0,0,0,0,0,0.10132591416216,0,0,0,0,0,0,0,0,0,0,0,0,0.00909249906825459,0,-0.0260808235688628,0.0716273355325126,0,0,0,0,0,0
X601992.SH,0,0,0,0,-0.006598179717512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205043762404847,-0.0595315602311494,0,0,0,0,0,0,-0.0630763150268367,0,0.168383030404178,0,0,0,0,0,0.180826177501764,0.120537033418576,0,0,0,0,0,0,0.0298332570296049,0,0,-0.0209967271211375,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188541100977813,0,0,0,0,-0.0660983965455201,0.0317496545718824,0.0834771450522021,0,-0.056653139563901,0,0,0,0,0,0,0,0,-0.009675628424524,0,0.543707026620134,0,0,0,0,0,0,0,0,0,0,0,0,0.00296998713607324,-0.00834850480776759,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0.119694322681264,0,0,0,0,0,0,0,0,0.00765949179829105,0,0,0,0,0,0,0,0,0,0.00579853685979807,0,0,0,-0.0189606084757452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0487652166272985,0,-0.0111538442099413,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.355930861968604,0,0,0,0,0,0,0,0.00919003113766743,0,0,0,0,0,0,0,0,0.223329251653233,0,0,0,0,0,0,0,0,0.0206753449357373,0.00176559922811463,0,0,0,0,0.21271885997628,0,0,0,0,-0.0078911293586791,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0.0772292135826131,0,0.203174092270997,0.0550839503273444,0,0,0,0,0,0.245348061164789,0,-0.129021468135434,0,0,0,0,0,0,0,0,0.00557084663493088,0,0,0,0,0.150754430976455,0,0,0,0,0.143097898370711,0,0,0,0.45027474877352,0,0,0,0,-0.0669206294037481,0.0515094937706029,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.662096596694592,0,0,0,0.0645650124864784,0,0,0,0,0,0.0155910446865339,0,0,0.153906725863895,0.163947670118981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.014171143861275,0,0,0,0,0,0
X600176.SH,0,0,0.0462502833312826,0.141002560420222,0.131315003824045,0,0.05540000386717,0,0,0,0.145724000038592,0,0,0.0519903886471822,0,0,0,0.130310226903796,0,0,0,-0.0684861204593427,0,0,0,0.140309983129445,0,0,0,0,0,0,0,-0.252541628236743,0.0459531484401198,0,0,0,0,0,0,0,0,0,0,0,0,0.337408250070768,0,-0.0104380874717874,0,0,0,0,0,0,0
X600886.SH,0,0,-0.0299378204822877,0,-0.0463771912864208,0,-0.066820821540175,0,0,0,0,0,0,0,0,0.0273017355621283,0,0.0301238096014332,0,-0.0347939461430235,-0.0663715226317208,0,0,0,0,0,0,0,0,-0.0499758407702228,0,0,0,0,0,0,0,0,0,-0.00786812090648795,0,0,0,0,0,0,0,0,0,-0.00587067214205751,0.0182238838004785,0,0,0,0,0,0
X000898.SZ,0,0,0,0.0799445645032952,0,0,0,0,0,0,0,0,0.245137383271858,0,0,0,0,0,0,0.211495525562281,-0.0132762736677346,0.0178016168244424,0,0,0,-0.00770385727700282,0,0,0,0,0,0,0,0,0.0335898895369063,0,0,0,0,0.14100618259177,0,0,0,0,0,0,0,0,0,0.0126686442640301,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0.0848643262358446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0506816000834872,-0.0624458500136045,0.589551971595123,0,0,0,0,0,0.165212350138741,-0.146039351494146,0.0740795574415078,0,0.16394754775274,0,0,0,0,0,0.142005852140254,0,0,0,0,0,0,0.241774269340643,0,0,0,-0.0152104723488728,0.0176187814832105,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0.162724203292006,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0399320865157905,0,0,0.00131555971628985,0,0.0897759859188754,0,0,0,0,0,0,0,0.0176143173143476,0,0,0,0.04972734708381,0,0,0.171737918555956,0.120685524767161,0,0,0,0,0,0,0,0,-0.00644184416123353,0.00609141287612856,0,0,0,0,0,0
X600157.SH,0.0222462559751629,0,0,0,0,0,0,0,0,0,0,0.0185736740702003,0,0.0405812406401745,0.010864063605225,0,0,0,0,0.0332579538488476,0.00386565865090489,0,-0.00324292917805877,0,0,-0.0019531261014561,0,0,0,0.0252053825683105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00808418450260421,-0.0109941625357765,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0.038846556132738,0,0,0,0,0,0,0.0781295631074247,0,0,0,0,0,0.00755270367971782,0,0,0,0.0600462736944217,0,0,0,0.0389133453179714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151054371199094,0,0,0.317292856930528,0,0.0352645106404711,-0.0411293909608033,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154636098663836,0,-0.0130948958720646,0,0.827057918777426,0,0.191844962852082,0,0,0,0.0253486457029632,0,0,0,0,6.93889390390723e-18,0,0,-0.102421862889755,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,-8.67361737988404e-19,-0.0432782552710266,0,0,0,0,0,0
X000553.SZ,0,0,-0.106541199479041,0,0,0.330224379981168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0221120403418827,0,0,0,0,0.119628094086007,0,0,0,0,0,0,0,0,0,0,0,0,0.053820240458909,0,0,0,0,0,0.242452369764664,0,0,0.0692641372079,0,-0.0277560135169717,0.0585835721623378,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.067043648895823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0670967969197985,0.000533362836592566,0,0,0,0,0,0,0,-0.00941475280721261,0.0426193589164522,0,0,0,0.0495948764670668,0,0,0.0411197026739028,0,0,0,0,0,0,0.0596880076172614,0,0,0,0,0.00600672593469163,0.0180341804226492,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0104784467969532,0.017672118338206,0,0,0.0728250678258175,0,0,0.0444951576363101,-0.035472309759194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0484137635573837,0,-0.0391536498643825,0.0906869686564638,0.273063674009497,0,0,0,0,0
X601699.SH,0,0,0,0.138081482888861,0.0659813070568417,0,-0.0637091000329506,0,0.123285123202487,0,0,0,0,0,0,0,0,0,0,0,0.0718595849817057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.641354117986871,0,0,0,0,0,0,0,0,0,0,0,0,0.000317260947524212,0,0,0,0,0,0
X000408.SZ,0,0,0.194693971894343,0,0,0,0,0,0.0840732351685422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316975615684083,0,0,0.0300149264486406,0.0261004411474398,0,0,0,0,0,0,0,0,0,0,0.122693911367479,0,0,0,0,0,-0.0162362163377217,0,0,0,0,0,0
X600219.SH,0,0,0,0.105052197603839,0,0,-0.0449461841475999,0,0,0,0,0,0.0208863369809436,0,0,0,0,0,0,0,0.0877828833364067,0,0,0,0,0,0,0,-0.0924297706893985,0.00506127366541368,0,0,0,0.12099619883403,0,0,0,0,-0.0248422196349655,0,0,0,0,0,0,0,0,-0.0261404527675622,0,-0.00219503913541239,0.0129010016125973,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.0846493181843007,0,0,0,0.14691105253335,0,0,0,0,0.203891870711621,0,0,0,0,0,0,0,0,0,0,0,0,0.0298351137888794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000908573753339274,0.000465791491881738,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0.089282099814509,0,0,0,0.0496727010927666,0,0,0,0,0,0,0.0329267149276684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367475422161316,0,0,0,0,0,0,0.171397162981588,0,0,0,0,0.134423662324781,0,0,0,0,-0.00416384943164381,0,0,0,0,0,0
X600339.SH,0,0,0,0,-0.0813971558864916,0,0,0,0.0909987270678203,0,0,0,0,0,0,0,0,0,0,0,0,0.000191751220371371,0,0,0,0,0,0,0.087146085775072,0,0.249814661716796,0,0,0,0,0,0,-0.12709907966463,0,0,0,0,0,0,0,0.119166585838526,0,0,0,-0.00213851620504082,0,0.0721757969670859,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0.0554388002990044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174987503949275,0,0,0,0,0.0509852035680109,0,0,0,0,0,0,0,0.104853110297096,0,0,0,0,0,0,0,0.298297488810344,0,0.070441945687003,0,0,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0.244231193851048,0.00523673734969368,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0356317138825333,0,-0.0295708877645971,0,0.165434374979663,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0543922313573156,0,0.213184066474656,0,0,0,0,0,0,0,0,0,-0.0259274562374068,0.0457837201141132,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0.0117152174849081,0.103931131383738,0,0,0,0,0,0,0,0,-0.00925035359422763,0,0,0,0,-0.00569294939373042,0,0.0241822083539426,0,0.102785124055748,-0.0300787454633146,0,0,0,-0.0388648847938512,0.0754321676325039,0,0,0,0,0,0,0,0.0179028344594721,0,0,0,0,0.134869968974705,0.062506267103463,0,0,0,0,0.00106071994066274,0.00975734874323355,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,-0.0221711201127,0,0.0283875791379031,0,0,0,0.153869692642478,0,0,0,0,0,0,0.223239627936677,0,0,0,0,0,-0.0430257950285723,0,0,0,0,0,0,0,0.0354604718626256,0,0,0.14207361544381,0,0,0,0,0,0,0,0,0,0,0,0,-0.00675201931822571,0.011885568405889,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227134668367648,0,0,0,0,0,0.00301776502109133,0.0301931025941401,0.0544721946477055,0,0,-0.0325301061963652,0,0,0,-0.0231464256018233,0,0,0,0,0.0765686898127839,0,0,0.0352549233114198,0,0,0,0,0,0,0.0637190268888703,0,0,0,0,0.00728499003678914,-0.00102596323589902,0,0,0,0,0,0
X002092.SZ,0,0,0,0,0,0,0.133397218555718,0,0,0,0,0,0,0,0,0,0,0,0,0.327880181626074,0.0847841608820867,0,0,0,0,0.0454952112761913,0,0,0.0959572294266665,0,0,0,0,0,0,0,0,0,0,0.0859444830221455,0,0,0,0,0,0,0,0,0,-0.00868487656562865,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0864931103588154,0,0,0,0,0.102717279174837,0.0875334761148658,0,0,0,1.73472347597681e-18,0.0408049014060145,0,0,0,0,0,0,0,0,0.325982037717525,0,0,0,0,0.0578963183561247,0,0,0,0,-0.0129481875407302,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00359259085645213,0,0,0,0,0,0
X600426.SH,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.119357583155032,0,0.0293489243057565,0,0,0,0,0,0,0.355100629731444,0,0,0,0,0,0.140559261142545,0,0.0088036431207305,0,0,0.0735952735749164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00942023361500091,-0.0429317784925605,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,-0.0305875656374587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0525808594881425,0,0,0,0,0,0,0,0,0,-0.0409795532909251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0053129697449574,-0.0353737990613698,0,0,0,0,0,0
Slope,0,0,0,0,0.410978784237283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124995919820506,0,0,0,0,0,0,0,0,0.0103617117316525,0,0,-0.159683635008666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,-0.024172504964383,0,0,0,7.92534944234491,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237055955421409,0,0,0,0,0,0,0
RealEstate_excess,0,0,0.178460740249502,0,0.0515144770033475,0,0,0,-0.265773064222294,0,0,0,0,-0.0770007331021309,0,0.133610998338613,0,0,0,-0.026202886367686,0.00115472657993233,0,0,0,0.177304990750559,-0.00145809030740346,0,0,-0.102895400820126,0,-0.0551135582803483,0,0.0779534239195012,0,0,0,0,0,0.0811279093570418,0,0.283113058220351,0,0,0,0,0,0,-0.0126832880334745,0,-0.0199240312293127,0.0463913031845123,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.031243925021704,-0.008585514133119,0,-0.0468676354196443,0,0,0.00932323343218591,0,0,0,0,-0.0203776391007519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00784446086349462,0.00953361472806175,0,0,0,0.0903137014624542,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00158845784477394,0,0,0,0,0.00141006591614402,0,0,0,0,0.00352498047905914,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00218711896815505,0,0,0,0,-0.00379646177866098,0,0,0,0,-0.00237674093998921,0.00430141052397577,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0454074733025267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0761937190989149,0.0396768017145499,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108937512675846,0,0,0,-0.00688697539075137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0205450412049017,0.0490313821520784,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0.00195780421060471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00119127506936054,0,0,0,0,0,0,0,0.00243317533707617,0,0,0,0.0047890115514308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00406767942855599,-0.0153308683436234,0,0,0,0,0,0
