,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X601992.SH,X300072.SZ,X601898.SH,X600688.SH,X601991.SH,X600795.SH,X600309.SH,X601600.SH,X600547.SH,X600660.SH,X600362.SH,X600188.SH,X600886.SH,X600339.SH,X000709.SZ,X600027.SH,X002466.SZ,X600157.SH,X600111.SH,X600008.SH,X000898.SZ,X601158.SH,X600489.SH,X000959.SZ,X600299.SH,X002460.SZ,X600352.SH,X000408.SZ,X000883.SZ,X600583.SH,X600219.SH,X600160.SH,X000630.SZ,X600578.SH,X000723.SZ,X000539.SZ,X600176.SH,X002271.SZ,X000792.SZ,X600021.SH,X000027.SZ,X002092.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.30063107565615,0.0631548556953761,0.00960465713873961,0.0344114680000231,0,0,0.039726329547033,0,0,0,0,0,-0.0045569873776996,0.117646002352338,0,0,0,0,0.0151165146342052,0,0,0,0,0,0,0,0,0,0,0,0,-0.0260584579672442,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212218653276987,0,0,0,-0.0184872977100045,0.00725748488377344,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0.0828328695766911,0,0.0217758490746622,0.0984115053566799,0,0,0,0,0.0140082433033896,0,0,0,0,0.0706990155891231,0,-0.0488726837934068,0,0,0,0,0,0,0.0299129562756057,0,0,0,0,-0.0545937603378772,0.0202745587485835,0,0,0,0,0,0,0,0,0,0,0,0,0.0411893010247275,0,0,0,-0.00364927624390178,0.00308153832468577,0,0,0,0,0,0
X601088.SH,0,0,0,0,1.73472347597681e-18,0,0,-0.0134893512700029,0,0,0,0,0,0,0,0,0,0,0,0,0.00565334979897732,0,0,0,0,0,0,0.0884267642666834,0,0,0,0,0,0,0,0,0,0,0.0138900154577781,0,0,0,0,0,0.0194944197611288,0,0.0669327972227346,0,0.0405051250943349,0,-0.00551790023355724,-0.00179621291864501,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102923887159715,0,0.00155509185472722,0,0.497080839161764,0,0,-0.0339025760346905,0,0,0,0.135536958325613,0,0,0,0,0,0.0650405823346556,0,0,0,0,0,0,0,0,0,0.0071724381591426,-0.0237197493682016,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0.1478655469539,0,0,0,0.0309510570415503,0,0,0,0,0,0.0492649602600371,0.297677285154503,0,0,0,0.0576483410345566,0,0,0,0.0365443125762632,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0638234326952046,0,0,0,0,0,0.0390440075241758,-0.0280321462466461,0,0,0,0,0,0
X600585.SH,0,0,0,0,-0.023124058791369,0,0,0.0220390766012747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110233728097041,0,0,0,0.167925139878783,0,-0.0110409304854799,0,0,0,0,0,0,0,0,0,0,-0.0606589996907977,0,0,0,0,0,0,0,0,0,1.35525271560688e-20,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,-0.028943964459331,0.0251841637550409,0,0,0,0,0,0.1425023878163,0,0,0,0,0,0,0,0,0,0,0.00874436113997652,0.122200179828815,0.196934651090003,0,0,0,0,0,0,0,0,0,0,0,0,-0.0698732342403008,0,0,0,0,0,0,0.198302689190938,0,0,0,0.00170775800757776,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.623646671537275,0,-0.0733561098731533,0,0,0.264214626751309,0,0,0,0.33143100474456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0277399252754129,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,-0.560850632963389,-0.16516791409487,0,0,0,0,0,0,0,0.132632461572174,0,0,0,0,0,0,0,0,0,0,0,0,0.194219070156258,0,0,0,0,0,-0.1779474778406,0,0,0,0,0,0,0,0,0,0.156813411269941,0,0.122857420783384,0,0,0,0,0,0.114461434657961,1.73472347597681e-18,0,0,0,0,0,0
X601898.SH,0,0,0.11251930318554,0,0,0,0,0,0,0,0,0,0,0.00618530068044444,0,0,0,0,0.0779053045303134,0,0.0816339328802285,0,0,0.117829515587709,0,0,0.0180448353583632,0.0490299417089863,0,0,0,0,0,0,0,0,0.11190400010574,0,0,0,0.00562817624572357,0,0,0.0701084605273522,0,0,0,0,0,0,-0.007129229527922,0.0151243936455047,0,0,0,0,0,0
X600688.SH,0.0663363981419995,0.125085921582623,0,0,0,0,0,0.0259328433126573,0,0,0,-0.083076520966936,0,0,0,0,0,0.1027428531565,0,0.0425781008318542,-8.67361737988404e-19,0,0,0,0.0911093348943935,0,0,0,0,0.0369049148377911,0,0,-0.0821368737434171,0,0,0,0.0477856322756674,0,0,0,0,0,0,0,0,-0.0140281631159365,0,0,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,-0.0585442156846893,-0.0787781250324731,0,0,0,0,0,0,0,0,0,0,0,0.0527497769125446,0,0.0539144512560025,0,0,0,0.119389868985649,0,0,0,0,0,0,0,0,0,0,0,0.209598740896976,0,0.0686154921057636,0,0,0,0,0,0,0,0.190633576657402,0,0.0687435927859112,-0.0332079357606368,0,0,0,0,0,0
