,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601898.SH,X601991.SH,X600688.SH,X601600.SH,X600660.SH,X600188.SH,X600886.SH,X600795.SH,X600362.SH,X000898.SZ,X600547.SH,X002466.SZ,X600027.SH,X601992.SH,X600516.SH,X600299.SH,X600111.SH,X600176.SH,X000709.SZ,X300072.SZ,X002460.SZ,X000629.SZ,X600352.SH,X600339.SH,X600808.SH,X600583.SH,X000553.SZ,X000825.SZ,X600801.SH,X002110.SZ,X000786.SZ,X601158.SH,X000301.SZ,X000883.SZ,X000792.SZ,X600426.SH,X600219.SH,X000932.SZ,X000408.SZ,X600489.SH,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600688.SH,0,0.172801549470127,0,0,0,0,0,0,0,0,0,0.0137686321096325,-5.42101086242752e-20,0,0,0,0.137914254366518,0,0,0.00996347834233792,0,0,0,0,0,0,0,0,0,0,0,0,0.0729491908324764,0,0,0,0,0,0,0,0,0,0,0.0248615349050464,0,0,0,0,0,0,-5.42101086242752e-20,-0.00784074908936382,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0511012461539821,0,0,0,0,0,0,0,0,0,0,0.0372245151593049,0.0543475190318832,0,0,0,0.0246803417440354,0,0,0,0.30988271353507,0.117625108113915,0,0,0.0192552413340464,0,0,0,0,0,0,0,0,0,0,0.228690305768276,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.0320023903792173,0.116805015189121,0,0,0,0,0,0,0,0,0,0,0,0.0951320063983488,0.216663408579158,0,0,0,0,0,0,0,0,0,0,0,0.037414343757656,0,0.0884010032082477,0,0,0,0,0.0227507777528175,0,0,0,0,0.0603461676804435,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0.073383713194979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151267410872671,0.0210578476350688,0,0,0,0,0,0,0,0,0,0.473298920004486,0,0.000872063135406708,-0.0133746353642947,0,0,0,0,0,0
X600886.SH,0,0.17524827979371,0,0,0,0.00283188590015831,0.157347840653517,0,0,0,0,0.160800617894751,0,0,0,0,0,0,0,0,0.0919221916023479,0,0,0.026345999584039,0,0,0,0,0,0,0,0,0,0,0,0.108568294500268,0,0,0.0152850482167417,0,0,0,0,0,0,-0.0113407094417682,0,0,0,0,0.00619725214408793,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0.0366578091210054,0,0,0,0.131082652269597,0,0.0558050684303813,0,0,0,0,0,0,0.0546650828075494,0,0.186664714058554,0,0,0,0,0,0,0,0.00640978922142195,0,0,0.0334187677434968,0,0,0,0,0,0,0,0,0,0,0.0489552309695897,0,0,4.33680868994202e-19,-0.0783159725757905,0,0,0,0,0.00127259465543074,0,0,0,0,0,0
X600362.SH,0,0,0.159319124876949,0,0.127718172948984,0.0212935368514698,0,0,0,0,0,0.157428124226926,0,0.0774515791105057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0267148743750452,0,0,0.063016239065862,0,0,0,0,0,0,0,0,0,0,0.0837990185907267,0,0,0,0,0,0,0,0.00332100464912404,-0.0147813971215998,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180340218813952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.623539376159132,0,0,0,0,0,0,0,0,0,0,0.0427166420903428,0,0.024167459666054,0,0,0,0,-0.00590362341639358,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0.00807331729904357,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0658887891154561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165450579917507,0,0,0.00533540374889405,0,0,0,0.0107647684661708,0.0516061672403483,0,0,0.0662988330528574,0.675290021870849,0,0,0.00096351966940444,0.011872228551061,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.208371040166585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74673460033452,0,0,-0.00130264906362993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00293211525772592,0,0,0,0,0,0,0
X600027.SH,0,0,0,-0.0752572211332618,0,0,0.441866561959836,0,0,0,0,0,0,0,0,0,0,0.263365526177158,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.0494911376650848,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00311835765741631,-0.00449350549030424,-0.152350420740156,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0.00972587099726818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2199732137319,0,0.0999894356319384,0,0,0,0,0,0,0.00596545793233399,0,0,0.111892348150835,0.0637692460525298,0.0210108622861971,0,0,0,0,0,0.00542959962901912,0,0,0.130566988638201,0,0,0.0361330624306328,0,-0.00934336670888834,-0.00336947796305155,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.05390593884355,0,0,0,0,0,0,0.149974004506355,0,0.221383919988712,0,0.0855338898207267,0,0,0,0,0,0,0.0513623825043972,0.0245712615515075,0,0,0,0,0,0,0,0,0,0,0,0.126302136227528,0,0.171687870420967,0,0,0,0,-0.0387296642134004,-0.0912652952334032,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0.172708889404369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185721384137858,0,0,0,0,0.126961297739012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00161538776204246,0,0,0,0,0,0,-0.0469056840624719,0.00213030825749414,-0.0131256875006692,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.0753037629107037,0,0,0,0,0,0.295737449646897,0,0,0,0,0,0,0,0,0,0.110280008356496,0,0,0,0,0,0,0,0,0,0.0960335546332537,0,0,0,0,0,0,0,0,0.0355076444561938,0,0,0,0,0,0,0,0,0,-0.0058253349999521,0.00471548687019783,0,0,0,0,0,0
X600176.SH,0,0,0,0.0749600295363255,0,0.0720086045477029,0,0,0,0,0,0.116649436182083,0,0,0,0,0,0,0,0.091995789342363,0,0,0,0,0.108573034463217,0,0,0,0.114152213441546,0,0,0,0,0,0.0552073559617802,0,0,0,0.153453772460338,0,0.0368848424473152,0,0,0.0752188635982116,0,0,0,0,0,0,0.00442569388478209,-0.00553366339407489,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0.048908686688077,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0.0655923211498249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0815976014689034,0,0,-0.0227779366615515,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0.277150909854903,0,0,0,0,0,0.0812244994768127,0,0,0,0,0.327622965575006,-0.176317262794458,0.155404899202381,0,0,0,0,0,0,0,0,0,0,-0.034562306376453,0,0.0403371987810175,0,0,0,0,0,0.0144773405115362,0,0,-0.0814976923375749,0,0,0,-0.171477074501066,-0.0177923170899598,0,0,0.115499329952897,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.649850136450486,0,0,0.288868525742413,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,-0.0901751367553314,0,0,0,0,0.0257547533199302,0,0,0,0.100139600900117,0,0,0,0,0,0,0,-0.012606350320352,-0.0225711703094991,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231169979450512,0,0,0,0,0,0,0,0,0,0,0,0,-0.0222049131608032,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0.103635193484813,0.106057350533049,0,0,0,0,0,0.0102919576760928,0,0,0,0,0,0,0,0,0,0.041193848174895,0,0.0193232037805167,0,0,0,0.128312809534125,0,0,0.0556204582002593,0,0,0,0,0,0,0,0,0,0,0,0.0676214690892631,0,0.0596323682801407,0,0,0,0,0.0133122591427491,0.00417529875802903,0,0,0,0,0,0
X600339.SH,0.0886575996245376,0,0,0,0,-0.0405554851414542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0260480922455923,0,0.192157916537441,0,0,0,0,0,0,0,0,0,0,0.607598684975611,0,0,0,0,-0.0176624760520378,0,0.0234726009412692,0,0,0,0,0,-0.00751006503646362,0,0.153164573100434,0,-0.013115554488733,-0.0159144449583312,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.397079372838009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0207209614931678,0.0211821328372394,0,0,0,0,0,0,0.16812501766148,0,0,0,0,0.00330227089048044,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0.0301112903105577,0,0,0.166263886986864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609880914763644,0,0.294159091714722,0,0,0,0,0,0,0,0,0,0,0.135430865928371,0.00704130057127354,0,0,0,0,0,0,0.00126339564053057,0.0222328049539471,0,0,0,0,0,0
X000553.SZ,0,0,0,0.0647444718370485,0,0,0.105313450862486,0,0,0,0,0.280730455628374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0240831777047255,0.051920475526328,0,0.024076302490259,0,0.0945325505888888,0,0,0,0,0,0,0,0,0,0.177680026331911,0,0,0,0,0,0,0,-0.0126321180361126,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600801.SH,0,0,0,0.702949606781629,0,0.180901430223099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0632461592024047,0,0,0,0,0,0,0.0379352093138299,0.0388314029105739,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0
X002110.SZ,0,0,0,0.220871103363238,0.0811803809993798,0,0,0,0,0,0,0,0,0.369758505662744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00103500416852891,0,0,0,0,0,0,0,0,0.471760528401774,0,0,0,0,0,0.0157907129882662,0,0,0,0,0,0
X000786.SZ,0,0,0,0.290983652997904,0,0.140148584107079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147108083577317,0,0,0,0.263350074755311,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0458084638374063,0,0,0,0,0,0,0
X601158.SH,0,0,0.0456498465350954,0,0,0,0.0102075410951823,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0.124591756436427,0,0,0,0,0,0.0375429814769902,0,0,0,0,0,0.0304087068982051,0,0.0791050545784207,0,0,0,0,0,0,0,0,0,0,0,0.0701004429808445,0,0,0,0,0,0,0,-0.00299677280968346,-0.00339829491275846,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169715387925437,0,0,0.019644144098581,0,0,0,0,0,0.0777124640052642,0,0,0,0,0,0,0,0,0,0,0,0.206599464674921,0,0,0,0,0,0,0.0494267453288036,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0.01690770960029,0,0.102749304654361,0,0,0,0,0,0,0,0,0,0,0.0875902351870275,0,0,0,0,0,0.0079800631445733,0,0,0,0,0,0,0,0,0,0,0.0543504235733631,0,0,0,0,0.010022054269499,0,0,0,0.118915625081562,0,0,0,0,0,0,0,-0.00293230549447949,0.0057520248317189,0,0,0,0,0,0
X000792.SZ,0.0553780663984097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.198114030508831,0,0,0,0.545476189672609,0,0,0,0,0,0.407795670687626,0,0,0,0,0,2.16840434497101e-19,0.371978928664503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0633176192657766,0.0472631512625861,0.0478561976846488,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0.175198241966828,0,0,0,0,0,0,0,0,0,0,0,0.0814275446784881,0,0,0,0,0.142859523707442,0,0,0.172516363060838,0,0,0,0,0,0,0,0,0,0,0,0.0865004076445375,0,0,0,0,0.0484570459672246,0,0,0.230724778509031,0.0281042000621319,0,0,0,-0.0239055154628222,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0.00944347164172084,0.044797061806427,0,0,0,0,0,0.181767941128709,0,0,0,0,0,0.0338737451048362,0,0.0727188698197489,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.0907509756124169,0,0,0,0,0,0,0,0,0.0248960582805785,0,0,0,0,0,-1.0842021724855e-19,0,-0.00211280530703113,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0690952596278814,0,0,0,0,0,0,0,0,0,0,0,0.0152148190051326,0,0,0.129455619487421,0,0,0,0,0.579956858038274,0,0,0,0,0,0.0250092102935091,0,0,0,0,0,0,0,-0.00600615904072404,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0.0520647742032359,0.136816556913064,0,0,0,0,0,0,0,0,0,0,0,0,0.0910268296306283,0,0,0,0,0,0,0,0,0.0951820168608417,0,0,-0.0994949895956052,0,0,0,0,0,0,0,0,0.0222703729056547,0,0.0542413260658364,0,0,0,0,0,0,0.0626928767600836,-0.00495791444725353,0.0404609807507927,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0.0663782677057742,0,0,0,0,0,0.043575727244072,0.378865621375987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294889957416477,0,0,0.122817161434626,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110278711869821,-0.00308276284899484,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.364066355992927,0,0,0,0,0,0,0,0,0.331811292507431,0,0,0,0,0,0,0,0.071083443424171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0615575902124214,0,0,0,0,0,0,0,0.000427359849538195,-0.0127925916458614,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,-0.0252786514781738,0,0,0,-0.0592591979239871,0,0,0,0,0,0,0,0.12222996227511,0,0,0,-0.193119327928976,0,0,0,0,0,0,0,0,0,0,-0.0505668773292737,0,0,0,-0.0688216713063216,0,0,0,0,0,0,0,0.0914685477301644,0,0,0,-0.0269643302577092,-0.123270937538783,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66512741335032,2.77447472352695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74174476692456,0,-0.678908411990464,0,0,0,0,0,0.609877263582195,0,0,0,0,0,-0.35382369322926,0,0,0,0,-1.6207188068573,0,0,0,1.64164266719981,0,0
TED,0,0,0,0,0,0,0,0,-0.254592195210597,0,0,0,0,0,0,0,0,0,0,0.292837360064782,0,0,-0.441722430851435,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0951737059287876,0,0,0,0,0,-0.319984929640246,0,0,0,0.0575584944558787,0,0,-1.51097482662073,-0.355927301595599,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0.0574730594200122,0,0,0,0,0,0,0,0.0431633655554672,0,0,0.0366923544040423,0,0,0,0,0,0,0,0,0,0,0,0.00962254307665984,0,0,0,0,0,0,-0.105654256181226,0,0,0,0,0,0.00852183198408643,-0.110688621344695,0,0,0.0583597891905024,0,0,0,0.00845698299319299,-0.00640360574994025,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0.0530362803792725,-0.0396717034547029,0,0,0,0,0,0,-0.0469791297970915,-0.171852818941522,0,0,0,0,0,0,0,0,0,0,0,0,0.158640858744752,0.0374029923322437,0,0,0,0,0,0,0,0,0,0,0,-0.0338098735141421,0,-0.0199497326456755,0.0211574579805679,0,0,0.0298321353260721,0,0,0.0466066893064823,0.00169724261608845,-0.0133397023851262,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000480629629860128,0,0,0,0,0,0,-0.00164591464217829,0,0,0,0,0,0,-0.000455658746036345,0,0,0,0,0,0,0.00148915428327024,-0.000335590088861886,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223333434378323,-0.0110326370940459,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,-0.00861387554165205,0,0,0,0,0,0,0,0.0120024612389911,0,0,0,0,0,0.0119595384713545,0,0.00296968509872509,0,0,0,0,0,0,0,0.00118972574166833,0,0,0,0,0,0.00408208420291351,0,0,-0.00378788482330089,0,0,0,-0.00384924491572236,0,0.00307883298785003,-0.00735346130837502,0,0,0.0222089699720459,0,0,0,-0.00443976626837251,0,0,0.0250642469552291,0,0.083084720541033,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00196387379760354,0,0,0,0,0,0,0,0.00121813218222032,0,0,0,0,0,0,0,0,0,0,-0.00148357613359279,0,0,0,0,0,0,-0.00658039212109488,0.0028627525257122,0,0,0,0.00443379745626362,-0.00659331790364929,0,0,0,0,0,0
