,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600585.SH,X600019.SH,X601898.SH,X600795.SH,X601600.SH,X600688.SH,X601991.SH,X600027.SH,X600886.SH,X600157.SH,X600111.SH,X600362.SH,X601158.SH,X600188.SH,X600299.SH,X600583.SH,X000027.SZ,X601992.SH,X600309.SH,X000539.SZ,X000630.SZ,X000792.SZ,X600352.SH,X002470.SZ,X600660.SH,X000883.SZ,X000709.SZ,X000898.SZ,X600021.SH,X600098.SH,X600623.SH,X601918.SH,X600489.SH,X600578.SH,X600863.SH,X300072.SZ,X600307.SH,X600022.SH,X002004.SZ,X600008.SH,X600315.SH,X000629.SZ,X600547.SH,X000060.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002470.SZ,0,0,0,0.0720729437206499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304187455895921,0,0.121439789315265,0,0.2129016588793,0,0,0,0.0562272105173216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0386315981010381,0,0,0,0,0,-0.0015015827607896,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0.114695259837087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0912952678720105,0,0.204384838826034,0,0,0,0,0,0,0,0,0,0.0712078674389329,0,0,0,0,0,0.0597568280092861,0,0.0339946502055016,0,0,0,-0.00472955849576357,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0.0679927972827265,0,0,0,0,0,0.295834112405973,0,0,0,0,0,0,0,0,0,0,0.0204874200433848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172582218382509,0.272563395096035,0.00516737218800455,0,0,0,0,0,0,0,0,-0.0273781266494416,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.152892692077174,0,0,0,0,-0.0417388794665047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0236700558753537,0,0,0,0,0,0.231423666574188,0,0.324616733879033,0,0,0,0,0.205118933707049,0.16076427954116,0,-0.0820924627105651,0.0706531275161681,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.117979988206343,0,0.38151855593665,0,0,0,0.0623140903643992,0,0,0,0,0,0,0,0.130525437220388,0,0.0230017633149149,0,0.0115710212683227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192262737303585,0,0.0646349688167422,0,-0.0317351318883514,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15057483195318,0,0.0756148274637476,0,0,0,0,0,0,0,0,0.0419825523856763,0,0,0,0.0743063034406488,0.0589533491438059,0.211213544959548,0,0,0,0.164911693936991,0,0,0,0,0,0,0,0.232807983895037,0,8.67361737988404e-19,0,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0862521159018254,0,0.0652424120724959,0,0,0,0,0,0,0,0,0,0,0,0,0,0.300116796556951,0,0.180588799608689,0.139849300406359,0,0,0,0,0,0,0,0.0567561470695906,0,0.0542618675997432,0,0.0526928936126925,0,-0.010896756328123,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125805760752449,0,0.183428108761719,0,0,0,0,0,0,0,0,0,0,0,0.31228539878033,0,-0.00428146635734464,0,0,0,0,0,0,0
X601918.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0920196688468443,0,0.0259833529792398,0,0,0,0,0,0,0,0,0,0,0,0,0,0.427078277041231,0,0,0,0,0,0.0103615061044411,0,0,0,0,0,0,0,0,-0.0422672011435689,0,0,0,0,0,0,0
X600489.SH,0,0,0.0414778698114504,0,0,0,0,0.0446826793964936,0,0,0,0,0,0,0.120783132691204,0,0,0,0,0.0154014898340117,0.0128365082456169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191016567901344,0,0,0,0,0,0.372111919835355,0,0,-0.0253251391324271,0,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0.0496956376929606,0,0.360445518006398,0,0,0,0,0,0,0,0.0481836884798557,0,0.0825479794504523,0,0.0629128025382512,0,0,0,0,0,0,0.111878360810396,0,0,0,0,0,0,0.00861960824283949,0,0,0,0,0.0488077822557309,0,0,0,0,0,0.0499481351496396,0,0,0,-0.00122151629389308,0,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0,0,0.0122068902387057,0,0.0531862936664264,0,0,0,0,0,0,0.048878125394709,0.0433937751504694,0.221476017523692,0,0,0,0,0,0,0,0,0.125240663179868,0,0,0,0,0,0,0,0,0,0,0,0,0.011654509782326,0.0455575185754742,0,0,0,0.17171788162752,0,-0.0241060801221844,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21360586879222,0,0,0,0,0,0,0,0,0,0,0,0.0734994762172231,0.0609204578437889,0,-1.73472347597681e-18,0,0.0449350345190732,0,0,0,0,0,0,0,0.0580198541984898,0.121565407593784,0,0,0,0.0846464161284094,0,-0.0432727784173617,0,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0522679065745801,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0626885474110073,0.0936521861053151,0.151847747801266,0.0537104235930305,0,0,0,0,0,0.330329755840536,0,0,0,0.069273752038692,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161415451774759,0,0,0,0,0,0,0,0,0,0,0,0.0408849856938416,0,0.210119191658445,0.247476738675292,0,0.0118900166194085,0,0,0,0,0,0,0,0,0,0.0466391229625122,0,0.0375438260948509,0,-0.00141098419799937,0,0,0,0,0,0,0
X002004.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163466693324171,0.0892191026448105,0,0,0,0.0137683067759438,0.0283399609891918,0,0,0,0,0,0,0,0,0,0.31667914629346,0.0671360227656689,0,0,0,0.218305544142393,0,0,0,0,0,0,-0.0465382517486666,0.0625959890977272,0,-0.0305381021775458,-1.73472347597681e-18,0,0,0,0,0,0
X600008.SH,0,0,0,0,0,0,0,0,0,0,0.271115776767387,0,0,0,0,0,0,0.0902185624656524,0.0169730292509668,0.0377811749241048,0,0,0,0,0,0,0,0,0,0,0.150100958151621,0,0,0.0592101371047159,0.116862434035303,0,0.0388302402253618,0,0,0,0,0.128199772543056,0,0,0,0,0,0,0.0131826783534482,0,-0.00485717829427671,0,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0547277709195482,0,0.0606692988156202,0,0,0,0.0417335738948094,0,0,0,0,0,0,0,0,0.0677385317307308,0,0,0,0,0.0731053521453585,0,0,0,0,0,0,0,0,0,-0.0232619922830864,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0.0310898778368046,0,0,0,0,0.104291941137343,0,0,0.00346976954101635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0352672489581188,0,0.183404351175864,0.038529427815621,0,0,0,0,0.0399230579207319,0.0444265276175942,0.221484906582801,0,0,0,0,0,-6.93889390390723e-18,0,-0.0531101915253317,0.0979644036729595,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0.064668089127545,0,0,0,0,0,0,0,0,0,0,0.0121054393967069,0.0803899310129721,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0877624371950975,0,0,0,0.0713602173722117,0,0.388595120147174,0,0,0,0,0.191658191653136,0.010039967157094,0,0,0,0,0,0,-0.0106751316309075,0,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0570298226182733,0.107868016218925,0.140917263791208,0,0,0,0,0.00868662024296777,0.292232719388326,0.129156615985459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,-0.0488533112459361,0,0,0,0,0,0,0,0,0,0.0845856313515356,0,-0.0522954183062858,0,0,0,0.0263412087996678,0,0,-0.0466556797239873,0,0,0,0,0.101757468531548,0,0,-0.0331474787474545,-0.0612152255009685,8.67361737988404e-19,0,0,0,0.0504924399854066,0,0,0.0840289156430463,0,0,0,0,0,0,0,-0.0299394109229804,-0.00306621851002003,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.222979447952304,0,0,0,0,0,0,-0.342940306422127,0,0,0,0.160664827101796,0,0,0,0.966175655091379,0,0,0,10.128738112888,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105791069376129,0,0,0,0,0,0,0,-0.099856899826589,0,0,0,-0.0804607921727409,0,0,0,0.268388099436564,-0.0305875683659789,0,0,0,0,0,-0.0667595832395964,0,1.73472347597681e-18,0,0,0,0,0,0.295700410627898,0,0.0664546206310399,0,0,0,0,0
RealEstate_excess,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,-0.400483711680007,0,0,0,0,-0.104537996056304,0,0,0,-0.0273314842768442,0,0.0546313609761014,0,0,-0.107593959784136,0,0,0,0,0,0,0.170403337102902,0,0,0,0,-0.00199978195237396,0,0,0,0.2678353246958,0,0,0,0,0,0,0,0,0,0,0,0,0.391352731120589,0,0,0,0
MKreturn,0.293968413476403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180160995278779,0,0,0,0.105558488105189,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,-0.362334960239049,0,0,0,0,0,0,0.0483002753163452,0,0,-0.03668106199519,0.0399105180518334,0.205910286634399,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00277465089038942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00466601868715703,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000346288493765688,0,0,0,0,0,0,0,0,0,0,-0.0143345607694527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00390159941405064,0,0.0615396260799215,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0029612688245339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166053850316498,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00313929204078293,0,0,0,0.00226641847302107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00958434668755218,0,0,0,0,0,0,0
