,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600585.SH,X600019.SH,X601898.SH,X600795.SH,X601600.SH,X600688.SH,X601991.SH,X600027.SH,X600886.SH,X600362.SH,X600157.SH,X601992.SH,X600111.SH,X600299.SH,X600188.SH,X601158.SH,X600160.SH,X000027.SZ,X600352.SH,X600583.SH,X000539.SZ,X600309.SH,X600623.SH,X600660.SH,X000792.SZ,X002466.SZ,X000629.SZ,X000709.SZ,X000630.SZ,X000898.SZ,X600098.SH,X000012.SZ,X000883.SZ,X000060.SZ,X600021.SH,X002470.SZ,X600547.SH,X600489.SH,X600578.SH,X002004.SZ,X600315.SH,X600863.SH,X300072.SZ,X600022.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.542198615767768,0,0,0,0,0,0,0,0,0.0645463267744879,0,0,0,0,0,0.0368646545734499,0,0,-4.33680868994202e-19,0,0.0269251030215998,0,0,0.0742631886977566,0,0,0,0,0,0,0,0.0467640614614907,0,0,0,0.0281961695696862,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00344077778129857,-8.67361737988404e-19,0,0,0,0,0,0
X600028.SH,0.300386310196297,0,0,0,0,0.0333164921610191,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0695983267868218,0,0,0,0,0.165379485045677,0,0,0,0,0,0.00540963654585667,0.0478210083765874,0,0,0,0,0,0,0,0,0,0,0,0,0.0178414279956881,0,0,0,0,0,0.0118717661277129,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.287631955319852,0,0,0,0,0,0,0,0,0,0,0,0.133343447233484,0,0,0,0,0,0,0,0,0,0,0,0,0.0317148667613038,0,0,0,0,0,0.032044394663543,0,0,0,0,0,0,0,0,0,0,0,0,-0.00697962447693497,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162031728983996,0,0,0,0,0,0.109905237762739,0,0.0578779766203046,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0384535533350192,0.0488506751644214,0,0.0354993296849367,0,0,0,0,0,0,0,0,0,0,0,0,0.0231715201211305,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0.0240510930948905,0,0,0,0.0307276186944503,0,0,0.264213775386897,0,0.1062357285804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138751501658675,0,0,0,0,0,0,0,0,0,0,0,-0.00393838796471396,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0.0197742733447934,0,0,0.0967515519639754,0.054788405171371,0,0,3.46944695195361e-18,0,0,0,0.0214609920861071,0,0.00628131410371078,0.209650804380907,0,0,0,0,0,0.0621240309462204,0,0.192875364301604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0268911008511753,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0.0151818866799335,0,0,0,0,0,0,0,0,0.153740461369865,0,0,0.0595740032623213,0,0,0,0,0,0,0,0,0,0,0,0,0.185127366629801,0,0,0,0,0,0.0352671720682433,0,0,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0.016511830498043,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0.0760331037572151,0,0,0,0.170608608761355,0.111944459760002,0,0,0,0.0669992412163024,0.00697820870027266,0.0207433425033241,0.0146933564610379,0,0,0,0,0,0,0.0834262161506248,0,0,0.0575595485053318,0,0,0.0332845187386304,0,0,0.0557458416978059,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0856302149454936,0,0,0.0776920913595377,0,0.0331016354408997,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100031122406043,0,0,0.0316524790088196,0,0,0,0,0,0,0,0,0,0,0,-0.00238818282719849,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0.0956625263703043,0,0,0,0.164710946790023,1.73472347597681e-18,0,0,0,0.195621603630151,0,0,0,0,0,0,0,0,0,0,0,0,0.117037706349398,0,0,0,0,0,0.15120429321691,0,0,0,0,0,0,0,0,0,0,0,0,0.0031888460164956,0,0,0,0,0,0
