,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600585.SH,X600019.SH,X601898.SH,X600688.SH,X600547.SH,X600188.SH,X600795.SH,X601600.SH,X601991.SH,X600027.SH,X600362.SH,X600157.SH,X600111.SH,X600886.SH,X600489.SH,X601992.SH,X300072.SZ,X600660.SH,X600309.SH,X600623.SH,X600299.SH,X002466.SZ,X000792.SZ,X601158.SH,X002075.SZ,X000709.SZ,X600583.SH,X600352.SH,X000898.SZ,X000408.SZ,X000883.SZ,X000723.SZ,X000983.SZ,X600549.SH,X000539.SZ,X000027.SZ,X600176.SH,X002470.SZ,X000012.SZ,X000959.SZ,X000630.SZ,X002460.SZ,X002407.SZ,X000060.SZ,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0.0119667167188846,0,0,0.0267006668845475,0,0,0,0,0,0,0.0235617145453841,0,0.023683820032672,0,0,0,0.0262929579898636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.0404497299605961,0,0.0526689079617863,0,0,0,0,0,0,0.0170650409231284,0,-0.00185476027403965,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.00536063570721645,0.0560497224679743,-0.0435181448882065,0.0300444503381428,0,0,0,0,0,0,0,0,-0.00212330128658441,0,0,0,0,0,0,0,0,0,0.0373758289294332,0,0,0,0,0.0598500352482029,0,0,0.04699741478024,0.0219678927061798,0,0,0,0,0,0,0,0,0,0,0,0,-0.00227560786707992,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.107933886341496,0.185572280781669,0,0.0682470898438812,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0283452152905001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00357619502272982,0.00396237445452197,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0.11864184337019,0,0,0,0.0578625287763437,0.0252880496285835,0,0,0,0,0,0,0,0.0760150397920353,0,0,0,0.0248694371690726,0,0,0,0,0.133603091007283,0,0.106544376814836,0,0,0,-8.67361737988404e-19,0,0,-0.108620797813639,0.067661688957459,0,0,0,0.0263083841065817,0,0,0,0,-0.0112109875847751,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160633768484645,0,0,0,0,0,0,0.0293245539331203,0,0,0,0,0,0,0,0,0,0,0,0,0.0797018951802848,0,0,0,0,0.0478058645134416,0.0719713124902004,0,0,0,0,0,0.0833185829968093,0,-0.000568034924248291,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.0583576694420461,0,0,0,0.0286815868334803,0,0.0973175529118954,0,0,0,0,0,0,0,0,0,0,0,0.18851020183494,0,0.15925630474819,0,0,0,0,-0.0183525282133876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0238356417877156,0,0,0,-0.00043271383527917,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,-0.0730486647421197,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024035442869092,0.0260477849572306,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022550607248679,0,0,0,0.0206973639906463,0,0,0,0.0136736381578114,0,0,0,0,-0.0420618851012807,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0.0225003377302333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0553176326052121,0,0,0,0,0.0646577382791022,0,0,0,0,0.0474987644384703,0,0,0.0565232145701194,0.00466499273901958,0,0,0,0,0.00612755035937144,0,0,0,0,0,0.39273093026622,0,-0.00693251598733669,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0.0569270057421575,0,0,0,0,0,0,0,0,0,0,0,-0.0425992532574062,0,0,0,0,0.0328711970798331,0,0,0,0,0.0538625574729528,0,0,0,0,0,0,0,0.0367974495814366,0.0389776046272082,0,0.0192540386748661,0,0.113024252058877,0,0,0,0.078685111314298,0,0,0.146482954181117,0,0.00211780035907632,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.549275170803229,0,-0.182003411354453,0,0,0,0,0,0,0,-0.0145402261926605,0,0,0,0,0,0,0,-0.181200411493109,0,0,0,-0.0839828832472323,0,0.237789637337032,0,0,-0.0615317669086377,0.138921261239292,0,0,0,0.0600207340500189,0,0,0,0,0,0,0
