,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X000708.SZ,X600011.SH,X601898.SH,X002460.SZ,X600010.SH,X601600.SH,X600886.SH,X600660.SH,X600801.SH,X600362.SH,X600688.SH,X002271.SZ,X600188.SH,X600352.SH,X000786.SZ,X600795.SH,X601991.SH,X002466.SZ,X601992.SH,X600027.SH,X600111.SH,X600299.SH,X000723.SZ,X600176.SH,X000792.SZ,X000898.SZ,X600489.SH,X600426.SH,X000401.SZ,X600219.SH,X601158.SH,X600516.SH,X002353.SZ,X000553.SZ,X000932.SZ,X000709.SZ,X000883.SZ,X600583.SH,X002075.SZ,X600126.SH,X600160.SH,X000630.SZ,X000027.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.263696168808343,0,0,0,0,0,0,0,0,0,0,0.306936455048809,0,0,0,0,0.0243893944152072,0,0,0,0,0,0,0.0105552474572414,0,0,0,0,0,0,0,0,0.104830492114087,0,0,0,0,0,0,0.0284743085708457,0,0,0.119933099143803,0,0,0.00117065719889053,0,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0.349975218812199,0,0,0,0,0,0,0,0,0,0,0,0.0342193183396781,0,0,0,0,0.0898987415181107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0457408331574003,0,0,0,0,0.0447168777155627,0.0103882536078981,0,0,0,0,0,0,0,0,0,0,0.0357651380205896,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0802265963032688,0,0,0,0,0.00296154028214202,0.160035891268934,0,0,0,0.0297197629453255,0,0,0,0,0,0,0,0,0,0,0,0.0688395962620065,0,0,0,0.0457146057274899,0,0,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.442582879902747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00635510245323393,0,0,0,0.0192452025239324,0.139330035451784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00140981830943532,0.0119565860178775,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110792533390557,0.0373173016073517,-0.0180467580408336,0,0,-3.46944695195361e-18,0,0,0,0.00758179995076604,0,0,0,0,0,0.285071193398705,0,0,0,6.93889390390723e-18,0,0,0,0.0399563980721522,0.1608502293629,0,0,0,0,0,0,0,0,0,0,0,0,0.00868977812391608,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108817435254495,0.0047725465395182,0,0.0127927247945457,0,0.0821093456469724,0.0137239955383686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0509940124256112,0.0643504844178963,0,0.0813542366551491,0,0,0.0173961042133225,0,0,0,0,0,0,0.00225780761476795,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0435149567829097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.858130107171288,0,-0.0421559108109823,0,0,0,0,0,0,0,0,0,0,0,-0.0458553835431739,0,0,0,-4.33680868994202e-19,0.017093041155592,0,0.0620998066086275,0,0.020174872901704,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00140823772568305,0,0,0,0,0.0237414334916096,0,0,0,-0.0224230547569267,0,0,0,0.217471676281449,0,0,0,0,0,0,0.330678588343296,0,0,0,0.173869583736557,0,0,0,0,0.0781485009019735,0,0,0.165465961905547,0,0,0,0.00905607209883168,0.000445351578190393,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0.0618017879338436,0,0,0,0,0,0,0,0,0,0.223715019289147,0,0,0,0,0,0.135674760209979,0,0,0.00779665949017858,0,0,0,0,0,0,0,0,0.0994870498716101,0,0,0,0,0,0.0210400973076569,0.0356003879529947,0.000808653495446916,0,0,0,0,0.00976103883501411,-0.0184328074675846,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.233252175269617,0,0,0,0,0.0272973213482737,0,0.447732592441396,0,0,0,0,0,0.00482535301214181,0,0,0.0562484716388282,0,0,0,0,0,0,0,0,0,0.0197937758359096,0,0.0073294420648876,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.00927050747423411,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0676003658139542,0,0,0.104804057736658,0,0,0,0,0.0941566161778668,0,0,0,0,0,0,0,0,0,0.0513689251060187,0,0,0,0,0.445053145719917,0.021293011152312,0,0,0,0,0,-0.0205275544052282,0.0389718202823419,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0.0369799356450545,0,0,0,0,0,0,0,0,0.0560664230468571,0.264914439787299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0653656589265383,0,0,0,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216584421146215,0,0,0,0,0.00273880004040683,0,0,0.171340321022159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216232151755537,0,0,0,0,0,0,0.00322086597612387,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.233368621041927,0,-0.0466142685311396,0,0,0,-0.0171094456034658,0,0,0,0,0.0155036332350937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236207942419867,0,0,0,0,0,0,0,0,0,0,0.140909272074419,0,0,0,0.0489069140382862,0,-0.0392795225527414,0,0,0,0,-0.001022552558812,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0.0922317094492163,0,0,0.0691063680234562,0,0,0,0,0,0,0,0,0,0,0.03634640389902,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0.196221982273439,0,0.0298623714060275,0,0,0,0,0,0.041850318892696,0,0,0,0,0,0.0140370980607095,0,0,0,0,0,0
X600801.SH,0,0,0,0.335770773561023,0,0,0,0.011774690464262,0,0,0,0,0,0,0,0,0.0154911419202854,0,0,0,0.0467242341471944,0,0,0,0,0,0,0,0,0.116683938761903,0,0,0,0,0,0.410063340717364,0,0,0,0,0,0,0,0,0.0218966944515688,0.0302634653781895,0,0,0,0,0,0,-0.000400344698436774,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0.0143433836051446,0,0,0,0,0,0,0,0,0,0.186812555711821,0,0,0,0,0,0,0,0,0.103215264917932,2.16840434497101e-19,0,0,0,0,0,0.302336809804451,0,0.0933702373514846,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0127538514739022,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0.454375086036046,0.010500389256825,0,0,0.0637682094011817,0,0,0,0,0,0,0,0,0.19855024951624,0,0,0,0,0,0,0.0756390259270534,0,0,0,0,0,0,0,0,0,0,0,0.0702998619329384,0,0,0,0.129473085110978,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0.0778046403031487,0,0,0,0,0.14301031890978,0,0,0,0,0,0.0464410592963283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236730519027851,0,0.102457668064328,0.0491020249175596,0,0,0,0.00482639304554088,0.0357777736699974,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0.0119311807764552,0,0,0.346261105679334,0,0,0.0959967089566708,0,0,0,0,0.24498264713257,0,0,0,0.0237454407302774,0.0339312910461263,0,0,0,0,0,0,0,0,0,0.0956380183962292,0,0,0,0,0,0.00848293170519631,0,0,0,0,0,0,0,0,0,-0.0159787170245953,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0775442010676352,0,0,0,0.156607820058807,0,0,0,0,0,0.158040184907331,0,0,0,0.0435254430020266,0,0,0,0,0,0,0,0,0.194113600187941,0,0,0,0,0,0,0,0,0.0228132755619208,0,0,0,0,-5.42101086242752e-20,0,0,0,0.0121023064780848,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0.0308436443179504,0,0,0,0,0.0456943266147069,0,0,0.272827271331499,0,0,0,0,0,0,0,0,0,0,0.0713161912229701,0,0,0,0,0,0,0,0,0,0,0.0257402921259059,0,0,0,0,0,0.0432082656211167,0,0,0,0,-0.0021093991384922,0.0326410138106157,0,0,0,0.0490534748485428,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0231879849477373,0,0,0,0,0,0,0.0559351215303254,0.0773413400020139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211296643190953,0,0,0,0,0,0,0,0,0.0145905140279892,0,0,0,0,0,0.0137217515002768,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0329463202865439,0,0,0.176173513784822,0,0,0,0,0.0868281904055414,0,0.148132619618177,0.0178308032867271,0,0,0,0,0,0,0.0231807066989255,0,0,0.108233544972148,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00281296264955893,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0.330675987134994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0673647474250131,0,0,0,0,0,0.257393716624259,0,0,0,0,0,0,0.126667569504895,0.0532348770373013,0,0,0,-0.0443524818989694,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0725610965213707,0,0,0,0.118891337325438,0.192658172393791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142305446003659,0,0,0,0,0,0,0,0,0.014786669459298,0.0452892239080311,0,0.0695022037462469,0,0,0,0,0.0172414570125698,0,0,0,0.0160204214295163,0,0
