,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600309.SH,X600011.SH,X600188.SH,X601898.SH,X600660.SH,X600688.SH,X600362.SH,X300072.SZ,X600795.SH,X601992.SH,X600547.SH,X002466.SZ,X600516.SH,X601991.SH,X600111.SH,X600176.SH,X000898.SZ,X600886.SH,X002460.SZ,X000553.SZ,X000709.SZ,X600352.SH,X000786.SZ,X600157.SH,X000792.SZ,X600027.SH,X002271.SZ,X000408.SZ,X601699.SH,X600489.SH,X002110.SZ,X600219.SH,X600808.SH,X000983.SZ,X000959.SZ,X002092.SZ,X600299.SH,X601158.SH,X600426.SH,X000883.SZ,X600339.SH,X000825.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.36329228957517,0,0,0.0348060945679997,0,0,0,0,0,0,0,0,0.0775409008551461,0,0,0,0,0,0,0,0,0,0,0,-0.0412878025675017,0,0,0,0,0,0,0,0.0232314260682342,0,0,0,0,0,0,0.0186451178499232,0,0,0,0,0,0,0,0,0.00260521809932647,0,0,0,0,0,0,0
X600028.SH,0.265770495200375,0,0,0,0,0,0,0,0,0,0,0.308399703877574,0.127804058126632,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.0216637654483024,0,0,0,0,0,-0.0134504130947679,0,-0.0821130955075391,0,0,0,0,0,0,0,0,0,0,-0.00405105113804572,0,0,0,0,0,0,0
X601088.SH,0,0,0,0.109412203742588,0.171937629843305,0,0,0,0.100200614462481,0,0,0,0,0,0,-0.0630908077384706,0,0,0.0571460875206177,0,0,0,0,0,0,0,0,0,0.11384805974261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324344611472161,0,0,0,0,-0.00673783082635719,0,0,0,0,0,0,0
X600019.SH,0,0,0.11158692111545,0,0.0838782121225297,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0972133045540991,0,0,0.027954846843432,0.302839737952055,0,-0.0501208932238823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0146553397413758,-8.67361737988404e-19,0,0,0,0,0,0
X600585.SH,0,0,0.334896584460224,0,0,0,0,0,0.0893295034406506,0,0,0,0.0590431799039529,0,0,0,0,0.110289756259959,0,0,0,0.11249353004483,0,0,0,0.155298872937704,0,0,0.111070542880527,0,-0.215742614306849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0404816854661392,0.0713250514731983,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.0582499993694074,0,0,0,0,0,0,0,0,0,0,0,0.23505120809377,0,0,0,0,0.033898323420813,0,0,0,0,0.0286513015966107,0,0,0.0126773593213283,0,0,0,0,0,0,0.0337039589892613,0.0828841259843525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,-0.11393453392875,0,0,0,0,0,0,0,0,0,-0.0677085033705893,0.0909952228160668,0,0,0,0,-0.0223396214064626,-0.0882549533150131,0,0,0,0,0,0,-0.156597323594883,0,0,0.0695099417163747,0,0,0,0,0,0,0,-0.0209311092211247,0,0,0,0,0.17418499453574,0,0,0,0,0,0.0853470430013008,0,-0.0474357342080464,0.0818600673487011,0,0,0,0,0,0
X600011.SH,0,0,0,0,-0.00773337020150244,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00683430249031511,0,0,-0.0563989923299977,0,0,0,0,0,0,0,0,-0.00887710486327454,0,0,0,0,0,0.0671258055009625,0,0,0,0,0,0,0,0,0,0,0.0489434958291479,0,0.000624278688526314,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0.122002012867485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0760893731811471,0,0,0,0.179429815320069,0,0,0,0,0,0,0,0,0,0.24591317141482,0,0.0566584711161276,0,0,0,0,0,0.0449808135312481,0,0,0,0,0,0,0.015420681044901,-0.0279227477097274,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0.140403574645119,0,0,0,0,0,0,0,0,0,0.015467411245707,0,0.0492961325278135,0,0,0,0,0.0133548190896792,0,0,0,0,0.0146430900028625,0,0,0,0.0748194281735366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00353116698204859,0.00939671175452807,0,0,0,0,0,0
X600660.SH,0,0,0.0965800239934663,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.167345207450835,0,0,0.0846401222795935,0,0,-0.0094273400645503,0,0,0,0,0,-0.0629428375116747,0,0.0815865014314188,0,0,0,0,0,0,0,0,0,0,0,0.0798411865103703,0,0,0,0,-0.0172311056339539,0.011815714799554,0,0,0,0,0,0
X600688.SH,0,0.32576964699889,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0243430760597434,0,0,0,0,0,0,0,0,0,0,0,0,0.0117326039920326,0,-0.0246188228839351,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074748467087617,0,0,0,0,-0.0108456130141106,-0.014910957389613,0.0639998125701545,0,0,0,0,0
