,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X600547.SH,X601600.SH,X600585.SH,X600886.SH,X600660.SH,X600795.SH,X600362.SH,X000792.SZ,X000708.SZ,X002466.SZ,X002460.SZ,X600027.SH,X600010.SH,X600111.SH,X601699.SH,X000301.SZ,X600489.SH,X600160.SH,X000983.SZ,X600426.SH,X600803.SH,X000877.SZ,X601991.SH,X000933.SZ,X600985.SH,X000630.SZ,X000807.SZ,X000786.SZ,X601168.SH,X000408.SZ,X002128.SZ,X600176.SH,X600612.SH,X600219.SH,X000932.SZ,X000883.SZ,X600096.SH,X600348.SH,X002271.SZ,X601666.SH,X600295.SH,X000027.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.103299417790922,0.242977800298718,0,0,0.0975071878331821,0,0,0,0.0976997438592979,0,0,0,0,0,0,0,0,0,0,0,0,0.0858075513553197,0,0,0,0,0,0,0,0,0,0.0265653945977165,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0252020512251786,0.0138375003483172,0,0,0,0.0104062448273152,-0.00758653213119599,0.0832980776165592,0,0,0,0,0
X601088.SH,0.0190581916659556,0,0,0,0.19033754513287,0,0,0.150949092194376,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,-0.0145326002619035,0,0,0,0,0,0,0,0.20629850541948,0,0,0,0,0,0.0453291450252235,0.022851333023813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0654524822350096,0,0,0,-0.0275164631492402,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0.0125745231090071,0,0.0680967588236166,0.102370430156435,0,0,0,0,0,0,0,0,-0.0869763907080381,-0.101685423280647,0,0,0,0.056135828805291,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147461465360852,0,0,0,0,0,0,0,0,0,0,0.0204656667073149,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0146616937866301,0,0,0,0.100893896375471,0,0,0,0,0.0181137325147486,0,0.294395007380994,0,0,0,0,0,0,0,0,0,0,0,0.195469657798005,0,0,0,0,0,0,0,0,0,0,0,0,-0.0774425943445093,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.200450133408837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317869439115307,0,0,0,0.0413166940494696,0,0,0,0,0,0,0.00774587662800277,0,0,0,0,0.184091773151828,0,0,0,0,0,0,0,0,0.0809945443912104,0,0,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.152792036447313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252793398043801,0,0,0.0968271703424934,0,0,0,0,0,0,0,0,0,0.29723408764533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109172666500531,0,0,0.247180886408659,0,0,0,0,0
X600019.SH,0,0,0,0,0.11984359318233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0240902672286358,0,0,0,0,0.107515014313085,0,0,0,0,0,0,0,0,0,0.000632981516061372,0,0,0,0,0,0,0,0.0764118390704572,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0
X600011.SH,0.0318955638992268,0,0,0,0,0.124297476207358,0,0,0,0,0,0,0,0.091927072753143,0,0,0,0,0,0.255042633562918,0,0,0,0,0,0.0251957927844377,0,0,0.0107994280939109,0,0.148606564777428,0,0,0,0,0,0.0110570582398311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0127212974410641,0,0,0,0,0,0
X600547.SH,0,0,0,0,-0.0245642986965614,-0.102850881505466,0,0,0,0,0,0,0,0,0,0,0,-0.0351103590458347,0,0.0919023410799188,0,0,0,0,0.7660836835019,0,0,0,0,0,0,0.0362846989129404,0,0,0.0460985274460973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0422543613642042,0.0200805913946123,0,-0.0120614392597304,0,0,0,0,0
X601600.SH,0.094049158238782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169076878940388,0,0,0,0,0,0.0689533752525894,0,0,0,0,0,0.0763513812510329,0,0,0.220183401112315,0,0.172505861412283,6.93889390390723e-18,0,3.46944695195361e-18,0.0262756315128902,0,0.0616850304658195,0,0,0,0,0,0,0,0,-0.0122537308643049,0,0.279709518390712,0,0,0,0,0
