,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X600886.SH,X601600.SH,X600547.SH,X600585.SH,X600660.SH,X600795.SH,X000792.SZ,X600362.SH,X000708.SZ,X600027.SH,X600489.SH,X601699.SH,X600010.SH,X600111.SH,X002460.SZ,X600803.SH,X000983.SZ,X600160.SH,X600426.SH,X601991.SH,X002466.SZ,X000301.SZ,X000786.SZ,X000807.SZ,X000933.SZ,X002128.SZ,X000877.SZ,X600985.SH,X000630.SZ,X600176.SH,X600219.SH,X601168.SH,X000883.SZ,X000408.SZ,X600348.SH,X600096.SH,X600612.SH,X002271.SZ,X000932.SZ,X000027.SZ,X002353.SZ,X600995.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0526519611264957,0.517564958444957,0,0,0,0,0.0687117010182829,0,0.0663024804672779,0,0,0,0,-0.130943375821938,0.101237079604573,0,0,6.93889390390723e-18,0,0,0,-0.00920052164560477,0,0,0,0,0,0,0,0,0,0.0631634503156931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0300882865487229,0.0149853627468345,0,0,0,0,0,0
X601088.SH,0.189454405436564,0,0,0,0.0579639747081226,0,0,0,0,0.0169882848737222,0,0,0,0,0,0,0,0,0,0.0521601971900718,0,0,0,0,0.176045475038934,0.0250803584897272,0,0,0,0,0,0,0,0,0,0,0,-0.0494333120282646,0,0,0,0,0,0.111197685453157,0,-0.043863739762161,0,0,0,0,0,0,0,0,0,0,0.0685858082266446,0,0
X600028.SH,0.45207691338781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0445255646032603,0,0.0162444683980293,0,-0.0413033488088113,0,-0.0469388508680369,0,0,-1.73472347597681e-18,0,0,0,0,-0.0714983257731241,0.0419463197371888,0,0,0,-0.0167687864093509,0,0,0,0,0,0,0,0.0690167258779912,0,-0.0601021902900407,0,0.0267781592896091,0,0,0,0,-0.00374175680364408,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0265436709552314,0,0,0,0.130138760121368,0,0,0,0,0,0,0,0,0.0980114752976336,0.0493783337651649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0197677093624693,0.018687719268533,0,0,0.0165021391655978,0,0,0,0.0275781595808325,0,0
X600188.SH,0,-2.16840434497101e-19,0,0,0,0.0435285629543885,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213453363653546,0,0,0,0,0,-0.0211728894141062,0,0,0,-0.0122548122830732,-0.239537695899463,0,0.0185627857821007,0,0,0.304867621869205,0,0,0,0,0,0,0.0216986413043628,0,0,0,0,0,0,0,0,0,-0.0170284820513929,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0921957559160203,0,0,0.219028840840063,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142461337745911,0,0.312526733430655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0228796121616001,0,0,0,0,0,0
X600019.SH,0.060043500775982,0,0,0,0,0,0,0,0,0,0,0,0.00328727553459278,0,0,0,0.190641044846839,0,0,0,-0.0365663458312742,0,0,0,0,0,0.11678755484978,0,0,0,0,0,0,0,0,0.0308802369953152,0,0,0,0.0113055594060873,0,0,0,0,0,0,0.269105655698668,0,-0.00674175857560442,0,-0.0488955306150255,0,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310864588373896,0,0,0,0.375425525108326,0,-0.0417007224864962,0,0,0,0,0,0,0,0.0797371093694243,0,0,0,0,0,0.0896545207921564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00794908428059525,0,0,-1.73472347597681e-18,0.0683524417492004,-0.0357820026441949,0,0,-0.0334088604259161,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,-0.0403281513479874,0,0,0.198287654136774,0,0,0,0,0,0.00957132670972054,0,0,0,0,0,0,0,0,-0.0694532434550628,0,0,0,0,0,0,0,0,0,0,0.0600688679599457,0,0,0,0,0,-0.0753484797066167,0,0,0,0,0,0,-0.00144076301772426,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11407498252647,0,0,0,0,0,0,0.0904248213214874,0,0,0,0,0,0,0,0.183516317301735,0.181658692557153,0,0,0,0,0,0,0.253284971003138,0,0,0,0,0,0,0.0612828733659135,0,0,0,0,0,0,0,0,0,0.00390030356089231,0,0
