,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X600019.SH,X002271.SZ,X002460.SZ,X000708.SZ,X600660.SH,X601898.SH,X600362.SH,X600547.SH,X000786.SZ,X601600.SH,X600111.SH,X000301.SZ,X600886.SH,X600188.SH,X002466.SZ,X600010.SH,X600011.SH,X600176.SH,X600426.SH,X600803.SH,X000932.SZ,X601991.SH,X600801.SH,X600219.SH,X600352.SH,X000898.SZ,X600795.SH,X600489.SH,X000027.SZ,X600315.SH,X600688.SH,X000807.SZ,X600157.SH,X002080.SZ,X000825.SZ,X600486.SH,X601168.SH,X000723.SZ,X600516.SH,X600027.SH,X002353.SZ,X600299.SH,X300037.SZ,X600612.SH,X000883.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.269384584779202,0,0,0,0,0,0,0,0,0,0.0259690794803397,0,0,0,0,0,0,0,0.00632506290498772,0,0,0,0.0392183995596511,0,0,0,0,0,0.0133079140347211,0,0,0,-0.0106784647892829,0,0,0,0,0,0,0,0,0,0,0,0.0260879116887835,0,0,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.0639424518204389,0,0,0,0,0,0,0,0,0,0,0.0126331273270842,0,0,0,0.125852651314801,0,0,-0.0939040429048571,0,0,0,0.126992985315362,0,0,0,0,0,0.129420240549122,0,0,0,0,0,0,0,0,0,0,0,0,0.028419717036981,0,0,-0.0175177137560444,0,0,0,0.00589271622932866,0,0
X601088.SH,0,0,0,0,0,0,0,0.0917879626761372,0,0,0,0,0,0,0,0,0,0,0.124864208119544,0.0370323523027393,0,0.112403464844533,0,0,-0.010162096162354,0,0,0,0,0,0,0,0,0,0,0,0.0201072260307371,0,0,0,0,0,0,0,0,0,0,0,0,0.05714661345729,0,0.00860329265567434,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0.0123156582665909,0,0,0,0.14381795674947,0,0.208683370143123,0,0.119153713046396,0,0,0,0,0,-0.101747343007698,0.0766598036067742,0.180740625693067,0,0,0,0,0,0,0,0,0,0,0.0577102840960403,0,0,0,0,0.0164407277542643,0,0,0,0,0,0,0,0,0,0,0,0,-0.0466680236305553,0,0,0,-0.00579963752040208,0,0
X600585.SH,0,0,0,0,0,0,0,0,0.0490221320698759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0654822880381532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0362085930775043,0.0279554542069271,0,0.006902614692205,0,0,0,0,0,0,0,-0.0139447536966082,0,0,0,0,-0.0193297275762065,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0.0125993878937328,0,0,0,0.0375108223823875,0,0,0.0863531027123439,0.129173234571204,0,0,0,0,0,0.309792392364921,0,0,0,0,0.0218211909375783,0,0,0,0,0,0.0343570661381537,0,0,0.276575650804701,0,0,0,0,0,0,0,0,0,0,0,0,-0.0076280667743735,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,-0.163280832636018,0,0.00427913795424097,0,0.0736090805270681,-0.0197157721576368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0447810571995954,0,0,0,0,0,0,0,0.108112763515175,0,0,0,0,0,0,0.0918959751209362,0,-0.0103609653895006,0,-0.0295460041021684,2.16840434497101e-19,0,0,0,-0.0559647305705874,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0.083814679554972,0,0.16828679832493,0,0.0983187710773742,0.263675691996939,0,0,0.445650787110121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161021589392697,0,0,0,0,0.0515620123571163,0,0,0,0,0,0,-0.013005955577412,0,0,0,-0.0033340879260905,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,-0.0176673352013587,0,0,0,0,0.303719485484473,0,0,0,0,0,0,0,0,0,0,0,0,-0.15791280213353,0,0.137909531811071,0,0,0,0,0,0,0,0,0,0.0707148188085371,0.0366111942609431,0,0,0,0.00763036915712916,0,0,0,0,0,0.106079809260303,-0.204697755159721,0,0,0,-0.0408779948064214,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0.050996892513137,0,0,0,-0.130417305936427,0,0,0,0,0,0,0.142998133720735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26425031522642,0.0818237935209559,0,0,0,0,0,0.0666547301901947,0,0,0,0,-0.0120678940911341,0,0,0,-0.0400252781973542,0,0
X601898.SH,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0.0327953030147335,0,0,0,0,0,0,0.111962346603392,0.0311291980281381,0,0,6.7762635780344e-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131762768027601,0,0,0.0541856217166593,0,0,0,0,0,0.0384894548548531,0,0.139993207546671,0,0,0,0,0.0331760262599693,0,0,0,0.0287260225538982,0,0
X600362.SH,0,0,0,0,0,0,0.114085667540999,0.102714253215435,0,0,0,0,0,0,0,0,0.0792328970008436,0,0,0,0,0,0.0142519649388259,0,0.0381182824499238,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0499032518145772,4.33680868994202e-19,0,0.610731630328961,0,0,0,0,0,0,0,0,-0.046940675820716,-0.0349492030979569,0,0,0,0,-0.0358139208034668,0,0
X600547.SH,0,0,0,0,0,0.00860061178521134,0,0,0,0,0,0.00941838416942786,0,0,0,0.084826131635911,0,0,0,0,0.0289582659639381,0,0,0,0,0,0,0,0,0,0,0,0.23624821189708,0.0522139526663473,0,0,0,0.118675473350637,0,0.0339719443981517,0,0,0,0,0,0,0,0,0,0,0,0,0.00963381523080272,0,0,0,-0.0025088426156045,0,0
X000786.SZ,0,0,0,0.0759243078827272,0,0,0,0.220739502803995,-0.0424386970598154,0.0519928133590827,0,0,0,0,0,0,0,0,0,0.000894143978205029,0,0,0,0,0,0,0,0,-0.112780990514835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115805964571676,0,0,0,-0.00911565766585482,0,0,-0.0677148546178404,0,0,0,-0.00361720913735561,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0.0924012188303619,0,0,0,0.0392875592878054,0,0,0,0,0,0,0,0,0,0.0850428360602951,0,0,0.0321539172948625,0,0,0,0,0,0,0,0.27766601035714,0,0,0.00407762867965686,0,0.0437657992047467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0193331560123685,0,0
X600111.SH,0,0,0,0.236337863849796,0,0,0,0.0902944806588319,0.210965768777778,0,0,0,0,0,0,0,0,0,0,0,0.618201754733231,0,0,0,0,0.0748436466307224,0,0,0,0,0,0,0,0,0,0,-0.00237397886562316,0,0,0,0,0,0,0.0722596758980014,0,0,0,0.199080878524137,0,0,0,0.0187799650150331,0,0,0,0,-0.0503414641348711,0,0
