,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X601992.SH,X601898.SH,X601600.SH,X600688.SH,X600547.SH,X600795.SH,X300072.SZ,X600309.SH,X601991.SH,X600660.SH,X600188.SH,X600362.SH,X600027.SH,X600886.SH,X000709.SZ,X002466.SZ,X600157.SH,X600111.SH,X000959.SZ,X600339.SH,X600489.SH,X000898.SZ,X600299.SH,X601158.SH,X600008.SH,X600219.SH,X002460.SZ,X000883.SZ,X600352.SH,X600583.SH,X000408.SZ,X600578.SH,X000792.SZ,X000630.SZ,X000539.SZ,X000723.SZ,X600021.SH,X600176.SH,X000027.SZ,X600160.SH,X000983.SZ,X000401.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600362.SH,0,0,0,0,0,0,0,0,0,0.15801302617016,0,0,0,0,0,-0.189191969528073,0,0,0,0,0,0,0,0,0,0,0,0,0.192756168735805,0,0,0,0,0.0162009065167916,0,0,0,0,0,0,0.371807407941379,0,0,0,0,0,0,0.0676464580388723,0.0223622346530179,0,-0.00735836229283851,0.000152190510073181,0,0,0,0,0,0
X600027.SH,0,0,0,0,0.041356430975258,0,0,-0.00611230434807857,0,0.0719492059062299,0,0,0,0.0305360839376074,-0.0286931390819381,0.0293938250497624,0,0,0,0,0,0.0364115208761331,0,0,0,0,0,0,0,0,0,0,0,-0.00431614212373351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00753968208633324,-0.00250404396182819,0,0,0,0,0,0
X600886.SH,0,0,0.0765656665305448,0,0,-0.148920672929946,0,0,0,0,0,0,0,0,0.0753546016096604,0,0,0,0.0258255285465598,0,0,0.046949983503661,0,0,0,0,0,-0.186978575411808,0,0,0,0.102895833434812,0,0.0113005245598888,0,0,0,0,0.150387375852548,0,0,0,0,0,0,0,-0.0451891121643243,0,0.00935075499721857,0,0.0339393554128307,-8.67361737988404e-19,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122998438424255,0,0.121637156008105,0,0,0,0,0,0,0,0.294052604908011,0,0,0,0,0,0,0,0,0,0.00041681688971125,0,0,0,0.13709945005522,0,0.271349145098248,0,0,0,0,0,0.138721741942782,0.612887790238827,0,1.0842021724855e-19,0.00450252362963903,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0446995681498675,0,0,0,0,0.086763316721884,0,0,0,0,0,0,0.594601516067573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00257108617068648,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015781458037593,0,0,0,0,0,0.0579509706354495,0.080295483656707,0,0,0,0,0.0966071736517676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0444542127700625,0,0,0.000780535809411614,0.0224202314628868,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0.0169432533951209,0,0,0,0,0,0.0249238875245989,0,0,0,0,0.0391982866347898,0,0,0,0.114814735708226,0,0,0,0.05489716206564,0.0866988753953732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165139269385382,0.041935201547292,0,0.0135073456211386,0.00453282064945105,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12460940343168,0,0,0.0965072674619819,0.256677644840923,0,0,0,0,0,0.048854245992639,0,0,-0.17833953382925,0,0.0159246021786111,0,0,0.292456891229301,0,0.0652819307262968,0,0,-0.198413280289523,0,0,0,0,0,0,0,0,0.0918914876613459,0.0133905741313956,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0376926039353009,0,0,0,0,0,0.125014992168798,0,0,0.0315463352215054,0,0,0,0,0,0,0.00958005284986414,0,0.0367198509580425,0,0,0,0.133195703953778,0,0,0,0,0,0,0,0,0.135878772941253,0.270491125843091,0,0,0.0292586030877034,-0.017919943211864,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,-0.0273462515936252,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126283040371085,0.0410758791455243,0,0.325495671912271,0,0,0,0,0.118826308707412,0,0,0,0,0.358454474791311,0,0,0,0.00421801826256676,0,0,0,0,0,0,0,0,0,0,0,0.00666519108827739,0.0240301484058742,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.145264083256086,0.0217465734116357,0.0458519281896162,0,0.245766833235984,0,0,0,0,0,0,0,0,0.208203833131405,0,0,0,0,0,0,0.0476833392447918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143170574361648,0,0,0.0115008395723966,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00713659664520545,0.0121970671773844,0,0,0,0,0,-0.0208777762908494,0.0844515689282323,0,0,0,0,0.220313674351777,0,0,0,0,0.0621896781459672,0,0,0,0,0,0,0,0,0,0,0,0.00759576148117201,0,0.0498243828949256,0.0797252121707825,0,0,0,-0.00126227646576514,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00664206042193306,0,0,0,0.0229244596147263,0.0496786958052553,0,0,0.0795229110857655,0.0398181921221868,0,0,0,0,0,0,0.00708841510670771,0,0,0,0,0,0,0,0.0836349826782772,0,0.0559235278513529,0.0649498904120201,0,0.0444796168705571,0,0,0,0,0,0,0,0,0,0,0
X600008.SH,0,0,0,0,0,0,0,0.42394917518752,0,0,0,0,0,0.275814927678633,0,0.0275172424480532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212788043075099,0,0,0,0,0,0,0,0,-0.187798244526675,0,0.450108021511997,0,-0.0555455494625088,-0.00210780131492293,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0.0725804926641629,0.119695445146709,0,0,0,0,0,0.00650806544725506,0,0,0.244942795679092,0,0,0,0,0,0,0.0165882614466143,0,0,0,0,0,0.0058708108515282,0,0,0,0,0,0,0,0,0,0,0.0512995948654386,0,0.075327073628806,0,0.0195991857677098,0,0,0,-0.0142732624788815,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0.717516742639261,0,0,0,0,0.14481406644271,0,0,0,0,0,0,0,0,0,0.152383137609379,0,0,0,0,0,0,0,0,0,0,0,0,0.0430988475538479,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,-0.000324960407600107,0,0,0,0,0,0.0614529636150313,0,0,0,0.0505297727675227,0,0,0,0.0529075485508864,0.0791909601840634,0,0,0,0,0.130759485375362,0,0,0,0,0,0,0,0,0,0,0.016025997994293,0,0.0197965746596124,0.0320987362276546,0,0,0.0302230770477432,0,0,0.0720603012386353,0,0,0.0129682195263681,-0.00640344028230345,0,0,0,0,0,0
X600352.SH,0,0,0,-0.209421400205741,0,0,0,0,0,0,0,0,0,0.04158484337792,0,-0.0020369914972567,0,0,0.129411562058721,0,0,0.0284800500338729,0,0,0,0,0,0.0410564387460512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0069873236818913,0,0.00517925083260273,-0.00695845129465196,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.040366310728152,0.0863443561432834,0,0,0,0,0,0,0,0,0,0.0255826717499372,0,0,0.045557207037353,0.125403999414061,0,0,0.00569413117786143,0,0.0776351384294475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011837739210621,0,0,0,0,0,0,-0.00292897774726127,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0601399733116384,0,0,0.167103133655677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0358398417211819,0,0.0129910839701553,0.051217605820121,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125831091126959,0,0,0,0,0,0,0,0,0,0,0.0786545773787329,0,0.0748922232621958,0,0,0,0,0,0.0274514708611576,0,0,0,0,0,0,0,0,0,0,0.125713561061545,0,0,0.0867081407395857,0,0,0.0315765488646755,0.0162352184365236,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00962962064698036,0,0,0,0.0888281955437447,0,0,0,0.0773223011394998,-0.0470965087567991,0,0,0.00746832384457478,0,0.123825848442011,0,0,0,-0.0156187162980119,0,0,0,0,0,0,0,0,0,0,0.016835959911595,0,0,0,0,0.302377299882815,0.0156157939893423,0,0.014082375078875,0.00484638640279558,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.433911365980291,0,0,0.0560379682990847,0,0,0,0,0.0940900584819872,0,0,0,0,0,0,0.0358935489004735,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095460990695096,0,0,-0.00172642543641546,0.0165640627962735,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,-0.00345911094508286,0,0,0,0,0,0,0.191765494943846,0.235696701481866,0,0,0,0.189132866525351,0,0,0,0,0,0,0,0,0.109063308752638,0,0,0.0490828290766364,0,0,0,0,-0.191917645654968,0,0,0,0,0,0,0.166539931499786,0,0,0,0,0.022374431940047,0.0323814177727834,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0050609852461936,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0.0112633339105733,0,0,0,0,0,0,0,0.0823325025350871,0.0251430513185275,0,0,0,0,0,0,0,0,0,0,0.131323236210906,0,0.0706142074326228,0,0,0.00361765187695245,0,0,0,0,0.14809653865156,0,0,0,0,0,0.0914047724735966,0,0,0,0,0,0.0568787050874967,0,-0.00601176685086876,0.0110498715511836,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0.190719945274063,0,0,0,0,0,0,0,0.066135216157365,0.292221748155866,0,0,0,0.0138092102782641,0,0,0,0,0,0,0.10044286356648,0,0,0,0,0,0.0818136550827157,0,0.0810376575032036,0,-0.0829217464081863,0.216735963591726,0,0.0802687482597619,0,0.139313096132747,-0.111717511468602,0,0,0,0,0,0,0,0,0.0170642256664993,-0.0189074915820973,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0157050368829318,0,0,0,0,0,0,0,0,0,0,0,0,0.0518711425240379,0,0,0,0,0,0.131439197267064,0,0,0.0442532894249919,-0.146376427409189,0,0.0739170722334973,0.192408299199253,0,0,0,0,0.121801504713903,0,0,0,0.0106654228151326,0.012162118836765,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0.184779040061688,0.0371653452042694,0,0.0151941298579452,0,0,0,0,0,0.0220494126507965,0.170375403821268,0,0,0,0,0,0.120937400936889,0,0,0,0.0718495583051586,0.122033106455804,0,0,0,0.0259132387581769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.00328226169833472,-0.00180818778699682,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,-0.0207478863671875,0,0,0,0,0,0,0,0,0,0,0.141712343256013,0,0,-4.33680868994202e-19,0,0,0.122904444116071,0,0.212033097442537,0,0,0,0,0,0,0,0,0,0,0,0,0.0942641671435023,0,0,0,0,0,0,0,0,0,0,0,0.0266167798141696,0,0,0,0,0,0
X000401.SZ,0,0,0,0,0,0,0,0.454791650958674,0,-0.0749597441865531,0,0,0,0,0,0,0,0,0,0,0,0.710242178093967,0,0,0,0,0,0,0,0,0,0.0794268279369883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114457157701841,0,0,0,0.010372444907313,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,-0.0838359118673619,0,0,0,0.0628403936645876,0,0,0,0,0,0.0224299710584761,0,0,0,0,0,-0.0359028373351118,0,0,0,0,0,0.0412472096099234,0,0,-0.174162050560654,0,0,0,0,-0.0443698951211031,0,0,0,0,0,-0.106641835316251,-8.67361737988404e-19,0,-0.0331041905197311,0.01504355953842,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.213814380002117,0,0,0.0469993363116545,0,0,-0.0896840872738968,0,0,0,0,0,0.119522874754253,0,0,0,0,0,-0.778476735278637,0,0,0,0.640106694879286,-0.549453924506183,0,0,0,0,0,0,0,0.521801952780728,0,0,0,0,0,0.46635782074493,0,0,10.6238867293936,0,0
TED,0,0,0,0,0,-0.455240594235169,0,0,0,0,0,0,0,0,0,0,0,0,-0.556684780952085,0,0,0,0,0,0,3.46944695195361e-18,-0.14638226214174,0.0391807707769334,0,0,0,0,0,0,0,-2.28873250964993,0,1.0539409463627,0.0562051226153626,0.433681363353645,0,0,-0.312539970767169,0,0,0,0,0,0,0,-0.105356947918339,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0.255869134199931,-0.124960106062122,0,0,-0.0117970924953228,0,0,0,0,-0.0715080594433686,0,0,0,0,0,0,0,0,0,0,-0.0608490312380326,0,0.105289550393082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00221260908874577,0.0109129379940427,0,0,0,0,0,0
MKreturn,0,0,-0.00479221347045674,0,0,0,0,-0.00353293899183819,0,0,0,0,0,0,0,-0.063831709139452,0,0,0,0,0,0.0311989520037931,0,0,0,-0.0107072344735428,0,0,0,0,0,0,0,-0.022000911545329,0,0,0,0,0,0,0,0,0,0,-0.0834166202956861,0,-0.0473477414238298,0.0309941391939465,0,0,0.00495898345386104,0.00157855643860595,0,0,0,0,0,0
MKvol,0,0,-0.00243225041944366,0,0,0,0,0,0,0,0,0,0,-0.000380390770995869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000250365518911122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00340081261599878,-6.81445124087588e-05,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,-0.0381071235802321,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00833712578548368,0,0,0,0.0689296894778412,0,0,0,0,0,0,0,0.000772894704537256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0568240675658523,-0.00504242178148508,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00319671662898139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012836113834222,0.0312645678551644,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,-0.00467206481871969,0,0.012975510552381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0056453610859498,0,-0.0254528188840961,0.00666770114705558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0175937189748256,0.00578051799700439,0,0,0,0,0,0
