,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600011.SH,X600188.SH,X600585.SH,X600019.SH,X002460.SZ,X002466.SZ,X601898.SH,X600547.SH,X000792.SZ,X600886.SH,X601600.SH,X600660.SH,X600111.SH,X600010.SH,X000708.SZ,X000301.SZ,X600795.SH,X600027.SH,X000877.SZ,X601991.SH,X002271.SZ,X600362.SH,X600426.SH,X600803.SH,X601699.SH,X000983.SZ,X600176.SH,X600489.SH,X000807.SZ,X600995.SH,X000539.SZ,X000786.SZ,X600160.SH,X300037.SZ,X000408.SZ,X600219.SH,X002409.SZ,X600378.SH,X000629.SZ,X600688.SH,X002080.SZ,X600157.SH,X600985.SH,X000932.SZ,X600612.SH,X000027.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601600.SH,0.248976918695487,0,0,0,0,-0.0440641067669617,0,0,0.0807420849937937,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.094740051893121,0.551061910187075,0,0,0.119275763779616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044830279228467,0.0473808033748282,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0.116394509726711,0,0,0,0,0,0,0,0,0,0,0.00429736862171051,0,0,0,0,0.0684878484086957,0.129076202872142,0,0,0.0159932011977187,0,0,-0.0500178158498463,0.00829599529198917,0,0.0969203935060023,0,0.0853732103054088,0,0,0,0,0,0,0,0,0,0,0,0.0161560965165089,0,0,0,-0.0370175766090014,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0252734023827966,0,0,0.0677821930828869,0,0,0.0935633988954099,0,0.00816897843645836,0,0,0.0746359792855737,0,0,0,0.0524493241260953,0.218460186951353,0,0,0,0,0,0,0,0,0.000378148563697219,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.00965907961277033,0,0,0,0,0,0,0,0,0.0403292469150654,0,0.0795096587574848,0,0,0,0,0,0,0,0,0.116291019888506,0,0,0,0.0445394883734162,0,0,0.00918833004129448,0,0.0419997156217229,0,0.00881476470158394,0,0,0,0.0106928772231671,0,0,0,0.0551620217986713,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0.0582372428539145,0,0,0,0,0.0717790355786402,0,0.058819117470298,0,0,0.0439013500126579,0,0,0,0,0,0,0,0,0,0,0.0707535753801026,0.158483923543599,0,0.0664422994426013,0.162033181522423,0,0,0,0,0,0,-0.0101850911375719,-0.0975779280248268,0,0,0.0391862887527413,0,0,0,0.0507450703769329,0,0,0.293277969455652,0,0,0,0,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0.0594377716892386,0,0,0.0441116931295282,0,0,0,0,0,0,0.0290684701187163,0,0,0,0,0,0,0,0,0.0656671448767573,0.173880577073613,0.0811946460701765,0,0,0.107045493121499,0,0,0,0,-0.0643974967501538,0,0,0.00658851098041202,0,0,0,0,0,0,0.0622028572954177,0,0,0,0,0,0,0.0120688639034569,0,-0.0731255896462306,0,0,0,0,0
X600795.SH,0,0,0,0,0.0974961643645012,0,0,0.137166696088823,0,0,0,0,0,0.239564698495297,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.38271144408502,0.107454581033509,0,0,0.140037740156045,0,0,-0.0107565438615042,0,-0.026130743176266,0,0,0,0,-0.0499476549194185,0,0,-0.105065541623886,0,0,0,-0.0124737853138523,0,0,0,-0.0118015288883798,0,0,0.0245694786124562,0,0,0,0,0,0,0
X600027.SH,0.118397270876453,0,0,0,0.305300057980447,0,0,0,0,-0.0898929067681721,0,0,0,0,0,0,-0.0111551607072971,0,0,0,0,0,0,0,-0.0299828476319431,0,0.0544563349503576,0,0,0,0,0,0,0,0.506538290773083,0,0,-0.113209219883522,0,0,0.0745460664901167,0,0,0,-0.0144587963352124,0,0,0.0305616763481999,0,0,0.112121180019983,0.0370746057256551,0,0,0,0,0,0,0
X000877.SZ,0,0,0.12575680235928,0,0,8.67361737988404e-19,0,0.0888848369530924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0911364573788147,0,0.00318883509059304,0,0,0,0,-0.0437071782602961,0,0,0,0,0.739580796101351,0,0,0,0,0,0,0,0,0.0450268874650819,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,-0.127597413825358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66350352975487,0.116495539227831,0,0,0,0,0,0,0,0,0,0,0.0634470746637956,0,0.0341620140930513,-0.0221080495122501,0,0,0,0,0,0,0,0,0,0,0,0,-0.0052786225374266,0,0,0,-0.0381814430759175,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,-0.0855839583232412,0,0,0,0,0,0,0,0,0.311234648820728,0,0,0,0.0669653888952121,0,0,0.139701960938568,0,0,0,0,0,0,0,0,0.336553301344117,0,0.115585125352974,0,0,0.144153155611894,0.104153000683386,0,0,0,0,0,0,0,0,0,0,0.0543113047861121,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0.0781743280111203,0,0,0.226160871007562,0,0,0,0,0,0,-0.0727278658870526,0,0,0.0798389370570395,0,0,0,0,0.0750493797705603,0,0,0.225817660417535,0,0,0,0,0,0,0,0.00428677289403666,0,0,0,0,0,0,0,0.00306148572705832,0,-0.0363015846897982,0.0334132223442619,-0.0139759162848617,0,0,0,0,0,0
X600426.SH,0,0,0,0.514901888703923,0,0,0,0,0,0,0.242534805015548,0.127827921659359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221997563688418,0,0,0,0,0,0,0,0.0977248489123234,-0.0895086134198825,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120121259422512,-0.0288789917781438,0.00784677406660109,0,0,0,0,0,0
X600803.SH,0,0,0,-0.0830287297026126,0,0,0,0,0,0,0,0,0,0,0,0,0.258708281677,0,0,0,0.182448869074036,0,0,0,0,0,0.160357842024564,0,0,0,0,0,0,0,0,0.000681383591182106,0,0,0,0,-0.0153214058854026,0,0,0,0,0,0,-0.180917589768116,-0.136454356907924,0,0.263719337849837,0,0,0,0,0,0,0,0
X601699.SH,0.0955841599638246,0,0,0,0,0.194589895461237,0,0,0,0,0,-0.0646459838437418,0,0,0,0,0,0,0,0,0,0,0,0,0.0488636955846575,0,0.039928733631409,0,0,0.350852367181599,0,0,0,0,-0.0215181368695109,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00780043227572023,0,0,-0.0964615816362429,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0.320257426013961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0736669633550722,0,0,0.0540187948139378,0,0,0,0.157677274512545,0,0,0,0.0503181474341025,0,0,0,0,0,0,0,-0.0586780479484494,0,0,0,0,0,0,0,0,0,0,0,0.0375292257100136,0,0,0,0,0,0
X600176.SH,0.0612596721425979,0,0,0,0,0,0,0.0314279266193596,0,0,0,0.0321643659654832,0,0,0.0880004650352118,0,0,0,0,0,0,-0.00183973089724939,0,0,0,0,0,0,0.0708461474224914,0,0,0,0,0,0,0.133553955575504,0,0,0,0,0.0232295139469839,0,0,0,0.0861956510408334,0,0,0,0.00921883006722042,0,0,0.0692750457730297,-0.0702744628178653,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0.591568404048136,0,0,0.0772784085417476,0,0,0,0,0,0,0,0,0.0203678055703195,0,0,0,-0.00594360314848897,0,0,0,0,0,0,0,0,0,0.0240560344399179,0,0,0.0778810318612519,0,0,0,0,0,0,0,0.123085550419469,0,0.0953720230906832,0,-0.0511647300030584,0,0,0,0,0,0
X000807.SZ,0.152786045747602,0,0,0,-0.077717864719239,0.110215362930578,0,0,0,0,0,-1.73472347597681e-18,0,0,0.482566078852704,0,0,0,0,0,0,0,0,0,0,0.238920311127397,0,0.0292574969806405,0,0,0,0,0,0,0.198609933914746,0,0,0,0,0,0,0,0,0,-0.0717304837658334,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165485845782858,0,0,0,0,0,0,0,0,0,0,0,0,-0.0274722763262256,0,0,0,0,0.0131259444163897,0,0.0705353890033891,0,0,0.0249112016335267,0.166195697316665,0,0,0.186791373640535,0,0,0,0,0,0,0.0241099200683242,0,-0.0367888415591231,0.0205768550571817,0,0,0,0,0,0,0
X000539.SZ,-0.0206748114945791,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.121862974092451,0,0,0,0,0,0,0.568492850822241,0.0250822584178985,0,0,0,0,0,0,0,0,-0.0696336181611439,0,0,0,0,0.208708199000234,0,0,0,-0.088881977003445,0,0,0,0,0,0,0,0,0,0.09437784961043,-0.0521411397416918,0,0,0,0,0,0,0
X000786.SZ,0.0656445931198475,0,0,0,0,0.000938868463528074,0,0,0,0,0,0,0.0404212051767841,0,0,0,0,0,0,0,0,0,0,0,0.145394232700837,0,0,0,0,0,0.487239464996265,-0.0333369949166381,0,0,0.0526009071152134,0,0,0,0,0,-0.0638780739910137,0,0,0,0,0,0,-0.0828828239760186,0,0,0,0,0,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0.0153038479308809,0,0.136263437476775,0,0,0,0,0,0,0,0,0,0,0,0,0.0485169445981673,0,0,0,0,0,0.0602053779282553,0,0,0,0.0450125416951097,0,0,0,0,0.0961009628516437,0,0,-0.107981417167867,0.345107918941167,0,0,0,0,0,0,0,0,0,0.0402937505670076,0,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.277991666994311,0.356868295665174,0,0,0,0.130436484087514,0,-0.163296590826684,0,0,-0.0851442375154315,0,0,0,0,-0.0521545213814059,0,-0.0844016638898034,0,0.12605441652036,0,0,0,0,0,0.214255843665628,0,0,0,0,0,0,0,0,0,0,-0.0509183046432535,0.417244343234475,0,-0.0991652400224479,0,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0.608328464749714,0,0,0,0,0,-0.0259203840114308,0,0,0,0,0,0,0,0,0,0,0,0,-0.0182080116432041,0,0,0,0,0,0.0629567402585693,0,0,0,0,0,0,0,0,0.138232835577594,0,-3.46944695195361e-18,0,0,0,0.0254825718072717,0,0,0.0134428757964426,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0.0402460734375573,0,0,0.102284645518717,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,-0.0145736984662222,0,0,0,0,0,0,0,0,0,0,0.228573030877622,0,0,0,0,0.0342636386329678,0,0,0.00401205152855367,0,0.0146825019024033,0,0,0,0,0.114612077773448,0,0,0,0,-0.0135046180090101,0,0,0,0,0,0
X002409.SZ,0,0,0,0,-0.0372028426427608,0,0,0,0,0,0.0225328656989635,0,0,0,0,0,0,0,0,0,-0.177787732455665,0,0,0,0.273857023102906,0,0,-0.30028441304687,0,0,0,0,0,0,0,0,0,-0.0984478618069051,0,0,0,0.431293215318016,0,0,-0.22727278990341,0,0,0,-0.0826470806193672,0,0,0.123313070102958,-0.0606944836757223,0,0,0,0,0,0
X600378.SH,0,0,0,0,0,-0.0508711331029614,0,0,0.12961658397576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143596706393678,0.0068727453308216,0,0,0.0164487607653883,0,0,0.0496188004240865,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.0681570397780465,-0.122132523854249,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0.116171373846022,0.206968681913397,0,0,0,0,0,0,0,0,0,0,0,-0.0345006190379515,0.23208393710124,0,0.0952703503411188,0,0,0,0,0,0,0,0.0584987111019447,0,0,0,0,0,0,0,0,0,0,0,0.0203854106604548,0,0,0,0.0257359793996391,0,0,0,0,0,0,0,0,0,0
X600688.SH,0,0.198352572369997,0,0,0,0,0,0.0462910979158472,0,0,0.0574629854398974,0,0,0,0,0,0,0,0,0.0583166214805052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0192535130684928,0.0458337221396106,0,0,0,0,0,0,0,0,0.0346496251006099,0,0,0,0.0695729048727518,0,0,0.0401173052859592,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0635672466381939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.600123965153605,0,0,0,0,0,0,0.116279831879743,0.0476460978946594,0,0,0,0.0394072955234547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600157.SH,0,0.00468834431823987,0,0,0,0,0,0,0,0,0,0.0701857238873839,0,0,0,0,0.0402466405661828,0,0,0,0,-1.73472347597681e-18,0,0.109516774370394,0.0491835005965437,0,0.019071406769199,0,0,0,0,0,0.000625672993988757,0,0,0,0,0,0,0,0,0,0,0,0.0406011474655683,0,0,0,0,0,0,0,0.00419138707750573,0,0,0,0,0,0
X600985.SH,0.0626884951487821,0,0,0,-0.0193211455270303,0.169311765699983,0,0,0,0.0351384242913429,0.0598804230958677,-0.00434319418136588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2768338457057,0,0,0,0,0,0,0,0,-0.0522376110030122,0,0,-0.0279174028708732,0,0,0,-0.0227515905418386,0,0,0,0,0,0,0,0.01060412621996,0,0,0,0,0,0
X000932.SZ,0,0.0940255857058253,0,0,0,0,0,0,0.036777571479793,0,0.0130887321718725,0,0,0,0.0369295351160575,0,0,0,0,0,0,0,0.108780928376694,0,0,0,0,0,0,0,0,-0.058068194627155,0.140813868696164,0,0,0,0,0,0,0,0.0520607342325263,0.0136204088778573,0,0,0,0,0,0,-0.143276409653328,0,0,0.0178073731182345,0,0,0,0,0,0,0
X600612.SH,0.0720272173632125,0,0,0,0,0,0,0,0,0,0,0.0823005510058557,0,0,0,0,0,0,0.247735228708487,0,0,0,-0.0863601972712023,0,0,0,-0.0919276522046618,-0.078297065395947,0,0,0,0.419499094828142,0,0,0,0,0,0.00590554771642015,0,0,0,0,0,0,0.172543923936565,0,0,0,0,0,-0.23229889377219,0.0279754830034465,-0.0728637689754338,0,-0.475151160458573,0,0,0,0
X000027.SZ,0.0620789593658027,0.0451132192289627,0,0,0.116928400159525,0,0,0,0,0,0,0,0,0.0849842141356473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.0533046599661673,0,0,0.0463078705506497,0,0,-0.0233395103111165,0,0,0,0.0184495793261962,0,0,0.0123162431257497,0,0,0,0.00297446621185555,0,0,0,0,0,0,0
Change_TY3M,0,0.0574504019530697,0,-0.131085285080496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0267861677706223,0,0,0,0.0700595662574115,0,0.0907525413477839,0,0,0,0.0932334808515918,0,0,0,0,-0.179252883739083,0.0739490502922625,0,0,-0.063178705212874,0,0,0,0,0,0,0.0516989311725711,0,0,0,-0.082071263449267,-0.143248946811586,0,0,0,0,0,0
Slope,0,0,-0.206873366588701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0190268992077645,0,0,0,-0.0431852781556968,0,0,0,0,0,0,0,0.0597210493680186,0,0,0,0,0,0.0164279655968414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.934489437209113,0,0,0,0,0,0
TED,0,0,0,-0.369166004156558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.274570826338881,0,0,0,0,0,0,0,0,-0.00773525340114666,0,0,0,0,0,0,0,-0.0337456165711507,-0.056762270037204,0,0,0,-0.14383764657672,-0.901970550610494,0,0,0,0,0,0,0,0,0,0.618913116213765,0,0,0,0,-0.821604768112693,0,0
RealEstate_excess,0.0988512434363484,0,0,0,0,0,0,0,0,0,-0.0769979076512557,0,0,0,0,0,-0.161246057259696,0,0,0,0,0,-0.0184141491888559,-0.0638403839656036,0,0,0,0.0293812179006173,-0.0406222819431031,0,0,0,0.0928122955972876,0,0,0,0,0,0,0,-0.00552579024369807,0,0,0,0.0603037782768259,0,0,0,0.0931849739643391,0,0,0.0198642673857709,0,0,0,0,0,0,0
MKreturn,0,-0.0372845302421023,0,0,0,0,0,0,-0.0186239525700691,0,0,0.0319135932802607,0,0,0,0,0,0,0.194203437095717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044990406000344,-0.0502971552295859,0,0,0,0,0,0,0,0,0.0303367100910305,0.00830980752843505,-0.036102949366636,0,0,0,0,0,0
MKvol,-0.000448502980457512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00119005601689549,0,0,0,0.000840480934419916,-0.00250009137803712,0,0,0,0,0.00127518893873977,0,0,-0.000349325304054283,0,0,0,0,0,0,0,0,0,-0.00106115422229824,-0.000325584040436282,-0.000845047641668917,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00337021887626867,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00468660227081228,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00304327299800104,0,0,0,0,0,0,0,0,0,0,0,0,2.71050543121376e-20,0,0,0,0,0,0,0,0,0,-0.00584559708616127,0,0,0,0,0,0,0,0,0,-0.000433431759080095,0.00250507742490834,0,0,0,0.0768554158949502,0,0
