,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600309.SH,X600011.SH,X601600.SH,X600188.SH,X601898.SH,X002466.SZ,X600660.SH,X600688.SH,X600362.SH,X300072.SZ,X600795.SH,X601992.SH,X600516.SH,X002460.SZ,X000898.SZ,X601991.SH,X600547.SH,X600111.SH,X600886.SH,X600176.SH,X000786.SZ,X000709.SZ,X600352.SH,X000825.SZ,X601699.SH,X000792.SZ,X002271.SZ,X600027.SH,X000553.SZ,X000830.SZ,X000408.SZ,X600299.SH,X000932.SZ,X600808.SH,X002110.SZ,X600219.SH,X601158.SH,X000959.SZ,X600489.SH,X000883.SZ,X000630.SZ,X600426.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300072.SZ,0.128980704764592,0,0,-0.0432993421921197,0,0,0,0.0261545893956723,0,0,0,0,0,0,0,0,0,0.184425318412749,0,0,0,0,0,0,0,0.169335003621803,0,0,0,0.0965937128057857,0,0,0,0,0,0,0,0,0,0,0.0624541712733647,0,0,0,0,0,0,0.139689122336019,0,0.0522223291723872,-0.0782196305985826,0,0,0,0,0,0
X600795.SH,0,0.0349932029659008,0,0,0.0946808764128748,0.125375588212879,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209281754442257,0,0,0.0160935785252585,0.018849405371185,0,0,0,0,0.000824917596387752,0,0,0.106242590591965,0,0,0,0,0,0,0.0786962334800585,0,0,0,0,0.0200115944918723,0,0,0,0,0,-0.012445495409909,0.0257870169427664,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0.124268843919366,0,0,0,0,0.15689571870695,0,0,0,0,0,0,0,0.144578642690685,0,0,0,0,0,0.0879904279686223,0,0.167843303324562,0,0,0,0,0,0,0,0,0.00422475031791146,0,0,0,0,0,0,0,0,-0.000747058776973129,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0.173240072721675,0,0,0,0.0543023505045503,0,0,0,0,0,0,0,0.0365761950511632,0,0,0,0.546754288102464,0,0,0,0,0,0,0,0,0,0,0.167028978032022,0.0117392680126536,0,0,0,0,0.116493591653608,0,0,0,0,0,0,0,0,-0.0229507811783579,-0.0336315267729027,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0.0177404629343526,0,0.782512074357809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225260424674809,0,0,0,0,0,0,0,0,0,0,0.125116197604192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,4.85903929657401e-05,0,0,0,0,0.152439442314369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.515659432700318,0,0,0,0,0,0,0,0,0,0,-0.00864879444017464,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155629627647229,0.0671953260056994,0.0426678567011437,0,0,0,0.115257286841602,0,0,0,0,0,0,0.0279587525884496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00504034153392243,0,0,0,0,0,0,0
X600547.SH,0,0.169116411056306,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.0368157930244508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.703486484719344,0,0,0,0,-0.00394714249980622,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.119643908168438,0,0,0,0,0,0,0,0,0.163837898340194,-1.73472347597681e-18,0,0,0,0,0,0,0.0193825503145148,0,0,0.0563815619069048,0,0.166281101059484,0,0,0,0.0912659119722933,0,0,0,0.0385937072046979,0.0270300259150011,0,0,0,0,0,0,0,0,-0.00877024392138655,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0.0263951728033325,0,0,0.0482755219843734,0,0,0,0,0,0,0.119629816359947,0,0,0,0,0.0113271691371348,0,0,0,0,0,0.150112069227095,0,0.0130253884321643,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0329009306694165,0.0458964263698245,-0.049070929970127,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0.0676263194415049,0.133002746629137,0,0.00293986892259821,0,0,0,0,0,0,0,0,0.0434713085281962,0,0,0.334305322478772,0,0,0,0,0,0,0,0.126317326870764,0,0.125427959984458,0,0,0,0,0,0,0,0,0,0,0,0,-0.0287723193288396,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0.233300476364476,0,0,0,0,0.126660757509598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222392661619541,0,0,0.0797765146704744,0,0,0,0.364270705241269,0,0.0607866918079816,0.00938420141895884,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0628390923232752,0.0753109793152785,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0.0766331885475212,0,0,0,0,0.0260829546942148,0,0,0.029222922457241,0,0,0.045835935249199,0,0,0.0119462246225793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0413075438493476,-3.46944695195361e-18,4.33680868994202e-19,0,0,0.323283507047287,0,0,0,0,0,0,-0.00489123248885034,0,0,0,0,0,0
X600352.SH,0,0,-0.0107958296842375,0,0,0,0,0,0,0,0,0.0464720895582023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105906329560187,0,0,0,0,0,0,0,0,0.641280065495636,0,0.225146261961261,0,0,-0.0151629850897184,0,0,0,0,0,0,0,0,-0.021279407014816,0.0281466158056355,-0.0902703308513132,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0.0139948599104681,0,0,0,0,0,0,0,0,0,0,0.335781836038895,0,0,0,0,0.0179186104324897,0.0473066673678768,0,0,0,0,0.0741573721455996,0,0,0,0.0230155344007023,0,0,0,0.310473532847484,0,0,0,0,0,0,0,0,0,0,-0.0138448602669598,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0.538886315000864,0,0,0,0,0.0998933876781418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0995145295844812,0,0,0,0,0,0.0281579294041843,0,0,0,0.053690375571516,0.0766826308892448,0,0,0,0,0,0,0,0,-0.0307882637025608,0.0419493405364508,0,0,0,0,0,0
X000792.SZ,0,0,0,-0.0830213270530537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.322432274492948,0,0,0,0,0,0,0,0,0,0,0,-0.0552517047575788,0,0.286853717162148,0,0.415195208066542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00362758601128939,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113406839809978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00342923113947034,0,0,0,0,0,0,0.107709854497999,0,-0.0202059691544097,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0.274377683942977,0,0,0,0,0,0,0,0,0,0,0,0,0.059697529222864,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.0920542731681776,0,0,0,0,0,0,0,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0748145499287953,0,0,0,0,0,0,0.0402882474744954,0,0,0,0,0,0.221213288478204,0,0,0,0.0689670445108876,0,0,0,0,0.0280450282612576,0,0,0,0,0,0,0.118252759957464,0,0.0012599643462472,1.0842021724855e-19,0,0,0,0,0,0
X000830.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238697537751683,0,0,0,0,0.0587069308041593,0,0,0,0,0,0.123755700732905,0.422195505895083,0,0,0,0,0.346860977010866,0,0,0,0,0,0,0,0,0.291967037119592,0,0,0,0,0,0,0.400573745886906,0,0.072991605192367,-0.0441756973456387,0,0.231654821805434,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113726665168334,0,0,0,0,0,0.0234863448730822,0,0,0,-0.0158693643581199,0,0.24727175411447,0,0,0,0,0,0,0,0,0.157038303571763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0.00617295159121027,-8.67361737988404e-19,0,0.104263566738699,0,0,0,0.0261989535068633,0,0,0,0.10789936276065,0,0,0,0,0,0,0,0,0,-0.0317072614121229,-0.0199699470014519,0.0692517346129391,0,0,0,0.282885683986119,0,0,0,0,-0.143342519061042,-0.0255444240444303,0,0,0,0,0,0,0.138221120687258,0,-0.0140358804089631,0.0315244070491577,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0.128101952907345,0,0,0,0,0.075961118486538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.138777989100513,0,0,0,0.452795898851517,0.26957908425515,0,0,0,0,0,0,0,0,0,0.0127579819058606,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0.0617013107857358,0,0,0,0,0.137429292419871,0,0,0.0643738282043016,0,0,0.276131174627339,0,0,0.0381520553560278,0,0,0.0567951569187342,0,0,0,0.0611395250309639,0,0,0,0,0,0,0,0.11318213801775,0,0.095796644666385,0,0,0,0,0,0,0,0,-0.000986820079479355,0,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.182669288844247,0,0,0,0,0,0,0.111623636589955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15330392479293,0,0,0.850331240754385,0,0,0,0,0,0,0,0,0,0,-0.00183729362053768,-0.00330513150090244,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0.113579569109046,0,0,0,0,0.0909961121226656,0,0,0.109484326866467,0.0611940923514417,0,0,0,0,0,0,0,0,0,0,0,0.00247078771379784,0.119708006116337,0,0,0,0,0,0,0,0,0.0189046332023009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0.0781629562802227,0,0,0.0508809467839225,0,0,0,0,0.0245295883083563,0,0.0829369805080687,0,0,0,0,0,0,0,0,0,0,0,0.00442765309809932,0.00957187806237424,0,0,0,0.0313690116064209,-0.00388405460653687,0,0,0.076748981755808,0,0,0,0,0,0,0,0,0,0,0.0102019875021204,-0.0082231707733909,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0.240152942434206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0863961486867366,0,0,0,0,0,0,0.0233300974232682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0093225224526097,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131193537288704,0,0,0,0.0281586956554207,0,0,0,0.369552554176525,0,0,0,0,0,0,0,0,0.10553965321321,0,0,0.0324408882999353,0,0,0,0,0,0,0,0,0,0,0,0,-0.0315609970731317,0,0,-0.0111107739402399,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0.0534249434735643,0,0,0,0,0,0,0,0.00871034656402782,0.0129217967886722,0.0249478902204728,0,0,0,0,0,0,0,0,0.0195484855660455,0.0269262268517703,0,0,0,0.10200808466472,0,0,0.127165780516612,0,0,0,0.0555468481814635,0.0308152280805536,0,0,0,0,0,0,0,-0.0129229226927117,0.0217582839708396,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0.0462050845781553,0,0,0,0,0.162751354531374,0,0,0,0,0,0,0,0,0.0195651356040261,0,0,0,0,0,0.0512087003080937,0.00830086922515272,0.107087958268767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000513097429391123,0,-0.0105468174306622,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168165635024913,0,0,0.0363497784247172,0.0667069109421508,0,0,0,0.0223684515040879,0,0,0,0,0.191915701445298,0,0,0,0.151207128213429,0,0,0.156966242713611,0,0,0,0,0.014596624803116,0,0,0,0,0,0,0,0,-0.00800539871147623,0,0,0,0,0,0,0
Change_TY3M,0,-0.276463957840768,0,0,0,0,0,0,0,0,-0.0627807226751648,0,0,0,0,0,0,0,-0.0369879946110307,0.0344537451944928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0291874444003107,-0.253970897320998,-0.0821177819640961,0,0,0,0,0,0,0,0,0,0,0,-0.0266640056833892,0,-0.027613843280038,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0.72150878189827,0,0,-0.196863106162685,0,0,0,0.0805299566054988,0,0,-0.0932101325370311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.48900111989922,0.0324695600735069,0,0,-0.105802800641146,0,0,0,0,0,0,0,0,0,0,0,1.35233041009603,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0.407699733801616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0720923972902785,0,0,0,-0.493435370688589,0,0,0,0,0,0,0,0,0.798402583488295,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,-0.192113607193627,0,0,0,0,0,0,0,0,0.133011759130607,0,-0.000862020170175535,0,0,0,0,0,0,0.100983742464753,0,-0.0278750929626904,0,-0.0551145876703805,0,0,0,-0.119261965545698,0.043548589797566,0,0,0,0,0.00686434564981949,0,0,0,0,0,0,0,0,-0.00990341996250873,0,0,0,0,0,0,0
MKreturn,0,0.0617737292892764,0,0,0,0,0,0,0,0,0,-0.0724202377015494,0,0,0,0,0,0,-8.67361737988404e-19,0,-0.019958458963433,0,0,-0.0606860499407268,0,0,0,0,0,0,0,0,0,0,0,0.0313946450829893,0,0,0,0,0,0,0,0,0,0,0,0.00968840494694172,0,-0.00859685611701319,0,0.00384961161234768,0,0,0,0,0
MKvol,0,0,0,0.000237188336122261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000356010251086397,0,0,0,0,0,0.00130191095202377,0,0,0,0,0,0,0,0,0,0.000187558741206141,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00230233305892421,0.00543123242106597,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,-0.0100648691994413,0,0,0,0,0,0,0,0,0,0,0,0,0.00515823308582844,0,0,0,-0.028541367922708,0,0,0,-0.0162810305508367,0.00904025257800479,0,0,0,-0.0083563773419345,0.0276425568985657,0,0,0,0.0110823944129536,0,0,0,0,0,0,-3.15019697878912e-05,0,-0.00584826374369118,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0.011655005920577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124353380225425,0,0,0.00248913533203246,0,0,0,0.00796504907896742,0,0,0,0,0,0.00627345614185151,0,0,-0.00315022682864637,0,0,0,-0.00900807404601583,-0.0111687923188465,0,0,0,0,0,0,0,0,-0.00307794986442056,0.0183112499052259,0,0,0,0,0,0
CarbonVol_Hubei,-0.0307324241407353,0,0,0,0,0,0,0,-0.126177535421666,0,0,0,0,0,0,0,0,0,0,0,-0.00626022803849012,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,-0.00458514790065475,0,0,0,-0.00266702554859244,0,0.000377915792432364,0,0,0,0,0,0,0,0,-0.0139903767660593,0.000160381745667217,0,0,0,0,0,0
