,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X600547.SH,X600585.SH,X601600.SH,X600660.SH,X600886.SH,X000792.SZ,X600795.SH,X600362.SH,X000708.SZ,X600010.SH,X600489.SH,X600111.SH,X002460.SZ,X600160.SH,X600027.SH,X601699.SH,X000301.SZ,X600426.SH,X002466.SZ,X000983.SZ,X000786.SZ,X600803.SH,X601991.SH,X000877.SZ,X000630.SZ,X600176.SH,X000807.SZ,X600985.SH,X000933.SZ,X002128.SZ,X601168.SH,X000408.SZ,X600219.SH,X002271.SZ,X600612.SH,X600096.SH,X000883.SZ,X600348.SH,X000932.SZ,X000027.SZ,X600995.SH,X002353.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601600.SH,0,0,0,0,0,0,0,0,-0.0291090255863605,0,0,0,0,0,0,0,0.115138839233306,0,0,0,0,0,0.171024346495617,0,0,0.0329177869394971,0,0,0,0.259251243158611,0,0,0,0.0440308841768646,0.173871021904979,0,0.0808166683922227,0,0.192481626273236,0.0427584254180786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600660.SH,0.0571304511685098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0214259031195857,0,0,0,0,0.0231765469300847,0,0,0,0.11122698058256,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121734779289045,0,-0.0203673390190395,0,0,0,0,0,0,0.18868552763887,0,0,0.0421619486066882,-4.33680868994202e-19,-0.00420773473791206,0,0,0,0,0
X600886.SH,0,0,0,0,0.0583538739455353,0.0146665127488304,0,0,0,0,0,0,0,0,0.261820846224264,0,0,0,0,0,0,0,0.0908535684342531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0336673909000825,0,0,-0.0812399415588829,0,0,0,0,0,0,0,0,0,0,-0.00558100916501391,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264324648982639,0,0,0,0,0,0,0,0,0,0,0.0105818905970901,0,0,0,0,0,0,0,0.124471408164592,0,0,0,0.0246121567731756,0,0,0,0,0,0.0203688547462277,0,0,0.0411578373294736,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.0331091563034202,0,0,0.32359024511536,0,0,0,0,0.0223764075015893,0,0,0,0,0,0,0,-0.0107014149648227,0,0.319154831905564,0,0,0,0,0,0,0,0.125124139211933,0,0,0,0,0,0.0278868342727471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0466448972379345,-0.0274049918030901,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.234506728801156,0,0,0,0,0,0,0,0,0,0,0,0.0191285742467814,0,0,0,0,0,0,0,0,0,0,0,0.294363864717216,0,0.15157814827417,0,0,0,0.0279708108522088,0.153678349420519,0,0,0,0,0,0,0,0,0,0,0,0,0.0111847999946383,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0.103008445480011,0,0,0.222809311437115,0,0.161446079558593,0,0,0,0,0,0,0,0,0,-0.0227479437814445,0,0.00817510362534643,0,0,0,0,0,0.0681142435486337,0.187333429491981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0906673005918972,0,0,0,0,0,0,0,-0.00471730645821905,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.0185374434683246,0,0,0,0,0,0,0,0,0,0,0,0,0,0.408656752773309,0,0,0,-0.0341604692957835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00455620109504435,0,0.0583225506017168,0,0,0,0,0,0,0,0,0,0.0312870329651381,-0.0134755187239868,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.604930003455339,0,0,0,0,0,0,0,0,0,0,0,0,0.0478119752554189,0,0,0,0,0,0,0,0,0,0.00984894384027624,0.0178143140768847,0,0,0,0,0,0.0915672359041774,0.0050212127323367,0,0,0.137193155588613,0,0,0,0,0,0,0,0,0.0180750397871025,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0758772064648873,0,0.465094468147434,0,0,0.00434241575487104,0,0,0,0,0,0,0,0,0,0,0.0348938081778269,0,0,0.0678700413899654,0,0,0,0,0.0515637427183336,0,0.0979427364180837,0,0,0,0,0.0787628538733969,0,0,0,0,0,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0506364783585372,0,0,0,0,0,0,0,0,0,0,0.0466189298426383,0,0.805607800263528,0,0,0,0,0.0263474082067889,0,0,0,0,0,0,0.00945351231571981,0.0378716499224797,0,0,0,0,0,0,0,0,0,0,0,-0.0288586528005611,-0.0087963598507874,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0.0357298966574733,0,0,0,0,0,0,0,0,0,0,0.204541996596061,0,0,0,0,0,0,0,0,0.0558988785219494,0,0,0,0,0.12735926723297,0,0,0,-0.241002749317353,0,0,0,0,0,0,0.00717638182690082,0,0,0.16512825154925,0,0,0,0,0,-0.0229475780432803,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.109247574529078,0,0,0,0,0,0,0.646779435584856,0,0,0,0,0,0,0,0,-0.0345500492989095,0,0,0,0,0,0,0,0,0.197567948203321,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,-0.00710712917272264,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0.268434001479327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0910149682634097,0,0,0,0,0.381148672328981,0,0,0,0,0,-0.112727223169143,0,0,0,0,0,0,0,0,0.125148175684856,0,0,0.393097582323103,0,0,0,0.0601689655329893,0,0.0111238921571185,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.110463729936081,0,0,0,0,0,0,0,0,0.0980375415540405,0,0,0,0,0,0.0440939753141056,0,0,0,0,0.0235869004948665,0,0.0576482006285578,0,0,0,0,0,0,0,0,0,0.0165989105487091,0.0922524164922365,0.0738641676306423,0.216232050627207,0,0,0.0122384265140327,0,-0.0201617609526963,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0.0982157566168141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0903245121024768,0.431886423634089,0,0,0,0.0922723157440352,0,0,0,0,0,0,0,0,0,0,0.10189214828547,0,0,0,-0.00345446988582984,0,0,0,0,0,0
X002466.SZ,0,0,0,0,-0.156892358516007,0,0,0,0,0,0,-0.0302787356382042,0,0,0,0,0,0,0,0,0.775330687204262,0.028436827216825,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0971662029009218,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0636278636300575,0,0.032246027614131,0.031013483062799,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.101879577243381,0.0652555144585228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00128150025135823,0,0.207369803949158,0,0,0,0,0,0,0,0,0,0,0,0.298807765651215,0,0,-0.018148076102266,0,0,0,0,0,0,0,0.212907937326083,0,-0.100402435785859,0,0,1.35525271560688e-20,-0.0207792386791282,0.0894850909014927,0,0,0,0,0
X000786.SZ,0,0,0,0.000258961186875675,0,0,0,0,0,0.0538490669233759,0,0,0,0,0,0,0,0,0,0,0,0.203194451086905,0,0,0,0,0.108722806810468,0,0,0,-0.194310915790256,0,0,0.12719691623402,0,0.150233691903131,0,0,0,0,0,0,-0.0116194217120038,0,0,0.0920048229481941,0,0,0,0.0881139957125766,-0.206344022048389,-0.027768783160911,-0.0626349540911414,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,-0.0232154600037687,0,0,0,0,0.170336940613514,0,0,0,-0.0607866707764122,0,0.208531895088653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0496707993990734,0,0,0,0,0,0,0,0,0,0.0529134778034205,0,0,0.0203193513873681,0.0403646870165272,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112052521196198,0,0,0,0,0.0442295881384626,0.0376556412632209,0,0.291355777807118,0.0153535866885477,0,0,0,0,-0.0374386118242703,0,0,-0.0438535657409074,0,0,0,0,0,0,-0.00343226634501955,0,0,0,0,0,0.18372382346047,0,0,0,0.139680993948558,0.0198740004463404,0,0,-4.33680868994202e-19,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0,-0.164709881067457,-0.143245378129192,0,0.0882843584128037,0,0,0,0,0,0,0,0,0,0,0.115943284774654,0,0,0,0,0,-0.0119144879707127,0,0,0,0,0,0,0,0,0,0,0.0282439603458806,0,0,0.100098023351561,-0.233737263304498,0.119355911238303,0,0,0.602887086985675,0,0,0,0,0.0190322462678682,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.538013952039051,0,0,0.0675392501685655,0,0,0.04484489720048,0,1.0842021724855e-19,0,0,0,0.0907294942205284,0,0,0,0,0,-0.0520763753316679,0,0,0,0,0.136762856246935,0,0,0,0,0,0,0,0,0,0,0,0,-0.00680870242009366,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0864835124920099,0.125321398270313,0,0,0.0281116654952359,0,0.0927470885663732,0.0560007926476498,0,0,0,0,0,0,0,0.0975761990464184,0,0,0,0,0,0,0.156778711578945,0,0.252346656185395,0,0,0,0,0,0,0,0,0.0414199918439184,0,0,0,0,0,0
X000807.SZ,-0.051052060506832,0,0,0,0,-0.0466688499248388,0,0,0,0,0.514110068468088,0,0,0,0,0.106496875027519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184461110636903,0,0,0,0.0884526231953991,0,0,0,0.22749280086328,0.0136393398380396,0,0,0,0,0,0,0,0.0849613013111843,0,0.00421019340680947,0,0,0,0,0,0,0
X600985.SH,0.0439201039513384,0,0,0,0,0.027400173378875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156926288447446,0,0,0,0.280482187756675,0.120142849424437,0,0,0,0,0.0489939373836132,0,0,0,0,0.0695578665312272,0,0,0,0,0,0,0.160339275095899,0,0,0,0.0472442409026639,0,-0.0159737221369601,0,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00269832988414109,0.0340007919557966,0,0,0,0.076174306440268,0,0,0,0.0895067001900544,0,0,0,0.586856440823462,0,0,0.126081101733758,0,0,0,0,0,0,0,0,0,0,0,0.115241914750016,0,0,0,0,0,0,0,0,0
X002128.SZ,-3.46944695195361e-18,0,0,0,0,0.0639750918400878,0,0,0,0,0,0,0,0,0,0,0.00143885993388173,0,0,0,0,0,0,0.115125492755488,0,0,0,0,0,0,0,0,0.0244395728085714,0,0,0,0.275897086341937,0,0,0,0,0,0,0.122868523420266,0.0904204642299947,0,0,0,0,0,0,0,0.0257102561580948,0,0,0,0,0,0
X601168.SH,0.130876565875805,0,0,0,0,0,0,0,0,0,0.198301118154426,0,0,0,0,0.0356987031062943,0,0,0,0,-0.0231635345252016,0,0,0,0,0,0,0,0,0,0,0,0.539891941337145,0,0,0.0245479536838464,0.0677019310730594,0,0,0,0,0,0,0,0,0,0,0,0,0.074118890599939,0,0,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0.206033342607144,0,0,0,0,0.421548688711563,0,0.00286841472573749,-0.0986427886563072,0,0,0,0.00268674757811752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.371175587303598,0,0,0,0,0.118356683630324,0,0,0,0,0,0,0,0,0,0.133005142175259,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0.0440683694964871,0,0,0,0,0,0,0.224057565488785,0.0413743675250721,0,0,0.116100276732973,0.060518366618821,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284460453875318,0,0,-0.113393009356745,0,0,0,0.0533391395007162,0,0,0,0,0,0,0,0,0,0,0.00416535215412486,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,-0.198505486833214,0,0,-0.0321361317208155,0,0,0,0,0,0,0,0,0,0,0,0.504826777824706,0.0582075307095963,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.231266922404229,0,0,0,0,0,0,0,0,0.024295109139536,0,0,0,0,0,0,0,0,-0.0179554479640355,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,-0.0449557002350115,0,0,0,0,0,0,0,0,-0.0542350941549465,0,0,0,0.12620849451883,0,0.103626622642211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0858052681477228,0,0,0,0,0,0,-0.050211067283087,0,0,0.173626284740427,0,-0.0455181057490858,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00703611191427789,0.13184492859434,0,0.131579658428176,0,0.13664939858504,0,0,0,0,0,0,0,0,0.0672949908091338,0,0,0,0.119024167612753,0.0744013722684346,0,0.0240731612164856,0,0.125504490401084,0,0,0,0,0.0983584512602092,0,0,0,0,0,0.00982045306963548,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0713993501192574,0,-0.0147949073418494,0,0,0,0,0,-0.0577303711649302,0,0,0,0,0,0.04901042130416,0.0643851620345161,0,0,0.217016107116811,0.0959567146203471,0.0630111717810372,0.0730770199494546,0,0,0,0,0,0,0,0,0,0,0,0.01160024502219,0,0,0,0,0,0
X600348.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038480128502409,0,0,0.114876803570683,0,0.00857644048559334,0,0.262036885848226,0,0,0,0,0.100416576493617,0,0,0,0,0,0,0.130083328575578,0,0,0.0136652916976359,0,0,0,0,0,0,0,0,0,0,0,0,0.025512561798443,-0.0528498636359351,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0413617476377882,0,0,0.0639084712873622,0,0,0,0,0,0.205160040561609,0,0,0,0.196007956258247,0.0158250063445303,0,0,0,0,0,0,0,0,-0.0230446274148771,0,0.0616941309264256,0,0,0,0,0,0,0,0,0.0545615596645272,-0.28512589505211,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0.0669321665678912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00308887751151129,0,0.0066940917881933,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.102570400482356,0.0984816977910312,0,0,0,0.226775906536498,0,0,0,-0.00713743415656133,0,0,0,0,0,0
X600995.SH,0,-0.076073988879271,0,0,0,0,0,0,-0.025332954947891,0,0,0.0288019666780848,0,0,0,0,0,0,0,0,0.0702019990920281,0,0,0,0,0.00524625834219725,0,0,0,0,0.150407917495858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121538326162403,0,0,0,0.0284139476759705,-0.0239259042131445,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187043648684786,0,0,0,0,0,0,0,0,0,0.0509247239861114,0,0.0663626217910001,0.0967199017714691,0,0.0953322859217963,0,0,0,0,0,0.0606246731109735,0.227372129185715,0,0.130651087617078,0,0,0,0,0,0,0.057078756912862,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,-0.0631290451720458,0,0,0,0,0,0,-0.0664612538424745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.15868655268885,0,0,0,0,0,0,0,0.0811393285285887,0.0902004230469539,0,0,0.0556902529635545,0,0.0122126289918731,-0.0967188233090944,0,0,0,0,0,-0.214949223542149,0.0600591483942908,0.210988235586665,0,0,0,0,0
Slope,-0.0411733124662431,0,0,0,0,0.377653021978584,0,0,-0.0187254817051787,0,0,0,0,0,0.277383771661597,0,0,-0.285282680344189,0,0,0,0,0,0,0,0,0.0152750938467568,0,0,0,0,0,0,0.27250124544445,0,0,0,0,0,0,0,0.0827581000871835,0,0,0,0,0,0,0,0,0,0,0.0160244413717289,0,0,0,0,0,0
TED,0.843597585004441,0,0,0,0,0,0,0,0.245603320591479,-0.847580009087356,0,0,0,0,0,0.039944605928687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365042589834973,0,0,0,0,0,-0.52370016982824,0,0,0,-0.495544836596667,1.1481499842933,0,-0.497051740582044,0,0,1.36647088962226,0,0,0,0,0.381054483279347,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0.00239025203385723,0,0,0,0,0,0,0,0,-0.152614048809545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194511200606734,0,0,0.0212820059031267,0,0,0,0,0,-0.197457463832655,-0.376735783330097,0.0356967204736986,0,-0.0283667715488697,0,0.0982530068402726,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0442241666193367,0,0,0,0,-0.0345507452974874,0.0810246248286364,0,0,0,0,0,0,0,-0.142538594365489,0.00879724824568051,-0.0229506608417738,0.088395508093668,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,-0.00658266730008496,0,0,0,0,0,0,0,0,0,0,0,-0.00360296002607654,0,0,-0.0118219984137125,0,0,0,-0.000568524367362235,0,0,0,0,0,0,0.00128017293442318,0,0,0,-0.000987053190752729,0,0,0,0,0,0,0,0,-0.00645897480027147,0,0.00765604533154494,0.00143785534375855,0.000219113570411161,0,0,0,0.0256151135648134,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00114054670631606,-0.00440479206641812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00443451446949001,0,0,0,0,0,0,0,0,0,0.00430919792623558,0.000247759375666881,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,-0.00834794998184359,0,0,0,0.00164603309031852,-0.0163210076839435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015038761121801,0,0,0,0,0,0,0,-0.00315826464897215,0,0,0,0,0,0,-0.00624729326148076,0,0.0186499453246374,-0.00596382319054317,0.0132453572005027,0,0,0,0.0382845632792721,0,0
