,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600011.SH,X600309.SH,X600010.SH,X600547.SH,X601898.SH,X601991.SH,X600660.SH,X600688.SH,X601600.SH,X600886.SH,X600795.SH,X600362.SH,X600027.SH,X600188.SH,X601992.SH,X000898.SZ,X002466.SZ,X600176.SH,X600111.SH,X000709.SZ,X600516.SH,X600352.SH,X600299.SH,X002460.SZ,X600489.SH,X000629.SZ,X601158.SH,X600808.SH,X600219.SH,X600801.SH,X000825.SZ,X000786.SZ,X000883.SZ,X000553.SZ,X000408.SZ,X002470.SZ,X600583.SH,X002110.SZ,X000539.SZ,X600157.SH,X002271.SZ,X600612.SH,X600021.SH,X600339.SH,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601991.SH,0,0,0,0,0,0,0,0,0,0.196045033822238,0,0,0,0,0,0,0,0.0453724396716276,0,0,0,0.149149730581596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0411855069744487,0,0.0767766506318049,0,0,0,0,0,0,0,0,0,0,0,0,-0.0113482942618587,0,0,0,0,-0.00108311609089209,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0794217207704288,0,0,0,0,0,0.0108222819710744,0,0,0,0,0,0,0,0.274723228861068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0561685792941978,0.338323256631561,0.132138057985243,0,0,0,0,-0.0296231132061339,0.0156824834406633,0,0,0,-0.0132968399923512,0,0
X600688.SH,0.0246166658062765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230654190674746,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131550780519079,0,0,0,0,0,0.0693535185740815,0,0.0218152244930016,0,0,0,0,0,0,0,0,0,0,-0.00850171192273716,0.0104599009953947,0,0,0,-0.00512904545190477,0,0
X601600.SH,0,0,0,0.0337095122648434,0,0,0.074237881679148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363528611605494,0,0.303397601533071,0,0,0,0,0,0,0,0,0.0217591024658458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126166623255665,0,0,-0.006811396284526,-0.0158817171717133,0,0,0,0,0,0
X600886.SH,0,0,0,0.013634270986666,0,0.0419515371986733,-0.0167712369018103,0,0,0,0,0,0,0,0,0,0,0,0,0.0385775662559115,0.052956572671948,0.0137345275756597,0,0,0,0,0.178273427555803,-0.112059444187605,0,0,0,0,0,0,0.165708976516977,0,0,0,0,0,0,0,0,0,0,0,0.150533678659088,0,0,0,0,0.0236738334160313,-0.00673174397148916,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0.054421980988688,0,0,0,0,0,0,0.0632060525736092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0354475688700285,0,0.0871701500177353,0,0,0,0,0,0,0,0,0.0332496378852488,0.0306141108998102,0,0,0.00376730216462001,0,0,0,0,-0.000793796775908521,0,0
X600362.SH,0,0,0,0,0,0,0.0188877882177932,0,0,0,0,0,0,0,0,0,0,0.0430629764975547,0,0,0,0,0,0.066967268407475,0,0,0,0,0.0292484249361544,0,0,0,0,0,0,0,0,0,0.135667401944854,0,0,0,0.0552481266119169,0,0,0,0,0,0,0,0,-0.00136598677776826,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.472926439368973,0.00341755656086302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00595984527913001,0,0,0,0,0,0,0,0,0,0,0,0,0.173392954815002,0,0,0,0,0,0,0,0,0.209896252856813,0,0,0,0.186211314310878,0,0,0,0.0190069867400759,-0.0385442744732159,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0.16460591631376,0,0,0,0,0.071460781517629,0,0,0,0,0,0,0,0,0.00349846657888005,0.0298648267288812,0.1463633559593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138797109690006,0,0,0,0.0857460857898954,0,0,0,0,0,0,0,0,-0.0202614581706648,0,0,0,0,0,0,0
X601992.SH,0,0,0.0930449398405827,0,0,0,0,0,-0.0624296742215019,0,0,0,0,0,0,0,0,0.0292808639089337,0.0276505830852729,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0888876047309842,0,0.156454572001488,0,0.331365616619593,0,0,0,0,0,0.0549497684997607,0,0,0,0,0,0,0,0,0.0266419261771113,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.0738418056707539,0,0.0600410526842102,0,0,0,0,0,0,0,0,0,0,0.138027074289829,0,0.0745915467520069,0,0,0,0.10216608975893,0,0,0,0,0.0484423013120802,0,0,0,0.29566267241359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00444147037709626,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0449633251435414,0.0103252536776372,0,0,0,0,0,0,0,0,0,0.668453144521283,0,0,0,0,0,0,0,0,0,0.0596681601071143,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0336054275539112,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.0242429279619183,0,0,0,0,0,0.189633296511913,0,0.225123680038016,0,0.0540424156318497,0,0.0685076074331813,0,0,0,0,0,0,0,0,0.0120846063524469,0.0232781057471882,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0.182532974390966,0,0,0,0,0,0,0.0680285540016306,0,0,0,0,0.159310252306391,0,0,0,0,0.0740972928334939,0,0,0,0,0,0,0,0,0,0.0331092421598363,0,0.0475864497399584,0.0248625429523559,0,0,0,0,0,0,0,-0.00276670680803899,0.0127455942426713,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0306132472632707,0,0,0,0,0,0.145569478914331,0,0,0,0,0.145627851212088,0,0.0165971451863089,0,0,0,0.0221267937217006,0,0.0539065043224824,0,0,0,0.0123980214016461,0,0,0.0526865290690198,0,0,0,0,0,-0.00786008298715818,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0.101973629822313,0,0,0.0396053149843223,0,0,0,0,0,0,0,0,0,0,0,0.0409159593180752,0,0.276080353188081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12156929538349,0,0,0,0.117692312731228,0,0,0.110247489332373,0,0,0,0,0,0.00895282258090918,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0.107445377566474,0,0,0,0,0,0.145008227912993,0,0,0,0,0,3.46944695195361e-18,0.146279901186365,0.124855857484636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0527044205785217,0,0,0,0,0,0,0,0,0,0,0.0515491871180372,0,0,0,0,0,0.00791050628791582,-0.0343198520207082,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0.115493056691195,0,0,0,0,0,0.0213713970383194,1.73472347597681e-18,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0.00353792504982742,0,0,0,0,0,0,0,0,0,0.117178920276622,0,0,0,0,0,0,0.107702290576862,0,0.109376094830402,0,0,0,2.16840434497101e-19,-0.00223415677439361,0,0,0,0,0,0
X002460.SZ,0,0.00855761253490284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.553961115609698,0,0,0,0,0,0,0,0,0.120617804670211,0,0,0,0,0,0.0410977097137529,0,0,0,0,0,0,0,-0.0118598877440567,0,0.0160908077173142,0.263753213166285,0,0,0,-0.00800151945122985,0.0190544621330854,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.670127982191617,0.101945110758796,0,0,0,0,0,0,0,0.0479675087311745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0119271641421031,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0.0909257021158867,0.112607665737072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0288566031377231,0,0.184079884573851,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.0109068966507422,0,0.13858527253915,0,0.00526389127340552,0,0,0,0,0,0,0,0.142257055595401,0,0,-0.00354071868260009,0.00989727767488443,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0.0899570845857056,0,0,0,0,0,0,0,0.0752630548348452,0.0318773156617325,0,0,0,0,0.0351420491383462,0,0,0,0,0,0,0.014713701109344,0,0.033109481505207,0,0,0,0.0632401645995384,0,0.0607762323891855,0,0,0,0,0,0,0,0,0.00117815107384295,0,0,0,-0.00324914397272309,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0.112384497929744,0.0279863090019254,0,0,0,0,0,0,0.0219628620207461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0880560913047679,0,0.357223288856234,0,0,0,0,0.189380636388707,0,0,0,-0.00905486803090284,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0.0608863845571592,0.271818624907617,0,0,0,0,-0.00300279425278455,0.0860401802346568,0,0,0,0,0,0,0,0,0,0,0.0213311986382935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0672339252223339,0,0,0,0,0,0,0,-0.0625783470916448,0,-0.087294072159237,0.0185973830692836,0,0,0,0,0.0989416800162044,0,0
X600801.SH,0,0,0,0.183357254310723,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261224902149868,0,0.114244005997797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119831077359067,0,0,0.00558772846827197,0,0,0,0,0.210662687557724,0,0,-0.0133742489256429,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0.0228836015481948,0.00485190696113656,0.140574285426207,0,0,0,0,0,0,0,0,0,0,0,0,0.091999465917774,0,0,0.0512852131146654,0.0679118747876305,0,0,0,0,0.0634852340206269,0,0.0627589488397216,0,0,0,0,0,0,0,0.0597915164458794,0,0,0,0.0544877922218002,0,0,0,0,0,0,0,0,0,0.00679152905805836,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0.0153111744744562,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196297531820172,0,0,0.13964303572579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280287710315619,-0.0059689673727505,0,0,0,0,0,0.231999941487341,0,0,0,0,0,-0.00760695351367194,0.0165190704905308,0,0,0,0,0,0
X000883.SZ,0.0154888233008078,0,0,0,0,0,0,0,0,0.123118750011387,0,0,0,0,0,0,0,0,0.0852821988851351,0.116676151254213,0,0,0,0,0,0,0,0,0,0,0,0,0.105202109260711,0,0,0,0.0286433602013458,0,0,0,0,0,0,0,0,0,0,0.0931872238491826,0,0,0,-0.00047925194358096,0,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0.000384801492029435,0,0.326059352876328,0,0,0,0,0,0,0,0,0.0788443586088914,0,0,0,0,0,0,0.118049324035873,0,0,0,0,0,0,0,0,0,0,0.0734685487068335,0,0,0,0,0,0.0863763062588036,0.101535980109312,-0.0451716099165374,0,0,0,0.0491486950013015,0,0,-0.00807832582709749,0,0,0,0,0,0,0
X000408.SZ,0,0,0.0454476490534007,0.0778940119574565,0,0.00324532253985987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0656285389167894,0,0,0,0.0220837093136235,0,0,0,0.0602409306639411,0,0,0.150006863769544,0,0,0,0,0,0,0,0,0.234758939834377,0,0.0180963511094771,0,-0.00394067628080373,0,0,0,0,-4.33680868994202e-19,0.0139934552698921,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,-0.0654045805205709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223788466166847,0,0,0,0,0.0271807078765791,0,0.127120552309707,0,0.0980791354831954,0,0,0,0,0,0,0,0,0,0.217404155009965,0,0.115713727603086,-0.0168158655133057,0,0,0,0,0,0.0088184690982659,-0.0628021418836474,0,0,0,0,0,0
X600583.SH,0.0709162364963754,0,0,0,0.0367989058212435,0,0,0,0,0,0,0,0,0,0.0703782837821018,0,0,0,0,0,0,0,0.222496860600148,0,0,0,0,-0.0425915440364307,0.0390803841512699,0,0.067320953126449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00600086703994433,0.398404215635924,0,0,-0.0301530159678355,0.0420598584541112,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0.318659332783511,0,0.0815061852245562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0927091419827278,0.0278266915516574,0,0,0,0,0,0,0,0,0,0.332720594060594,0,0,0,0,0,0.134806658709292,0,0.00506712632949971,0,0,0,0,0,0,0,0.0597896899060197,0,0,-0.00424236024029866,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0547416253826026,0,0.209086289897005,0,0,0,0,0,0.290754550073376,0,0,0,0,0,0,0,0,0,0,0,0,0.0722831670604233,0,0,0,0,0,0,0,0,0.0476459035478185,0,0,0,0.00663863288776136,-0.014680027953694,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.246348613352041,0,0
X002271.SZ,0,0.222992609414173,0,0,0,0,0,0,0,0,0,0.256955704555791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158464383871307,0,0.0654006980687865,-1.73472347597681e-18,0,0,0,0,0.0595468910993024,0,0.493677401487379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116367999803245,-8.67361737988404e-19,0,0,0,0,0,0
X600612.SH,0,0,0,0,0.0303663396450816,0,0.0227840332068206,0,0,0,0,0,0,0,0.1020986003046,0,0,0,0,0.143535939324052,0,0,0,0,0,0,0,0.0159066952774375,0.0220647838990213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259747072729169,0,0,0,0,0.166388412584754,0,0,-0.0386807048483168,-0.0391923066334018,0,0,0,-0.272099156388795,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278577261370042,0,0,0,0.163887395210296,0,0,0,0,0,0,0,0,0,0,0.1708024814438,0,0,0,0,0,0,0,0.00681462171343908,0,0,0,0,0.0164761414915482,0,0
X600339.SH,0.119999087084499,0.107034905269564,0,0,0,0,0,0,0,0.118038437930676,0,0,0,0,0,0,0,0,0,0,0,0.164079504165749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0719032669939515,0.31669855582173,0,0,0,0,0,0,0,0,0,-0.0244434076127385,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0.0157041513140415,0,0,0.165429698347762,0,0,0,0,0,0,0,0,0,0,0,0.0159179165376677,0,0.0301279721541074,0,0,0,0,0,0,0,0,0.115518125489362,0,0,0,0,0,0.0623969590796766,0,0,0,0.00719517889896608,0.00322695152388292,0,0,0,0,0,0,0,-6.7762635780344e-21,0,0,0,0,0,0,0
Change_TY3M,0,0,0,-0.0435931798711106,0,0,0,-0.12682903315543,0,0,-0.01156993130255,-6.93889390390723e-18,0.0393236850753684,0,0,0,0,0.026938414891411,0,0,0,0,0,0,0,-0.253660197874131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16322272707154,0,0,0,0,0,0,0,0,0.00711418716399138,-0.123986850132231,0,0,0,-0.187462731246865,0,0
Slope,0,0,0,0,0,0,0,0,-0.426811371276234,0,0,0,0,0,0,0,0,0,0,0.432986524083722,0,-0.668016130715091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.465662969924467,0,0.773943877399103,0,0,0,-2.41167468261483,0,0
TED,0,0,0,0,0,0,0,0,0,-0.570047827073068,0,0,0,0,0,0,0,0,0,0,0,0.227100505229654,0,0,0,0,0,-0.143416481209432,0,-0.951666255638569,0,0,0,0,0,0,0,0,0,0,0,0.0745371020863633,0,0,0,0,0,0,0,0,-0.362107437471184,0.235446548049497,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0578889359618088,0,0,0,0,0,0,0,0,0.0263294760722613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0917243374220853,-0.169151917611357,0,0,0,-0.00143949270320688,0.0153978310714626,0,0.126133974946286,0,0.0532193244502506,0,0
MKreturn,0,0,0,0,0,0,0.040228669600673,-0.251307007727278,0,0,0,0,0,0,0,0,0,0,0,-0.097101142785427,0,0,0,0,0,0,0,-0.0510598303145539,0,0,-0.0361628594528933,0,-0.036485402400217,0,0,0,-0.0405570817941477,0,0,0,0.0761816679156929,0,0,0,0,0,0,0,0.109426586645463,0,0,0.00088945253667864,0.00846662526616489,0.121518141484917,0,0,0.021405920647965,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00135196774067673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00494722077065723,-0.00258703550150487,-0.00541958702149207,0,0,0,0,-0.00446137829805125,-0.00224219881805364,-0.00249718688844693,0,0,0,-0.0153617897972297,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230928925176143,0,-0.0565114916475477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298760620179429,0,0,-0.324662741780141,0.00188517465353605,0,0,0,-0.102892076161717,-0.223814703837969,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00194710224488489,0,0,0,0,-0.0539398297353843,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0.006051961367582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.91965456227166e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00485088498465523,0.00750788923133764,0,0,0,0.0393719241575691,0,0
