,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X600010.SH,X601898.SH,X600886.SH,X601600.SH,X600660.SH,X600188.SH,X600362.SH,X601991.SH,X600352.SH,X000708.SZ,X600795.SH,X600688.SH,X000723.SZ,X600801.SH,X600111.SH,X600027.SH,X601992.SH,X600516.SH,X600489.SH,X002271.SZ,X000786.SZ,X000898.SZ,X600176.SH,X002460.SZ,X600299.SH,X002466.SZ,X000709.SZ,X601158.SH,X600426.SH,X600612.SH,X000883.SZ,X000629.SZ,X600219.SH,X002353.SZ,X600583.SH,X000027.SZ,X000630.SZ,X000553.SZ,X601699.SH,X000825.SZ,X600315.SH,X600985.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249078185684146,0,0,0,0.044324224442505,0,0,0,0,0.00783262001732284,0,0,0,0,0,0.0172563720757465,0.0566898139954113,0,0,0,0.0568851093676116,0,0,0,0,0.0495652613207929,0.0458175832107565,0,0,0,0,0,0,0,0,-0.00818782209173141,0.0101009940003354,0,0,0,0.00363132316480796,0,0
X600028.SH,0,0,0.0606029602029339,0,0.0660131167530618,0,0,0,0,0,0,0,0,0.0806786828196125,0,0,0,0,0,0,0.0385589468018294,0,-0.0202548717650436,0,0,0,0,0,0,0,0,0,0.0612992236388387,0,0,0,0,0,0,0,0,0.0652915822248404,0,0,0,0,0,0,-0.0175117321177024,0,0,-0.02715373066383,0.0110964713299098,0,0.0309596292847811,0,0.052295850098365,0,0
X601088.SH,0,0,0,0.410699719973194,0,0,0,0,0,0,0,0,0,0.0654564242346947,0,0,0.029877023079285,0.0229390001325643,0,0,0.0216021918943407,0,0,0,0,0.0278370335388003,-0.0320324439953139,0.0446421798250327,0,0,0,0,0.0114589300683002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00142017507854772,2.16840434497101e-19,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0.0110829372086715,0,0,0,0,0,0,0,0,0,0.10679073792549,0,0,0,-0.0377159157424737,0.405635957813998,0,0,0,0,0,0.220932271117382,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0142178492494656,0,0,0,0,0,0,0,0,0,-0.0171662944826764,0.0147037109101918,0,0,0,0.0218980447004522,0,0
X600309.SH,0,0,0,0,0,0,-0.0561519967005371,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0484569892532632,0.0436783876912012,0,0,0,0.218981341619757,0,0,0.024171497268929,0,0,0.0808305802826202,0,0,0,0,0.00576523184382102,0,0,0,0,0,0,0,0.203753113611244,0.0587475694866218,0,0,-0.0120041139052721,0,0,0,0,0,0,0,-0.00375046958360778,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0815053343541985,0,0,0,0.0194729089791306,0,0,0,0,0.00797971024289959,0,0,0,0,0,0.0784684372212758,0,0,0,0,0.0316010265582598,0,0,0,0,0,0,0,0,0.102007997831654,0,0,0,0,0,0,0.0055271357246649,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.254480584021401,0,0,0,0,0,0,0,0,0,0,0,0,0,0.771383768296696,0,0,0,0,0,0,0,0,0,0,0.0151961083764964,0,0,0,0,0,0,0,0,0,0,-0.021348126072249,0,0,0,-0.0352310542062879,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0699053198657691,0,0,0,0,0.254689856175628,0,0.419006793320377,0,0,0,0,0,0,0,0,0,0.0576476113959337,0,0,0,-0.0881740534075882,0,0,0,0.178385073463551,0,0,0,0,0,-0.0797253922409125,0,-0.0350919529540793,0,0.0232430235378738,-0.0495444424858482,0,0,0,-0.00328795723918313,0,0
X600010.SH,0,0,0,0,0,0,-0.00581647524681947,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121557240005303,0,0,0,0,0.0572657086986385,0,0,0,0,0,0.0238741431259101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243519868270453,0,0.00328362902605468,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,-0.051973541774808,0,0,0,0,0,0,0.167198822953671,0,0,0.0303634647775253,0,0,0,0.0318869299233483,0,-0.0153579202016988,0,0,0,0,0,0,0,0.0345321137682953,0,0.0914518251914233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205774519032641,0,0.0278362708135491,0,4.33680868994202e-19,0,0,0,0,0.0334567094441831,0,0
