,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002460.SZ,X002466.SZ,X600585.SH,X600019.SH,X000792.SZ,X600011.SH,X601898.SH,X600111.SH,X000301.SZ,X600660.SH,X002271.SZ,X600010.SH,X000708.SZ,X601600.SH,X600547.SH,X000877.SZ,X600886.SH,X600426.SH,X600795.SH,X600362.SH,X000983.SZ,X601699.SH,X600176.SH,X600027.SH,X600803.SH,X601991.SH,X000786.SZ,X600995.SH,X000807.SZ,X600160.SH,X000629.SZ,X000408.SZ,X600096.SH,X600219.SH,X600489.SH,X002080.SZ,X000723.SZ,X600378.SH,X000831.SZ,X000933.SZ,X600348.SH,X000630.SZ,X300037.SZ,X600141.SH,X600157.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0175771268860409,0.287757189386453,0,0.0336082006529351,0,0,0,0,0,0,0,0,0,0,0.0795484459996321,0,0,0,0,0,0,0,0,0,0.0788043192223002,0,0,0,0,0.0683405086739414,0.0206881277219655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0142135033461424,0.00576957913392811,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.438882126960933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0279699074651315,0,0,0.0832078522568387,0,0,0,0,0,0,0,0,0,0,0,0,-0.0101065189199454,0,0,0.0261532260932125,0,0,0,0,0,-0.00908605258303447,0,0,0,0,0,0,0
X600028.SH,0.116527455013027,0,0,0,0.0572022013984234,0,0,0,0,0,0,0,0,0,0,0.04211344246714,0,0,0,0,0,0,0,0,0,0.0593538252131402,0,0,0,0,0.150423425017626,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02031256665286,0,0,0,0,0,0,0.0162039948914433,0.00121391994369875,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,-0.0719133345212413,0,0,0.0719987255253261,0,0,0,0,0,0.106401186072998,0,0,0,0,0,0,0,0,0,0,0,0.216640834566412,0,0,0,0,0,0,0,0,-0.0139997267263043,0,0,-0.0076916818410686,0.0704476531412675,0,0,0,0,0,0,0.0165493238764903,-0.0226998713651185,0,0,0,0,0,0
X600188.SH,0,0.445506556501748,0,0,0,0,0,0,0,0,0,0,0,0.0170172874830277,-0.0554579304026844,-0.0320957135958532,0,0,0,0,0,0,0,0.0137878583905999,0,-1.38777878078145e-17,0.0768006624869094,0,0,0.285774536333995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273678802252656,0.123472671918804,0,0,0,0,-0.0603261044050304,-0.0161677299792636,0.01222328996305,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0.578383378037097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0548029048832137,0,0,8.67361737988404e-19,0,0,0,0,0.0262234296566617,0,0.0560291433176578,0,0,0,0.00188275280447195,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0.719897665700215,0,0,0,0,0,0,0,0,0,-0.0143591422929047,-0.00843791657002268,0,0,0,0,0,0,0,0,0.0590576370505664,0,0,0,-0.0730872290201575,0,0,0,0.143238937455587,0,0,0,0,0,0,0.0107622531770273,0,0,0,0,0,0,0,0,0,0,-0.00176034036860062,0.013319357845579,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00966759759650239,0,0,0,0.227341533765247,0,0,0.367542142464883,0,0,0,0,0,0,0,0,0,0,0.180366566532691,0,0,0,0,0,0,0,0,0.0910734157303044,0,0,0,0.0939212916404953,0,0,0,0,0,0.0917798214754814,0,0.0131686203080034,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0.0751778697921257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0316774674264423,0.0387503029430059,0,0,0,0.0530850185716698,0.192465453593173,0,0,0,0,0,0,0,0,0,0,0,0,0.041497936012246,0,0.0793052647565151,0,0,0,0,0.0121709023998728,-0.00965777012354885,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.267029531509006,0.0804151228488542,0,0,0,0,0,0.080939263085499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037458397826989,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0548506437146444,0,0.179529963270842,0,0,0,-0.00520709406822849,0,0,0,0,0,0,0
