,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601898.SH,X600660.SH,X601991.SH,X600688.SH,X600188.SH,X601600.SH,X600886.SH,X600795.SH,X600362.SH,X002466.SZ,X600516.SH,X000898.SZ,X300072.SZ,X600027.SH,X600547.SH,X002460.SZ,X600111.SH,X601992.SH,X600176.SH,X600352.SH,X000553.SZ,X002110.SZ,X600299.SH,X000786.SZ,X600808.SH,X000709.SZ,X000932.SZ,X600426.SH,X600801.SH,X000883.SZ,X601158.SH,X000408.SZ,X601699.SH,X600219.SH,X600339.SH,X600315.SH,X601003.SH,X000539.SZ,X000830.SZ,X002271.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.159366116271989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0346209566178005,0,0,0,0.204353777488969,0,0,0.00954258288241209,-0.00596439389429108,0,0,0,0,0,0
X600028.SH,0,0,0.213771972508103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0416375723342591,0,0,-0.0251416156103223,0,-0.0185323942817732,0,0,0,0,0,0,0,-0.0195448784076616,0,0,0,0.164072928502514,0,0,0,-0.0140138749993332,0,0,0,0,0,0,0,0,0,0,0,0
X601088.SH,0,0.115861948974264,0,0.0248692732773112,0,0.0463658647991583,-0.0430771769464982,0,0,0,0,0,0.441924673667497,0,0,0,0,0,0,0,0,0,0,-0.0305617739458085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102535906484979,0,0,0,0,0.0108702148373089,0,-0.0082445815546134,-0.00951993054477105,0,0,0,0,0,0
X600585.SH,0,0,0.11039882885006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0760013404796514,0,0.0530273199663284,0,0,0,0,0.194908451082282,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.0278798994006008,0.0751046928031619,0,0,0.00263236748951946,0,0,0,0,0,0
X600019.SH,0,0,0,0.29231184392705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239952567795197,0,0.0901922866765648,0,0,0,0.111553146224318,0,-0.0189868124673652,0,0,0,0,0.0784480527102473,0,0.00536637967872399,0.0146678584397696,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109726410874838,0.0494876964916343,-0.0803776347302956,0,0,0,0,0,0,0,0,0,0,0,-0.0439138287083826,0,0.244839376083624,8.67361737988404e-19,0,0.0126433883736608,0.0662105272203251,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.0384191874806267,0,0,0,0,0,0,0,0,0,0,0,0,0.0779932014820586,0,0,0.422384748402056,0,0.0510164426044611,0,0,0,0,0,-0.0765852796630464,0,0,0,0,0,0,0,0,0,0.127363383467682,0,0,0,0,0,0,0,0,0,-0.00167921733378585,0.00850322660196122,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0288776973553345,0,0,0,0,0,0.112129620625665,0,0,0,0,0,0,0,0,0,0,0,0,0.0933735132715366,0,0,0,0,0,0,0.243964683467888,0,0,0,0,0.0409828730565533,0,0.270896429747125,0.0488271817763731,0,0.024626883849543,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238631273102049,0,0,0,0,0,0,0,0,0,0,0,0.106103532181388,0.0725707855690199,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107138908602707,0,0,0,0.0594018415197313,0,0.0812473779222876,0,0,-0.00805636279650763,-0.00718039125423447,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,-0.00722324555591642,0,0,0,0,0,0,0.107233331905666,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112604237942691,0,0,0,0.00305610051046008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0565288576388368,0.0389123559606929,0.00260616838776112,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.0570925794709392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160600135924674,0,0,0.0920805522755913,0.0174996696724799,0,0.0130615610660125,0,0,0,0,0,0,0,0,0,0,0,0,0.170665606192692,0,0.0400327769203109,0,0.00871991152240892,0,0,0.00573152027533949,0.00238041368167712,0,0,0,0,0,0
X600688.SH,0,0.242361358159069,0,0,0,0,0,0.0322798130847685,0,0,0,0,0,0,0,0,0.120055257945221,0.0173121749790728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105444428279677,0,0,0.0194329691906359,0.00137153109784536,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116047614964079,0,0,0,0,0,0,0,0,0,0,0.42982120589059,0,3.46944695195361e-18,0,0.0725795744400518,0,0,0,0,0,2.71050543121376e-20,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.102388132243411,0.13029832244023,0,0,0,0.0220018676980459,0,0,0,0.0463623581382837,0,0,0,0,0,0,0,0,0.175105402769258,0.0245988186410478,0,0,0,0,0,0.0467703543561374,0,0,0,0,0,0,0,0.251233533452827,0,0,0,0,0,0.049361014168944,0,0,-0.00437163106430001,0.0156894308197957,0,0,0,0,0,0
