,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X601992.SH,X601898.SH,X300072.SZ,X600688.SH,X601991.SH,X600795.SH,X600547.SH,X601600.SH,X600309.SH,X600660.SH,X600886.SH,X600362.SH,X600188.SH,X600027.SH,X000709.SZ,X600157.SH,X002466.SZ,X600339.SH,X600111.SH,X000959.SZ,X600299.SH,X000898.SZ,X601158.SH,X600489.SH,X600008.SH,X002460.SZ,X600352.SH,X000883.SZ,X600219.SH,X600160.SH,X000408.SZ,X000539.SZ,X000723.SZ,X600578.SH,X000630.SZ,X600021.SH,X600583.SH,X600176.SH,X000792.SZ,X002271.SZ,X000027.SZ,X002092.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0.0570374298723499,0,0,0,0.0204259065416116,0,0,0,0,0,0,0.11090814052374,-0.0531382456296295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00737792440692594,-0.0496664226438109,0,0,0,0,0,0,0,0,0,0,0.133062192470488,0,0,0,0,0,0,-0.0104358264403561,-0.00495201158380407,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0.0221989181816187,0,0.0312022499558268,0,0.0533764839365626,0,0,0,0,0,0.0172739357927601,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0.0643485049981843,0,0,0,-0.05046981232405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00249937307856526,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,-0.0272230909772588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0909446675896466,0,0.000507600291596726,0,0.172389068837217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120426824986476,0,0,0,0.00365813279018552,-0.0100779132905242,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0592169582030235,0,0.422392906904194,0,0.0442254680155683,0,0,0,0,0,0,0,0,0,0.0976441358083491,0,0,0,0,0,0,0,0,0,-0.00205068358622874,-0.0134783085817277,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0.156786451184315,0,0,0,0,0,0,0,0,0.276411309082666,0.0255411970966393,0,0,0.0357494580718193,0,0.0454442345330382,0,0,0,0,0.0656211522575463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0869848617330877,0,0,0,0.0449579671508663,-0.0186412404505284,0,0,0,0,0,0
X600585.SH,0,0,0,0,-0.0199484696533594,0,0,0.0256060254398037,0,0,0,0,0,0,0,0,0,0,0.0304552571308135,0,0,0,0,0.106122988304877,0,0,0,0,0.139052196585485,0,-0.0266576144588882,0,0,0,0,0,0,0,0,0,-0.0822607775883317,0,0,0,0,0,0,0,0,0,0,0.000594737779845697,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0293660183387936,0,0,0,0,0,0,0.0723067965298896,0,0,0,0,0,0,0.29774892556395,0,0,0.048416762502114,0,0,0,0,0,0,0,0,-0.00577435175676246,0,0,0,0,0,0,0,0,0,0.0155563819233766,0.00966889272191311,0,0,0,0,0,0
X601992.SH,0,0,0,-0.0244882373785001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.630797254001146,0,-0.0742699229485747,0,0,0.370260152788441,0,0,0,0,0.256127124583718,0,0,0,0,0.0243472370470115,0,0,0,0,0,0,0,0,0,0.0587510365396014,0,0,0,0.0219854354460023,0,0,0,0,0,0,0
X601898.SH,0,0,0.0244672418757647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105934117530376,0.0905661537216482,0,0,0,0.0955444987661147,0.0884796892829911,0,0,0,3.46944695195361e-18,0,0,0.00292269251744749,0.0114910615598321,0,0,0,0,0,0,0,0,0,0,0.202894365852359,0,0,0,0,0,0,-0.00501602527567418,0.00961827084627011,0,0,0,0,0,0
X300072.SZ,0,0,0,0,-0.508277778715551,0,0,0,0,0,0,0,0,0,0,0.067747118872886,0,0,-0.043763915290158,0,0,0,0,0,0,0,0,0,0,0,0,0.074393773012244,-0.145719195221748,0,0,0,0,0,0.0267847691655114,0,-0.101791568922681,0,0,-0.111824631821028,0,0,0.331298802657264,0,0,0,0.0983000921568884,0.0298994746572481,0,0,0,0,0,0
X600688.SH,0,0.15814952810708,0,0,0,0,0,0.0412201584311071,0,0,0,-0.0438637662915611,0,0,0,0,0,0.00128629851289755,0.0615593864155209,0,0,0,0,0,0.048476301926331,0,0,0,0,0,0.0130248245099841,0,-0.0851893959715541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117925986594197,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,-0.0896871389183062,0,-0.0523869026629845,0,-0.108651143169932,0,0,0,0,0,0,0,0,0,0.186921947052956,0,0,0,0,0.153523997989065,0,0,0,0,0,-1.38777878078145e-17,0.144885864767817,0,0,0,0,0.00867943257039921,0,0,0,0,0,0,0,0,0,0,0,0.236367064945818,0,0.0609009799091129,-0.011469182015082,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0.000718039774682118,0,0,0,0,0.0380175878959625,0,0,0,0.0188120224627627,0,0,0,0,0.0344262998202432,0.0476560538852675,0,-0.058171964261599,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0481131671382116,0.153867380273357,0,0.0340085297622725,0,0.0420720016039353,0,0,0,0,0,0,0,0.00503824006210962,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0.00850057594431123,0,0,0,0,0,-0.0871279839269419,0,0,0,-0.0983226231350371,0,0,0,0,0,0,0,0,0,0,0,0,-0.00194307743148367,0,0.139542943355272,0.00942451928232243,-0.00213827460061849,0,0,0,0,0,0,0,-0.00824197378169033,0,0,0,0,0,0.0701697503705955,0,0,0,0.0138706306019069,-0.0256576675320579,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0.0464614634596693,0,0.0834899091352361,0,0,0,0.0197538496145883,0,0,0,0,0,0,0.474950074444585,0,0.201675227115054,0,0,0,0.127410111254844,0,0,0,0,0,0,0,-0.0671201749837168,0,0,0.0379385598041303,0,-0.00192307142927297,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0230959462286158,0,0,0,0,0,0
X600309.SH,0,0,0,-0.33573031488201,0,0,0,0,0,0,0,0,0,0,-0.0854283073665997,0,0,0.0905114545541415,0,0.154105280953693,0,0.142544907977286,0,0,0,0,0,0,0,0.200310570417684,0,0,-0.186127712046809,0,0,0,0,0,0,0,0.0463640923645905,0,0,0,0.294471430736233,0.0190771187418991,0,0,0,0,-0.014954366576498,0.0493263685533685,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.0278452016941298,0,0,0,0,0,-0.0174899727097669,0,0,0,0.125940509728482,0,0,0,0,0,0,0,0.0376271440392665,0.065443618321446,0,0.00219235470930648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108871535907319,0,0,0,0.0167367154211768,0,0,0,0,0,0,0
X600886.SH,0,0,0,-0.0794592702497976,0,-0.113579907844094,0,0,0,0.0772583279338105,0,0.0452757409791395,0,0,0,0,0,0,0,0,0,0.0295344825278268,0,0,0,0,0,0,0,0,0,0.0693361246502549,0,0,0,0,-0.0501197050060777,0,0,0,0.10738051837493,0,0,0,0,0,0,0,0,0,0.0343996792081133,0.00487487661716194,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.0823076360582853,0,0,-0.200665809848873,0,0,0.118706928609359,0,0,0,0,0.0189697063081611,0,0,0,0.0982382591121173,0,0,0,0,0.221529569210536,0,0,0,0,0,0,0,0,0,0,0,0,0.263479275483828,0,0,0,0,0,0,0,0,-0.00977701132978752,0.00504192667832475,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.0439400141935752,0,0,0,0,0,0,0,0,0,0,0.0236632934723048,0,0,0.0962923137305354,0,0,0,0,0,0,0,0,0,0.0982412541433905,0,0,0,0,0,0,0,0,0.084453799115539,0,0,0,0,0,0,0,0,0,0.0266053113260013,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0.0957419054620039,0,0,0.0329426567449174,0,0,0,0.0712635067068426,0,0,0.153163588305094,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0.0156820436066431,-0.010213175250662,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0160488761051575,0,0,0,-0.0206641095928645,0.0213766630692178,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0.107864838475458,0,0,0,0.0239056122258658,0,0,0,0.0634796202687432,0,0,0,0.152854945658998,0,0,0,0,0,0,0.559607779948411,0,0.0313361738179127,0,0,0.109888273163146,0,0,0,0,0,0,0.224691447247147,0,0.33790038459256,0,0,0,0,0,0,0,0,0,0.0401771311516886,0.0140198180519957,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0.0400904060249557,0,0,0,0,0,0,0,0,0,0.0466863117199168,0,0.0810368317528182,0,0,0,0,0,0,0.109566608972255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0203731203502667,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188396596988305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562158573333425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036500473406557,0,0,0,0,0,0
