,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X600688.SH,X601898.SH,X601600.SH,X600795.SH,X600623.SH,X601991.SH,X600027.SH,X600188.SH,X600111.SH,X600157.SH,X600362.SH,X002466.SZ,X601992.SH,X600547.SH,X600886.SH,X600299.SH,X600660.SH,X000792.SZ,X601158.SH,X600309.SH,X600489.SH,X000709.SZ,X600583.SH,X300072.SZ,X000898.SZ,X600352.SH,X000883.SZ,X000539.SZ,X000027.SZ,X000723.SZ,X002407.SZ,X000630.SZ,X000983.SZ,X002460.SZ,X002470.SZ,X600549.SH,X600176.SH,X000629.SZ,X000060.SZ,X600021.SH,X000012.SZ,X000959.SZ,X600022.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600795.SH,0,0,0,0,0,0,0.0883813027008913,0,0,0,0,0.0104657573332112,0,0,0,0,0,0,0,0,0,0,0.0556462942048439,0,0.0409390842290657,0,0,0,0,0.0847444047870067,0,0,0.0305460813748432,0,0,0,0,0,0,0,0,0,0,0,0.0130198543151931,0,0,5.42101086242752e-20,0.0310327980333981,0,0,0,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.237786737101415,0.014058516866347,0.290923497261107,0,0.0202040839515443,0,0,0,0.169487565538099,0,0,0,0,0,0.231385297414208,0,0,0,0,0,0.0685240414322781,0,0,0,0,0,0.0602622657486998,0.157221038793202,-0.00849597298490807,0,0.229209670254424,0,0,0,0,-0.0401493349550128,0,0,0.16137889939023,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106170627252488,0,0,0,0,0,0,0.0848516964005426,0,0,0.0520344578888538,0,0,0,0,0.0452877372652537,0,0.0593183226807539,0,0.0127645996258289,0,0.144870199725355,0,0,0,0,0,0,0,-0.030702908726755,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0.0531795993027288,0,0,0,0,0,0,0,0,0,0,0,0.0318199473433833,0,0,0,0.0176075842045459,0,0.141766774105421,0,0,0,0,0.0825469956182449,0,0,0.0359087108380761,0,0,0.0400883879738026,0,0,0,0,0,0,0.00643295438267532,0,0,0,0,0,0,0,0,-0.00650940807827386,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0.111236522619522,0,0,0,0,0,0,0,0.101318914842918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.451665845597324,0,0,0.0467204973768896,0,0.135831194428546,0,0,0,0,0,0,0,-0.0150133152795541,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.0823271538324313,0,0.109343763579731,0,0,0,0,0.0208543699397694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0430254393805652,0.0423940942937589,0,0,0,0,0.0965498669706746,0,0,0.170707465752091,0.0490797231527734,0,0,0,0,0,0.299811545588893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0.0349103027164916,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00767878219497174,0,0.164277318754595,0,0,0,0,0,0,0,0.0584023858710868,0,0,0.110506133337077,0.019426637935167,0.0429683903420387,0,0.016013277973806,0,0.226531314073802,0,0.0716618008347317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0.136173947039485,0,0,0.121757516899626,0,0,0,0.00940327214678089,0,0.00723764833481728,0,0,0,0,0,0,0.121234195149341,0,0,0,0,0,0,0,0,0.0615274971510991,0,0,0,0,0,0,0,0,0.204606428152824,0,0.0648291391966213,0,0,0,-0.0315324867283099,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0.147057705831548,0,0,0,0.1887702436876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216204676131323,0,0,0.622227952856664,0,0,0,0,0,0,0,0,0,0,0.00175745583661137,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0.170425009580983,0,0,0,0,0,0,0,0,0,0,0,0.00297463159946222,0,0,0,0,0,0,0,0,0,0,0.191136433313491,0,0,0,0,0,0.101252899310997,0,0.151616546957245,0,0,0,0,-0.0744501483665035,0,0.0831127028173256,0,0,0,0,0,0,-0.0546634899143494,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,-0.017006417465076,0,0,0,0,0,0,0.0517093953290926,0,0,0,0,0,0,-0.0243293222321622,0,0.92698167404811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0608387191415424,0,-0.0973656025003025,0,0,0,-0.0187061588079143,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,6.7762635780344e-21,0,0,0,0,0,0,0.0200946751115392,0,0,0,0.0422038944226764,0,0,0,0,0,0.047247984670369,0,0,0,0,0.180569929207449,0,0,0.195224676422767,0.0123411662935253,0,0.0257485463585984,0,0,0,0,0,0,0.0450931846415226,0.0578740603017677,0,0,0,0,0,0,0,0.00184928345054641,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0.289744384207519,1.73472347597681e-18,0,0,0,0,0,0.0704265644773369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0480964030836954,0,0,0,0,0,0.354178426926249,0,0,0,0.10311748025487,0.0733582646188743,0,0,-0.0672431472488471,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0.0967816880175342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132331984124723,0,0,0.00966881686275144,0,0,0,0.0172528993376537,0,0,0,0.00906025389230141,0,0,0,0,0,0,0.0546873250226265,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0595641265339081,0,0,0,0.091184790129213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108025631572679,0,0,0,0,0.0497644812833063,0,0,0,0,0,0,0.0150614363080583,0,0,0.279810638164615,0,0,0,0,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324126424454054,0,0,0,0,0.1029094885151,0,0.132711669102764,0,0,0,0,0,0.0720530746308653,0,0,0,0,0,0,0,0,0,0,0.209131012104801,0,0.193409726312784,0,0,0.0508670279508524,0,0,0,0,-0.037145864624348,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0.00335839041273549,0,0.054458799475599,0,0,0,0,0,0,0.0617519828761088,0,0,0,0,0,0,0,0,0.136240503303959,0,0,0,0,0.163761517677758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163057258513356,0,0,0.026054472057034,0,0,0,-0.000460046446428844,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0.00401627742142065,0,0,0,0,0,0,0,0,0,0.0272326785947845,0.0104040323257609,0.0651729003933037,0,0,0,0.632711695056817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132411514788541,0,0,0,0.0222670098600788,0,0,0.0384313893638284,0,0,0,0,0.0189154642533266,0,0,0,-0.0096553225571288,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0.254811140183425,0,0,0,0,0,0,0,0,0,0,0.0205602518992454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267583419379111,0,0,0,0,0,0,0,0.00712413619099236,0,0,0.0722878217692337,0,0.0344450113175101,0,0,0,0.042532108973232,0,0,0.0082298659311724,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.0519078728586594,0,0,0,0,0,0,0.0903222700309277,0.0649778056332875,0,0,0,0,0,0,0,0,0,0,0.29448249472131,0,0,0,0,0,0,0,0,0.00982494430696843,0,0,0,0.0206578289040513,0,0,0.0117605164833295,0,0.0611905497470109,0,0,0.148405976932732,0,0,0,0,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.0324973586038482,0,0,0,0,0,0,0,0.0509832057197845,0.333648005306201,0,0,0,0,0,0,0,0,0,0,0,0.111198478999174,0,0,0,0,0,0,0,0,0.0284852450582338,0.10505491198556,0,0,0,0,0.0266604233052747,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.269208938047094,0,0,0,0,0,0,0,0,0.12459198803063,0,0,0,0,0,0,0,0,0,0.178279592926977,0,0,0,0.0910913968890901,0,0,0,0,0,0,0,0.0887691567503634,0.0483172995277786,0,0,0,0,0,0,0,0,0,0,0.0259288301470412,0,0,0.0316626493724476,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0.232802630679346,0,0.0445900179425698,0.0594462031458144,0,0,0,0.112014563190847,0,0,0,0.0524033304379014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129342061746058,0,0,0,0,0.032350769977352,0,-3.46944695195361e-18,0.256817657285351,0,0.102787815890857,0,0,0,0,0,-0.0274613834167903,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227210572640472,0,0,0,0,0,0.0379170977662086,0,0.0665273669530589,0,0,0,0,0,0,0,0,0,0,0.20544148355545,0,0,0,0,0,0.0284195077348421,0.0175850186669692,0.181002962735025,0,0,0,0.0346029743397092,0,0,0,-0.0181201420967072,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00910601122698517,0,0,0,0.056950235970542,0,0.0258558350493635,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.315377752648287,0,0,0.0598643586858048,0,0.0191620739548158,0,0,0.08302866321077,0,0,0.0527786149332224,0,0.0804566486686088,0,0,0,0.0059957034809781,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0638042493817565,0,0.0356028335548213,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.116784717722758,0,0,0.110202363252877,0.198200591821412,0.0145351287992253,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.0312309262380478,0,0.195790671052659,0,0,0,0,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0.191110573044567,0,0,0,0,0,0,0.00015760026815359,0,0,0,0,0,0,0.0823098078258334,0,0.160270455938055,0,0,0,0.308096715658614,0,0,0,0,0,0,0,0,0,0,0,0.0413161275948053,0,0,0,0,0.0259145874216048,0,0,0,0,0,0,0.00849548779670126,0,0,0,0,0,0
X002407.SZ,0,0,0,0,0,0,0,0.173032679016454,0,0,0,0,0,0,0.0478530678675056,0,0,0,0.104047907776147,0.190318408960721,0,0,0.0200430514489072,0,0.0911693669355746,0.0807739469395647,0,0,0,-0.322199761881745,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.656184267877482,0,-0.0107477682556499,0,0,0,0.145187021110904,0,0,0,0,0.134197178315714,-0.00941004903350364,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0.0695175625214354,0,0,0,0,0,0,0,0,0,0.0383512149997829,8.67361737988404e-19,0,0,0,0,0,0,0.0890119921997726,0,0,0,0,0,0,0,0,0.128491005135509,0.0499648375013041,0,0,0,0,0,0,0.0304441228179059,0,0,0.0759382062372377,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.240276858301911,0,0,0,0,0,0,-0.033192346737328,0,0,0.166719710726399,0.0737595550125254,0.0160899215560725,0,0,0,0,0,0,0,0,0,0.152284605173491,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00725765895475544,0,0,0.353459738558279,0,0,-0.0281493151433078,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.389756731642336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.400288595645973,0,0,0,0,0,0,0,0,0,0.0922701922356585,0,0,0,0.0162866475077452,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159220650759596,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0447613099035245,0.0600850658607771,0,0,0,0,0.235811149300761,0.0268558683878723,0,0,0,0.184382282005725,0,0,0,0.036743773267589,0,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0.00931111581905229,0,0.184183612832001,0,0,0,0.175761421276982,0,0,0.0277993429930008,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0556082284822724,0,0,0,0.0439957743132865,0,0,0.0894709907780635,0,0,0,0,0.0458680995475091,0.480426728919082,-0.0680950427179145,0,0.00217096448350041,0,0,-0.0386478157085119,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0.0412446089685501,0,0,0,0,0,0,0.109674297974641,0,0,0,0.22604893527644,0,0,0,0,0,0,0,0,0,0.0221012661144824,0,0,0,0,0,0,0,0,0.286712932612211,0,0,0,0,0,0.165770148663801,0,0,0,0,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0.134464074136038,0.164701032550239,0,0,0,0,0,0.0202613579529999,0,0,0,0,0,0,0,0,0,0,0,0,0.0534011418259202,0.375001134674509,0,0,0,0,0,0,0,0.050074350227894,0,0,0,0,0,0.0790126610940257,0,0,0,0,0,0.0222264310496068,0,0,-0.0433217330648778,0,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0.190279000432634,0,0,0,-0.0702093943958038,0,0,0.0893383491149191,0,0,0.212526875930923,0,0,0.0773236383966241,0,0,0,0,0,0,0.104260768288134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24137246761271,0,0,0,0,0,0,0,0,-0.0392815470186289,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0.0371330122359837,0,0,0,0.00651415533276888,0,0,0,0,0,0,0,0,0,0.220790045036499,0,0,0,0,0,0,0.0468616305921852,0,0.0193554889747047,0.173605231023743,0,-8.67361737988404e-19,0,0.0760426169314844,0.127088711997607,0,0,0.107947204958536,0,0,0,0.00576771274557162,0,0,0,-0.00541876409339756,-0.058211670457921,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0986801520276772,0,0,0,0,0,0,0,0,0,0,0.0760474063430311,0,0.098195961718144,0,0,0,0,0,0,0,0.0314393012489419,0,0,0.0667860067836075,0.0489522211138712,0,0,0,0.125567742335757,0,0,0.236452420027783,0,0,0,0,0.0813376001544654,0,0,0,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0.137496881010134,0,0.30883347350686,0,0,0,0,0,0,0.0955367822418326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302030664220085,0,0,0,0,0,0,0,0.0673566943257009,0,0,0,0.0111446817687002,0,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166726954367674,0,0.0135183562020006,0,0,0,0,0,0,0,0,0,0.180280080646263,0,0.022887847356232,0,0.0563083481505919,0,0,0,0.0894945679323289,0,0,1.0842021724855e-19,0,0.0398783961893025,0.00480198845004821,0.0317530884465256,0.0883377722604003,0,0,0.0268815174733229,0.0565922212224919,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0.043031094217052,0,0,0,0,0,0.12827025508337,0,0,-0.0581840916954893,0,0,0,0,0,0.00316747267452445,0,0,0,0,0,0,0,0,0,0,-0.0155461884906081,0,0,0,0,0,0,0,0,0,0,-0.137845240144117,0,0,-0.0115906456668238,-0.143947480970535,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,-0.52604148503075,0,0,0,0,0.204251061025004,0,0,0,-0.0894476675675753,0,0,0,0,0,0,0,0.284935825940947,-0.911349401012128,0,0,0,0,0,0,0,0,0.695070994173194,0,0,-0.712574603746284,0.0677085434840989,0,0,0,0,0,-0.436666786803025,-0.949861245029785,0,0,0,0,-0.0327040528629721,0,-1.96754493660315,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.033738513525149,0,0.105432677086837,0,0.176415443278111,0,0,0,0,0,0,0,0,0,-0.121589307891843,0,-6.93889390390723e-18,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0.474675972898338,0,-0.301108252128456,0.438868425140757,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,-0.0287112562089339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1410599822399,0,0,0,0,0,0,0,0,0,0.00438426177460073,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0829781779873373,0,0,0.348086690731331,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,-0.0402656848559023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237454872041265,0,-0.0760604270969268,0,-0.0341517082244233,0,0,-0.12571592813727,0,0,0,0,0,0,0,0,0.332392184829278,0,0,0,0,0
MKvol,0,0,0,0,0,0,0.0209190297979011,0,0,0,0,0,0,0,0,0,0.00940645640248713,0,-0.00314243937252342,0,0,0,0,0,-0.013499781646521,0,0,0,0,0,0.0047108697261065,0,0,0,0,0,0,0,0,0,0,0,-0.000443174418924286,0,0,0,0,0,0,0,0.0286648448030604,0.00456212488328317,0.0396680098458392,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.0203461877269506,0,0,0.00780891322106449,0,0,0,0,0,0,0,0.0513937794572782,0,0,0,0,0.036220330477709,0,0,-0.0150912478974628,-0.0113539329330705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0190282391343778,0,0,0,0,0,0,0,0,0,-0.0245471642532002,-0.0595804705685249,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,-0.00349502681749256,0,0,0,0,0.0030296348243478,0,0,0,0,0,0,0,-0.00870699502595377,0.00461600384234235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00235088659269098,0,-0.0110404182103296,0,0,0.00707009528308106,0,0,0,0,-0.0023558572355177,0,0,-0.00524783642823927,-0.00838178411711934,-0.0248384891226573,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0.0159143009324285,0,0,0,0,0,0,0,0.000791894479630504,0,0,0,-0.0121826816338784,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0207615836698882,0,0,0,-0.0114753849122135,0,0,0,0,0,-0.0332280719546472,0,0,4.33680868994202e-19,0,0,0.0192103560150937,0,0,0.00483930813677253,0.0587758746005035,0,0,0,0,0,0
