,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X600010.SH,X601898.SH,X601600.SH,X600886.SH,X600660.SH,X600188.SH,X601991.SH,X600362.SH,X000708.SZ,X600795.SH,X600352.SH,X600688.SH,X600801.SH,X600111.SH,X601992.SH,X000723.SZ,X600027.SH,X002271.SZ,X000786.SZ,X600489.SH,X600516.SH,X002353.SZ,X600176.SH,X002466.SZ,X000898.SZ,X002460.SZ,X600299.SH,X601158.SH,X000709.SZ,X000883.SZ,X600426.SH,X600583.SH,X000792.SZ,X600612.SH,X600219.SH,X000027.SZ,X000629.SZ,X600315.SH,X000630.SZ,X000553.SZ,X600985.SH,X000825.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600660.SH,0,0,0,0,0,0,-0.00514596310827732,0,0,0,0,0.0477970806987189,0,0,0,0,0,0,0,0,0,0,0,0.01499252218307,0,0.152406351434095,0.0640481392253029,0,0.0790244181982218,0,0,0,0,0.0402467339629161,0,0,0,0,0,0,0,-0.00767888961268942,0,0,0,0,0,0,0.13567242068159,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,-0.153423599880039,0,0,0.207244608461525,0,0,0,0,0,0,0.0366741805510685,0,0,0,0,0,0.0920494242530025,0.0831978708590985,0,0,0,0,0,0,0,0,0.0658775195607751,0.0587999286171952,0.0898619247430865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.0947783890929341,0.0839942358986223,0.0483921115093139,0.00738593971610358,0.0560573703674297,0,0.0205728560436804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116847677174785,0,0,0.00996066510038635,0,0,0,-0.000992269469789046,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0716380982533999,0.0562673783198282,0,0.107689893672242,0,0.122459893089028,0.0931039481398269,0,0,0,0,0,0,0,0,0,-0.0450882093296906,0,0,0,0,0,0,0,0,0,0,0.0242866852108496,0,-0.00154720010224284,0,0,0,0,-0.00572920700670347,0,0
X000708.SZ,0,0,0.29214521517842,0,0,0,0.140908753513926,0,0,0,0,0,0,0.315546001287099,0,0,0,0,0.0806883249789626,0,0.132158200159851,0.118350015156134,0,0,0,0,-0.0212874551066049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162386275537042,0,0,0,0,-0.0489057954041561,-0.0180973810489776,0,0,0,0,0.0541250158681864,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0.00153915867068869,0,0,0,0,0,0,0.0254772214221035,0,0,0,0,0,0,0.0339651822437607,0,0,0,0,0.0478344223532704,0.060584467752761,0,0.0302161829613738,0,0,0,0,0,0,0,0,0,0.0249986367120787,0,0,0,0,0,0.0765985072762105,0,0,0,0.00371559600097392,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0.000593561439749969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238882472458702,0,0,0,-0.0369882648314705,0.0411181650734833,0.149001385029739,0,0,0,0.0269442331680743,0.219978028184121,0,0,0,0,0,0,0,0,-0.0818906705179643,0,0,0,0,0,0,0,0,0,0,0,0,-0.00879741153013388,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0389746970644853,0,0,0,0,0,0,0,-0.0181991802749122,0,0.102784676048387,0,0,0,0,0.00426830294933926,0,0,0,0.0996039822767506,0.0351675500450792,0,0,0,0,0,0.0399554811477841,0,0,0,0,0,0,0,0.145411992692519,0,0,0,0,0.0413730677941588,0,0,0,-0.0094937478476373,0,0
X600801.SH,0,0,0,0.484383473089377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0594694633731929,0,0.00884578070209846,0,0,0.0793659161946201,0,0,0,0,0,0.0646445181059212,0,0,0,0,0,0.00213389455431017,0,0,0,0,0,0,0,0,0,0,0,0.00965089296812401,0,0,0,-2.6609836986945e-05,0,0
X600111.SH,0,0,0,0,0,0,0.200730954102121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049423808798463,0,0,0,0,0.133988847969749,0,0,0.032323292801312,0,0.0942012965941851,0,0,0,0,0,0,0.190174242135853,-0.106948216827718,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0.0659813840965384,0,0,0,0.113149766802257,0,0,0,0,0,0,0.00391136108378726,0,0,0.0789571287746176,0,0.0316722652843103,0.0149150015825765,0,0.155079351099165,0.0112696624251715,0.0241945433430375,0,0,0,0.0278539078519424,0,0,0,0,0,0.0568233822772541,0,0,0,0,0,0,0.128499835923362,0,0,0,0,0.0203582857386571,0,0,0,-0.0192960775952834,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0.345146583468607,0,0,0,0,0,0,0.361193725669419,0,0,0,0,0,0,0,0,0,0.592860879779462,0,0.143291187569699,0.0179449699791734,0,0,0.318239100595161,0,0,0,0,0,0,0.041855529691843,0,0,0,0,0,0,0,0,0,0,0.0115895254231856,0,0,0,0.0314955768854873,0,0
X600027.SH,0,0,0,0,0,0,0,0.417086388367756,0,-0.0903427676231751,0,0,0,0,0,0,0,0,0,0,0,0.0849358439637501,0,0.128495749099823,0,0.0385830914732756,0,0,0,0,0,0,0,0.0261531885982067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00874869230402424,0,0,0,0,0.0477887784008341,0,0
X002271.SZ,0,0,0,0,0.0813619060588337,0,0,0,0,0,0,0,0,0,0,0,0.0324944172427619,0,0,0,0.374157262148039,0,0,0.0705333649937281,0,0,0,0,0,0,0,-0.0517605222869455,0,0,0,0,0,0,0,0,0,-0.0799032316085077,0,0,0,0,0,0,0,0,0,0,0.0720064732345434,0,0,0,-0.0101769163054559,0,0
X000786.SZ,0,0,0,0,0,0,-0.0668420071694699,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182331822100415,0,0,0,0,0,0,0,0,0,0,0.0801406478521304,0,0,0,0,0,0,0.0176332243421922,0,0.0801533723137005,0,0,0,0,0,0,0,0,0,0,-0.00640643783046593,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0.465588539897778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0894701750448088,0,0,-0.073130650829918,0.117213673037074,0,0,0,0,0,-0.0350550647012086,0,0,0,0,0,0,0,0,0,0.176303556149513,0,0.0378175609831681,0,0,0,0,0.110479522839773,0,0,0.0220842637973821,0,0,0,0,-0.0503196482943489,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.645322760145771,0.0321654704205168,0,0.0567128081335668,0,0,0,0,0,0,0,0.18982691619691,0.0297611379154564,0,0,0,0,0,0.0489181970210494,0,0,0,0,0,0,0,0,0.0781377914471991,0,0,-0.0492719176125497,0,0,0,0,0,0
X002353.SZ,0,0,0,0,-0.0691343368622894,0,0,0.242712704287716,-0.0702781300577672,0,0,0,0,0,0,0,0,0,0.296342252753107,0,0,0,0,-0.0712181578999325,0,0,0,0,0,0,-0.00403004035429737,0,0,0.111574026450995,0,0,0,0,0,0.312728724066419,0,0.033673078014845,0,-0.135977617812335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110731225704385,0.0146670265658715,0.0510518740802583,0.112350575925419,0,0.0421349796757934,0,0,0.048681104002581,0,0,0,0,0,0.0583922145274688,0,0,0,-0.0403245786711197,0,0,0,0,0,0,0,0,0,0,0,0,0.0240191597345814,0.00589790109314713,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.158397144350518,0,0,0,0,0,0,0.065892113446338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0421298803925922,0,0.122186785449177,0,0,0.635611626222169,0,0,0,0,0,0,-0.0040640511664704,-0.0374423297773391,0,0,0,0,0,0,0,0,0,-0.0604359471126124,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,-0.056919837265464,0,0,0,0,0,0,0.178226114100435,0,0,0,0,0,0.0254444614963009,0,0,0,0.180881763928756,0,0,0,0,0,0,0,0.0132506894013407,0,0,0.114691815795139,0,0,0,0,0,0,0,0,0,0,0,0,0.00242661032465739,0,0,0,0.011433832293075,0.00417022122213178,0,0,0,-0.0239397241609046,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0232055385635774,0,0,0,0,0.365885691072715,0,0,0.342054720785193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,-0.0111942808675394,0,0,0,4.33680868994202e-19,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0610708691618107,0,0,0,0,0.12066564056806,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.132574251399177,0,0.0973195955060061,0.0317775915643938,0,0,0,0,0,0,0,0,0,0.125339748561078,0,0,0,0,0,0,0,0.200510702526807,0,0,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2155187941386,0,0,0,-0.000197260516017417,0,0,0,0,0,0,0,0.00627343187753874,0,0,0.0179575357604025,0.110790748776717,0.0131246673648947,0.0291158210920969,0,0,0,0,0.177107883484446,0,0,0,0,0,0,0,0.0269892647330463,0,0,0,0,0,0.00565371940840343,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079119456829773,0.0447525844605797,0,0,0,0,0.0381027758796929,0,0.0532166661130933,0.0162217410554733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0617627298939053,0.0300964920513104,0.0983880480016348,0,0,0,0,0,0,-0.0200984384457015,0,0
X000883.SZ,0,0,0.0348818806401112,0,0,0,-0.0962742354533851,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0221626184640453,0,0,0.0594964789873494,0,0.0340161021764139,0,0,0.095145702107217,0,0,0.046549856556492,0,0,0,0,0,0,0,0,0,0,0,0.024377109400858,0,0,0,0,0,0,0,0.00196764038367423,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0.11987337023087,0,0,0,0,0,0,0,0.112582656676533,0,0,0,0,0,0,0,0.0614350681077896,0,0,0,0,0.137115197278283,0.0621365337704738,0,0,0.10646535997658,0,0.0511848273440421,0,0,0,0,0,0,0,0,0,-0.0183117070870927,0,0,0,0.0957713844647214,0,0,0,0,0,0,0.0301347980982558,0,0,0,0.0445799238147733,0,0
X600583.SH,0,0,0,0,0,0,0.0267257681522377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038080659243018,0,0.0335864710890566,0,0,0,0,0,0.172800153415952,0,-0.0161230924234864,0,0,0.0125443735382541,0,0,0,0.178091058887005,0,0,0.0883207122831083,0,0,0,0,0,0,0,0,0,0.00752205060602234,0,0,0,0,0.00606877666926656,0,0
X000792.SZ,0,0,0,0,-0.0529118767657371,0,0.15512968545756,0,0,0,0,0,0,0,0,0,0.328062069326198,0,0.214513560042891,0,0,0,0,-0.0301175324326821,0,0,0.204132348458521,0.200453062230297,0,-0.142337132714204,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0.0186057261945481,0,0,0,0,0,0,0.0586927979426,0,0,0,0,-0.0377489234987469,0,0
X600612.SH,0,0,0,0,0,0,0.32560740917257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0737051834664449,0,-0.0218027605270818,0,0,0.0998070670098246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0443622037357588,0.00520245598907038,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0.0145011422211974,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12461173425604,0,0,0,0,0,0.0531414535382541,0,0,0,0,0.0914061106864696,0,0,0,0,0,0,0,0,0,0,0,0.0179557917638755,0,0.0634489031197372,0.090143408125809,0,0.00443373142562731,0,0,0,0,0.00710060924647343,0,0
X000027.SZ,0,0,0.209445183953563,0,-0.0309362188281333,0,0,0,0,0,0,0.047188267514196,0,0,0,0,0,0,0,0,0,0,0,0.0609157930977601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273156968961786,0,0,0.00934541559126689,0,0,0,0,-0.030382605925298,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014424726904486,0,0,0,0,0,0,0,0,0,0,0,0,0.0282055410068181,0.217743153377542,0,0,0,0,0,0,0,0,0,0,0,0.0707675197970823,0,0,0,0,-0.00829706450212151,0,0,0,0,0,0,-0.0105114779785129,0,0,0,0.00616796035328305,0,0
X600315.SH,0,0,0,0,0,0,-0.140791137666142,0,0,0.021509362660465,0,0.213790175750179,0,0,0,0,0,0,0.102508186997676,0,0,-0.145894856303548,0,0,0,-0.23476759065693,0,0,-0.0299680298201406,0,0,0,0,0,0,0,0,0,0.100064017148295,3.46944695195361e-18,-0.0319876120929243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00750413936758774,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00388890667575052,0.0214194970648376,0,0,0,0.0838858570036274,0,0,0,0,0,0.0362596482344156,0,0.0946678018602561,0,0,0,0,0,0,0.00856989977472886,0.106413489309905,0,0,0,0.0885034990159427,0,0,0,0,0.0878124844875393,0,0,-0.0101255086194591,0.029146562211713,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0.0943229339866863,0,-0.0328229019976561,0,0,0,0,0,0,0,0,0,0,0,0,0.339985630978396,0,0,0,0.0343034832416229,0,0,0.116776603564049,0,0.0945676633834209,0,0,0,0,0,0.109726679850484,0,0,0,0,0,0,0,0,0,0,0.0320551484876851,0,0,0,0,0,-0.00479222475966835,0,0,0,0,-0.00271242232416915,0,0
X600985.SH,0,0,0,0,0,0,-0.0300933797516923,0,0,0.0403756382090018,0,0.0877288408835463,0,0,0,0,0,0,0.0749638738225554,0,0,0,0,0.0712098334659855,0,0,0,0,0,0,0,0.0455398130650901,0,0,0.0613371152199197,0,0,0,0,0,0,0,0,0.364738777179758,0,0,0,0,0,0,0,0,0.015587150352663,-0.134181696429869,0,0,-0.0671722158398324,0,0
X000825.SZ,0,0,0,0,0,0,0.0013115089239202,0,0,0,0,0,0,0.0374318553454341,0,0,0,0,0,0,0,0,0.456998043167772,0.0837909772411254,0,0,-0.0411567104896621,0,0,0,0,0.0288057357176133,0,0,0.09044298358091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196115056628845,0,0,0,0,0,0
Change_TY3M,0,0,-0.0503963010945559,0,0,0,-0.0536508305041863,0,0,0,0,0,0,0,0,0,-0.051341797927304,0,0,0,0,0,0,0,0,-0.0725960685600057,0,0,0,0,0,0.00357029691523142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00914055486211805,0,0,0,0.0351034026312903,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.357162376079815,0,0,-0.290534889949209,0,0,0,0,0,0,0,-0.0137579140003581,0,0,0,0,0,0,0.276614176531947,0,0,0,0,0,0,0,0,0,0,1.47539951727084,0,0,0,0.428698558415516,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.103936939101572,0,0,0,0.112703036315156,0,0,0,0.159867161363548,0,-0.181261519447914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.517668326680918,0,0,0,0,-0.196890558260497,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,-0.0132272869270264,-0.0576066429699156,0,0,0.101521521080381,0,0.042188930106752,0,0,0,0,0,0,0,0,0.0555198015721721,-0.0217450490615787,0,0.178290647995905,0,0,-0.0546470275488102,0,0,0,0,0,0,0.0589932174824989,0,0,0,0,0,0,0,-0.0582573081253014,0,0,-0.00739681836635653,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,-0.0905520648344885,0,0,0,-0.0162194112881711,0,0,0.014240280448757,0,0,0,0,0,0,0,0.121533269573295,0,0,0,0,0,0,0,0.0383061252169374,0,0,0,0.09802596171519,0.0643361065051377,0.0404173704894803,0,0,0,0,0,0,0,0,0,0,-0.00278769506764829,0,0,0,0,-0.00786956499196835,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00518896621260996,0,0,0,0,0,0,0,0,0,0,0,0.00618331520864447,0,-0.000143634418052228,0,0,-0.00518831829485546,0,0,0,0,-0.000865924895508286,0,0,0.00438495020726145,0,0,0,0,0.0135606473313907,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000538472130253176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00035083255098635,0,0,0,0,0,0,2.05635901793863
CarbonVol_Guangdong,0,0,0,0,0,0,0,0.00897262196615264,0,0,-0.00171319200200102,0,0,0,0,-0.00120256039707919,0,0,0,0,0,0,0,0,0,0,0.00102392936799164,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,-0.00506508538998613,0,0,0,0,0,0,0,0,0.0302168356957976,0.0094620318533166,0,0,0,0,-0.0258945814909005,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00909159414492091,0,0,-0.00935737053657614,0,0,0,0,0,0,0,-0.0061390867062292,-0.0085946963024321,0,0,0,0.122039232737304,0,0
